time,informationWeak,informationStrong,weightWeak,weightStrong,headingWeight,minimumFullInformationEigenvalue,fullInformationCondition
40.1000138120884,9.07204464050883,11.6786944730018,0.266260646703982,0.318405402395065,0.971732369822154,9.07173027456142,189.684903989871
40.198854127244,9.32575696661072,11.701860308802,0.271683942052088,0.318835617877266,0.970288932063385,8.6761513213026,188.551019274798
40.3009299994542,9.55122233795848,11.8629180584587,0.276436597366495,0.321811692705553,0.963568074927315,4.69058697068335,283.43009782491
40.3995512791507,9.7391600118664,12.1020663138149,0.280351050760572,0.326183081326354,0.960551452751258,5.27463694462757,232.084336273043
40.4991382963341,9.62312354481348,12.0543743812053,0.2779392082392,0.325315825257044,0.958920186431975,6.63766449852511,176.639133251975
40.5687246639224,8.95206545316131,11.9375775759039,0.263667772009664,0.323182470517268,0.978173627557593,8.62863453873851,259.832541084386
40.6985968094686,9.5240044516006,12.1618855902432,0.275866157558644,0.327267720598017,0.954989773877148,7.81287638176112,136.305627009917
40.7999721209015,9.51951846553892,12.2973031160042,0.275772052702367,0.329710249498642,0.951095489630077,7.95542250007299,122.703474036119
40.9000437757036,9.27497292211778,11.7176491278729,0.270604821284413,0.319128522827401,0.944944962871795,7.44689771874386,115.682957442978
40.9993366346997,9.65031357169687,11.4251769994653,0.278505807796771,0.31366153689886,0.954303356617332,9.2228622039864,113.376924714063
41.0982030070435,9.18826238741371,11.0826198408618,0.268754880938212,0.307145653218653,0.956887939571626,6.95917148867769,159.996928641381
41.1995232788234,9.81454748892693,11.7997129853383,0.281909379751339,0.320646875426434,0.94788133108295,8.50944929878549,107.063873012438
41.2985709830487,9.63861394141701,12.0126296986937,0.278262114001398,0.324554882927372,0.958263844054432,8.39969870665061,136.876445034184
41.3996589361674,9.81223837785183,12.0448468158966,0.281861748484824,0.325142303213088,0.962561782939557,8.71632512587945,147.645392833668
41.4993178037763,9.84394980690709,11.7508637516953,0.282515325083947,0.319743879520471,0.965867914379583,8.92188463675253,158.704404312401
41.5725854974261,9.69778177403214,12.1041559772971,0.279492845888205,0.326221029921912,0.969179555577481,8.85176950973778,177.731889163324
41.6769442017169,9.807969055428,11.702218636141,0.281773666248952,0.318842268151542,0.970822850353353,9.12280735710328,182.438902117998
41.7989569759381,8.67096397324356,11.7629329872929,0.257520514712139,0.319967206951599,0.971714672509793,8.24522337014868,208.379767117426
41.8986466100518,8.55451545822566,11.4006338219849,0.254943793447882,0.313198772244983,0.974746119594522,8.17511311780405,236.121884480906
41.9991400776004,8.92735507973985,11.4856287881389,0.263131477793002,0.314798707590665,0.977013176869639,8.60028085181159,247.165195297163
42.0997322803219,4.75069979466006,6.89572069759787,0.159683631896039,0.216195795134273,0.939315115803854,0.98684342083389,789.422426560234
42.2004532412566,4.87909538296967,6.74407798039279,0.163294615196102,0.212451531418187,0.942932824038939,1.04253657940817,797.39337578899
42.2976401993135,4.73623377568811,7.51939596131314,0.159274836598856,0.231228032964038,0.942338344936586,2.7764810638185,295.944989830648
42.3992630937428,8.48845551224258,10.5451699772141,0.25347408181125,0.296669561123888,0.95731871089298,6.80199616495398,165.318073887196
42.4987046728342,6.44428663721234,9.39559671728215,0.204943006389782,0.273162777041205,0.958715650645604,3.14662806203089,370.882726928399
42.6655174943292,6.22605408254568,9.34523133126167,0.199386514417966,0.272096910372401,0.95931064144456,3.42669653027904,345.519389544207
42.7993069414181,9.21619360471209,11.9438344266132,0.269351807836477,0.323297097120196,0.957425653441374,8.0067380540122,140.834391483674
42.9010358082283,9.39119195894383,12.8297821755801,0.273069685114579,0.339145018494502,0.962407091286813,8.63242364704232,148.630709991985
42.9994349471421,9.62733908708458,12.0809753683678,0.278027112128735,0.325799827225515,0.961286078885162,9.33761099997104,133.165544355765
43.0988724927709,9.59706187439582,12.6156084967561,0.27739528602856,0.335382278817689,0.964173162395684,9.32586813427934,144.444161376166
43.1993052487972,9.46839649868813,11.8083522749287,0.274697910564203,0.320806326420966,0.961225762128912,9.07249828862155,136.737023411108
43.2986103646439,9.6532388485396,12.1654699169831,0.278566713222144,0.327332600506794,0.966297689518174,9.27185845945978,154.725477512563
43.3992229863714,9.29219115429696,12.4392239955148,0.27097105321987,0.332251117090595,0.969506829786979,9.18889595690209,173.066778704077
43.4995447133956,10.0173083136183,12.2102090991741,0.28606734200991,0.328141372885892,0.97884393031238,6.24597334543371,371.314859905499
43.5713871449859,9.61948209391513,11.6332538958914,0.277863258260755,0.317559939637142,0.974052484954564,9.61922310705162,195.199001859402
43.6560289141378,8.33958529545904,11.0426141243525,0.25014064276903,0.306376615365739,0.973836028009733,5.96891705056733,312.53550118705
43.7995728079243,9.55368408400698,11.3946693723753,0.276488146988323,0.313086217538886,0.974230744910968,9.53982804812511,198.161519184036
43.8995146908475,10.0189818032343,11.4269540168582,0.286101459475014,0.313695018572508,0.971649172383994,7.74377027371403,221.72044973673
43.9991353399294,9.75036036102637,11.2935875135191,0.280582999995641,0.311173082829365,0.974901284045086,9.70980459472995,200.038052849386
44.0988895906058,9.21852402476582,9.73057082635443,0.269401567937117,0.280173075041157,0.980629592151819,8.09167609830336,312.989075651278
44.200371743586,9.95386746947617,10.4284927451879,0.284771562922715,0.29435327153748,0.967285995314689,8.36228662333107,176.984343549496
44.2988726640861,9.5915503797681,10.195977059464,0.277280152940991,0.289691547481061,0.964124462716909,8.57638006178458,156.796637377215
44.3988450652752,9.41630490883974,10.1704649619437,0.273600112905241,0.289176300994278,0.981195183740471,9.19319530278717,283.841908499227
44.4986717821318,9.7756935321932,10.2419525409258,0.281107076215273,0.290618192310203,0.96906455494348,9.39876991119001,166.700881736802
44.5713805422661,6.30322318078118,6.52323349048338,0.201360196819958,0.206934148822414,0.973819063739583,6.21400237152089,299.315094503461
44.6971545037935,9.51922804322852,10.0792566402593,0.27576595951994,0.287328113694738,0.962072941414254,8.47305425572148,149.820320900571
44.7993405814712,8.97691186343219,9.47757061255624,0.26420623214712,0.274890905715516,0.973313442608088,8.68544675430909,210.001146823561
44.8989853608617,9.37008180883515,9.56664623997837,0.272623203545197,0.276759456892696,0.978493323453526,9.2489784048166,245.977116797417
44.9989707870814,9.44049624344369,9.74653918190074,0.274110343147011,0.280503883591884,0.978438398265393,9.29686752826464,244.073824132342
45.0992477949722,9.29206699414994,9.81736158349842,0.270968413648997,0.281967419040486,0.978629551197148,9.09581598963636,251.755958978102
45.5706492765717,8.20439210311514,12.7343316686902,0.247087556297874,0.337473359287198,0.983814310091536,8.02030320094758,379.049267377951
45.7990604538122,9.22102318438538,10.994200839898,0.26945492350424,0.30544367101801,0.982147132806566,8.86962523523238,310.165554864231
45.8985955357995,8.95680999901876,10.8308356042577,0.263770654524897,0.302276947260774,0.973013153478843,8.64521116990575,208.56428380245
45.9993806593681,5.91807549146288,10.470346737986,0.191411509202666,0.295185914457753,0.964354855039874,5.4153118372138,250.072572694889
46.0988141430604,6.59653439066554,10.7787037387422,0.208773984801774,0.301260320034196,0.976810115257033,6.16816976268974,341.706699853959
46.2008272682117,8.60910029700048,10.2701286617486,0.256153845860873,0.291184893603375,0.980754012666448,8.55546247774685,297.832484243075
46.2989830350415,9.15072312855141,11.1159017380466,0.267951079516118,0.307784139481598,0.97869369940306,9.13168291368073,251.674690210218
46.3992737596967,8.76886383248791,11.5689285649871,0.259673048995261,0.316359516643421,0.978805627727991,8.76885244300764,263.531700652373
46.4991659637821,8.38730194686597,12.5086999082094,0.251212330969837,0.33348796249458,0.975985354834652,4.48421787935788,454.901251841538
46.5604602443162,7.75547632865647,14.3530849881558,0.23676884594322,0.36472578941335,0.979402065012407,7.71731461522626,308.610258085718
46.6661777349897,8.5781793886588,13.2943227894466,0.255468865341643,0.347161715394282,0.971796662590581,4.87904911497195,354.688434573571
46.8005367080179,7.10207627638862,13.520812770493,0.221234172370722,0.351000194389719,0.968205694994965,6.13963333285009,248.894602728199
46.8989285488695,6.93859565359844,13.966658633031,0.217247988260144,0.358425872861263,0.967973306725324,5.99644550662927,252.966224790523
46.9990199375776,9.15065236269383,12.1471888492898,0.267949562588444,0.327001563929165,0.961481059661869,6.0383031135862,207.693408041259
47.0992559392777,7.39270580371835,13.5309118823615,0.228221311566684,0.351170299931459,0.970949950985171,7.09697133666423,235.920327529782
47.1989592577391,7.64650881573951,13.1628656596525,0.234221333095592,0.344912926011447,0.962554596226223,7.09522601504565,181.524835292619
47.2991741845644,8.09008556035613,13.6020928561329,0.244486692112048,0.352366720292263,0.958915579550682,8.0402850599543,145.586621251868
47.3998628288026,8.20821144236685,12.9294247233408,0.247174150183074,0.340881118489106,0.974226036957993,7.02454935042434,269.750618499355
47.5001568841083,8.70659409181278,13.1343694342185,0.258305365059936,0.344423406734841,0.968520471613826,7.94090523703605,194.279413333397
47.5700381980613,8.28011790272957,14.1264518009852,0.248800738234477,0.361046073710919,0.963748111038702,8.2646546460056,160.938831510787
47.6941411278373,8.87653761475671,13.5876113520207,0.262026117181765,0.352123670679324,0.975447277020115,7.25546405255653,274.232075789468
47.7992436002171,8.77386826871134,13.5958434907486,0.259782746794201,0.352261856746504,0.978348855680996,7.46609569620745,302.881369943062
47.898961148928,8.55024274628533,13.2257385015389,0.254848908574052,0.345990398616012,0.978381194692213,6.97172698913406,324.849608755698
48.0001950757329,11.7127622450598,13.2174779903759,0.319037891152849,0.345849037806848,0.985447960817456,9.75807386029606,347.189453934141
48.1002096229345,11.3087481514642,13.3285936554163,0.311460700993849,0.347745439742552,0.980828624344527,10.1666932190302,251.724479483092
48.198171771755,12.3402762868396,13.1259635068249,0.330481654502082,0.344278866669828,0.982832078878322,10.8573743816493,263.777411981714
48.2991166120565,11.3673922922973,12.5230333158361,0.312571003192465,0.3337425631459,0.9789257591278,10.6099988568897,218.976507822962
48.3992288778471,11.6282774573963,12.1033302651001,0.317467221081351,0.326206035378034,0.978686695077138,10.8296389944976,212.080554447984
48.4991589181452,11.4932862452013,12.0673259319764,0.314942484707379,0.325551564041106,0.981995581398398,11.054233103083,246.749926543222
48.5757080650741,8.74962785779986,13.3230185822573,0.259251091439153,0.347650552465237,0.981012304861164,8.74153560303944,295.747355959075
48.6941454421883,10.8615376183644,12.0319539647097,0.302874286483531,0.32490734829104,0.985110496913441,10.7185591024671,308.73931971516
48.8005646733928,7.23685936275394,13.4051256822605,0.224490211075441,0.349045223628897,0.987433429156533,5.15358714393743,762.995061094036
48.9996303618425,8.24513772226382,8.88523632990133,0.248010334357621,0.262215563244006,0.972389581275833,7.33155483100667,240.318128009688
49.0994298775488,8.25815955209449,10.4186566029002,0.248304766809455,0.294157305843358,0.977072710963158,7.65532096826399,278.586939611157
49.1995347065831,8.38929746376446,8.6420576440056,0.251257082389017,0.256882552650446,0.973173905207946,6.36231082873364,285.412647003294
