caseName,time,positionErrorM,yawErrorDeg,speedMps,accelerationMps2
perfectPose,42.6,0.393086615792199,0.0306961263260745,12.7955905340014,0.890268712403737
perfectPose,42.7,0.450512570823199,0.0443734274782652,12.7379117207095,0.871166601523553
perfectPose,42.8,0.522157769814102,0.0922379206260662,12.656877274663,0.909545925669866
perfectPose,42.9,0.590809249885721,0.0740849506883018,12.6079109621453,0.857176958656471
perfectPose,43,0.654447750519685,0.0289669660444975,12.5997028137782,0.725129360580555
perfectPose,43.1,0.714779859697413,0.00493448444215925,12.6130157436196,0.568522843443704
perfectPose,43.2,0.767069828347663,0.0388271412508664,12.6617871673289,0.374630308745447
perfectPose,43.3,0.809507294476189,0.0401167032143916,12.7409240337955,0.186721388541888
perfectPose,43.4,0.838242576193239,0.0326922326130664,12.8550865699286,0.253782041101018
perfectPose,43.5,0.849978998542141,0.00898654971323961,13.0052897431921,0.529745393310189
perfectPose,43.6,0.842941597189393,0.00660398886095314,13.1906636753942,0.852782617887137
perfectPose,43.7,0.810850893778175,-0.00613712510569795,13.4213900122219,1.21798778157654
perfectPose,43.8,0.75328630243826,-0.000114271012474554,13.6865413271138,1.57681373200766
perfectPose,43.9,0.668886704330088,-0.0174923080918263,13.9676075348613,1.89794160389998
perfectPose,44,0.555655992698262,-0.0464074298593195,14.2827514819642,2.24427098011645
perfectPose,44.1,0.413579575505635,-0.0596484508954222,14.6216123727624,2.5714023851613
perfectPose,44.2,0.253520113724485,-0.0933409115078842,14.9692149535601,2.84513737545453
perfectPose,44.3,0.147276485805429,-0.100872948307499,15.3149051526268,3.05427911729852
perfectPose,44.4,0.282246443145618,-0.105327547737,15.6424740975821,3.17344849862893
perfectPose,44.5,0.523752540805225,-0.141056831057393,15.94848557935,3.21165240364347
perfectPose,44.6,0.799665887749868,-0.159987375186464,16.2151322575648,3.14219925083186
perfectPose,44.7,1.09022848948632,-0.168612162172409,16.4165515832437,2.92672113664111
perfectPose,44.8,1.40598610326151,-0.194570284804186,16.6062952201177,2.73549046727012
perfectPose,44.9,1.70776394409496,-0.206309142109954,16.6480061561968,2.22302664459292
perfectPose,45,2.00202811388172,-0.209429067692095,16.5947974015275,1.59306099197036
perfectPose,45.1,2.27004067550618,-0.193661543622733,16.4098799778573,0.829815171160471
perfectPose,45.2,2.49887582381588,-0.194002715201521,16.0813392485669,0.59683359874422
perfectPose,45.3,2.67569843263151,-0.172498225690869,15.6071126444179,1.60200822103255
perfectPose,45.4,2.95371304158714,-0.255403973785898,15.5193245029679,1.65619625930806
perfectPose,45.5,3.22609058462935,-0.329417369834443,15.425002349314,1.71414564591246
perfectPose,45.6,3.49597796352689,-0.366768488816392,15.3238023654916,1.7752162385718
perfectPose,45.7,3.75808415864969,-0.395682589787366,15.2148498491397,1.83691995316716
perfectPose,45.8,3.74885516076458,-0.171829270821873,14.3451697522008,3.72142362836397
perfectPose,45.9,3.89691984786532,-0.20008800378662,14.0602523588269,3.85585810688856
perfectPose,46,3.74008300367362,-0.10610981356229,12.9528238918073,6.00997414933783
perfectPose,46.1,3.45183015626315,-0.0102706540672904,11.7360556925674,8.14485568657075
perfectPose,46.2,3.04956121942399,0.0988201741090945,10.6170950090441,9.98571050280464
perfectPose,46.3,2.49796326867674,0.200477003278914,9.52531263318586,11.7338825532006
perfectPose,46.4,1.78033023350307,0.321155916478325,8.49493027502452,13.4123954133
perfectPose,46.5,0.927970801104128,0.457012106452658,7.75234782959927,14.8047686917533
perfectPose,46.6,0.409399239166868,0.559197599072763,7.42243004426352,15.7952034233327
perfectPose,46.7,1.40391587142301,0.664187794227926,7.48663906822878,16.3172532087781
perfectPose,46.8,2.68803621755829,0.794618324099138,7.84899311327246,16.5110649470661
perfectPose,46.9,4.06720095380505,0.889145234089765,8.29702198057673,16.1669983834045
perfectPose,47,5.49871815302994,0.895941816092954,8.59794889816947,15.1930876653055
perfectPose,47.1,6.94825835439911,0.909996593948095,8.63860239409575,13.7924255241104
perfectPose,47.2,8.33771284089224,0.883413715022641,8.31885246209821,11.6657661602724
perfectPose,47.3,9.66476970984938,0.835810399827487,7.53542229214043,9.59794535896572
perfectPose,47.4,10.8636260774522,0.755853606449903,6.26464761645726,7.730487034243
perfectPose,47.5,11.8653791261204,0.607124389480818,4.40696821638751,7.12432098033974
perfectPose,47.6,12.6301632613359,0.413606282031764,2.11677913684306,8.89057567049261
perfectPose,47.7,13.0920186678873,0.171194242566367,1.88710757946197,12.8140384490833
perfectPose,47.8,13.1763388014857,-0.12573235907737,5.50104602382012,17.8983104783868
perfectPose,47.9,12.8853140979043,-0.428362066264819,10.0850825084082,23.9892896425521
perfectPose,48,12.2051305376571,-0.736820320997024,15.3763551802643,30.7827602175879
zeroDelay,39,0.239618340873606,-0.308344678621986,13.9949007663769,0.571111080125534
zeroDelay,39.1,0.216664009806317,-0.279804793614545,14.1649721655226,0.160518298320685
zeroDelay,39.2,0.220373898192652,-0.305754880537757,14.158659446561,0.202528695623269
zeroDelay,39.3,0.251572556381848,-0.152079167148446,13.9460887186007,0.482734558377311
zeroDelay,39.4,0.24656744838482,0.0143508175025614,13.9741737183383,0.407677387878765
zeroDelay,39.5,0.211215553001167,0.144255451839175,14.2038074454677,0.367121074199946
zeroDelay,39.6,0.225293228875601,0.209184458427905,14.046513094055,0.257970283832881
zeroDelay,39.7,0.197952637156266,0.18926219659433,14.1988748174315,0.370079610624669
zeroDelay,39.8,0.225210405536303,0.223193307351773,13.9876616996127,0.293173939605398
zeroDelay,39.9,0.23103657855591,0.319943136521184,13.9357079506623,0.342776251690824
zeroDelay,40,0.206033159433137,0.326662081250029,14.1027954726193,0.261608393387772
zeroDelay,40.1,0.235249879416619,0.30919968535098,13.8846838711548,0.382687364567243
zeroDelay,40.2,0.241291785773801,0.325499871896771,13.8512355856342,0.382382768238724
zeroDelay,40.3,0.246256020482093,0.314663129908188,13.8215288110465,0.373669344030805
zeroDelay,40.4,0.251455515253335,0.0961640126664992,13.7873316789611,0.389473802696746
zeroDelay,40.5,0.255008000462722,0.11642040687047,13.7581015187911,0.381888753499132
zeroDelay,40.6,0.249351332976256,0.141649788737153,13.7587627544993,0.316479772049773
zeroDelay,40.7,0.249818087632517,0.127087244195724,13.7373749687332,0.318819990536525
zeroDelay,40.8,0.2437680979515,0.169684580134318,13.7335265869429,0.270506865527154
zeroDelay,40.9,0.23366190762799,0.151692362470135,13.737205516271,0.227490568377075
zeroDelay,41,0.218928726065339,0.335473207378442,13.7442963197856,0.185962738458691
zeroDelay,41.1,0.20912696108158,0.0937855026846308,13.7408475136362,0.205230671896483
zeroDelay,41.2,0.19632412297283,0.0259551831041728,13.7326270602578,0.241135356281744
zeroDelay,41.3,0.181556600736831,-0.0761571329329269,13.7249707879612,0.270108127872917
zeroDelay,41.4,0.167517694696322,0.0122285831733059,13.7036777195376,0.320802726293089
zeroDelay,41.5,0.152954501865578,0.0237040114845515,13.676822749335,0.379798266423342
zeroDelay,41.6,0.130456442471886,0.150542821066956,13.6732241535677,0.435078703274967
zeroDelay,41.7,0.109555161482933,0.176494490640017,13.6834745609311,0.446663233926484
zeroDelay,41.8,0.0906293847268508,0.155365645402338,13.6802027489641,0.458007992160702
zeroDelay,41.9,0.075683788372717,0.365493970932526,13.6868217004354,0.445896452517072
zeroDelay,42,0.0697870387023175,0.461508282137521,13.6962377725341,0.434360947139724
zeroDelay,42.1,0.0773626339517086,0.472030313726105,13.7020962613589,0.432520192943726
zeroDelay,42.2,0.0887844851754799,0.0670652285336483,13.6914535590968,0.484373657931719
zeroDelay,42.3,0.103567281210575,0.141927739514932,13.6591515329569,0.519886012559459
zeroDelay,42.4,0.11701964941138,-0.060584683906012,13.6245036207699,0.596446319403417
zeroDelay,42.5,0.125633604866981,0.181946604178612,13.5556964114036,0.655263775567922
zeroDelay,42.6,0.130723785123009,0.139843849799079,13.488560535629,0.738833821848245
zeroDelay,42.7,0.131100056935365,-0.314254869104004,13.4142937096771,0.877359970167096
zeroDelay,42.8,0.132824733840378,-0.26476977552887,13.3516125102296,0.920234746878062
zeroDelay,42.9,0.117531080652198,-0.272498711395379,13.2076744276087,1.13230251337428
zeroDelay,43,0.107647920449425,-0.219999613602922,13.0376656722339,1.3469267665574
zeroDelay,43.1,0.121378080398851,-0.131234124735577,12.8674419768006,1.49211162979593
zeroDelay,43.2,0.165883391582797,0.0302202542950059,12.6966976920602,1.58949341310093
zeroDelay,43.3,0.236595178547898,0.00039046372297962,12.5188425240962,1.66488104966116
zeroDelay,43.4,0.328131141483289,0.00335503129924981,12.3434259251428,1.70957337486806
zeroDelay,43.5,0.43401712037501,0.0615165798728375,12.1734844542244,1.70545143695563
zeroDelay,43.6,0.528823363044875,0.0986595186065616,12.1229132677747,1.31190643483746
zeroDelay,43.7,0.635649605164165,0.287358308008051,12.0782759994529,1.0192717573297
zeroDelay,43.8,0.772976003459142,0.3152862388533,11.9667018164323,1.01740960476848
zeroDelay,43.9,0.88992874016846,0.20986584435409,11.945728953696,0.777819214413945
zeroDelay,44,0.998451574615438,0.0704898090320156,11.9782167074056,0.529806769772239
zeroDelay,44.1,1.09486284918245,0.139242992447659,12.0612327917219,0.49736953406233
zeroDelay,44.2,1.17421246807944,0.0520000172494501,12.2061241460474,0.769687313041612
zeroDelay,44.3,1.22696553525024,0.084161412891846,12.4243094741665,1.26250966421501
zeroDelay,44.4,1.25378405178774,0.0997144145216487,12.7039596383313,1.81057055052829
zeroDelay,44.5,1.24751929009945,0.116507401020896,13.0470895652123,2.39331760486518
zeroDelay,44.6,1.17519191132512,0.142863452079858,13.5732119281444,3.35943377349012
zeroDelay,44.7,1.11885116511811,0.11371486417225,13.9122535121794,3.54263023706632
zeroDelay,44.8,0.994366408467392,0.14310492018055,14.4316990074856,4.12654160355157
zeroDelay,44.9,0.837250123776593,0.00972284306852958,14.99429367579,4.65718324900718
zeroDelay,45,0.671625137299389,-0.0519814880412874,15.5924259161224,5.12508299601361
zeroDelay,45.1,0.572574795138948,-0.0456239255436311,16.2098432654041,5.49949015563044
zeroDelay,45.2,0.66151220485337,-0.0918239122981823,16.8250921209262,5.74582570665023
zeroDelay,45.3,0.978805856885241,-0.180263165530809,17.4639771640784,6.01110392796908
zeroDelay,45.4,1.43982316617205,-0.325276518371295,18.1433299891687,6.30068382110385
zeroDelay,45.5,2.00932664191068,-0.478817782227488,18.8671785961212,6.61727854239237
zeroDelay,45.6,2.59257025335509,-0.099592568841883,19.3452147240487,5.93643036054335
zeroDelay,45.7,3.30803506107097,-0.219837131730093,20.0406644319347,6.15867953513793
zeroDelay,45.8,4.11139348670057,-0.32122256805011,20.7714629378148,6.37917193445001
zeroDelay,45.9,4.80361650584359,-0.0726145920719721,20.8319494572039,4.69169924656823
zeroDelay,46,5.46734355975766,0.023167541797938,20.6192215615922,2.88764605835247
zeroDelay,46.1,6.09122315106499,-0.0489814363925985,20.223436843049,2.45016044160076
zeroDelay,46.2,6.63570555219767,-0.0434234377728269,19.5434006131357,4.11147390991433
zeroDelay,46.3,7.01354233367489,-0.0980538495381066,18.3136895028351,7.30378600131117
zeroDelay,46.4,7.22343689538414,-0.0746925931048742,16.7478539552758,11.005770193763
zeroDelay,46.5,7.22547636419946,0.0511671323758875,14.9122440037436,14.9661308601242
zeroDelay,46.6,6.76366088999642,0.157408027522022,12.3760317286375,21.9505057619996
zeroDelay,46.7,6.23755630301012,0.202123336519451,10.7766530577168,25.4833096457416
zeroDelay,46.8,5.62060111312842,0.470681349174579,10.0366087554252,25.9765937524774
zeroDelay,46.9,4.56616089124144,0.406104488153888,9.88225872672252,28.7234560279375
zeroDelay,47,3.32310961811724,0.629543068578253,10.7711614216389,30.6076623641057
zeroDelay,47.1,2.14309451702375,0.837485512634199,12.3800337041631,31.9186891880001
zeroDelay,47.2,2.1555779517041,0.979641938803214,14.271308002497,32.1962562500573
zeroDelay,47.3,3.73310063948889,0.938281668703825,16.090789979827,31.6591674074944
zeroDelay,47.4,5.89152933998567,1.11723565236981,17.5626831105897,30.3716955600479
zeroDelay,47.5,8.2863291902178,1.12190369687347,18.6289084198252,28.6992288960123
zeroDelay,47.6,10.3870604115941,0.438594106502653,17.43981825753,24.0618264865816
zeroDelay,47.7,13.0115517957727,0.778971763967216,18.1365213548386,23.9476318802645
zeroDelay,47.8,15.4037468192561,0.870691352832588,17.5878224081756,23.2556574096164
zeroDelay,47.9,17.5180203550158,0.712648693778432,16.0482572997204,23.4746349476936
zeroDelay,48,19.4344334911713,0.325333672397311,14.4278557295388,25.5667783880921
unitWeight,39,0.241094820315836,-0.32251260838014,14.0395007217487,0.448753409980852
unitWeight,39.1,0.221976520112244,-0.287757992689925,14.2236157171754,0.0939824354465099
unitWeight,39.2,0.221068653559399,-0.290621929705745,14.2373370453103,0.193208791553338
unitWeight,39.3,0.249872240804441,-0.311674328559501,14.0255744802097,0.363334920794353
unitWeight,39.4,0.238027948734833,-0.145506838247788,14.0542623478034,0.319983480316993
unitWeight,39.5,0.202954538904107,0.00707379294459975,14.2353003814419,0.371774547197973
unitWeight,39.6,0.226291629198608,0.139771851989891,14.0142759650923,0.424221866399697
unitWeight,39.7,0.200912920796866,0.216166842261366,14.1471897625446,0.348108890135907
unitWeight,39.8,0.214993525921823,0.213646976484727,13.9251071193808,0.484702213342587
unitWeight,39.9,0.231300084228891,0.23023721578652,13.825235323286,0.59793306993597
unitWeight,40,0.219749398193695,0.315773516636805,13.9873697681944,0.305641073739727
unitWeight,40.1,0.253210075276307,0.323038624007522,13.7785838900655,0.52507348237819
unitWeight,40.2,0.26746400976825,0.326781967336902,13.7391157662979,0.513367884360364
unitWeight,40.3,0.284030973046619,0.32496151986117,13.6960985554362,0.483904850924423
unitWeight,40.4,0.287587056006269,0.318875353961485,13.7014017458256,0.369240989498401
unitWeight,40.5,0.296115330783345,0.0978796036046155,13.6796212810734,0.369255145799959
unitWeight,40.6,0.29144108023673,0.111712444137179,13.6978508151578,0.268293650525165
unitWeight,40.7,0.278759052574211,0.0428533894782649,13.7432837983446,0.17893909020079
unitWeight,40.8,0.223290500990096,0.116042721230038,13.9121504240269,0.305610589668171
unitWeight,40.9,0.179499378146838,0.156291716043612,14.0168394918851,0.430379006045543
unitWeight,41,0.124951637252477,0.143994643161407,14.1408939980948,0.594790914911874
unitWeight,41.1,0.0989152280731122,0.376076977371128,14.2195863956786,0.641159226913911
unitWeight,41.2,0.0953961183794522,0.112877219949944,14.214413268564,0.500821796993691
unitWeight,41.3,0.100894481911371,0.00256103290975838,14.1439171884385,0.320605211939839
unitWeight,41.4,0.110523875250774,-0.0608531624704404,14.0360542220689,0.337023684239521
unitWeight,41.5,0.100844331336888,0.00462893148494486,13.8250087611507,0.707435157964724
unitWeight,41.6,0.0756937572899711,0.025600523686157,13.5703929916668,1.1672021360636
unitWeight,41.7,0.0556940450828409,0.0417031590765503,13.2684676631544,1.65214431321402
unitWeight,41.8,0.0281387930210953,0.148835986347005,13.2164563530712,1.60858150855911
unitWeight,41.9,0.0428888465194287,0.16668243636387,13.1252346594384,1.62767883841949
unitWeight,42,0.0769482217436914,0.397567981457509,13.0120673159698,1.5742577010473
unitWeight,42.1,0.106788025237368,0.510622786121897,12.93993656264,1.42901573982318
unitWeight,42.2,0.135010592950553,0.560112769298115,12.8955602798005,1.23070868910557
unitWeight,42.3,0.19308402710417,0.111668226826904,12.809231725827,1.24494925511153
unitWeight,42.4,0.268733003001327,0.21019170551371,12.6367761044014,1.3089892315263
unitWeight,42.5,0.337320994756341,-0.0783515349359284,12.5690667129272,1.22529543928873
unitWeight,42.6,0.400990782370595,0.250351505480172,12.4911783363788,1.06777685103092
unitWeight,42.7,0.443922465062841,0.153655656944921,12.5342820127981,0.73945071947032
unitWeight,42.8,0.532125564325691,0.194658858890978,12.4488356576531,0.755404165730347
unitWeight,42.9,0.54946673595254,-0.256006829353162,12.6362242610503,0.239349345402479
unitWeight,43,0.590957982907809,-0.290417560391181,12.7163202491461,0.0267407806949463
unitWeight,43.1,0.610371592307526,-0.249257660139847,12.8558278846143,0.339414101028948
unitWeight,43.2,0.578081132248581,-0.142199437391556,13.1443909748112,0.955292009587965
unitWeight,43.3,0.50099660216364,-0.0185146203367853,13.5419527574123,1.68078506058326
unitWeight,43.4,0.39891622172616,-0.0571970202400519,13.9649091887834,2.31622408283317
unitWeight,43.5,0.278396896856112,-0.101161760677861,14.4025337297407,2.81760848940121
unitWeight,43.6,0.191025200384401,-0.0292109936098666,14.8038420789941,3.1514754010959
unitWeight,43.7,0.218373478038104,-0.0610140651211682,15.2074026106301,3.36787344912754
unitWeight,43.8,0.445525555093469,0.00268032491271772,15.8566557981035,4.02009386806814
unitWeight,43.9,0.735327615038311,0.178300630652364,16.3807882063205,4.29779079246514
unitWeight,44,0.935417406417523,0.0789413789553104,16.3950060598334,3.43667996647661
unitWeight,44.1,1.08906856011288,-0.0495082315582588,16.1753824599475,2.23748935925914
unitWeight,44.2,1.1713033500755,0.0270466838923299,15.6819893067468,0.858503414193421
unitWeight,44.3,1.18606496605319,-0.0019911910232337,15.0085454093949,1.43634569324932
unitWeight,44.4,1.07588674836104,0.0626062022621797,14.0084273508342,3.43916456110404
unitWeight,44.5,0.855909554452452,0.107830545008808,12.8375953620007,5.5180131836666
unitWeight,44.6,0.527824712882762,0.199314362913755,11.570018123454,7.44781843577497
