state,lidarX,lidarY,baseX,baseY
1,3.86591481349551,-0.00552750422064762,16.8871687253029,-0.646572244350019
2,17.4636875699995,0.204063680921584,127.889456181491,-3.96607475448245
3,57.0108664910148,-0.554580866033878,310.220391587353,-11.9023230157269
4,-0.00552750422064765,3.86591380437325,-0.646542302279727,16.8871013752633
5,0.204032139513278,17.4636850412122,-3.9660269074866,127.889201567127
6,-0.554644457680605,57.010839638747,-11.9020385728056,310.219379195891
7,-1.68763850018542e-07,-8.44854149051664e-06,0.000161085201854148,-1.90814630618271e-07
