dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Downtown,276,1,threads4,75.311,256.418,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,276,1,threads8,59.015,256.418,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,1,baseline,332.438,332.438,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,1,serial,201.204,332.438,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,1,threads4,85.874,332.438,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,1,threads8,62.992,332.438,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,1,baseline,358.435,358.435,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,1,serial,190.787,358.435,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,1,threads4,90.94,358.435,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,1,threads8,64.028,358.435,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,1,baseline,280.067,280.067,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,1,serial,167.922,280.067,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,1,threads4,80.835,280.067,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,1,threads8,64.382,280.067,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,1,baseline,268.261,268.261,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,1,serial,166.322,268.261,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,1,threads4,86.293,268.261,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,1,threads8,85.686,268.261,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,1,baseline,260.649,260.649,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,1,serial,167.193,260.649,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
