dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,654,7,58.267,10,10,10,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,655,7,56.791,14,14,14,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,656,7,57.095,11,11,11,0,0,1,1,1,1,1,NaN,1,38,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,657,7,60.753,14,14,14,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,658,7,61.289,12,12,12,0,0,1,1,1,1,1,NaN,1,32,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,659,7,62.471,14,14,14,0,0,1,1,1,1,1,NaN,1,37,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,660,7,62.414,10,10,10,0,0,1,1,1,1,1,NaN,1,35,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,661,7,58.461,9,9,9,0,0,1,1,1,1,1,NaN,1,35,0,0,0,0,5,5,2,2,2
Mississippi,662,7,57.722,6,6,6,0,0,1,1,1,1,1,NaN,1,28,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,663,7,58.993,15,15,15,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,664,7,57.305,13,13,13,0,0,1,1,1,1,1,NaN,1,39,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,665,7,55.403,13,13,13,0,0,1,1,1,1,1,NaN,1,38,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,666,7,55.204,11,11,11,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,667,7,59.96,15,15,15,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,668,7,60.179,17,17,17,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,669,7,56.138,14,14,14,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,670,7,54.649,17,17,17,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,671,7,55.04,21,21,21,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,11,11,2,2,2
Mississippi,672,7,54.588,22,22,22,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,673,7,55.564,19,19,19,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,674,7,59.248,22,22,22,0,0,1,1,1,1,1,NaN,1,73,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,675,7,54.787,20,20,20,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,676,7,55.956,19,19,19,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,677,7,53.318,26,26,26,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,678,7,55.125,24,24,24,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,679,7,53.703,19,19,19,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,680,7,55.866,23,23,23,0,0,1,1,1,1,1,NaN,1,81,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,681,7,55.374,24,24,24,0,0,1,1,1,1,1,NaN,1,90,0,0,0,0,9,9,1,1,1
Mississippi,682,7,55.613,21,21,21,0,0,1,1,1,1,1,NaN,1,81,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,683,7,57.834,30,30,30,0,0,1,1,1,1,1,NaN,1,81,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,684,7,58.328,29,29,29,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,685,7,59.894,35,35,35,0,0,1,1,1,1,1,NaN,1,84,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,686,7,58.94,33,33,33,0,0,1,1,1,1,1,NaN,1,73,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,687,7,60.174,36,36,36,0,0,1,1,1,1,1,NaN,1,88,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,688,7,57.031,25,25,25,0,0,1,1,1,1,1,NaN,1,74,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,689,7,56.126,21,21,21,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,690,7,59.163,21,21,21,0,0,1,1,1,1,1,NaN,1,78,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,691,7,58.962,23,23,23,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,10,10,1,1,1
Mississippi,692,7,60.195,26,26,26,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,693,7,61.61,30,30,30,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,694,7,59.116,19,19,19,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,695,7,60.987,21,21,21,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,696,7,60.174,28,28,28,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,697,7,59.67,17,17,17,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,698,7,60.437,21,21,21,0,0,1,1,1,1,1,NaN,1,59,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,699,7,63.164,22,22,22,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,700,7,61.516,20,20,20,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,7,7,NaN,NaN,NaN
