dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,955,10,99.787,38,38,38,0,0,1,1,1,1,1,NaN,1,74,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,956,10,102.259,44,44,44,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,957,10,104.188,34,34,34,0,0,1,1,1,1,1,NaN,1,43,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,958,10,102.382,42,42,42,0,0,1,1,1,1,1,NaN,1,51,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,959,10,105.851,40,40,40,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,960,10,111.484,32,32,32,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,961,10,108.235,31,31,31,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,11,11,0,0,0
Mississippi,962,10,109.984,23,23,23,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,963,10,111.49,30,30,30,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,964,10,118.267,33,33,33,0,0,1,1,1,1,1,NaN,1,73,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,965,10,109.772,30,30,30,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,966,10,115.028,33,33,33,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,967,10,116.584,36,36,36,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,968,10,106.924,34,34,34,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,969,10,104.677,34,34,34,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,970,10,104.321,32,32,32,0,0,1,1,1,1,1,NaN,1,75,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,971,10,114.347,27,27,27,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,10,10,4,4,4
Mississippi,972,10,116.981,34,34,34,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,973,10,102.515,31,31,31,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,974,10,115.065,32,32,32,0,0,1,1,1,1,1,NaN,1,74,0,0,0,0,14,14,NaN,NaN,NaN
Mississippi,975,10,110.897,29,29,29,0,0,1,1,1,1,1,NaN,1,75,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,976,10,105.843,29,29,29,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,977,10,110.584,30,30,30,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,978,10,113.613,22,22,22,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,979,10,111.706,23,23,23,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,980,10,101.502,19,19,19,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,981,10,101.013,31,31,31,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,10,10,4,4,4
Mississippi,982,10,97.944,24,24,24,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,983,10,98.052,30,30,30,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,984,10,93.323,31,31,31,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,985,10,95.873,21,21,21,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,986,10,99.374,24,24,24,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,987,10,92.187,19,19,19,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,988,10,90.607,16,16,16,0,0,1,1,1,1,1,NaN,1,59,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,989,10,95.958,17,17,17,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,990,10,107.592,28,28,28,0,0,1,1,1,1,1,NaN,1,59,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,991,10,96.906,23,23,23,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,8,8,1,1,1
Mississippi,992,10,97.017,16,16,16,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,993,10,100.343,15,15,15,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,994,10,98.423,18,18,18,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,995,10,98.508,15,15,15,0,0,1,1,1,1,1,NaN,1,59,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,996,10,93.857,15,15,15,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,997,10,94.509,10,10,10,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,998,10,91.537,15,15,15,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,999,10,91.243,26,26,26,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,1000,10,92.919,27,27,27,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,10,10,NaN,NaN,NaN
