dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,540,6,49.078,15,15,15,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,541,6,48.94,14,14,14,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,4,4,2,2,2
Mississippi,542,6,49.006,17,17,17,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,543,6,50.719,22,22,22,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,544,6,48.704,20,20,20,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,545,6,52.6,24,24,24,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,546,6,51.771,25,25,25,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,547,6,48.84,22,22,22,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,548,6,52.403,23,23,23,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,549,6,51.649,21,21,21,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,550,6,53.96,28,28,28,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,551,6,49.537,32,32,32,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,4,4,0,0,0
Mississippi,552,6,48.608,25,25,25,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,553,6,50.462,28,28,28,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,554,6,47.323,28,28,28,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,555,6,46.904,33,33,33,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,556,6,46.959,21,21,21,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,557,6,48.926,31,31,31,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,558,6,49.829,23,23,23,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,559,6,52.785,27,27,27,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,560,6,58.655,27,27,27,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,561,6,54.665,18,18,18,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,6,6,3,3,3
Mississippi,562,6,58.185,20,20,20,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,563,6,55.145,25,25,25,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,564,6,54.29,22,22,22,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,565,6,54.188,24,24,24,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,566,6,52.817,19,19,19,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,567,6,54.715,22,22,22,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,568,6,53.934,21,21,21,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,569,6,49.364,17,17,17,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,570,6,51.543,12,12,12,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,571,6,52.105,15,15,15,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,5,5,0,0,0
Mississippi,572,6,50.636,18,18,18,0,0,1,1,1,1,1,NaN,1,40,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,573,6,54.938,13,13,13,0,0,1,1,1,1,1,NaN,1,74,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,574,6,51.299,15,15,15,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,575,6,50.101,12,12,12,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,576,6,52.065,10,10,10,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,577,6,51.998,15,15,15,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,578,6,52.269,9,9,9,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,579,6,49.244,10,10,10,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,580,6,49.35,11,11,11,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,581,6,49.102,8,8,8,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,3,3,1,1,1
Mississippi,582,6,46.816,5,5,5,0,0,1,1,1,1,1,NaN,1,25,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,583,6,49.841,11,11,11,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,584,6,46.801,8,8,8,0,0,1,1,1,1,1,NaN,1,32,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,585,6,44.798,4,4,4,0,0,1,1,1,1,1,NaN,1,31,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,586,6,45.929,8,8,8,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,587,6,46.869,8,8,8,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,588,6,45.191,7,7,7,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,589,6,47.691,12,12,12,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,590,6,46.548,8,8,8,0,0,1,1,1,1,1,NaN,1,44,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,591,6,46.676,15,15,15,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,2,2,1,1,1
Mississippi,592,6,49.253,12,12,12,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,593,6,53.592,13,13,13,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,594,6,54.388,12,12,12,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,595,6,56.826,13,13,13,0,0,1,1,1,1,1,NaN,1,31,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,596,6,60.969,10,10,10,0,0,1,1,1,1,1,NaN,1,43,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,597,6,68.334,9,9,9,0,0,1,1,1,1,1,NaN,1,33,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,598,6,67.357,10,10,10,0,0,1,1,1,1,1,NaN,1,31,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,599,6,75.558,10,10,10,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,600,6,76.287,12,12,12,0,0,1,1,1,1,1,NaN,1,36,0,0,0,0,5,5,NaN,NaN,NaN
