dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,419,5,62.852,5,5,5,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,420,5,65.942,4,4,4,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,421,5,61.751,5,5,5,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,3,3,1,1,1
Mississippi,422,5,60.955,7,7,7,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,423,5,63.931,8,8,8,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,424,5,62.323,3,3,3,0,0,1,1,1,1,1,NaN,1,28,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,425,5,60.831,5,5,5,0,0,1,1,1,1,1,NaN,1,30,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,426,5,62.895,6,6,6,0,0,1,1,1,1,1,NaN,1,59,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,427,5,63.661,5,5,5,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,428,5,62.576,2,2,2,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,0,0,NaN,NaN,NaN
Mississippi,429,5,60.2,6,6,6,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,430,5,60.776,8,8,8,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,431,5,57.031,8,8,8,0,0,1,1,1,1,1,NaN,1,30,0,0,0,0,5,5,2,2,2
Mississippi,432,5,55.761,11,11,11,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,433,5,54.353,8,8,8,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,434,5,55.548,9,9,9,0,0,1,1,1,1,1,NaN,1,35,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,435,5,53.339,9,9,9,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,436,5,54.318,8,8,8,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,437,5,55.29,7,7,7,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,438,5,52.981,7,7,7,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,439,5,54.67,7,7,7,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,440,5,57.286,10,10,10,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,441,5,57.032,9,9,9,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,5,5,2,2,2
Mississippi,442,5,57.512,9,9,9,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,443,5,54.141,6,6,6,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,444,5,55.635,10,10,10,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,445,5,60.236,15,15,15,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,446,5,61.387,5,5,5,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,447,5,61.767,5,5,5,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,448,5,63.235,9,9,9,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,449,5,70.409,4,4,4,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,450,5,68.568,5,5,5,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,451,5,64.34,6,6,6,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,4,4,2,2,2
Mississippi,452,5,64.196,3,3,3,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,453,5,67.519,6,6,6,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,454,5,68.434,3,3,3,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,455,5,66.278,4,4,4,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,456,5,67.737,6,6,6,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,457,5,64.335,8,8,8,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,458,5,62.385,8,8,8,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,459,5,60.222,9,9,9,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,460,5,57.936,12,12,12,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,461,5,56.641,10,10,10,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,6,6,1,1,1
Mississippi,462,5,53.767,11,11,11,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,463,5,51.362,14,14,14,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,464,5,48.362,12,12,12,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,465,5,47.266,14,14,14,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,466,5,43.604,8,8,8,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,467,5,41.529,4,4,4,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,468,5,41.495,4,4,4,0,0,1,1,1,1,1,NaN,1,47,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,469,5,39.841,8,8,8,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,470,5,39.959,8,8,8,0,0,1,1,1,1,1,NaN,1,51,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,471,5,37.029,8,8,8,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,3,3,1,1,1
Mississippi,472,5,32.35,5,5,5,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,473,5,33.863,5,5,5,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,474,5,31.529,5,5,5,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,475,5,31.111,5,5,5,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,476,5,28.362,4,4,4,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,477,5,30.38,8,8,8,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,478,5,26.294,5,5,5,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,479,5,27.264,5,5,5,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,480,5,27.699,7,7,7,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,481,5,28.311,8,8,8,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,6,6,3,3,3
Mississippi,482,5,27.96,7,7,7,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,483,5,28.27,11,11,11,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,484,5,25.498,10,10,10,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,485,5,27.638,9,9,9,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,486,5,28.403,8,8,8,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,487,5,28.42,8,8,8,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,488,5,28.078,7,7,7,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,489,5,27.025,6,6,6,0,0,1,1,1,1,1,NaN,1,44,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,490,5,27.278,5,5,5,0,0,1,1,1,1,1,NaN,1,32,0,0,0,0,2,2,NaN,NaN,NaN
Mississippi,491,5,26.681,7,7,7,0,0,1,1,1,1,1,NaN,1,37,0,0,0,0,4,4,1,1,1
Mississippi,492,5,29.375,9,9,9,0,0,1,1,1,1,1,NaN,1,36,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,493,5,28.139,17,17,17,0,0,1,1,1,1,1,NaN,1,51,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,494,5,28.416,13,13,13,0,0,1,1,1,1,1,NaN,1,37,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,495,5,30.586,12,12,12,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,496,5,31.674,14,14,14,0,0,1,1,1,1,1,NaN,1,68,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,497,5,29.828,15,15,15,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,498,5,31.934,11,11,11,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,499,5,31.077,13,13,13,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,500,5,31.543,14,14,14,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,10,10,NaN,NaN,NaN
