dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,211,1,serial,147.346,212.776,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,211,1,threads4,80.425,212.776,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,211,1,threads8,64.959,212.776,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,221,1,baseline,179.47,179.47,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,1,serial,123.011,179.47,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,1,threads4,72.385,179.47,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,1,threads8,58.876,179.47,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,231,1,baseline,194.935,194.935,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,1,serial,133.494,194.935,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,1,threads4,71.375,194.935,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,1,threads8,65.979,194.935,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,241,1,baseline,236.472,236.472,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,1,serial,162.563,236.472,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,1,threads4,80.304,236.472,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,1,threads8,67.159,236.472,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,251,1,baseline,326.329,326.329,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,1,serial,223.472,326.329,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,1,threads4,102.992,326.329,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,1,threads8,83.165,326.329,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,261,1,baseline,345.342,345.342,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,1,serial,231.092,345.342,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,1,threads4,105.318,345.342,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,1,threads8,83.463,345.342,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,271,1,baseline,324.7,324.7,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,1,serial,222.86,324.7,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,1,threads4,97.616,324.7,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,1,threads8,78.55,324.7,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,281,1,baseline,322.491,322.491,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,1,serial,217.489,322.491,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,1,threads4,98.935,322.491,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,1,threads8,78.4,322.491,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,291,1,baseline,242.19,242.19,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,1,serial,162.982,242.19,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,1,threads4,80.847,242.19,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,1,threads8,66.166,242.19,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,301,1,baseline,296.213,296.213,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,1,serial,177.114,296.213,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,1,threads4,82.55,296.213,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,1,threads8,65.994,296.213,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,311,1,baseline,264.392,264.392,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,311,1,serial,174.284,264.392,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,311,1,threads4,82.699,264.392,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
