dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,1121,12,83.639,23,23,23,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,9,9,3,3,3
Mississippi,1122,12,85.246,17,17,17,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,1123,12,85.762,31,31,31,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,1124,12,75.838,35,35,35,0,0,1,1,1,1,1,NaN,1,76,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,1125,12,84.556,45,45,45,0,0,1,1,1,1,1,NaN,1,98,0,0,0,0,14,14,NaN,NaN,NaN
Mississippi,1126,12,82.663,29,29,29,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,1127,12,73.108,20,20,20,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1128,12,72.998,25,25,25,0,0,1,1,1,1,1,NaN,1,77,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1129,12,72.991,28,28,28,0,0,1,1,1,1,1,NaN,1,78,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,1130,12,70.68,23,23,23,0,0,1,1,1,1,1,NaN,1,73,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,1131,12,72.914,23,23,23,0,0,1,1,1,1,1,NaN,1,71,0,0,0,0,11,11,1,1,1
Mississippi,1132,12,70.201,21,21,21,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1133,12,69.85,22,22,22,0,0,1,1,1,1,1,NaN,1,76,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1134,12,69.77,18,18,18,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1135,12,75.537,18,18,18,0,0,1,1,1,1,1,NaN,1,71,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,1136,12,81.482,28,28,28,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,1137,12,82.063,24,24,24,0,0,1,1,1,1,1,NaN,1,74,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,1138,12,80.097,23,23,23,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,1139,12,86.506,15,15,15,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1140,12,85.619,23,23,23,0,0,1,1,1,1,1,NaN,1,70,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,1141,12,82.607,21,21,21,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,12,12,0,0,0
Mississippi,1142,12,84.536,21,21,21,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,1143,12,87.284,24,24,24,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,1144,12,85.951,23,23,23,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,1145,12,84.526,17,17,17,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,1146,12,88.33,26,26,26,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,1147,12,89.22,29,29,29,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,1148,12,91.78,34,34,34,0,0,1,1,1,1,1,NaN,1,47,0,0,0,0,15,15,NaN,NaN,NaN
Mississippi,1149,12,85.869,33,33,33,0,0,1,1,1,1,1,NaN,1,24,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,1150,12,81.493,38,38,38,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1151,12,81.661,26,26,26,0,0,1,1,1,1,1,NaN,1,47,0,0,0,0,15,15,1,1,1
Mississippi,1152,12,89.556,27,27,27,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,15,15,NaN,NaN,NaN
Mississippi,1153,12,87.556,32,32,32,0,0,1,1,1,1,1,NaN,1,46,0,0,0,0,16,16,NaN,NaN,NaN
Mississippi,1154,12,81.515,24,24,24,0,0,1,1,1,1,1,NaN,1,41,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,1155,12,80.509,26,26,26,0,0,1,1,1,1,1,NaN,1,41,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1156,12,90.192,25,25,25,0,0,1,1,1,1,1,NaN,1,37,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1157,12,81.302,26,26,26,0,0,1,1,1,1,1,NaN,1,40,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1158,12,78.278,16,16,16,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1159,12,75.356,24,24,24,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,10,10,NaN,NaN,NaN
Mississippi,1160,12,75.716,26,26,26,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,12,12,NaN,NaN,NaN
Mississippi,1161,12,74.715,25,25,25,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,8,8,6,6,6
Mississippi,1162,12,70.981,22,22,22,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,11,11,NaN,NaN,NaN
Mississippi,1163,12,71.477,25,25,25,0,0,1,1,1,1,1,NaN,1,72,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,1164,12,72.787,24,24,24,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,14,14,NaN,NaN,NaN
Mississippi,1165,12,72.367,21,21,21,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,1166,12,64.76,26,26,26,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,15,15,NaN,NaN,NaN
Mississippi,1167,12,69.608,24,24,24,0,0,1,1,1,1,1,NaN,1,49,0,0,0,0,14,14,NaN,NaN,NaN
Mississippi,1168,12,68.331,19,19,19,0,0,1,1,1,1,1,NaN,1,45,0,0,0,0,13,13,NaN,NaN,NaN
Mississippi,1169,12,72.168,33,33,33,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,15,15,NaN,NaN,NaN
Mississippi,1170,12,63.981,28,28,28,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,17,17,NaN,NaN,NaN
