dataset,frame,batch,milliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,127,2,61.496,16,16,16,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,128,2,61.723,14,14,14,0,0,1,1,1,1,1,NaN,1,71,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,129,2,62.704,15,15,15,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,130,2,66.207,13,13,13,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,131,2,60.967,13,13,13,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,8,8,0,0,0
Mississippi,132,2,63.389,11,11,11,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,133,2,60.945,15,15,15,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,134,2,59.761,13,13,13,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,135,2,58.899,12,12,12,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,136,2,59.57,8,8,8,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,137,2,63.793,11,11,11,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,138,2,64.324,9,9,9,0,0,1,1,1,1,1,NaN,1,66,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,139,2,63.951,14,14,14,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,140,2,61.984,13,13,13,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,141,2,60.321,12,12,12,0,0,1,1,1,1,1,NaN,1,71,0,0,0,0,5,5,2,2,2
Mississippi,142,2,62.528,12,12,12,0,0,1,1,1,1,1,NaN,1,65,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,143,2,60.801,17,17,17,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,144,2,57.826,17,17,17,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,145,2,56.857,18,18,18,0,0,1,1,1,1,1,NaN,1,73,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,146,2,56.477,15,15,15,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,147,2,54.113,17,17,17,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,148,2,52.555,12,12,12,0,0,1,1,1,1,1,NaN,1,29,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,149,2,51.075,10,10,10,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,150,2,51.623,15,15,15,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,151,2,55.556,13,13,13,0,0,1,1,1,1,1,NaN,1,35,0,0,0,0,5,5,6,6,6
Mississippi,152,2,55.13,9,9,9,0,0,1,1,1,1,1,NaN,1,30,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,153,2,53.572,13,13,13,0,0,1,1,1,1,1,NaN,1,32,0,0,0,0,9,9,NaN,NaN,NaN
Mississippi,154,2,54.134,13,13,13,0,0,1,1,1,1,1,NaN,1,64,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,155,2,52.494,10,10,10,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,156,2,58.716,15,15,15,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,157,2,54.062,12,12,12,0,0,1,1,1,1,1,NaN,1,34,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,158,2,55.249,10,10,10,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,159,2,57.036,7,7,7,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,160,2,62.091,8,8,8,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,161,2,64.075,10,10,10,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,6,6,1,1,1
Mississippi,162,2,61.554,9,9,9,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,163,2,63.669,7,7,7,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,164,2,63.827,5,5,5,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,165,2,64.29,4,4,4,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,166,2,65.164,5,5,5,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,167,2,65.955,9,9,9,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,168,2,66.291,6,6,6,0,0,1,1,1,1,1,NaN,1,44,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,169,2,68.136,7,7,7,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,170,2,69.317,7,7,7,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,171,2,68.552,4,4,4,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,3,3,3,3,3
Mississippi,172,2,66.58,7,7,7,0,0,1,1,1,1,1,NaN,1,53,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,173,2,68.126,9,9,9,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,174,2,67.846,6,6,6,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,6,6,NaN,NaN,NaN
Mississippi,175,2,66.636,9,9,9,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,176,2,70.197,8,8,8,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,177,2,70.397,5,5,5,0,0,1,1,1,1,1,NaN,1,56,0,0,0,0,3,3,NaN,NaN,NaN
Mississippi,178,2,70.359,5,5,5,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,179,2,69.128,4,4,4,0,0,1,1,1,1,1,NaN,1,38,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,180,2,68.33,4,4,4,0,0,1,1,1,1,1,NaN,1,35,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,181,2,71.19,7,7,7,0,0,1,1,1,1,1,NaN,1,51,0,0,0,0,4,4,2,2,2
Mississippi,182,2,78.832,5,5,5,0,0,1,1,1,1,1,NaN,1,43,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,183,2,75.854,4,4,4,0,0,1,1,1,1,1,NaN,1,41,0,0,0,0,4,4,NaN,NaN,NaN
Mississippi,184,2,76.132,9,9,9,0,0,1,1,1,1,1,NaN,1,48,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,185,2,72.742,8,8,8,0,0,1,1,1,1,1,NaN,1,50,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,186,2,74.32,8,8,8,0,0,1,1,1,1,1,NaN,1,52,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,187,2,69.836,10,10,10,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,188,2,67.343,10,10,10,0,0,1,1,1,1,1,NaN,1,60,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,189,2,67.942,11,11,11,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,190,2,67.778,11,11,11,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,191,2,65.145,13,13,13,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,8,8,3,3,3
Mississippi,192,2,64.967,8,8,8,0,0,1,1,1,1,1,NaN,1,61,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,193,2,63.951,13,13,13,0,0,1,1,1,1,1,NaN,1,62,0,0,0,0,8,8,NaN,NaN,NaN
Mississippi,194,2,62.116,10,10,10,0,0,1,1,1,1,1,NaN,1,63,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,195,2,61.399,10,10,10,0,0,1,1,1,1,1,NaN,1,67,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,196,2,62.67,12,12,12,0,0,1,1,1,1,1,NaN,1,69,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,197,2,64.098,8,8,8,0,0,1,1,1,1,1,NaN,1,54,0,0,0,0,5,5,NaN,NaN,NaN
Mississippi,198,2,67.939,11,11,11,0,0,1,1,1,1,1,NaN,1,57,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,199,2,67.156,10,10,10,0,0,1,1,1,1,1,NaN,1,58,0,0,0,0,7,7,NaN,NaN,NaN
Mississippi,200,2,66.148,13,13,13,0,0,1,1,1,1,1,NaN,1,55,0,0,0,0,7,7,NaN,NaN,NaN
