dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,491,1,threads4,31.999,52.386,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,491,1,threads8,26.444,52.386,7,7,7,0,0,1,1,1,1,1,1,1,37,0,0,0,0,4,4,1,1,1
Mississippi,501,1,baseline,74.858,74.858,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,serial,53.715,74.858,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,threads4,39.654,74.858,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,501,1,threads8,32.199,74.858,20,20,20,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,6,5,5
Mississippi,511,1,baseline,120.733,120.733,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,serial,77.535,120.733,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,threads4,50.615,120.733,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,511,1,threads8,46.171,120.733,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,10,10,4,4,4
Mississippi,521,1,baseline,200.632,200.632,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,serial,129.468,200.632,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,threads4,63.182,200.632,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,521,1,threads8,58.959,200.632,12,12,12,0,0,1,1,1,1,1,1,1,50,0,0,0,0,7,7,4,4,4
Mississippi,531,1,baseline,229.428,229.428,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,serial,147.865,229.428,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,threads4,70.581,229.428,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,531,1,threads8,65.588,229.428,12,12,12,0,0,1,1,1,1,1,1,1,65,0,0,0,0,3,3,2,2,2
Mississippi,541,1,baseline,174.046,174.046,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,serial,116.314,174.046,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,threads4,62.502,174.046,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,541,1,threads8,50.144,174.046,14,14,14,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,551,1,baseline,152.136,152.136,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,serial,110.012,152.136,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,threads4,60.039,152.136,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,551,1,threads8,49.111,152.136,32,32,32,0,0,1,1,1,1,1,1,1,65,0,0,0,0,4,4,0,0,0
Mississippi,561,1,baseline,181.014,181.014,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,serial,116.438,181.014,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,threads4,63.543,181.014,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,561,1,threads8,49.577,181.014,18,18,18,0,0,1,1,1,1,1,1,1,63,0,0,0,0,6,6,3,3,3
Mississippi,571,1,baseline,195.372,195.372,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,serial,113.005,195.372,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,threads4,62.078,195.372,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,571,1,threads8,51.913,195.372,15,15,15,0,0,1,1,1,1,1,1,1,61,0,0,0,0,5,5,0,0,0
Mississippi,581,1,baseline,152.455,152.455,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,serial,101.481,152.455,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,threads4,59.107,152.455,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,581,1,threads8,53.742,152.455,8,8,8,0,0,1,1,1,1,1,1,1,56,0,0,0,0,3,3,1,1,1
Mississippi,591,1,baseline,167.903,167.903,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,serial,111.171,167.903,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,threads4,58.906,167.903,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,591,1,threads8,54.093,167.903,15,15,15,0,0,1,1,1,1,1,1,1,45,0,0,0,0,2,2,1,1,1
Mississippi,601,1,baseline,349.687,349.687,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,serial,220.594,349.687,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,threads4,90.385,349.687,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,601,1,threads8,69.269,349.687,12,12,12,0,0,1,1,1,1,1,1,1,36,0,0,0,0,6,6,2,2,2
Mississippi,611,1,baseline,367.158,367.158,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,serial,232.415,367.158,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,threads4,99.988,367.158,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,611,1,threads8,72.376,367.158,20,20,20,0,0,1,1,1,1,1,1,1,59,0,0,0,0,3,3,2,2,2
Mississippi,621,1,baseline,242.604,242.604,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,serial,163.772,242.604,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,threads4,84.032,242.604,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,621,1,threads8,66.057,242.604,25,25,25,0,0,1,1,1,1,1,1,1,56,0,0,0,0,4,4,2,2,2
Mississippi,631,1,baseline,193.573,193.573,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,serial,140.452,193.573,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,threads4,77.856,193.573,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,631,1,threads8,49.989,193.573,16,16,16,0,0,1,1,1,1,1,1,1,38,0,0,0,0,4,4,2,2,2
Mississippi,641,1,baseline,196.462,196.462,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,serial,137.068,196.462,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,threads4,77.232,196.462,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,641,1,threads8,52.318,196.462,7,7,7,0,0,1,1,1,1,1,1,1,61,0,0,0,0,3,3,4,4,4
Mississippi,651,1,baseline,205.526,205.526,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,serial,136.13,205.526,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,threads4,78.703,205.526,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,651,1,threads8,54.204,205.526,19,19,19,0,0,1,1,1,1,1,1,1,65,0,0,0,0,9,9,2,2,2
Mississippi,661,1,baseline,217.242,217.242,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,serial,150.185,217.242,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,threads4,81.823,217.242,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,661,1,threads8,55.326,217.242,9,9,9,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,2,2,2
Mississippi,671,1,baseline,172.986,172.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,serial,130.359,172.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,threads4,81.295,172.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,671,1,threads8,55.956,172.986,21,21,21,0,0,1,1,1,1,1,1,1,67,0,0,0,0,11,11,2,2,2
Mississippi,681,1,baseline,179.872,179.872,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,serial,122.564,179.872,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,threads4,83.766,179.872,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,681,1,threads8,53.567,179.872,24,24,24,0,0,1,1,1,1,1,1,1,90,0,0,0,0,9,9,1,1,1
Mississippi,691,1,baseline,215.966,215.966,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,serial,143.851,215.966,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,threads4,114.348,215.966,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,691,1,threads8,55.912,215.966,23,23,23,0,0,1,1,1,1,1,1,1,68,0,0,0,0,10,10,1,1,1
Mississippi,701,1,baseline,234.05,234.05,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,serial,152.239,234.05,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,threads4,89.514,234.05,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,701,1,threads8,57.563,234.05,21,21,21,0,0,1,1,1,1,1,1,1,36,0,0,0,0,7,7,1,1,1
Mississippi,711,1,baseline,240.651,240.651,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,serial,155.36,240.651,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,threads4,90.737,240.651,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,711,1,threads8,56.926,240.651,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,5,5,3,3,3
Mississippi,721,1,baseline,228.197,228.197,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,serial,149.688,228.197,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,threads4,91.084,228.197,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,721,1,threads8,59.329,228.197,23,23,23,0,0,1,1,1,1,1,1,1,74,0,0,0,0,3,3,2,2,2
Mississippi,731,1,baseline,230.686,230.686,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,serial,152.733,230.686,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,threads4,87.198,230.686,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,731,1,threads8,94.337,230.686,19,19,19,0,0,1,1,1,1,1,1,1,56,0,0,0,0,9,9,1,1,1
Mississippi,741,1,baseline,213.974,213.974,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,serial,143.089,213.974,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,threads4,85.436,213.974,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,741,1,threads8,73.847,213.974,19,19,19,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,2,2,2
Mississippi,751,1,baseline,284.186,284.186,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,serial,170.697,284.186,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,threads4,98.292,284.186,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,751,1,threads8,70.836,284.186,20,20,20,0,0,1,1,1,1,1,1,1,51,0,0,0,0,7,7,4,4,4
Mississippi,761,1,baseline,239.22,239.22,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,serial,155.014,239.22,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,threads4,90.928,239.22,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,761,1,threads8,65.801,239.22,20,20,20,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,1,1,1
Mississippi,771,1,baseline,254.399,254.399,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,serial,155.903,254.399,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,threads4,90.519,254.399,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,771,1,threads8,62.654,254.399,21,21,21,0,0,1,1,1,1,1,1,1,59,0,0,0,0,6,6,3,3,3
Mississippi,781,1,baseline,253.769,253.769,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,serial,157.66,253.769,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,threads4,85.111,253.769,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,781,1,threads8,66.18,253.769,20,20,20,0,0,1,1,1,1,1,1,1,56,0,0,0,0,7,7,3,3,3
Mississippi,791,1,baseline,267.591,267.591,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,serial,169.394,267.591,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,threads4,94.324,267.591,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,791,1,threads8,67.189,267.591,23,23,23,0,0,1,1,1,1,1,1,1,62,0,0,0,0,10,10,4,4,4
Mississippi,801,1,baseline,227.442,227.442,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,serial,143.175,227.442,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,threads4,88.165,227.442,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,801,1,threads8,63.584,227.442,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,11,11,5,5,5
Mississippi,811,1,baseline,190.746,190.746,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,serial,123.333,190.746,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,threads4,72.931,190.746,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,811,1,threads8,60.235,190.746,16,16,16,0,0,1,1,1,1,1,1,1,52,0,0,0,0,11,11,4,4,4
Mississippi,821,1,baseline,183.322,183.322,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,serial,119.822,183.322,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,threads4,81.846,183.322,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,821,1,threads8,59.019,183.322,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,11,11,1,1,1
Mississippi,831,1,baseline,224.798,224.798,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,serial,149.432,224.798,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,threads4,87.846,224.798,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,831,1,threads8,63.446,224.798,28,28,28,0,0,1,1,1,1,1,1,1,66,0,0,0,0,12,12,5,5,5
Mississippi,841,1,baseline,247.664,247.664,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,serial,226.597,247.664,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,threads4,88.698,247.664,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,841,1,threads8,66.292,247.664,32,32,32,0,0,1,1,1,1,1,1,1,68,0,0,0,0,7,7,2,2,2
Mississippi,851,1,baseline,239.185,239.185,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,serial,169.422,239.185,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,threads4,86.164,239.185,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,851,1,threads8,60.169,239.185,26,26,26,0,0,1,1,1,1,1,1,1,72,0,0,0,0,11,11,4,4,4
Mississippi,861,1,baseline,206.11,206.11,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,serial,147.39,206.11,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,threads4,78.342,206.11,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,861,1,threads8,59.179,206.11,14,14,14,0,0,1,1,1,1,1,1,1,78,0,0,0,0,6,6,1,1,1
Mississippi,871,1,baseline,171.351,171.351,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,serial,122.447,171.351,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,threads4,77.135,171.351,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,871,1,threads8,57.401,171.351,12,12,12,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,2,2,2
Mississippi,881,1,baseline,162.368,162.368,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,serial,117.866,162.368,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,threads4,68.673,162.368,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,881,1,threads8,55.318,162.368,15,15,15,0,0,1,1,1,1,1,1,1,55,0,0,0,0,9,9,2,2,2
Mississippi,891,1,baseline,202.856,202.856,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,serial,132.274,202.856,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,threads4,72.54,202.856,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,891,1,threads8,59.539,202.856,27,27,27,0,0,1,1,1,1,1,1,1,68,0,0,0,0,11,11,6,5,5
Mississippi,901,1,baseline,251.15,251.15,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,serial,155.047,251.15,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,threads4,76.701,251.15,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,901,1,threads8,63.179,251.15,31,31,31,0,0,1,1,1,1,1,1,1,53,0,0,0,0,11,11,1,1,1
Mississippi,911,1,baseline,342.142,342.142,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,serial,218.774,342.142,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,threads4,90.27,342.142,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,911,1,threads8,74.248,342.142,21,21,21,0,0,1,1,1,1,1,1,1,46,0,0,0,0,10,10,5,5,5
Mississippi,921,1,baseline,395.759,395.759,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,serial,230.565,395.759,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,threads4,104.343,395.759,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,921,1,threads8,84.329,395.759,31,31,31,0,0,1,1,1,1,1,1,1,51,0,0,0,0,10,10,2,2,2
Mississippi,931,1,baseline,473.227,473.227,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,serial,283.296,473.227,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,threads4,111.468,473.227,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,931,1,threads8,91.962,473.227,34,34,34,0,0,1,1,1,1,1,1,1,61,0,0,0,0,12,12,5,4,4
Mississippi,941,1,baseline,476.706,476.706,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,serial,282.332,476.706,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,threads4,115.116,476.706,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,941,1,threads8,90.591,476.706,35,35,35,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,3,3,3
Mississippi,951,1,baseline,391.073,391.073,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,serial,267.123,391.073,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,threads4,101.986,391.073,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,951,1,threads8,89.919,391.073,39,39,39,0,0,1,1,1,1,1,1,1,72,0,0,0,0,12,12,3,3,3
Mississippi,961,1,baseline,446.14,446.14,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,serial,284.155,446.14,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,threads4,108.713,446.14,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,961,1,threads8,91.275,446.14,31,31,31,0,0,1,1,1,1,1,1,1,46,0,0,0,0,11,11,0,0,0
Mississippi,971,1,baseline,432.503,432.503,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,serial,278.57,432.503,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,threads4,105.569,432.503,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,971,1,threads8,88.598,432.503,27,27,27,0,0,1,1,1,1,1,1,1,61,0,0,0,0,10,10,4,4,4
Mississippi,981,1,baseline,397.966,397.966,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,serial,266.207,397.966,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,threads4,100.516,397.966,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,981,1,threads8,85.962,397.966,31,31,31,0,0,1,1,1,1,1,1,1,65,0,0,0,0,10,10,4,4,4
Mississippi,991,1,baseline,364.249,364.249,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,serial,242.372,364.249,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,threads4,91.661,364.249,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,991,1,threads8,82.247,364.249,23,23,23,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,1001,1,baseline,382.32,382.32,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,serial,241.182,382.32,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,threads4,101.059,382.32,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1001,1,threads8,81.58,382.32,26,26,26,0,0,1,1,1,1,1,1,1,77,0,0,0,0,6,6,1,1,1
Mississippi,1011,1,baseline,402.667,402.667,32,32,32,0,0,1,1,1,1,1,1,1,64,0,0,0,0,11,11,2,2,2
Mississippi,1011,1,serial,236.022,402.667,32,32,32,0,0,1,1,1,1,1,1,1,64,0,0,0,0,11,11,2,2,2
Mississippi,1011,1,threads4,128.207,402.667,32,32,32,0,0,1,1,1,1,1,1,1,64,0,0,0,0,11,11,2,2,2
