frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
171,0.053759,0.028234,111,116,84,114,111,0.23716048803608,0.148184938174989,6,3,3,3,3,0,10.1334367387468,2,2,2,2,2,0,0,190,209,174,182,187,0.331570847981563,0.0620535206522302,74,52,0.875466106485706,0.887349663364055,0.543776514494146,4,3,0.0930444312406894,0.0706674745707908,0.166072288622258,2,2,0.0314894622736048,0.0419828620651547,0.188131410700088,19086,17360,48098,45337
181,0.049072,0.031732,121,105,77,102,121,0.214110933997335,0.220235769730776,4,4,2,2,2,3.02167319141746,8.69587749219684,4,4,4,4,4,0,0,205,252,191,202,205,0.591521605913569,0.0434002745114522,78,52,0.854610691960338,0.874788793768708,0.465911740135236,4,4,0.0893887826313685,0.0874773851151034,3.07774271452048,3,2,0.0560005254082935,0.037733821116189,0.0776499543236066,18579,16822,44508,41952
191,0.049752,0.031825,114,136,100,121,114,0.361853656219668,0.0780443532881379,4,6,2,2,2,6.40023679124107,1.59852813742386,0,0,0,0,0,NaN,NaN,239,274,213,227,239,0.546087340415629,0.0673516998947604,76,69,0.92036357554401,0.922106266314703,0.615987536315068,3,5,0.0796364244559896,0.0778937336852973,4.64211368078865,0,0,0,0,NaN,20365,19388,45800,43959
201,0.052166,0.040643,126,96,83,91,126,0.178603070140884,0.204761904761905,6,3,2,2,2,1.28062484748657,10.7405430684294,3,3,3,3,3,0,0,254,300,235,247,254,0.502395062508061,0.0458603469977316,71,51,0.84515323504989,0.872269031118553,0.459228632383899,7,3,0.124831706428262,0.0767634030377196,1.2974015131593,2,3,0.0300150585218473,0.0509675658437269,0.152953582549302,21360,19861,48969,46506
211,0.051461,0.033672,106,93,78,89,105,0.18414970172171,0.165487177231131,5,4,2,2,3,5.69772675074119,1.39882250993908,2,2,2,2,2,0,0,286,302,251,263,279,0.272547104300673,0.0898498471148522,61,38,0.889932307375193,0.864110364233384,0.344792318257135,3,4,0.0808594432429172,0.112796110398255,5.88977011936257,1,1,0.0292082493818897,0.0230935253683618,0.0550099905095722,22161,21257,50461,47838
221,0.051353,0.036845,51,76,47,54,51,2.63852921884977,0.0470588235294119,5,4,4,4,4,0,2.88998269891015,4,4,4,4,4,0,0,801,328,307,310,363,0.0790004498727777,3.34433907932208,31,40,0.707130028502043,0.798574717838822,3.85426809460274,4,3,0.170205796273397,0.125678267412227,0.0266741710609388,5,4,0.12266417522456,0.0757470147489508,0.0954166254738128,22536,21484,49730,45000
231,0.05115,0.040451,131,103,73,100,115,0.227598453273003,0.374887051402581,3,3,3,3,3,0,0,5,5,5,5,5,0,0,284,350,255,272,283,0.783349736808902,0.0673794131556172,85,45,0.859398231410246,0.836644761562392,0.401824683495466,3,3,0.0785384717667052,0.100661968404018,0.00179884896448169,4,3,0.0620632968230492,0.0626932700335895,0.0119016246048908,21925,20400,48757,44062
241,0.049734,0.036855,122,121,85,109,121,0.446387211583703,0.190083351835441,5,11,5,5,5,7.00545724313774,0,5,5,5,5,5,0,0,241,300,223,233,239,0.834896414901024,0.0524427263956332,73,61,0.844139211379378,0.817064366361714,0.779359644807165,4,8,0.0780290373175446,0.138801565365642,8.68837338812941,5,3,0.077831751303078,0.0441340682726449,0.0790585653508964,20473,19163,48433,45602
251,0.049455,0.032087,104,99,60,90,102,0.324206353857477,0.266746546024038,3,4,1,1,1,17.9784388402181,13.4,9,9,9,9,9,0,0,227,270,211,216,227,0.61214251004575,0.0422907488986783,90,52,0.921228738517065,0.875890158745958,0.504852915783897,2,4,0.0339189260168125,0.0781741253619601,18.2582341691155,4,3,0.0448523354661222,0.0459357158920821,0.144614275820049,19395,18020,50116,48282
261,0.043135,0.030188,103,57,27,52,41,0.586254284286996,5.6999020383387,2,2,2,2,2,0,0,3,3,3,3,3,0,0,217,325,213,238,217,0.803508726672941,0.0110599078341013,64,32,0.91342277776677,0.854925205269945,0.678239001365949,2,2,0.0540361453413085,0.0834495659132567,0.0261614515841721,1,2,0.0325410768919218,0.0616252288167982,0.197776985751507,18151,16705,51936,50451
271,0.046322,0.03217,135,61,47,60,71,0.159763678889698,4.4494141448459,3,9,3,3,3,12.3845759605425,0,3,3,3,3,3,0,0,212,285,212,231,212,0.596621941042189,0,78,30,0.865011524872075,0.774995044393258,0.34778690483027,2,7,0.0863281240135478,0.197676272979748,13.4935318797905,3,1,0.0486603511143768,0.0273286826269932,0.00612686285038549,19763,17800,53681,51332
281,0.045965,0.033716,143,66,45,57,67,0.521947396021573,4.82213606123438,8,5,3,3,4,1.34593400423758,2.98094816159245,2,2,2,2,2,0,0,195,307,194,216,195,1.07821045332092,0.00307692307692307,80,37,0.862339379267724,0.815650895723684,0.951099282518743,5,5,0.118284739179358,0.160628406430187,1.32647388539929,1,1,0.019375881552918,0.0237206978461285,0.0181242096787999,19999,18591,54102,51290
291,0.048399,0.032818,86,67,39,61,44,0.577234431701944,4.29813303118032,6,3,3,3,3,0,7.46682392393585,0,0,0,0,0,NaN,NaN,224,326,199,211,216,1.20042151787705,0.0923536839230868,80,32,0.870188203338047,0.845096197715454,1.04521822361187,4,3,0.128086983974186,0.154903802284546,0.0180810240613957,0,0,0.00172481268776748,0,NaN,20604,19699,53588,51063
301,0.047005,0.031381,123,9,0,0,0,3.42341184674307,10.1598521113518,1,6,1,1,1,16.4458253177217,0,2,2,2,2,2,0,0,220,1286,220,258,220,9.127192070086,0,74,5,0.95452120668677,0.368584304356389,3.55136309331713,1,5,0.0261388025647761,0.536189852825105,17.984269539764,1,1,0.0193399907484542,0.0952258428185063,1.77635683940025e-15,19064,18818,53064,50337
311,0.04886,0.032423,110,84,47,71,52,0.58616894598214,4.73477607444361,6,10,2,2,2,6.04068764530898,2.41655250605964,2,2,2,2,2,0,0,222,1311,207,225,222,9.70465463383285,0.0405405405405404,66,37,0.876945099054155,0.708601869955861,0.700427814801168,3,8,0.102680201779989,0.266320123162052,6.76594306063131,1,1,0.0203746991658566,0.0250780068820873,0,19005,18469,55468,53189
321,0.048589,0.030588,96,64,41,55,51,0.632896712731715,4.23246446074429,3,10,3,3,3,5.59909926523718,0,0,0,0,0,0,NaN,NaN,224,297,212,226,224,0.948492429635428,0.032142857142857,62,38,0.894470259863323,0.753731995220818,0.984445192934029,3,9,0.0916429068730653,0.246268004779182,5.58034709432403,0,0,0.0138868332636117,0,NaN,19098,18068,56676,54246
331,0.04521,0.042992,138,136,98,130,138,0.218531949493145,0.17391304347826,9,4,4,4,5,0,5.14179180034191,1,1,1,1,1,0,0,198,238,179,185,198,0.759857865737106,0.0588309501890095,77,66,0.797476358136932,0.87577806473567,0.483658084835884,8,4,0.194467116184572,0.106972714203476,0.0289288348258697,1,1,0.00805652567849581,0.0172492210608545,0.091318365621686,20292,19100,54419,52043
341,0.051665,0.035692,143,56,40,50,58,0.386297669754523,5.57284795314963,6,4,3,4,3,0.15,11.9837290424563,2,2,2,2,2,0,0,196,336,194,220,196,1.39803156337053,0.00612244897959181,76,29,0.830321610290028,0.848090795103984,0.535236253801914,7,3,0.13051480768058,0.102412633757294,0.0332502515838765,3,2,0.0391635820293923,0.0494965711387215,0.0215103461581328,19765,18659,54258,51401
351,0.04895,0.033933,120,128,86,126,116,0.214288015509931,0.215817573079194,7,5,4,4,4,2.29259678094514,6.16090024270681,2,2,2,2,2,0,0,210,222,173,180,191,0.53834613258748,0.161348959871428,100,59,0.867139298329448,0.867925339321293,0.374309785644549,6,5,0.101178381583203,0.103473869018582,2.33680775795168,2,2,0.0316823200873495,0.0286007916601243,0.0237053958191886,18906,17880,55203,52862
361,0.046314,0.02981,121,75,54,73,62,0.206553055277286,4.2881174458603,6,3,2,2,2,2.60768096208106,5.69031811158525,1,1,1,1,1,0,0,222,274,202,214,214,0.656777788422765,0.0763136972364858,82,26,0.878934663717864,0.835202167760797,0.502610607950236,6,3,0.0932448095680256,0.126455370354696,2.61769131388546,3,1,0.0278205267141101,0.0383424618845072,0.0440847283719281,17906,16313,55419,53869
371,0.044648,0.03199,135,101,78,93,133,0.36334761157924,0.263271413233333,5,4,2,2,2,6.51354751568669,6.84142614338137,1,1,1,1,1,0,0,204,232,194,199,204,0.343800270432042,0.0306300398893326,76,46,0.885541321353241,0.900183499077082,0.589952381211174,5,3,0.0912783747738334,0.0751295833628546,4.34551147593752,1,1,0.0231803038729258,0.0246869175600634,0.00568936822372131,16390,15144,55331,53968
381,0.040572,0.033044,119,133,101,127,116,0.190274965633231,0.111249555137375,3,2,2,2,2,0,3.68781778291716,4,4,4,4,4,0,0,206,222,159,169,191,0.86768000492259,0.182476548174387,87,63,0.92487102135786,0.921427249241401,0.471563336250016,3,2,0.0584901418606691,0.0404953055651017,0.0227121036412396,1,2,0.0166388367814713,0.0380774451934975,0.228221914236834,15546,14972,55009,53598
391,0.043017,0.032101,104,73,50,66,100,0.406615055867294,0.343146396142034,2,1,1,1,1,0,10.6066017177982,2,2,2,2,2,0,0,208,280,207,220,208,0.800096812483188,0.00288461538461536,79,44,0.92630128716716,0.91101581723708,0.705397186372397,2,1,0.0406886844018767,0.0380141729066098,0.0136380463915245,2,2,0.0330100284309636,0.0509700098563104,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.03027,88,166,81,132,88,0.607925760167102,0.0533756394869057,2,2,2,2,2,0,0,0,1,0,0,0,NaN,NaN,216,222,155,166,186,0.980433611814803,0.296701553333448,75,77,0.916598720872919,0.94701954192059,0.769675702407377,2,2,0.0525011453330395,0.0423504878074956,0.0161316946776895,0,1,0.0309001337940419,0.010629970271914,NaN,15963,14741,46473,44735
411,0.046726,0.028254,127,171,102,150,121,0.331730539532859,0.168444937573252,2,3,1,1,2,19.2020831073262,0.299999999999999,3,3,3,3,3,0,0,212,201,138,144,174,0.953342204070606,0.376764882743035,92,73,0.940465791449246,0.913430520783414,0.589452052056351,1,3,0.0221064708909697,0.0555683255163326,19.0453589930504,2,2,0.0374277376597845,0.0310011537002531,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.029605,128,77,44,73,59,0.295218307927579,4.56144761793121,3,4,1,1,1,11.0748692161368,7.78079260955322,2,2,2,2,2,0,0,206,297,182,209,197,1.18538811912532,0.0992169760259591,92,39,0.911263868079366,0.867102282622805,0.377829595346546,2,4,0.0362186600630159,0.103199708937439,11.3207782240777,2,1,0.0525174718576179,0.0296980084397559,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.028384,110,174,86,151,108,0.619150183310289,0.144077528522035,3,3,1,1,1,18.8021274188345,14.5134208486644,4,4,4,4,4,0,0,211,222,145,157,179,1.28586889890626,0.285886154665154,80,75,0.9249436305381,0.901008213984198,0.852072790055727,2,2,0.0335274020559916,0.0481968455094847,14.1548067713754,3,3,0.0415289674059087,0.0507949405063172,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.030788,100,163,87,153,100,0.387280260026643,0.0854558441227157,6,3,1,1,2,8.85847839489184,12.3985200250996,8,8,8,8,8,0,0,247,261,197,204,235,0.822945556965413,0.154772736782475,69,75,0.842540667095298,0.905711870490775,0.582734934361426,4,2,0.0822346582789378,0.0478365222155743,6.55142580654582,5,3,0.0752246746257641,0.0464516072936501,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.027421,135,158,110,146,134,0.364208006845724,0.117396504721658,4,1,1,1,1,0,14.7688410596495,2,2,2,2,2,0,0,251,294,200,212,229,1.08907332885726,0.190685202858835,79,69,0.910715353424656,0.940759339021848,0.617168521429732,3,1,0.06448028676338,0.0244669236032587,0.0167598398763781,1,2,0.0248043598119636,0.0347737373748931,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.033084,101,165,87,136,101,0.747725844242753,0.0831683168316833,4,6,3,3,3,5.22326530518928,2.16333076527839,1,1,1,1,1,0,0,263,262,187,198,225,0.931387181219174,0.284107776163755,68,75,0.880782519782317,0.884499167425535,1.04792460944599,4,5,0.0998144278770985,0.0988485793778013,4.01794055255632,1,1,0.0194030523405846,0.016652253196664,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.030735,118,125,97,121,118,0.222794926399288,0.108885831673084,3,6,3,3,3,8.00869362048438,0,0,0,0,0,0,NaN,NaN,251,307,224,238,247,0.793015961462191,0.0770740414831538,72,48,0.882484052671838,0.851010572091241,0.502764657578059,3,6,0.0755706478839202,0.148989427908759,7.96811207822261,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.028839,84,109,78,106,84,0.202834084197706,0.0428571428571427,4,6,2,2,2,11.684313986586,5.77496927401354,10,10,10,10,10,0,0,289,302,248,257,284,0.304162032100807,0.10115159034963,50,43,0.739496599408344,0.731934230948426,0.470464681990324,4,6,0.112919262057136,0.161721301562547,11.7898808999349,7,6,0.147584138534521,0.106344467489026,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.028692,52,79,46,55,52,2.33585550747757,0.0692307692307691,6,9,4,5,5,11.8266004240547,2.07989898732233,17,18,17,17,17,0.32829526005987,0,1044,199,180,182,222,0.160347866828157,6.42856513235319,41,36,0.630737523054393,0.524227108158817,3.46123145759906,5,8,0.151934008093898,0.233062535387566,13.3439243760166,10,11,0.217328468851709,0.242710356453616,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.023917,84,110,71,101,82,0.283383965743579,0.130445753749688,10,11,5,6,6,3.36138270501055,4.90012618566134,14,14,14,14,14,0,0,116,86,80,86,110,0.0447503271793468,0.255557590244786,55,51,0.632522397869096,0.695927906274288,0.538730756072543,10,8,0.183971021560171,0.182439891862618,2.79672354827073,12,8,0.183506580570733,0.121632201863094,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.029182,115,137,85,119,114,0.530099910914529,0.163900244673251,8,8,6,7,8,0.6,0.149999999999999,9,9,9,9,9,0,0,273,317,226,235,265,1.1441635760003,0.129326960102441,89,70,0.790836164727916,0.74369526786458,0.666755673579031,6,8,0.0930842130812051,0.161023287496274,0.64019659351351,7,7,0.116079622190879,0.0952814446391467,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.036435,113,78,62,73,113,0.266519684880054,0.27079646017699,8,6,5,5,6,2.00997512422418,3.15650945709228,13,13,13,13,13,0,0,276,366,263,279,276,0.887104816036431,0.0291613338312459,70,39,0.762834465576226,0.685249966973224,0.644023465418203,6,5,0.107058216785983,0.139047059114365,2.51387471782438,9,9,0.130107317637791,0.17570297391241,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.033982,95,130,76,123,94,0.332946237581762,0.130422830778144,4,3,1,1,1,8.76631806571636,14.6690220052772,14,14,14,14,14,0,0,310,346,255,264,296,0.896095096497575,0.156849589865527,76,63,0.788890417819937,0.857564135019325,0.479699960365041,3,2,0.0683692402918601,0.048121185732173,6.52277015447657,7,6,0.142740341888202,0.0943146792485022,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.034712,118,133,85,120,118,0.376743257098114,0.169902780825626,3,12,2,2,2,22.3555006050026,4.49444101084885,2,2,2,2,2,0,0,267,284,220,233,247,0.577347195334923,0.168443634447726,81,60,0.860451591138989,0.773400742308831,0.612190418291613,3,11,0.0641711314812006,0.206252721884658,22.569989905608,1,1,0.0753772773798108,0.0203465358065111,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.036761,117,128,96,124,117,0.185012875544689,0.107692307692308,10,17,7,7,7,6.60240253345501,1.0575579778298,2,2,2,2,2,0,0,257,263,202,214,241,0.573829180690449,0.174181398138002,78,54,0.832061899056495,0.773451983841909,0.421228729618343,6,10,0.115459785991676,0.206066124064093,6.79435769367506,2,1,0.0524783149518285,0.0204818920939979,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.032883,105,125,83,111,105,0.517923412885072,0.13044815499855,9,10,2,2,3,9.70560196354353,4.36910879535646,2,2,2,2,2,0,0,229,278,184,193,221,1.38613631931745,0.149658589491895,64,57,0.757851150156703,0.802904612638378,0.920384250342074,10,7,0.210291457790811,0.161976310096828,10.7458860386083,2,2,0.0318573920524855,0.0351190772647941,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.034082,135,107,75,103,130,0.222647559403926,0.309396762572136,5,6,3,4,3,3.9210532795561,3.88464224500462,6,6,6,6,6,0,0,232,304,224,235,232,0.877943242756561,0.0217608971440683,90,59,0.828405962825177,0.835638945310559,0.422920511093751,6,5,0.112871269395933,0.0997521091067973,4.62781913293247,4,3,0.0587227677788893,0.0646089455826434,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.036467,104,51,30,44,46,0.509789833587552,5.16427036051246,5,12,3,3,3,10.708915345342,2.85252853534132,2,2,2,2,2,0,0,215,319,201,226,215,1.23340422458707,0.0390697674418603,71,24,0.858825984549974,0.596685237497849,0.750061250334798,5,12,0.113854258882592,0.347479674555431,10.848446343844,2,2,0.0273197565674336,0.0558350879467195,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.038809,80,89,52,69,80,0.986053598811122,0.216213203435596,2,10,1,1,1,16.6486630413399,3.0886890422961,0,0,0,0,0,NaN,NaN,208,240,182,191,206,0.644806663653806,0.0831589243983064,47,54,0.91027669450678,0.816507912255845,1.5209654644053,2,9,0.0613438642039582,0.183492087744155,17.7381625993118,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.033395,87,101,55,84,87,0.419357411550926,0.223546300430159,6,6,3,3,3,11.6848605597438,3.94608128859968,0,0,0,0,0,NaN,NaN,226,223,166,175,190,0.706141749083443,0.306425463900405,56,52,0.869630438676221,0.913019611418779,0.493575207962963,4,4,0.111374583743544,0.0869803885812212,17.5963337954939,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.034467,127,114,92,110,125,0.200242578542379,0.182630807477916,6,3,1,1,1,10.6691027325837,14.2557959573349,0,0,0,0,0,NaN,NaN,214,267,181,195,208,1.07214232839429,0.115314925806987,80,51,0.891420114227191,0.916685781305808,0.444863532863603,6,3,0.108579885772809,0.0833142186941917,10.5086580064383,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.033385,111,56,32,51,47,0.370105754644983,5.22048791486451,4,3,2,2,2,3.56089876295297,11.7986037308853,0,0,0,0,0,NaN,NaN,222,617,208,256,221,3.05731290233358,0.0427795327695842,74,24,0.913005281757472,0.853217533319498,0.584982012892405,4,3,0.0842989395451024,0.146782466680502,3.59826185250463,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.037762,110,64,36,54,43,0.817404313610345,5.27807424687703,5,10,2,2,2,12.0499523438221,6.55738973928176,2,2,2,2,2,0,0,211,346,195,226,210,1.70384703754258,0.0506969491698943,71,29,0.868640747059131,0.731141176249946,1.28072811059575,4,7,0.087344522478153,0.242107327542243,11.6231856839816,2,1,0.0440147304627162,0.0267514962078107,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.037378,126,57,41,52,57,0.427314932405249,5.0112932072669,3,4,2,3,2,3.9,5.04777178564958,0,0,0,0,0,NaN,NaN,204,397,200,229,204,1.73914939480852,0.0117647058823529,75,31,0.889279869412505,0.87237114202305,0.508752548966049,4,3,0.0797438908655846,0.12762885797695,5.10880510219873,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
