frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
251,0.049455,0.024018,104,201,89,165,103,0.522510658518998,0.0923076923076923,3,2,1,1,1,12.9034879005639,13.4,9,9,9,9,9,0,0,227,172,143,147,176,0.340106437372946,0.402514612744601,90,84,0.921228738517065,0.921011404715931,0.631226683647364,2,2,0.0339189260168125,0.0408890983213518,13.1177802269241,4,3,0.0448523354661222,0.0380994969627166,0.144614275820049,19395,18020,50116,48282
261,0.043135,0.024814,103,134,83,120,103,0.419712899935363,0.118917748907028,2,2,2,2,2,0,0,3,3,3,3,3,0,0,217,248,194,203,217,0.561224174608334,0.0647397610019533,64,73,0.91342277776677,0.917640642481476,0.602786798033331,2,2,0.0540361453413085,0.046924935669351,0.0261614515841721,1,2,0.0325410768919218,0.0354344218491732,0.197776985751507,18151,16705,51936,50451
271,0.046322,0.025177,135,191,109,174,135,0.343707800884517,0.117396504721658,3,0,0,0,0,NaN,NaN,3,3,3,3,3,0,0,212,164,128,136,163,0.531770951899246,0.426076700037728,78,85,0.865011524872075,0.982808262465498,0.671691100273667,2,0,0.0863281240135478,0,NaN,3,1,0.0486603511143768,0.0171917375345025,0.00612686285038549,19763,17800,53681,51332
281,0.045965,0.026044,143,90,52,75,67,0.680410540233234,4.22651107086094,8,2,2,2,2,0,10.2568744068755,2,2,2,2,2,0,0,195,1598,169,197,185,10.4786366364198,0.112770097045763,80,46,0.862339379267724,0.888935060373951,1.17755593622592,5,2,0.118284739179358,0.0829151170289589,0.0155453461532833,1,1,0.019375881552918,0.0281498225970902,0.0181242096787999,19999,18591,54102,51290
291,0.048399,0.023735,86,90,44,78,44,0.840394138865347,4.22003597320659,6,3,3,3,3,0,7.46682392393585,0,0,0,0,0,NaN,NaN,224,603,193,225,208,3.85076972599879,0.127634682696088,80,41,0.870188203338047,0.857847829266735,1.36813631547691,4,3,0.128086983974186,0.142152170733264,0.0180810240613957,0,0,0.00172481268776748,0,NaN,20604,19699,53588,51063
301,0.047005,0.024977,123,201,99,162,123,0.798909614038881,0.117073170731707,1,1,1,1,1,0,0,2,2,2,2,2,0,0,220,200,139,149,173,0.887267011438279,0.389718597654885,74,87,0.95452120668677,0.961336855900249,1.19680343923441,1,1,0.0261388025647761,0.0217612782868486,0.00546134524900955,1,1,0.0193399907484542,0.0169018658129023,1.77635683940025e-15,19064,18818,53064,50337
311,0.04886,0.029524,110,205,105,171,109,0.513822042100577,0.0327272727272726,6,0,0,0,0,NaN,NaN,2,2,2,2,2,0,0,222,180,139,148,177,0.524466849900354,0.393665746072033,66,90,0.876945099054155,0.986134571000645,0.75139604405114,3,0,0.102680201779989,0,NaN,1,1,0.0203746991658566,0.013865428999355,0,19005,18469,55468,53189
321,0.048589,0.024603,96,191,84,163,96,0.686116891288055,0.0749999999999996,3,3,3,3,3,0,0,0,0,0,0,0,NaN,NaN,224,203,151,159,190,0.797807361153225,0.302910020179635,62,79,0.894470259863323,0.926601965533572,1.05851720017683,3,3,0.0916429068730653,0.0733980344664279,0.00971441888036734,0,0,0.0138868332636117,0,NaN,19098,18068,56676,54246
331,0.04521,0.024182,138,195,113,171,138,0.415383663766929,0.108695652173913,9,3,3,3,3,0,7.88548935232639,1,1,1,1,1,0,0,198,176,142,146,177,0.464217113847816,0.246857093151256,77,79,0.797476358136932,0.914750781084375,0.634965702644391,8,3,0.194467116184572,0.0706507318109445,0.023837064309934,1,1,0.00805652567849581,0.0145984871046805,0.091318365621686,20292,19100,54419,52043
341,0.051665,0.025516,143,70,54,61,58,0.558874113611039,5.16408294674793,6,2,2,2,2,0,16.0641701950769,2,2,2,2,2,0,0,196,607,179,214,194,4.74054832965367,0.0594312660072647,76,30,0.830321610290028,0.840533143872745,0.916560022026902,7,2,0.13051480768058,0.0913082555955448,0.0215103461581328,3,2,0.0391635820293923,0.0681586005317098,0.0215103461581328,19765,18659,54258,51401
351,0.04895,0.02512,120,84,44,77,52,0.348868708949741,4.69471114870825,7,3,2,2,2,3.82099463490856,11.0352000044387,2,2,2,2,2,0,0,210,474,180,209,195,4.07131745296493,0.129245908507142,100,39,0.867139298329448,0.840695840602528,0.53049353438178,6,3,0.101178381583203,0.10640651712828,3.82131936710887,2,2,0.0316823200873495,0.0528976422691922,0.0237053958191886,18906,17880,55203,52862
361,0.046314,0.023544,121,78,36,67,62,0.506188468774048,4.01820351118429,6,2,1,1,1,3.91152144312159,15.7844363813055,1,1,1,1,1,0,0,222,1235,181,212,197,10.7546992249576,0.209840503580507,82,37,0.878934663717864,0.866188086724183,0.624468330201622,6,2,0.0932448095680256,0.0947581890658266,3.88633597377645,3,1,0.0278205267141101,0.0390537242099906,0.0440847283719281,17906,16313,55419,53869
371,0.044648,0.025726,135,143,106,133,135,0.353542669131873,0.130729838054991,5,2,2,2,2,0,6.84142614338137,1,1,1,1,1,0,0,204,206,168,172,196,0.401755644370066,0.134979183020565,76,56,0.885541321353241,0.920195459363901,0.654613028287254,5,2,0.0912783747738334,0.054192415653364,0.0102963719284209,1,1,0.0231803038729258,0.0256121249827352,0.00568936822372131,16390,15144,55331,53968
381,0.040572,0.024035,119,189,107,171,119,0.371910677138115,0.0625926734237298,3,2,2,2,2,0,3.68781778291716,4,4,4,4,4,0,0,206,189,143,152,176,0.698544767686852,0.277762305384442,87,79,0.92487102135786,0.925128011186936,0.620251967172275,3,2,0.0584901418606691,0.0391799252776665,0.0227121036412396,1,2,0.0166388367814713,0.0356920635353975,0.228221914236834,15546,14972,55009,53598
391,0.043017,0.022178,104,164,84,141,102,0.440301529881579,0.135454088449725,2,1,1,1,1,0,10.6066017177982,2,2,2,2,2,0,0,208,168,123,133,160,0.624044275545591,0.441111725687332,79,74,0.92630128716716,0.938041578956977,0.708319265546893,2,1,0.0406886844018767,0.0238541126030211,0.0136380463915245,2,2,0.0330100284309636,0.0381043084400017,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.024107,88,169,73,118,84,0.696369821782333,0.293181818181818,2,2,2,2,2,0,0,0,1,0,0,0,NaN,NaN,216,172,112,120,146,1.38628131399105,0.602010402433471,75,78,0.916598720872919,0.934656695137717,0.801822916937419,2,2,0.0525011453330395,0.0519260373892085,0.0161316946776895,0,1,0.0309001337940419,0.0134172674730744,NaN,15963,14741,46473,44735
411,0.046726,0.02337,127,139,52,88,69,0.783450603033447,2.88313036305704,2,1,1,1,2,0,0.299999999999999,3,3,3,3,3,0,0,212,927,152,173,171,9.72073579731778,0.364895033187625,92,62,0.940465791449246,0.922946660170034,1.05623096686491,1,1,0.0221064708909697,0.0304653174213814,0.0324921654102284,2,2,0.0374277376597845,0.0465880224085848,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.021715,128,186,89,137,126,0.75974881628832,0.204943825086274,3,1,1,1,1,0,15.4838904623287,2,2,2,2,2,0,0,206,138,116,120,153,0.297504695950869,0.500386009252739,92,86,0.911263868079366,0.954506618161405,1.00172761683205,2,1,0.0362186600630159,0.0253807528124476,0.00502644412578056,2,1,0.0525174718576179,0.0201126290261474,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.021206,110,88,43,81,48,0.493847465834471,4.77256408038505,3,1,1,1,1,0,14.5134208486644,4,4,4,4,4,0,0,211,420,180,217,194,1.90561782165873,0.14285137813507,80,36,0.9249436305381,0.837911307737714,0.675582849192902,2,1,0.0335274020559916,0.0495495172584904,0.0145534925289466,3,3,0.0415289674059087,0.112539175003795,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.027497,100,217,77,165,98,0.598630228961817,0.163842814736192,6,0,0,0,0,NaN,NaN,8,8,8,8,8,0,0,247,198,144,149,178,0.909489835513267,0.502961596981392,69,86,0.842540667095298,0.953294234143104,0.764916114580498,4,0,0.0822346582789378,0,NaN,5,3,0.0752246746257641,0.0467057658568957,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.021308,135,207,98,155,133,0.944634641695477,0.175174282499436,4,1,1,1,1,0,14.7688410596495,2,2,2,2,2,0,0,251,200,171,179,209,0.257394264476735,0.333764433252097,79,92,0.910715353424656,0.939536605150277,1.34592258089029,3,1,0.06448028676338,0.0244993131167723,0.0167598398763781,1,2,0.0248043598119636,0.0359640817329511,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.021883,101,171,82,123,101,1.09821624878832,0.115331961756672,4,2,1,1,1,4.32666153055679,11.8175765275729,1,1,1,1,1,0,0,263,258,190,201,226,0.819441252073822,0.292104939838301,68,82,0.880782519782317,0.931167033931995,1.26091692480341,4,2,0.0998144278770985,0.0495304649859232,4.35160111621378,1,1,0.0194030523405846,0.0193025010820822,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.021618,118,184,99,162,118,0.442098854104063,0.0987163401476598,3,3,3,3,3,0,0,0,0,0,0,0,NaN,NaN,251,233,164,175,201,0.916589645404365,0.377265796640021,72,70,0.882484052671838,0.924930828058584,0.749426107391178,3,3,0.0755706478839202,0.0750691719414162,0.0212860760017732,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.020097,84,104,77,93,84,0.321052363165894,0.05,4,3,2,2,2,6.66033032213868,10.6679882513794,10,10,10,10,10,0,0,289,291,227,233,270,0.515184465689378,0.193286366080168,50,41,0.739496599408344,0.739844984536625,0.869538502470246,4,3,0.112919262057136,0.103904235739304,6.72133770453976,7,6,0.147584138534521,0.156250779724071,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.019002,52,110,44,53,52,3.55487851974846,0.101866466823994,6,3,2,2,3,1.21655250605964,4.81781475372189,17,18,17,17,17,0.32829526005987,0,1044,158,158,158,198,0,6.74250732468566,41,54,0.630737523054393,0.667273811277455,4.66755429852479,5,3,0.151934008093898,0.0832351469103791,1.27378857993314,10,11,0.217328468851709,0.249491041812165,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.030473,84,119,76,111,84,0.269067520245336,0.0601015254455222,10,2,2,2,2,0,9.52474924601399,14,14,14,14,14,0,0,116,65,62,65,94,0.0276923076923074,0.44028919356609,55,52,0.632522397869096,0.821045906465343,0.504161018879357,10,2,0.183971021560171,0.0430452628401075,0.0406359489110568,12,8,0.183506580570733,0.135908830694549,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.029889,115,0,0,0,0,NaN,NaN,8,6,5,5,7,0.7,1.79658738000751,9,9,9,9,9,0,0,273,2299,273,330,273,9.97541191093309,0,89,0,0.790836164727916,0,NaN,6,6,0.0930842130812051,0.549848915198616,0.802763732670461,7,7,0.116079622190879,0.450151084801384,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.029148,113,68,45,57,51,0.755071895099504,5.69495733882295,8,2,2,2,3,0,6.35217179361879,13,13,13,13,13,0,0,276,1565,260,304,275,8.17019414584913,0.0369565217391303,70,34,0.762834465576226,0.679478922888167,0.71383789998381,6,2,0.107058216785983,0.0766630174122777,0.0704820367633006,9,9,0.130107317637791,0.243858059699555,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.033669,95,50,31,46,47,0.276,5.41144296847108,4,0,0,0,0,NaN,NaN,14,14,14,14,14,0,0,310,1499,294,335,310,7.54903532548311,0.0317694456045932,76,28,0.788890417819937,0.78946187904354,0.472530084120049,3,0,0.0683692402918601,0,NaN,7,6,0.142740341888202,0.210538120956461,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.031324,118,185,101,150,118,0.520116012417395,0.0864406779661017,3,2,1,1,1,15.181897114656,13.6966146671107,2,2,2,2,2,0,0,267,236,189,200,224,0.458161424920503,0.318323996523606,81,74,0.860451591138989,0.934386920934504,0.685049271475994,3,2,0.0641711314812006,0.0450418037479269,15.1450391755064,1,1,0.0753772773798108,0.0205712753175691,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.025491,117,65,42,55,52,0.628176714292566,5.34782780652981,10,2,1,1,1,2.41867732448956,13.002986066078,2,2,2,2,2,0,0,257,978,241,282,257,7.70869295702514,0.0383211211572914,78,27,0.832061899056495,0.813877378577295,0.760954271396264,6,2,0.115459785991676,0.133607789466656,2.50378422559671,2,1,0.0524783149518285,0.0525148319560484,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.025377,105,82,35,65,51,0.500237168141977,4.23995595972517,9,1,1,1,1,0,18.2507647074607,2,2,2,2,2,0,0,229,1379,185,218,199,8.73062504161362,0.233356755726409,64,35,0.757851150156703,0.88014778216621,0.814148026217979,10,1,0.210291457790811,0.052471169682664,0.0267161383699112,2,2,0.0318573920524855,0.0673810481511262,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.024305,135,133,101,126,133,0.192656307189624,0.164731089343315,5,2,1,1,1,4.88364617882991,11.1491701204933,6,6,6,6,6,0,0,232,274,201,210,230,0.876429191477029,0.0864160695578614,90,58,0.828405962825177,0.872089911725412,0.484119829156695,6,2,0.112871269395933,0.0454045696828552,4.89098313705107,4,3,0.0587227677788893,0.082505518591733,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.026874,104,80,31,58,46,0.696169044284953,4.53603711425852,5,2,1,1,1,3.42052627529741,13.413891995661,2,2,2,2,2,0,0,215,722,172,206,186,7.31576897551137,0.241111662244655,71,36,0.858825984549974,0.834218390845441,1.09339855141939,5,2,0.113854258882592,0.0878634646622304,3.49149041400005,2,2,0.0273197565674336,0.0779181444923283,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.024241,80,61,32,37,45,2.02433673543068,4.07661901787486,2,1,1,1,1,0,12.14907403879,0,0,0,0,0,NaN,NaN,208,320,201,228,208,0.890892310565876,0.0213871545068454,47,35,0.91027669450678,0.938022928986339,2.09504174759788,2,1,0.0613438642039582,0.0619770710136609,0.0187436796146051,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.033145,87,172,78,131,87,0.842444774138036,0.0649256107749865,6,1,1,1,1,0,15.7059880731914,0,0,0,0,0,NaN,NaN,226,149,138,143,177,0.0895676806192721,0.499496842308544,56,71,0.869630438676221,1,1.28598787826465,4,0,0.111374583743544,0,NaN,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.027548,127,79,45,76,56,0.362371438387061,4.62315517216024,6,1,1,1,1,0,14.2557959573349,0,0,0,0,0,NaN,NaN,214,446,180,223,196,1.94704461772845,0.15322508842955,80,34,0.891420114227191,0.942789194058368,0.571661891290482,6,1,0.108579885772809,0.0572108059416319,0.000334336953435037,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.024269,111,0,0,0,0,NaN,NaN,4,2,2,2,2,0,11.7986037308853,0,0,0,0,0,NaN,NaN,222,1446,222,292,222,6.73055240512811,0,74,0,0.913005281757472,0,NaN,4,2,0.0842989395451024,1,0.0405892730228452,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.02878,110,84,43,73,43,0.703206538745026,4.85548230750072,5,2,2,2,2,0,11.9493271498525,2,2,2,2,2,0,0,211,711,174,209,191,5.72523730054422,0.174681194173188,71,37,0.868640747059131,0.870067030090965,1.33676318701776,4,2,0.087344522478153,0.0976151462090742,0.0188482615570955,2,1,0.0440147304627162,0.0323178236999601,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.025551,126,76,52,67,57,0.380945607709508,4.76186451529543,3,1,0,0,0,15,23.7392307299883,0,0,0,0,0,NaN,NaN,204,1245,186,227,201,10.7317253536282,0.0629829810658033,75,33,0.889279869412505,0.946116805490509,0.667052637109233,4,1,0.0797438908655846,0.0538831945094915,15.1088170144712,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
651,0.049618,0.026642,104,94,44,86,45,0.51439303265064,4.36661420472745,3,2,1,1,1,14.3122325302519,11.1904366137913,6,5,5,5,6,0,0.1,202,548,168,201,183,3.0533171947211,0.169306930693069,68,43,0.833159273156751,0.864512621363299,0.991230810826158,4,2,0.093959190496669,0.0804310858958932,14.2539515821127,4,2,0.0728815363465799,0.0550562927408076,0.0492554862040472,17723,17349,49336,44233
