frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
391,0.043017,0.035709,104,127,66,111,101,0.511059704382993,0.24506947306511,2,1,1,1,1,0,10.6066017177982,2,2,2,2,2,0,0,208,251,179,191,200,0.890147838626664,0.112191121808631,79,69,0.92630128716716,0.941798733942498,0.838590415472337,2,1,0.0406886844018767,0.0248636659077731,0.0136380463915245,2,2,0.0330100284309636,0.0333376001497286,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.030972,88,185,82,141,88,0.661733231024418,0.046557457668724,2,2,2,2,2,0,0,0,1,0,0,0,NaN,NaN,216,217,155,165,186,0.970837189069188,0.296701553333448,75,87,0.916598720872919,0.952268013386838,0.833477717609409,2,2,0.0525011453330395,0.0381550667995054,0.0161316946776895,0,1,0.0309001337940419,0.0095769198136568,NaN,15963,14741,46473,44735
411,0.046726,0.03078,127,215,108,187,121,0.399953277020526,0.138141566412435,2,3,1,1,2,19.2020831073262,0.299999999999999,3,3,3,3,3,0,0,212,202,139,145,175,0.94862268820887,0.367714192867439,92,84,0.940465791449246,0.925629146034044,0.66415371013118,1,3,0.0221064708909697,0.0477381157829136,19.0453589930504,2,2,0.0374277376597845,0.0266327381830428,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.028692,128,96,44,88,59,0.396031613637448,4.56144761793121,3,4,1,1,1,11.0748692161368,7.78079260955322,2,2,2,2,2,0,0,206,297,182,209,197,1.18538811912532,0.0992169760259591,92,47,0.911263868079366,0.88585302651687,0.512018089645875,2,4,0.0362186600630159,0.0886391028531694,11.3207782240777,2,1,0.0525174718576179,0.0255078706299608,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.030521,110,207,87,181,108,0.627897452092317,0.138622983067489,3,3,1,1,1,18.8021274188345,14.5134208486644,4,4,4,4,4,0,0,211,222,145,157,179,1.28586889890626,0.285886154665154,80,89,0.9249436305381,0.918099531584343,0.846849730769724,2,2,0.0335274020559916,0.0398754723220543,14.1548067713754,3,3,0.0415289674059087,0.0420249960936023,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.032737,100,179,88,162,100,0.434333616165016,0.0794558441227157,6,3,1,1,2,8.85847839489184,12.3985200250996,8,8,8,8,8,0,0,247,257,193,200,232,0.835754048124407,0.177797940016367,69,81,0.842540667095298,0.911059889654744,0.642685765604479,4,2,0.0822346582789378,0.0451232364724156,6.55142580654582,5,3,0.0752246746257641,0.0438168738728406,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.029777,135,194,113,170,134,0.542993100083,0.104063171388325,4,1,1,1,1,0,14.7688410596495,2,2,2,2,2,0,0,251,296,200,212,229,1.1388318965096,0.190685202858835,79,79,0.910715353424656,0.946776489868968,0.791147077466669,3,1,0.06448028676338,0.0219817864077089,0.0167598398763781,1,2,0.0248043598119636,0.0312417237233233,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.030232,101,203,89,160,101,0.795188827937737,0.0712871287128714,4,6,3,3,3,5.22326530518928,2.16333076527839,1,1,1,1,1,0,0,263,262,187,198,225,0.931387181219174,0.284107776163755,68,87,0.880782519782317,0.901246805079393,1.12710099099552,4,5,0.0998144278770985,0.0845155208784108,4.01794055255632,1,1,0.0194030523405846,0.0142376740421957,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.028157,118,142,99,136,118,0.268950750608527,0.0966101694915256,3,6,3,3,3,8.00869362048438,0,0,0,0,0,0,NaN,NaN,251,307,224,238,247,0.793015961462191,0.0770740414831538,72,53,0.882484052671838,0.86203735352934,0.568060827708982,3,6,0.0755706478839202,0.13796264647066,7.96811207822261,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.027419,84,136,79,129,84,0.30768138613048,0.0357142857142855,4,6,2,2,2,11.684313986586,5.77496927401354,10,10,10,10,10,0,0,289,335,237,251,272,0.608870439867326,0.148042496448509,50,55,0.739496599408344,0.775384178663401,0.583841536739048,4,6,0.112919262057136,0.135508398206213,11.7898808999349,7,6,0.147584138534521,0.0891074231303859,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.024418,52,87,46,63,52,2.17623661023826,0.0692307692307691,6,9,4,5,5,11.8266004240547,2.07989898732233,17,18,17,17,17,0.32829526005987,0,1044,199,180,182,222,0.160347866828157,6.42856513235319,41,41,0.630737523054393,0.565653812778422,3.12433984725124,5,8,0.151934008093898,0.212769212718355,13.3439243760166,10,11,0.217328468851709,0.221576974503223,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.031694,84,110,71,101,82,0.283383965743579,0.130445753749688,10,11,5,6,6,3.36138270501055,4.90012618566134,14,14,14,14,14,0,0,116,86,80,86,110,0.0447503271793468,0.255557590244786,55,51,0.632522397869096,0.695927906274288,0.538730756072543,10,8,0.183971021560171,0.182439891862618,2.79672354827073,12,8,0.183506580570733,0.121632201863094,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.036891,115,179,102,154,115,0.521700354698242,0.06998720119499,8,8,6,7,8,0.6,0.149999999999999,9,9,9,9,9,0,0,273,317,226,235,265,1.1441635760003,0.129326960102441,89,80,0.790836164727916,0.77481455409673,0.700211838504055,6,8,0.0930842130812051,0.141472615404153,0.64019659351351,7,7,0.116079622190879,0.0837128304991169,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.033379,113,123,81,113,113,0.326576205434891,0.169911504424779,8,6,5,5,6,2.00997512422418,3.15650945709228,13,13,13,13,13,0,0,276,366,263,279,276,0.887104816036431,0.0291613338312459,70,55,0.762834465576226,0.743694633501546,0.669756880467629,6,5,0.107058216785983,0.113227970475885,2.51387471782438,9,9,0.130107317637791,0.143077396022569,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.036158,95,167,84,149,94,0.481016226877384,0.0772804293315774,4,3,1,1,1,8.76631806571636,14.6690220052772,14,14,14,14,14,0,0,310,346,255,264,296,0.896095096497575,0.156849589865527,76,72,0.788890417819937,0.875131813193405,0.656447643437134,3,2,0.0683692402918601,0.042186040785269,6.52277015447657,7,6,0.142740341888202,0.082682146021326,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.035423,118,146,95,132,118,0.359635980781159,0.119055323198507,3,12,2,2,2,22.3555006050026,4.49444101084885,2,2,2,2,2,0,0,267,284,220,233,247,0.577347195334923,0.168443634447726,81,60,0.860451591138989,0.776282686770045,0.633070655528117,3,11,0.0641711314812006,0.203629549613477,22.569989905608,1,1,0.0753772773798108,0.0200877636164787,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.03741,117,148,99,139,117,0.256152121993186,0.0923076923076922,10,17,7,7,7,6.60240253345501,1.0575579778298,2,2,2,2,2,0,0,257,263,202,214,241,0.573829180690449,0.174181398138002,78,58,0.832061899056495,0.796855350305912,0.449606709154634,6,10,0.115459785991676,0.184778623519735,6.79435769367506,2,1,0.0524783149518285,0.0183660261743533,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.034988,105,139,90,125,105,0.495974292162835,0.0880812203564178,9,10,2,2,3,9.70560196354353,4.36910879535646,2,2,2,2,2,0,0,229,278,184,193,221,1.38613631931745,0.149658589491895,64,61,0.757851150156703,0.815206946756095,0.890306299806208,10,7,0.210291457790811,0.151866044642924,10.7458860386083,2,2,0.0318573920524855,0.0329270086009815,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.047366,135,127,75,118,130,0.329957689800684,0.309396762572136,5,6,3,4,3,3.9210532795561,3.88464224500462,6,6,6,6,6,0,0,232,304,224,235,232,0.877943242756561,0.0217608971440683,90,62,0.828405962825177,0.847336564558692,0.526794099209554,6,5,0.112871269395933,0.0926527254131703,4.62781913293247,4,3,0.0587227677788893,0.0600107100281373,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.043118,104,80,39,57,46,1.1083876350927,5.10995758996031,5,12,3,3,3,10.708915345342,2.85252853534132,2,2,2,2,2,0,0,215,319,201,226,215,1.23340422458707,0.0390697674418603,71,40,0.858825984549974,0.700337791093287,1.36415796161646,5,12,0.113854258882592,0.258176829882122,10.848446343844,2,2,0.0273197565674336,0.0414853790245908,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.030627,80,98,52,73,80,1.06381907951182,0.216213203435596,2,10,1,1,1,16.6486630413399,3.0886890422961,0,0,0,0,0,NaN,NaN,208,240,182,191,206,0.644806663653806,0.0831589243983064,47,55,0.91027669450678,0.82239346692959,1.52726488354135,2,9,0.0613438642039582,0.17760653307041,17.7381625993118,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.033929,87,111,59,93,87,0.425169329981902,0.195960093533607,6,6,3,3,3,11.6848605597438,3.94608128859968,0,0,0,0,0,NaN,NaN,226,223,166,175,190,0.706141749083443,0.306425463900405,56,56,0.869630438676221,0.917816375611039,0.515987734862321,4,4,0.111374583743544,0.0821836243889609,17.5963337954939,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.037627,127,105,82,100,125,0.231201734202429,0.229874901966105,6,3,1,1,1,10.6691027325837,14.2557959573349,0,0,0,0,0,NaN,NaN,214,293,201,215,213,1.0312917045057,0.0422369021558299,80,51,0.891420114227191,0.917792661020977,0.464081371313918,6,3,0.108579885772809,0.0822073389790226,10.5086580064383,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.041792,111,64,32,55,47,0.448535314186977,5.22048791486451,4,3,2,2,2,3.56089876295297,11.7986037308853,0,0,0,0,0,NaN,NaN,222,617,208,256,221,3.05731290233358,0.0427795327695842,74,26,0.913005281757472,0.869095474948933,0.618407181407088,4,3,0.0842989395451024,0.130904525051068,3.59826185250463,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.037262,110,70,36,57,43,0.824483943872315,5.27807424687703,5,10,2,2,2,12.0499523438221,6.55738973928176,2,2,2,2,2,0,0,211,346,195,226,210,1.70384703754258,0.0506969491698943,71,31,0.868640747059131,0.740852242422152,1.28589667474785,4,7,0.087344522478153,0.233362514016151,11.6231856839816,2,1,0.0440147304627162,0.0257852435616967,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.03365,126,67,42,60,57,0.485836771593949,5.00653130250499,3,4,2,3,2,3.9,5.04777178564958,0,0,0,0,0,NaN,NaN,204,397,200,229,204,1.73914939480852,0.0117647058823529,75,33,0.889279869412505,0.876141299863476,0.609742856455303,4,3,0.0797438908655846,0.123858700136524,5.10880510219873,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
