frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
101,0.061995,0.03737,109,131,87,122,109,0.275779020159344,0.121100917431192,15,8,7,7,8,1.74445550244195,4.4429125126735,17,17,17,17,17,0,0,209,186,144,148,188,0.5228389333829,0.261325794663455,66,61,0.649108542194796,0.767110249878878,0.577690893271614,12,8,0.210090086604659,0.138937483575522,1.82041110549371,9,8,0.140801371200545,0.0939522665456,0.0992538658693266,24016,22881,49462,42979
111,0.054704,0.046884,163,121,99,120,150,0.120211441423732,0.452117356752699,16,11,9,10,10,0.713620689468794,3.63112529845989,12,12,12,12,12,0,0,193,222,159,170,191,0.786178531888417,0.119643361785198,101,53,0.747465851540012,0.722235233681574,0.385503968191716,16,11,0.190945594184195,0.196917306206417,0.725239091093563,8,7,0.0615885542757932,0.0808474601120086,0.0812590743664839,23109,22175,50572,45488
121,0.048599,0.048033,129,93,80,93,122,0.0865433133056327,0.367844063064552,11,15,5,6,7,7.04424240024143,2.22664743950921,9,9,9,9,9,0,0,189,212,177,185,189,0.277777076859828,0.0394102017853114,75,50,0.744835977949183,0.719467392725093,0.329817095852848,9,11,0.165524867166299,0.194860694625375,6.57517617493991,7,7,0.0896391548845182,0.0856719126495321,0.149034184678356,22826,20675,50546,47211
131,0.054258,0.033733,125,108,73,97,117,0.280795576482583,0.394495998653076,8,9,3,3,4,10.4434396360998,3.72677574040502,6,6,6,6,6,0,0,193,227,179,189,193,0.48919797589581,0.0460987371753768,85,55,0.803683660854112,0.810802664192164,0.51861580572719,7,7,0.109675916402914,0.127113973668539,11.8556643254826,5,4,0.086640422742974,0.0620833621392968,0.146691196073857,20342,18281,50658,48445
141,0.056333,0.044586,125,129,90,124,121,0.212357461625546,0.197888509259589,8,9,7,8,8,3.00075747795538,0.0750000000000002,5,5,5,5,5,0,0,204,200,157,163,193,0.549239702641744,0.17493737842535,88,59,0.83979207158891,0.799829147508813,0.433183924597475,7,7,0.110702455002356,0.139117009779283,3.81906483999329,3,4,0.0495054734087335,0.0610538427119042,0.120485465656548,19755,17631,50340,48230
151,0.054622,0.059219,97,41,32,40,37,0.149796116743899,5.41506019469226,8,6,6,6,6,0,0.906207189772367,0,0,0,0,0,NaN,NaN,209,291,187,213,207,0.649659458769519,0.0712777812193669,70,23,0.858242501487265,0.773810576032479,0.35943466868373,6,6,0.115968741119714,0.226189423967521,0.092681126312808,0,0,0.0257887573930219,0,NaN,20607,18640,50448,47821
161,0.055985,0.051313,108,87,69,87,107,0.129851221549974,0.233281693249525,3,4,3,3,3,0.948683298050514,0,3,3,3,3,3,0,0,200,219,186,195,199,0.281277333749952,0.0494361259938573,80,46,0.883132698221833,0.862950509346825,0.351205228666713,3,4,0.0725083959675594,0.115437628962069,1.03500603728363,2,1,0.0443589058106072,0.0216118616911061,0.179246110333249,21035,18767,51457,47066
171,0.053759,0.03728,111,97,78,97,109,0.127774356182427,0.21933238498671,6,6,4,4,4,4.38369109639585,4.38369109639585,2,2,2,2,2,0,0,190,200,165,173,184,0.331998680456198,0.105925906632205,74,43,0.875466106485706,0.805999134768463,0.36670581726399,4,6,0.0930444312406894,0.148729873549471,4.56784583136442,2,2,0.0314894622736048,0.0452709916820664,0.188131410700088,19086,17360,48098,45337
181,0.049072,0.035092,121,89,72,89,116,0.125776545502196,0.286479605779292,4,3,2,2,2,5.09901951359278,8.69587749219684,4,4,4,4,4,0,0,205,236,187,197,205,0.475875705025265,0.0551075915846229,78,44,0.854610691960338,0.880683538830024,0.341346361542767,4,3,0.0893887826313685,0.0735583204816049,5.19967870351535,3,2,0.0560005254082935,0.0457581406883708,0.0776499543236066,18579,16822,44508,41952
191,0.049752,0.037672,114,110,95,108,112,0.122799453141632,0.130675932235506,4,4,2,2,2,8.00182704943775,2.04213401825412,0,0,0,0,0,NaN,NaN,239,249,205,218,236,0.330359468533729,0.0949667626562665,76,58,0.92036357554401,0.937477084806624,0.372417272006176,3,3,0.0796364244559896,0.0625229151933758,5.44207312328977,0,0,0,0,NaN,20365,19388,45800,43959
201,0.052166,0.03645,126,83,76,81,125,0.0909143943798179,0.245953721618443,6,3,2,2,2,1.28062484748657,10.7405430684294,3,3,3,3,3,0,0,254,292,230,242,254,0.481827384907256,0.0576713706197789,71,48,0.84515323504989,0.864433835389601,0.376527526624693,7,3,0.124831706428262,0.0814721772127535,1.2974015131593,2,3,0.0300150585218473,0.0540939873976456,0.152953582549302,21360,19861,48969,46506
211,0.051461,0.039576,106,90,76,88,106,0.122893189334734,0.172155925824753,5,3,2,2,3,6.59696900098826,6.19365514207735,2,2,2,2,2,0,0,286,322,259,267,284,0.389642539662388,0.0617081403406429,61,43,0.889932307375193,0.89852831383956,0.37998070483625,3,3,0.0808594432429172,0.0815425400789606,6.75343742817079,1,1,0.0292082493818897,0.0199291460814798,0.0550099905095722,22161,21257,50461,47838
221,0.051353,0.041391,51,50,45,50,51,0.0600000000000001,0.0705882352941177,5,4,4,4,4,0,2.88998269891015,4,4,4,4,4,0,0,801,694,653,671,781,0.0602910856544118,0.134723883193265,31,24,0.707130028502043,0.78735785801701,0.341434351680794,4,3,0.170205796273397,0.132676969328321,0.0266741710609388,5,4,0.12266417522456,0.079965172654669,0.0954166254738128,22536,21484,49730,45000
231,0.05115,0.042371,131,92,63,91,106,0.2037563523073,0.574024695658308,3,5,3,3,3,4.67501603819848,0,5,5,5,5,5,0,0,284,309,245,261,280,0.472465895026831,0.0957193009634477,85,42,0.859398231410246,0.800312587744684,0.367117260588008,3,5,0.0785384717667052,0.138243560596495,4.61634804281544,4,3,0.0620632968230492,0.0614438516588209,0.0119016246048908,21925,20400,48757,44062
241,0.049734,0.043496,122,99,83,97,122,0.119092615393169,0.197914626330095,5,6,4,4,5,4.64043559443947,0.12,5,5,5,5,5,0,0,241,275,222,231,240,0.485448131345485,0.049792531120332,73,48,0.844139211379378,0.839208758318708,0.37103627037759,4,5,0.0780290373175446,0.108553393650422,5.65808107029449,5,3,0.077831751303078,0.0522378480308703,0.0790585653508964,20473,19163,48433,45602
251,0.049455,0.043945,104,90,59,86,98,0.260903752760743,0.381712584322147,3,2,1,1,1,12.9034879005639,13.4,9,9,9,9,9,0,0,227,242,205,210,225,0.323546724083251,0.0645309609578142,90,45,0.921228738517065,0.889036626447697,0.4583552973194,2,2,0.0339189260168125,0.0583110519251835,13.1177802269241,4,3,0.0448523354661222,0.052652321627119,0.144614275820049,19395,18020,50116,48282
261,0.043135,0.03755,103,108,76,107,100,0.190236892706219,0.196738177663052,2,2,2,2,2,0,0,3,3,3,3,3,0,0,217,226,190,199,217,0.299050355667113,0.0757996688360547,64,60,0.91342277776677,0.918641136945822,0.397824914840535,2,2,0.0540361453413085,0.046799044711388,0.0261614515841721,1,2,0.0325410768919218,0.0345598183427903,0.197776985751507,18151,16705,51936,50451
271,0.046322,0.048059,135,44,36,44,58,0.109090909090909,4.73965283114772,3,4,3,3,3,4.09420321918685,0,3,3,3,3,3,0,0,212,253,205,221,212,0.346732214957859,0.019811320754717,78,24,0.865011524872075,0.840100540686766,0.3366549321483,2,3,0.0863281240135478,0.125545758857839,5.41557231544973,3,1,0.0486603511143768,0.0343537004553954,0.00612686285038549,19763,17800,53681,51332
281,0.045965,0.040624,143,83,75,83,132,0.0608256402099258,0.569760295557911,8,6,5,5,6,0.58309518948453,0.992555709920861,2,2,2,2,2,0,0,195,236,184,188,195,0.58017053831047,0.0351206571149942,80,48,0.862339379267724,0.857819271211819,0.309463781089316,5,5,0.118284739179358,0.124292655267628,0.698501949884649,1,1,0.019375881552918,0.0178880735205526,0.0181242096787999,19999,18591,54102,51290
291,0.048399,0.05003,86,51,38,49,44,0.218086108094009,4.43942876766501,6,5,3,3,3,3.14178553301179,7.46682392393585,0,0,0,0,0,NaN,NaN,224,278,197,209,218,0.659889506265011,0.0912441833095874,80,24,0.870188203338047,0.735726694368684,0.463888759729717,4,5,0.128086983974186,0.264273305631316,3.17492952226088,0,0,0.00172481268776748,0,NaN,20604,19699,53588,51063
301,0.047005,0.038036,123,37,35,35,56,0.115509820955962,4.27194180220937,1,9,1,1,1,18.3527417709337,0,2,2,2,2,2,0,0,220,394,200,222,220,1.53818959936195,0.0556751278973811,74,16,0.95452120668677,0.582684992346672,0.562859552632072,1,6,0.0261388025647761,0.361316050788063,15.8215140733001,1,1,0.0193399907484542,0.0559989568652648,1.77635683940025e-15,19064,18818,53064,50337
311,0.04886,0.049533,110,116,82,90,102,0.438276054728052,0.398798223106579,6,12,5,5,6,4.46381865854125,0.0999999999999999,2,2,2,2,2,0,0,222,235,186,196,222,0.491192286295796,0.0972972972972973,66,62,0.876945099054155,0.816467121539385,0.707940605151127,3,10,0.102680201779989,0.170443676324932,5.42954317622404,1,1,0.0203746991658566,0.0130892021356834,0,19005,18469,55468,53189
321,0.048589,0.051009,96,84,72,84,95,0.0916316223196155,0.162903094389037,3,10,3,3,3,5.73788446741761,0,0,0,0,0,0,NaN,NaN,224,214,190,200,224,0.147950476663454,0.0921809291849279,62,48,0.894470259863323,0.83836390597115,0.322005899166056,3,8,0.0916429068730653,0.16163609402885,5.48137446375146,0,0,0.0138868332636117,0,NaN,19098,18068,56676,54246
331,0.04521,0.047585,138,71,55,71,64,0.145712456510867,4.44262093966062,9,6,4,4,5,5.22026717471254,5.14179180034191,1,1,1,1,1,0,0,198,242,180,202,198,0.49226725890875,0.0558006471587065,77,33,0.797476358136932,0.776388019806456,0.41635549022679,8,5,0.194467116184572,0.196718207032403,3.13878690291578,1,1,0.00805652567849581,0.0268937731611413,0.091318365621686,20292,19100,54419,52043
341,0.051665,0.039708,143,99,81,97,133,0.154569320368972,0.483195998887601,6,4,3,4,3,0.15,11.9837290424563,2,2,2,2,2,0,0,196,228,184,196,196,0.374127288648698,0.0380026945786931,76,58,0.830321610290028,0.912820108036235,0.456222178914517,7,3,0.13051480768058,0.0587740706877975,0.0332502515838765,3,2,0.0391635820293923,0.0284058212759675,0.0215103461581328,19765,18659,54258,51401
351,0.04895,0.048376,120,128,95,127,109,0.164364820791777,0.33942321194997,7,7,4,4,4,7.54194216517612,6.16090024270681,2,2,2,2,2,0,0,210,182,151,157,187,0.304531362609831,0.239350568670701,100,54,0.867139298329448,0.827779648844272,0.387947103990132,6,7,0.101178381583203,0.142110291112376,7.54506103033295,2,2,0.0316823200873495,0.0301100600433524,0.0237053958191886,18906,17880,55203,52862
361,0.046314,0.037717,121,88,78,88,111,0.0681818181818179,0.433368437605296,6,6,4,4,4,4.39762732890202,6.11379299767611,1,1,1,1,1,0,0,222,220,183,191,214,0.305656227941553,0.128784544702359,82,39,0.878934663717864,0.842729372253635,0.297254075880348,6,5,0.0932448095680256,0.132686476202203,5.27768243277294,3,1,0.0278205267141101,0.0245841515441619,0.0440847283719281,17906,16313,55419,53869
371,0.044648,0.035243,135,78,73,78,132,0.0416477966336392,0.336799821667156,5,6,2,2,2,6.04301797628757,5.50377234770137,1,1,1,1,1,0,0,204,222,189,193,204,0.312546758471926,0.0465541974257241,76,33,0.885541321353241,0.857413385428992,0.279192616250781,5,4,0.0912783747738334,0.113178921427587,4.49583327825855,1,1,0.0231803038729258,0.0294076931434213,0.00568936822372131,16390,15144,55331,53968
381,0.040572,0.036442,119,75,72,75,114,0.0273137084989847,0.315088231075369,3,4,2,2,2,3.93898087829091,2.56124969497314,4,4,4,4,4,0,0,206,222,186,197,206,0.286686352014152,0.0594588744535139,87,31,0.92487102135786,0.8493660493932,0.300877003099107,3,3,0.0584901418606691,0.0904103266223997,2.58183480245016,1,2,0.0166388367814713,0.0602236239844002,0.228221914236834,15546,14972,55009,53598
391,0.043017,0.045022,104,59,50,59,89,0.0957377650410816,0.835937334579018,2,1,1,1,1,0,10.6066017177982,2,2,2,2,2,0,0,208,223,174,185,200,0.530118140174005,0.127809045546246,79,32,0.92630128716716,0.901723123043225,0.406194204908951,2,1,0.0406886844018767,0.041984025445399,0.0136380463915245,2,2,0.0330100284309636,0.0562928515113765,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.036649,88,106,68,89,83,0.328778829849527,0.423167012060768,2,2,2,2,2,0,0,0,1,0,0,0,NaN,NaN,216,211,151,162,186,0.855194959052682,0.307812664444559,75,54,0.916598720872919,0.937215252632026,0.487800403449681,2,2,0.0525011453330395,0.0501876498296542,0.0161316946776895,0,1,0.0309001337940419,0.01259709753832,NaN,15963,14741,46473,44735
411,0.046726,0.033381,127,91,77,91,114,0.0923076923076921,0.474938718901433,2,3,1,1,2,19.2020831073262,0.299999999999999,3,3,3,3,3,0,0,212,220,186,192,210,0.281323083828013,0.0822580050063566,92,47,0.940465791449246,0.891169831085039,0.338408236373113,1,3,0.0221064708909697,0.0698573019843853,19.0453589930504,2,2,0.0374277376597845,0.0389728669305754,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.034444,128,134,78,125,123,0.333047476587662,0.340579004294495,3,4,1,1,1,15.351794724842,8.0634548803813,2,2,2,2,2,0,0,206,183,139,145,175,0.593615834214966,0.309489263327138,92,64,0.911263868079366,0.918030676530077,0.524500272623364,2,3,0.0362186600630159,0.0610563687829982,12.383157649959,2,1,0.0525174718576179,0.0209129546869245,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.031973,110,36,23,34,45,0.3267591879244,5.60001669302903,3,2,1,1,1,14.1031911282518,14.5134208486644,4,4,4,4,4,0,0,211,282,203,235,211,0.505581376572848,0.0227488151658767,80,21,0.9249436305381,0.778876095900229,0.601312196089741,2,2,0.0335274020559916,0.106965207238971,14.1632979628588,3,3,0.0415289674059087,0.114158696860801,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.033103,100,99,70,97,93,0.192899558331795,0.319278502340783,6,4,2,2,3,1.42082039324994,6.34102673555383,8,8,8,8,8,0,0,247,246,197,205,242,0.493831963911849,0.140787248573048,69,46,0.842540667095298,0.866362668925597,0.421182635002655,4,3,0.0822346582789378,0.0736808504056953,0.969604480813517,5,3,0.0752246746257641,0.0599564806687079,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.029899,135,145,111,142,134,0.158245409739804,0.112952060277214,4,1,1,1,1,0,14.7688410596495,2,2,2,2,2,0,0,251,235,178,189,223,0.609338359150125,0.259134000345292,79,61,0.910715353424656,0.93659175831753,0.38010486334709,3,1,0.06448028676338,0.0261881717632103,0.0167598398763781,1,2,0.0248043598119636,0.0372200699192594,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.041184,101,113,83,109,100,0.214154150366159,0.112871287128713,4,7,2,2,2,6.34375307421483,4.32666153055679,1,1,1,1,1,0,0,263,262,203,214,247,0.541314607488637,0.187772933359768,68,58,0.880782519782317,0.864358546117367,0.498665569465956,4,6,0.0998144278770985,0.11716630493498,6.00740724944985,1,1,0.0194030523405846,0.0184751489476532,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.031202,118,109,91,108,118,0.110446762030712,0.139394306249355,3,4,2,2,2,7.04489188222281,6.89637585982667,0,0,0,0,0,NaN,NaN,251,259,213,226,245,0.312388024722699,0.114462853414917,72,44,0.882484052671838,0.878146467092095,0.352218235469757,3,4,0.0755706478839202,0.121853532907905,7.02423355670605,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.036107,84,97,73,96,84,0.163785826791458,0.0785714285714284,4,7,3,4,3,8.75919977343095,2.08925824157762,10,10,10,10,10,0,0,289,298,244,256,284,0.291290140708886,0.108596129666502,50,39,0.739496599408344,0.721876348475978,0.442880767901984,4,7,0.112919262057136,0.168103301266856,8.86474958623347,7,6,0.147584138534521,0.110020350257165,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.037794,52,50,34,36,43,1.81964403135484,1.13712309391143,6,6,3,3,3,17.0316243830522,4.91755515783664,17,18,17,17,17,0.32829526005987,0,1044,166,166,166,214,0,6.4993130503416,41,20,0.630737523054393,0.456480352803731,3.49062415114441,5,6,0.151934008093898,0.221746642891229,17.1598367710111,10,11,0.217328468851709,0.32177300430504,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.042029,84,86,64,82,80,0.203634423682769,0.245176166237535,10,8,5,5,6,2.15926348572423,5.63634676115081,14,14,14,14,14,0,0,116,84,79,84,110,0.0357142857142854,0.260730004037889,55,42,0.632522397869096,0.672069430359948,0.476156758991219,10,7,0.183971021560171,0.189636472337926,1.80415409378317,12,8,0.183506580570733,0.138294097302126,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.035341,115,83,72,79,110,0.140419396518974,0.319742075144297,8,9,6,6,8,1.60784285909573,0.149999999999999,9,9,9,9,9,0,0,273,282,239,248,273,0.283124268392036,0.0756356342030179,89,41,0.790836164727916,0.632567816388193,0.386821149693851,6,9,0.0930842130812051,0.238988130812771,1.75264946816892,7,7,0.116079622190879,0.128444052799037,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.040747,113,69,60,68,113,0.0970632840014642,0.281415929203539,8,5,3,3,5,3.53066461222272,3.83150945709228,13,13,13,13,13,0,0,276,298,251,264,273,0.324215023370296,0.0653575980483608,70,34,0.762834465576226,0.675213789756985,0.332252240502834,6,4,0.107058216785983,0.120688148816682,2.35499244854089,9,9,0.130107317637791,0.204098061426333,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.046942,95,102,70,100,92,0.199999999999999,0.234091548014185,4,3,1,1,1,8.76631806571636,14.6690220052772,14,14,14,14,14,0,0,310,282,243,252,294,0.250692029299138,0.185549771397293,76,51,0.788890417819937,0.834590965193276,0.377855473719998,3,2,0.0683692402918601,0.0558825467644243,6.52277015447657,7,6,0.142740341888202,0.109526488042299,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.041522,118,95,75,92,116,0.153111414866017,0.266512950317151,3,13,2,2,2,19.5966592347824,4.49444101084885,2,2,2,2,2,0,0,267,247,218,227,257,0.219279610029635,0.144014398952202,81,43,0.860451591138989,0.732726107709684,0.39890161119387,3,10,0.0641711314812006,0.243080747333933,20.6953697818068,1,1,0.0753772773798108,0.0241931449563828,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.049932,117,110,90,109,112,0.119064147953161,0.170772118357671,10,13,5,5,7,7.35588449552376,1.23627991257704,2,2,2,2,2,0,0,257,232,195,207,241,0.291700494733767,0.190523810589364,78,43,0.832061899056495,0.767522763487224,0.347791233147415,6,10,0.115459785991676,0.209599562011921,7.47860874298003,2,1,0.0524783149518285,0.0228776745008555,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.046745,105,103,79,98,104,0.426343885276959,0.164733869284264,9,12,3,3,4,9.59096072358111,3.5962901550226,2,2,2,2,2,0,0,229,240,181,192,224,0.647676169070903,0.147080077504222,64,48,0.757851150156703,0.761172276284967,0.813447471328748,10,9,0.210291457790811,0.204351003982078,8.16094310184342,2,2,0.0318573920524855,0.0344767197329556,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.037808,135,90,76,90,123,0.0988561808316411,0.431099297225361,5,9,3,4,3,4.23922435356254,2.10474161887397,6,6,6,6,6,0,0,232,229,194,202,227,0.294408336520759,0.120220555278203,90,47,0.828405962825177,0.756141690897441,0.313081538985125,6,8,0.112871269395933,0.175546023067422,4.74341917863584,4,3,0.0587227677788893,0.0683122860351379,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.042193,104,102,70,102,99,0.20529114668595,0.246995533846392,5,8,3,3,3,11.6837857628221,2.85252853534132,2,2,2,2,2,0,0,215,206,166,174,200,0.416409472188811,0.181575335169059,71,46,0.858825984549974,0.772996378140668,0.383455016897824,5,8,0.113854258882592,0.186129626622489,11.822270657866,2,2,0.0273197565674336,0.0408739952368432,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.039662,80,69,52,66,74,0.22099316141194,0.371139610306789,2,4,1,1,1,20.9452500248838,12.14907403879,0,0,0,0,0,NaN,NaN,208,234,181,189,208,0.501805593897769,0.0802743090136909,47,36,0.91027669450678,0.885876304491826,0.483714722874694,2,4,0.0613438642039582,0.114123695508174,20.8921203535985,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.041582,87,63,44,63,68,0.192787054163041,2.00553191389577,6,8,4,4,5,11.6351333784473,1.35299640861417,0,0,0,0,0,NaN,NaN,226,257,206,218,225,0.450703856556633,0.0557522123893804,56,29,0.869630438676221,0.82688146913573,0.361391633330767,4,6,0.111374583743544,0.17311853086427,15.6520675015264,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.04886,127,85,63,84,122,0.168200662057032,0.340418267183436,6,3,2,2,2,3.72021504754765,9.69620265971228,0,0,0,0,0,NaN,NaN,214,228,182,195,205,0.442011139307116,0.124706659807343,80,45,0.891420114227191,0.919358380040994,0.408064652414084,6,3,0.108579885772809,0.0806416199590057,3.65144437660948,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.040003,111,85,48,68,75,0.664241291409705,1.79923253808644,4,2,2,2,2,0,11.7986037308853,0,0,0,0,0,NaN,NaN,222,298,197,228,218,0.612685968975782,0.0817368667219439,74,38,0.913005281757472,0.934163182154923,1.03670402406838,4,2,0.0842989395451024,0.065836817845077,0.0405892730228452,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.043895,110,48,35,44,43,0.299932521225584,5.35366453211133,5,7,2,2,2,9.16128038584697,6.55738973928176,2,2,2,2,2,0,0,211,255,188,216,210,0.498469137138165,0.0706021624400364,71,23,0.868640747059131,0.715239535322058,0.695388295242167,4,6,0.087344522478153,0.253222072742574,9.76621833746061,2,1,0.0440147304627162,0.0315383919353684,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.048144,126,114,84,109,120,0.222384791104583,0.396010846000802,3,6,2,2,2,12.5692800364944,3.75765884561119,0,0,0,0,0,NaN,NaN,204,213,171,181,197,0.400968063445574,0.120777926771312,75,56,0.889279869412505,0.913730746290524,0.44434831875831,4,5,0.0797438908655846,0.0862692537094762,12.7920996059247,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
