frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
141,0.056333,0.026576,125,130,87,125,123,0.23454983958305,0.2064,8,7,3,3,4,16.2718388256998,3.81434778644064,5,5,5,5,5,0,0,204,216,171,178,192,0.516888613557171,0.136178126705135,88,63,0.83979207158891,0.828992647730598,0.439565318079452,7,7,0.110702455002356,0.116755222094374,16.3639551271253,3,4,0.0495054734087335,0.0542521301750281,0.120485465656548,19755,17631,50340,48230
151,0.054622,0.039312,97,44,34,42,37,0.18270471324093,5.39666163794422,8,7,4,5,4,9.22380407139249,2.8009273663497,0,0,0,0,0,NaN,NaN,209,335,189,215,207,1.1828689143927,0.0655361544251085,70,24,0.858242501487265,0.812703683484893,0.428343006199733,6,5,0.115968741119714,0.187296316515107,6.46039407923242,0,0,0.0257887573930219,0,NaN,20607,18640,50448,47821
161,0.055985,0.036607,108,92,67,90,107,0.232544701627124,0.242091617903008,3,6,3,3,3,5.54876168858902,0,3,3,3,3,3,0,0,200,222,188,198,199,0.28017899140198,0.0434361259938573,80,50,0.883132698221833,0.853530442965942,0.397632281478814,3,5,0.0725083959675594,0.126384036663229,3.81357468593358,2,1,0.0443589058106072,0.0200855203708285,0.179246110333249,21035,18767,51457,47066
171,0.053759,0.023693,111,106,81,103,111,0.177575269197799,0.166640146620249,6,3,3,3,3,0,10.1334367387468,2,2,2,2,2,0,0,190,204,169,177,185,0.325488902408037,0.0880829122957648,74,47,0.875466106485706,0.880736978614757,0.417500103447071,4,3,0.0930444312406894,0.0748157243259235,0.166072288622258,2,2,0.0314894622736048,0.0444472970593201,0.188131410700088,19086,17360,48098,45337
181,0.049072,0.022723,121,99,76,97,121,0.190095432198406,0.225194447416726,4,4,2,2,2,3.02167319141746,8.69587749219684,4,4,4,4,4,0,0,205,242,189,200,205,0.518622588371746,0.0492539330480375,78,48,0.854610691960338,0.868603236621586,0.441644903569406,4,4,0.0893887826313685,0.091798854263086,3.07774271452048,3,2,0.0560005254082935,0.0395979091153277,0.0776499543236066,18579,16822,44508,41952
191,0.049752,0.025479,114,118,99,111,114,0.279670268365771,0.0833075111828747,4,6,2,2,2,6.40023679124107,1.59852813742386,0,0,0,0,0,NaN,NaN,239,256,210,224,239,0.33304495181601,0.0748830806478985,76,65,0.92036357554401,0.915152586532724,0.618672664595984,3,5,0.0796364244559896,0.0848474134672759,4.64211368078865,0,0,0,0,NaN,20365,19388,45800,43959
201,0.052166,0.022973,126,90,81,86,126,0.157176608150277,0.214285714285715,6,3,2,2,2,1.28062484748657,10.7405430684294,3,3,3,3,3,0,0,254,295,231,243,254,0.497266428450572,0.0553091658953694,71,50,0.84515323504989,0.869857150014565,0.466266067130121,7,3,0.124831706428262,0.0782128886470893,1.2974015131593,2,3,0.0300150585218473,0.0519299613383453,0.152953582549302,21360,19861,48969,46506
211,0.051461,0.023337,106,83,75,83,106,0.0578313253012046,0.177816303183244,5,4,2,2,3,5.69772675074119,1.39882250993908,2,2,2,2,2,0,0,286,312,255,263,284,0.339417651372265,0.0718377077352153,61,38,0.889932307375193,0.865047125760562,0.30923663375625,3,4,0.0808594432429172,0.112018545162758,5.88977011936257,1,1,0.0292082493818897,0.0229343290766802,0.0550099905095722,22161,21257,50461,47838
221,0.051353,0.026001,51,71,46,51,51,3.3815949739478,0.0588235294117648,5,4,4,4,4,0,2.88998269891015,4,4,4,4,4,0,0,801,315,297,299,363,0.069593582966182,3.35222031622342,31,39,0.707130028502043,0.795466303624731,5.04128894840789,4,3,0.170205796273397,0.127617746451973,0.0266741710609388,5,4,0.12266417522456,0.076915949923296,0.0954166254738128,22536,21484,49730,45000
231,0.05115,0.024359,131,109,74,106,114,0.222854759858194,0.374887051402581,3,3,3,3,3,0,0,5,5,5,5,5,0,0,284,304,242,257,275,0.451268769074317,0.11734479669056,85,51,0.859398231410246,0.846023797289742,0.41644053150274,3,3,0.0785384717667052,0.0948824647463668,0.00179884896448169,4,3,0.0620632968230492,0.0590937379638908,0.0119016246048908,21925,20400,48757,44062
241,0.049734,0.026796,122,121,91,111,122,0.273306241680023,0.154496132273966,5,11,5,5,5,7.00545724313774,0,5,5,5,5,5,0,0,241,259,210,219,235,0.453092592882342,0.101541521462202,73,61,0.844139211379378,0.817666155010601,0.58774332518296,4,8,0.0780290373175446,0.138344961013479,8.68837338812941,5,3,0.077831751303078,0.04398888397592,0.0790585653508964,20473,19163,48433,45602
251,0.049455,0.023855,104,111,75,107,103,0.242085645697213,0.174438853716345,3,4,1,1,1,17.9784388402181,13.4,9,9,9,9,9,0,0,227,241,188,193,224,0.60613476229192,0.114297728688421,90,59,0.921228738517065,0.885072894438734,0.42743120314368,2,4,0.0339189260168125,0.0723901172288466,18.2582341691155,4,3,0.0448523354661222,0.0425369883324198,0.144614275820049,19395,18020,50116,48282
261,0.043135,0.02223,103,121,78,117,103,0.273890491377046,0.148043962499261,2,2,2,2,2,0,0,3,3,3,3,3,0,0,217,226,190,199,217,0.299050355667113,0.0757996688360547,64,68,0.91342277776677,0.925305344831254,0.518344375008633,2,2,0.0540361453413085,0.0429656754742999,0.0261614515841721,1,2,0.0325410768919218,0.0317289796944457,0.197776985751507,18151,16705,51936,50451
271,0.046322,0.022216,135,52,41,51,69,0.145964786998533,4.32854124737061,3,9,3,3,3,12.3845759605425,0,3,3,3,3,3,0,0,212,253,201,217,211,0.370003106341356,0.0351345666859616,78,30,0.865011524872075,0.766726368252825,0.373053010908795,2,7,0.0863281240135478,0.204940651124265,13.4935318797905,3,1,0.0486603511143768,0.0283329806229105,0.00612686285038549,19763,17800,53681,51332
281,0.045965,0.021708,143,59,43,54,67,0.281189303795317,4.81326424061649,8,5,3,3,4,1.34593400423758,2.98094816159245,2,2,2,2,2,0,0,195,294,193,214,195,0.976676030088935,0.00615384615384615,80,34,0.862339379267724,0.811021792898862,0.57440254637944,5,5,0.118284739179358,0.164661870074459,1.32647388539929,1,1,0.019375881552918,0.0243163370266786,0.0181242096787999,19999,18591,54102,51290
291,0.048399,0.021805,86,59,39,53,44,0.570657957181791,4.34233724410166,6,3,3,3,3,0,7.46682392393585,0,0,0,0,0,NaN,NaN,224,304,197,209,216,1.00793664766063,0.0983431517199612,80,29,0.870188203338047,0.831497613141163,0.940572693560596,4,3,0.128086983974186,0.168502386858837,0.0180810240613957,0,0,0.00172481268776748,0,NaN,20604,19699,53588,51063
301,0.047005,0.020723,123,36,34,34,56,0.0872677996249963,4.27997306603787,1,6,1,1,1,16.4458253177217,0,2,2,2,2,2,0,0,220,454,204,227,220,2.04685631677108,0.0436363636363636,74,15,0.95452120668677,0.605466952356671,0.448131918263104,1,5,0.0261388025647761,0.33503224295824,17.984269539764,1,1,0.0193399907484542,0.0595008046850886,1.77635683940025e-15,19064,18818,53064,50337
311,0.04886,0.023266,110,190,97,139,108,0.553574168776124,0.0944025588510832,6,10,2,2,2,6.04068764530898,2.41655250605964,2,2,2,2,2,0,0,222,250,188,199,222,0.739256988218359,0.0918918918918919,66,78,0.876945099054155,0.867936199206972,0.69789131631863,3,8,0.102680201779989,0.120698261471755,6.76594306063131,1,1,0.0203746991658566,0.0113655393212733,0,19005,18469,55468,53189
321,0.048589,0.022529,96,104,77,96,95,0.329363575909877,0.129064259624205,3,10,3,3,3,5.59909926523718,0,0,0,0,0,0,NaN,NaN,224,244,195,204,224,0.516685567528306,0.0776785714285714,62,55,0.894470259863323,0.835621519444501,0.557262482832397,3,9,0.0916429068730653,0.164378480555499,5.58034709432403,0,0,0.0138868332636117,0,NaN,19098,18068,56676,54246
331,0.04521,0.031214,138,124,97,124,138,0.142670716326961,0.180061798097274,9,4,4,4,5,0,5.14179180034191,1,1,1,1,1,0,0,198,221,179,185,198,0.451700149007987,0.0588309501890095,77,61,0.797476358136932,0.878419676111694,0.409628122535633,8,4,0.194467116184572,0.104697911946025,0.0289288348258697,1,1,0.00805652567849581,0.0168824119422801,0.091318365621686,20292,19100,54419,52043
341,0.051665,0.024976,143,107,87,105,136,0.156550381812637,0.353344551769891,6,4,3,4,3,0.15,11.9837290424563,2,2,2,2,2,0,0,196,247,185,198,196,0.625964335518508,0.0349414700888972,76,60,0.830321610290028,0.915722632019064,0.466417308575709,7,3,0.13051480768058,0.0568172759969908,0.0332502515838765,3,2,0.0391635820293923,0.0274600919839456,0.0215103461581328,19765,18659,54258,51401
351,0.04895,0.024167,120,134,97,132,114,0.179393261651847,0.220072365324291,7,5,4,4,4,2.29259678094514,6.16090024270681,2,2,2,2,2,0,0,210,181,152,158,187,0.290208020553268,0.236493425813558,100,59,0.867139298329448,0.859851980868934,0.385782801976106,6,5,0.101178381583203,0.109798940237745,2.33680775795168,2,2,0.0316823200873495,0.0303490788933215,0.0237053958191886,18906,17880,55203,52862
361,0.046314,0.02254,121,98,83,96,116,0.111197618327561,0.277327893308533,6,3,2,2,2,2.60768096208106,5.69031811158525,1,1,1,1,1,0,0,222,235,184,191,214,0.534282229379326,0.126081841999656,82,45,0.878934663717864,0.897530497911854,0.37343337504599,6,3,0.0932448095680256,0.0786285757558359,2.61769131388546,3,1,0.0278205267141101,0.0238409263323096,0.0440847283719281,17906,16313,55419,53869
371,0.044648,0.022049,135,84,77,84,131,0.0499999999999999,0.333534937854166,5,4,2,2,2,6.51354751568669,6.84142614338137,1,1,1,1,1,0,0,204,230,192,197,204,0.340781782740551,0.0365123928305091,76,35,0.885541321353241,0.888881300711963,0.288962012125561,5,3,0.0912783747738334,0.083636487996903,4.34551147593752,1,1,0.0231803038729258,0.0274822112911332,0.00568936822372131,16390,15144,55331,53968
381,0.040572,0.022368,119,93,81,90,117,0.122996742595135,0.203769144011966,3,2,2,2,2,0,3.68781778291716,4,4,4,4,4,0,0,206,240,189,200,206,0.505473680070926,0.050721010375844,87,42,0.92487102135786,0.893242440805463,0.371769568661277,3,2,0.0584901418606691,0.0550213647763132,0.0227121036412396,1,2,0.0166388367814713,0.0517361944182243,0.228221914236834,15546,14972,55009,53598
391,0.043017,0.023814,104,76,54,74,97,0.204417807055201,0.341462957291068,2,1,1,1,1,0,10.6066017177982,2,2,2,2,2,0,0,208,230,177,188,200,0.568225361603284,0.117960352577862,79,44,0.92630128716716,0.919527613589168,0.476986005741745,2,1,0.0406886844018767,0.0343779210669295,0.0136380463915245,2,2,0.0330100284309636,0.0460944653439029,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.020165,88,136,74,113,85,0.55245190343114,0.242853367058347,2,2,2,2,2,0,0,0,1,0,0,0,NaN,NaN,216,213,154,164,186,0.786086378778196,0.298328737882411,75,63,0.916598720872919,0.941738958407102,0.616728236642107,2,2,0.0525011453330395,0.0465715779190466,0.0161316946776895,0,1,0.0309001337940419,0.011689463673851,NaN,15963,14741,46473,44735
411,0.046726,0.019568,127,116,91,114,117,0.152094405244591,0.256019572489373,2,3,1,1,2,19.2020831073262,0.299999999999999,3,3,3,3,3,0,0,212,234,171,175,208,0.872377999065347,0.130875398171093,92,55,0.940465791449246,0.898404806785685,0.412976850173751,1,3,0.0221064708909697,0.0652132231649853,19.0453589930504,2,2,0.0374277376597845,0.0363819700493297,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.021668,128,150,85,132,126,0.428915694686545,0.247633252147247,3,4,1,1,1,11.0748692161368,7.78079260955322,2,2,2,2,2,0,0,206,180,123,126,160,1.03186800590619,0.448337479206875,92,79,0.911263868079366,0.919119699200872,0.653956335962242,2,4,0.0362186600630159,0.0628063721933782,11.3207782240777,2,1,0.0525174718576179,0.0180739286057494,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.021566,110,42,26,39,47,0.358346570572616,5.53311546645743,3,3,1,1,1,18.8021274188345,14.5134208486644,4,4,4,4,4,0,0,211,324,207,240,211,1.00834666801235,0.0113744075829383,80,24,0.9249436305381,0.801626172949021,0.62288906992227,2,2,0.0335274020559916,0.0965836972976227,14.1548067713754,3,3,0.0415289674059087,0.101790129753356,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.020666,100,123,76,116,95,0.27582050617983,0.194577319705427,6,3,1,1,2,8.85847839489184,12.3985200250996,8,8,8,8,8,0,0,247,259,202,210,240,0.726626646544094,0.135928948977906,69,56,0.842540667095298,0.89077126015036,0.500437340275384,4,2,0.0822346582789378,0.0554165520897868,6.55142580654582,5,3,0.0752246746257641,0.0538121877598534,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.019544,135,143,110,134,134,0.316979088266121,0.117396504721658,4,1,1,1,1,0,14.7688410596495,2,2,2,2,2,0,0,251,257,196,207,229,0.599715811648956,0.202753634358933,79,66,0.910715353424656,0.940753439836911,0.501960740213748,3,1,0.06448028676338,0.024469360019477,0.0167598398763781,1,2,0.0248043598119636,0.0347772001436124,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.021187,101,113,82,104,100,0.494677952730954,0.118811881188119,4,6,3,3,3,5.22326530518928,2.16333076527839,1,1,1,1,1,0,0,263,287,210,222,250,0.804860934927085,0.161194344295419,68,59,0.880782519782317,0.868205397102727,0.768609376587819,4,5,0.0998144278770985,0.112793206556824,4.01794055255632,1,1,0.0194030523405846,0.0190013963404483,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.019371,118,127,94,124,118,0.186007704999738,0.124140068961219,3,6,3,3,3,8.00869362048438,0,0,0,0,0,0,NaN,NaN,251,282,211,223,239,0.730936077796053,0.135588882912522,72,50,0.882484052671838,0.858026004244035,0.455139069930433,3,6,0.0755706478839202,0.141973995755965,7.96811207822261,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.018261,84,102,74,98,84,0.223278925466107,0.0714285714285712,4,6,2,2,2,11.684313986586,5.77496927401354,10,10,10,10,10,0,0,289,337,248,260,284,0.557389034322951,0.100291631396606,50,42,0.739496599408344,0.725741504538444,0.569598836599317,4,6,0.112919262057136,0.165457309254937,11.7898808999349,7,6,0.147584138534521,0.108801186206619,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.018133,52,49,42,49,52,0.0958582913234227,0.120164002642766,6,9,4,5,5,11.8266004240547,2.07989898732233,17,18,17,17,17,0.32829526005987,0,1044,685,586,608,694,0.373389890474038,2.11206239083626,41,20,0.630737523054393,0.397848085404916,0.343443773768261,5,8,0.151934008093898,0.294970676788484,13.3439243760166,10,11,0.217328468851709,0.3071812378066,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.022998,84,98,69,94,81,0.22409274055247,0.153560525017544,10,11,5,6,6,3.36138270501055,4.90012618566134,14,14,14,14,14,0,0,116,85,80,85,110,0.0352941176470585,0.255557590244786,55,47,0.632522397869096,0.663740054242593,0.503469044743061,10,8,0.183971021560171,0.201752246942626,2.79672354827073,12,8,0.183506580570733,0.134507698814781,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.020267,115,99,76,93,115,0.225720091483549,0.205639375108032,8,8,6,7,8,0.6,0.149999999999999,9,9,9,9,9,0,0,273,323,244,256,273,0.684909863733718,0.0637362637362639,89,47,0.790836164727916,0.66879578807553,0.444773103573866,6,8,0.0930842130812051,0.208078838780521,0.64019659351351,7,7,0.116079622190879,0.12312537314395,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.024763,113,71,61,68,113,0.161934740790155,0.276106194690264,8,6,5,5,6,2.00997512422418,3.15650945709228,13,13,13,13,13,0,0,276,348,259,274,276,0.81420158897296,0.0387574502711874,70,36,0.762834465576226,0.670230364080107,0.484299212490745,6,5,0.107058216785983,0.145682266079303,2.51387471782438,9,9,0.130107317637791,0.18408736984059,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.026248,95,113,74,110,91,0.224262307845131,0.237791251830776,4,3,1,1,1,8.76631806571636,14.6690220052772,14,14,14,14,14,0,0,310,292,248,257,294,0.293039436865412,0.175872352042455,76,54,0.788890417819937,0.848868730842822,0.401708158923495,3,2,0.0683692402918601,0.0510588809499509,6.52277015447657,7,6,0.142740341888202,0.100072388207227,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.025352,118,113,79,105,117,0.342370838404126,0.219147556848777,3,12,2,2,2,22.3555006050026,4.49444101084885,2,2,2,2,2,0,0,267,262,218,231,251,0.306551229236284,0.162487945594079,81,52,0.860451591138989,0.758933285938496,0.504296224697284,3,11,0.0641711314812006,0.219421133315184,22.569989905608,1,1,0.0753772773798108,0.02164558074632,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.026847,117,120,97,118,116,0.134953523924573,0.109816479807041,10,17,7,7,7,6.60240253345501,1.0575579778298,2,2,2,2,2,0,0,257,254,199,211,241,0.525186788904613,0.182152324742764,78,47,0.832061899056495,0.758875682754614,0.38940190027322,6,10,0.115459785991676,0.21932460197614,6.79435769367506,2,1,0.0524783149518285,0.0217997152692459,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.024039,105,109,81,98,105,0.637892033421205,0.141876726427121,9,10,2,2,3,9.70560196354353,4.36910879535646,2,2,2,2,2,0,0,229,249,182,192,222,0.870837973187699,0.149233407849532,64,52,0.757851150156703,0.793369955684331,1.11795383568936,10,7,0.210291457790811,0.1698120518264,10.7458860386083,2,2,0.0318573920524855,0.0368179924892693,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.025358,135,89,72,88,129,0.129725667553613,0.354281293743659,5,6,3,4,3,3.9210532795561,3.88464224500462,6,6,6,6,6,0,0,232,275,220,229,232,0.49788789987118,0.0331769667019298,90,53,0.828405962825177,0.82633013281372,0.346393243905043,6,5,0.112871269395933,0.105401705853386,4.62781913293247,4,3,0.0587227677788893,0.0682681613328934,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.025692,104,113,74,110,103,0.269706991151952,0.181235847475229,5,12,3,3,3,10.708915345342,2.85252853534132,2,2,2,2,2,0,0,215,229,167,177,200,0.771851391571197,0.17878463749464,71,52,0.858825984549974,0.737536295688253,0.518802902994966,5,12,0.113854258882592,0.226128103992654,10.848446343844,2,2,0.0273197565674336,0.0363356003190933,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.022284,80,79,53,71,80,0.41328849024923,0.211819805153394,2,10,1,1,1,16.6486630413399,3.0886890422961,0,0,0,0,0,NaN,NaN,208,225,178,186,206,0.45707561266279,0.0946973859367679,47,42,0.91027669450678,0.803756757468843,0.680178206847605,2,9,0.0613438642039582,0.196243242531157,17.7381625993118,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.025756,87,94,54,87,86,0.572788427480999,0.260885704308594,6,6,3,3,3,11.6848605597438,3.94608128859968,0,0,0,0,0,NaN,NaN,226,245,192,203,216,0.492501844707964,0.120113205364034,56,50,0.869630438676221,0.90484793933139,0.828167717522868,4,4,0.111374583743544,0.0951520606686098,17.5963337954939,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.023258,127,102,87,101,124,0.1024365503669,0.218425254198585,6,3,1,1,1,10.6691027325837,14.2557959573349,0,0,0,0,0,NaN,NaN,214,246,180,193,208,0.768993159310245,0.118118664124744,80,48,0.891420114227191,0.913086540357705,0.387524330381268,6,3,0.108579885772809,0.0869134596422952,10.5086580064383,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.023108,111,51,34,49,48,0.236052883555835,5.17022662413777,4,3,2,2,2,3.56089876295297,11.7986037308853,0,0,0,0,0,NaN,NaN,222,549,205,248,221,2.77315405227726,0.0508876408776922,74,23,0.913005281757472,0.854247580262099,0.420593594922816,4,3,0.0842989395451024,0.145752419737901,3.59826185250463,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.02407,110,55,36,47,43,0.52188914020286,5.2934731354391,5,10,2,2,2,12.0499523438221,6.55738973928176,2,2,2,2,2,0,0,211,287,191,220,210,0.951827179130665,0.0620713567528326,71,27,0.868640747059131,0.711047490588785,1.02795016413531,4,7,0.087344522478153,0.260201688248144,11.6231856839816,2,1,0.0440147304627162,0.0287508211630713,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.023379,126,48,37,46,56,0.22468546075262,5.17215028002452,3,4,2,3,2,3.9,5.04777178564958,0,0,0,0,0,NaN,NaN,204,344,198,225,204,1.18044374839445,0.0176470588235294,75,28,0.889279869412505,0.868401108666881,0.464216644271663,4,3,0.0797438908655846,0.131598891333119,5.10880510219873,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
