frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
101,0.061995,0.031312,109,189,95,149,109,0.662482952754198,0.0770642201834859,15,27,8,9,10,4.6179989693327,1.70721113124755,17,17,17,17,17,0,0,209,207,145,149,188,1.00538313430504,0.258454981266326,66,80,0.649108542194796,0.683067799316751,0.981715817182439,12,22,0.210090086604659,0.24923722904318,4.49835064969259,9,8,0.140801371200545,0.0676949716400698,0.0992538658693266,24016,22881,49462,42979
111,0.054704,0.029571,163,101,64,97,86,0.296760630424492,4.11760664793682,16,20,9,9,11,4.38669291044897,2.28990377732839,12,12,12,12,12,0,0,193,751,187,216,192,10.3597888334796,0.0230493685876884,101,37,0.747465851540012,0.552080901039747,0.52281439302342,16,17,0.190945594184195,0.352444450581131,4.04937991758199,8,7,0.0615885542757932,0.0954746483791218,0.0812590743664839,23109,22175,50572,45488
121,0.048599,0.031146,129,180,99,174,127,0.312477539277408,0.154586362686045,11,25,6,8,8,8.25235150914982,1.93496430364549,9,9,9,9,9,0,0,189,209,163,172,181,0.487930725909309,0.111315857467448,75,72,0.744835977949183,0.687529531011474,0.501589998967858,9,21,0.165524867166299,0.253199255669545,8.37055839224448,7,7,0.0896391548845182,0.0592712133189805,0.149034184678356,22826,20675,50546,47211
131,0.054258,0.030096,125,188,95,168,125,0.414663766205474,0.149964675298173,8,26,3,3,4,14.6452313916171,3.39177308739427,6,6,6,6,6,0,0,193,225,166,177,185,0.74043223150631,0.110829890797532,85,78,0.803683660854112,0.716919374983808,0.642610611807179,7,22,0.109675916402914,0.241397090698457,14.9053166652293,5,4,0.086640422742974,0.0416835343177343,0.146691196073857,20342,18281,50658,48445
141,0.056333,0.029612,125,62,36,51,55,0.448043618460773,5.20845407535023,8,17,6,6,7,11.6367540912541,0.990491671180028,5,5,5,5,5,0,0,204,323,202,229,204,1.0273767513549,0.00588235294117645,88,30,0.83979207158891,0.582593202973413,0.667829297424658,7,16,0.110702455002356,0.345138965556187,12.4645216879619,3,4,0.0495054734087335,0.0722678314704002,0.120485465656548,19755,17631,50340,48230
151,0.054622,0.043527,97,65,37,57,39,0.652560831009044,5.45185651173649,8,25,6,6,6,13.0160607146166,0.906207189772367,0,0,0,0,0,NaN,NaN,209,374,193,220,209,1.64313211205545,0.0471221441982001,70,33,0.858242501487265,0.607023793914761,1.12393020558617,6,19,0.115968741119714,0.392976206085239,11.2648439865618,0,0,0.0257887573930219,0,NaN,20607,18640,50448,47821
161,0.055985,0.039306,108,149,86,135,108,0.386188496273199,0.126824595137478,3,13,3,3,3,8.06472966135371,0,3,3,3,3,3,0,0,200,212,167,175,196,0.570156564501003,0.117921407368096,80,64,0.883132698221833,0.79749456490972,0.580421203024677,3,11,0.0725083959675594,0.186515255119095,7.56290051793462,2,1,0.0443589058106072,0.0159901799711843,0.179246110333249,21035,18767,51457,47066
171,0.053759,0.029344,111,144,84,134,111,0.34548134495509,0.148184938174989,6,13,3,3,4,7.69106839387802,4.48369109639585,2,2,2,2,2,0,0,190,209,174,182,187,0.331570847981563,0.0620535206522302,74,59,0.875466106485706,0.788705074936548,0.610408921837389,4,11,0.0930444312406894,0.178987860494741,7.68167718976015,2,2,0.0314894622736048,0.0323070645687116,0.188131410700088,19086,17360,48098,45337
181,0.049072,0.025918,121,150,97,141,121,0.279079906117118,0.11900826446281,4,9,3,3,3,5.57499243083655,0.61846584384265,4,4,4,4,4,0,0,205,249,191,202,205,0.543226685502889,0.0434002745114522,78,58,0.854610691960338,0.831054990194831,0.567780533039511,4,8,0.0893887826313685,0.137649184993875,6.07959652073651,3,2,0.0560005254082935,0.0312958248112949,0.0776499543236066,18579,16822,44508,41952
191,0.049752,0.024469,114,142,100,134,114,0.311227823189211,0.0758642819072268,4,15,2,2,2,11.7184656110607,1.76094251696859,0,0,0,0,0,NaN,NaN,239,274,213,227,239,0.546087340415629,0.0673516998947604,76,65,0.92036357554401,0.814252633944586,0.533712418580634,3,12,0.0796364244559896,0.185747366055414,11.3279197980409,0,0,0,0,NaN,20365,19388,45800,43959
201,0.052166,0.029023,126,134,106,129,126,0.195118617414365,0.0952380952380955,6,13,3,3,3,7.00905647427839,3.14347666827807,3,3,3,3,3,0,0,254,300,235,247,254,0.502395062508061,0.0458603469977316,71,51,0.84515323504989,0.761915676168511,0.47330747922076,7,10,0.124831706428262,0.194402593427455,5.83851105571229,2,3,0.0300150585218473,0.0436817304040344,0.152953582549302,21360,19861,48969,46506
211,0.051461,0.029263,106,118,81,99,105,0.436730699731093,0.148506045155659,5,13,2,2,3,14.4546222448615,1.39882250993908,2,2,2,2,2,0,0,286,344,259,273,283,0.566696626140703,0.063806042438545,61,53,0.889932307375193,0.762322267143516,0.714989479179142,3,12,0.0808594432429172,0.221495013679204,14.2292951724528,1,1,0.0292082493818897,0.0161827191772806,0.0550099905095722,22161,21257,50461,47838
221,0.051353,0.031287,51,85,47,59,51,2.46684376849158,0.0470588235294119,5,11,4,4,4,8.36756457565842,2.88998269891015,4,4,4,4,4,0,0,801,328,307,310,363,0.0790004498727777,3.34433907932208,31,44,0.707130028502043,0.725091212288844,3.62798413555155,4,7,0.170205796273397,0.211797418567949,7.23413289933794,5,4,0.12266417522456,0.063111369143207,0.0954166254738128,22536,21484,49730,45000
231,0.05115,0.029738,131,146,80,128,120,0.421305466144415,0.317762764585789,3,8,3,3,3,7.06457581215703,0,5,5,5,5,5,0,0,284,353,257,275,284,0.778392090320441,0.0596675507474351,85,64,0.859398231410246,0.815681864007637,0.66003048516679,3,7,0.0785384717667052,0.140617406778679,6.29414248817713,4,3,0.0620632968230492,0.0437007292136837,0.0119016246048908,21925,20400,48757,44062
241,0.049734,0.028777,122,169,96,146,121,0.544761030093599,0.135984991179703,5,15,3,3,5,12.8899182630439,0.239999999999999,5,5,5,5,5,0,0,241,283,211,221,233,0.815084538764337,0.103427063319996,73,74,0.844139211379378,0.785471316402217,0.922011242855369,4,14,0.0780290373175446,0.178676530081228,11.5622190289399,5,3,0.077831751303078,0.0358521535165543,0.0790585653508964,20473,19163,48433,45602
251,0.049455,0.024937,104,129,66,106,102,0.472729855115993,0.232131161408653,3,9,1,1,1,20.9403037947572,13.4,9,9,9,9,9,0,0,227,270,211,216,227,0.61214251004575,0.0422907488986783,90,65,0.921228738517065,0.83480098927509,0.6958514755815,2,8,0.0339189260168125,0.128239247207672,20.4692024438355,4,3,0.0448523354661222,0.0369597635172383,0.144614275820049,19395,18020,50116,48282
261,0.043135,0.025368,103,60,27,55,41,0.591083705696377,5.6999020383387,2,4,2,2,2,9.25781465047322,0,3,3,3,3,3,0,0,217,325,213,238,217,0.803508726672941,0.0110599078341013,64,33,0.91342277776677,0.815207180435747,0.682417459011081,2,4,0.0540361453413085,0.128085091814636,9.1788475398846,1,2,0.0325410768919218,0.0567077277496175,0.197776985751507,18151,16705,51936,50451
271,0.046322,0.02525,135,73,47,71,71,0.250563956500591,4.4494141448459,3,14,2,2,3,14.446652279386,0.2,3,3,3,3,3,0,0,212,285,212,231,212,0.596621941042189,0,78,34,0.865011524872075,0.706458466414218,0.424906657196359,2,12,0.0863281240135478,0.271757345436889,14.0526363894162,3,1,0.0486603511143768,0.0217841881488931,0.00612686285038549,19763,17800,53681,51332
281,0.045965,0.024657,143,71,45,61,67,0.537889703153855,4.80063440243051,8,9,5,5,6,4.14283844746359,0.992555709920861,2,2,2,2,2,0,0,195,307,194,216,195,1.07821045332092,0.00307692307692307,80,38,0.862339379267724,0.775687494537156,0.972918239815976,5,7,0.118284739179358,0.202602384943783,4.63708221090031,1,1,0.019375881552918,0.021710120519061,0.0181242096787999,19999,18591,54102,51290
291,0.048399,0.026877,86,76,39,61,44,0.76823562540515,4.29813303118032,6,14,3,3,3,7.12787053201956,4.30498756211209,0,0,0,0,0,NaN,NaN,224,326,199,211,216,1.20042151787705,0.0923536839230868,80,37,0.870188203338047,0.626126533732394,1.23155971837294,4,13,0.128086983974186,0.373873466267606,6.52493342450615,0,0,0.00172481268776748,0,NaN,20604,19699,53588,51063
301,0.047005,0.027858,123,15,0,0,0,3.62702932085931,10.1598521113518,1,15,1,1,1,19.8941553020135,0,2,2,2,2,2,0,0,220,1284,220,258,220,9.13154332690823,0,74,7,0.95452120668677,0.300419461275664,3.72789853035457,1,12,0.0261388025647761,0.643456564945532,19.358898140228,1,1,0.0193399907484542,0.056123973778804,1.77635683940025e-15,19064,18818,53064,50337
311,0.04886,0.027261,110,95,47,80,52,0.610358802063417,4.73477607444361,6,10,5,5,6,4.40701813739875,0.0999999999999999,2,2,2,2,2,0,0,222,1305,207,225,222,9.73030314336589,0.0405405405405404,66,39,0.876945099054155,0.715314890113974,0.766797141384079,3,8,0.102680201779989,0.261077090929724,5.58521281782749,1,1,0.0203746991658566,0.0236080189563026,0,19005,18469,55468,53189
321,0.048589,0.027118,96,71,41,59,51,0.662495765144413,4.23246446074429,3,13,3,3,3,10.5339074562011,0,0,0,0,0,0,NaN,NaN,224,297,212,226,224,0.948492429635428,0.032142857142857,62,38,0.894470259863323,0.708050105333033,1.01349720119741,3,11,0.0916429068730653,0.291949894666968,11.2002900503366,0,0,0.0138868332636117,0,NaN,19098,18068,56676,54246
331,0.04521,0.035034,138,159,103,145,138,0.298160819684523,0.152173913043478,9,12,5,6,7,4.96091338888115,3.12471320539108,1,1,1,1,1,0,0,198,226,173,178,195,0.73383261967005,0.0868190349693119,77,70,0.797476358136932,0.802140303262954,0.55898486383007,8,9,0.194467116184572,0.183223691496876,4.80534592091472,1,1,0.00805652567849581,0.0146360052401699,0.091318365621686,20292,19100,54419,52043
341,0.051665,0.028314,143,67,41,58,58,0.439293574720198,5.56865214895382,6,6,4,5,4,1.8,7.3356764250528,2,2,2,2,2,0,0,196,336,194,220,196,1.39803156337053,0.00612244897959181,76,32,0.830321610290028,0.820833244616836,0.565658004522097,7,5,0.13051480768058,0.136045717192218,2.06831463554858,3,2,0.0391635820293923,0.0431210381909458,0.0215103461581328,19765,18659,54258,51401
351,0.04895,0.029221,120,206,100,182,116,0.43383988158719,0.138866935827453,7,16,4,4,4,10.2337471426783,2.16953062596057,2,2,2,2,2,0,0,210,198,153,159,187,0.555115360779901,0.231778335699636,100,84,0.867139298329448,0.807709803962088,0.664413311180139,6,15,0.101178381583203,0.17313831973387,9.81093914115635,2,2,0.0316823200873495,0.0191518763040422,0.0237053958191886,18906,17880,55203,52862
361,0.046314,0.025845,121,88,54,84,62,0.285570184172092,4.2881174458603,6,6,2,2,2,3.86575922264704,3.35441168616938,1,1,1,1,1,0,0,222,274,202,214,214,0.656777788422765,0.0763136972364858,82,33,0.878934663717864,0.793054482407274,0.607680775598435,6,6,0.0932448095680256,0.177677487800356,3.83337305421937,3,1,0.0278205267141101,0.0292680297923698,0.0440847283719281,17906,16313,55419,53869
371,0.044648,0.025936,135,124,97,115,133,0.320146038463736,0.178826968788888,5,7,2,2,2,8.67749852214051,6.13730110560071,1,1,1,1,1,0,0,204,232,194,199,204,0.343800270432042,0.0306300398893326,76,47,0.885541321353241,0.859674180553553,0.617623805559234,5,5,0.0912783747738334,0.116960331088072,7.96822050226546,1,1,0.0231803038729258,0.0233654883583747,0.00568936822372131,16390,15144,55331,53968
381,0.040572,0.027918,119,186,108,158,118,0.399078220771866,0.0658714038768704,3,16,3,3,3,8.92102765126309,0,4,4,4,4,4,0,0,206,222,159,169,191,0.86768000492259,0.182476548174387,87,82,0.92487102135786,0.836294290233996,0.652322040890372,3,12,0.0584901418606691,0.138968352523181,7.43527036928289,1,2,0.0166388367814713,0.024737357242823,0.228221914236834,15546,14972,55009,53598
391,0.043017,0.023409,104,127,66,111,101,0.511059704382993,0.24506947306511,2,5,1,1,1,8.06676634205013,2.76586333718787,2,2,2,2,2,0,0,208,251,179,191,200,0.890147838626664,0.112191121808631,79,69,0.92630128716716,0.884668114510196,0.838590415472337,2,5,0.0406886844018767,0.0840165833941058,8.14386505023907,2,2,0.0330100284309636,0.031315302095698,0.12441217087898,16667,15667,51286,50077
401,0.047449,0.026066,88,185,82,141,88,0.661733231024418,0.046557457668724,2,10,2,2,2,10.4733107567376,0,0,1,0,0,0,NaN,NaN,216,217,155,165,186,0.970837189069188,0.296701553333448,75,87,0.916598720872919,0.86335601827262,0.833477717609409,2,10,0.0525011453330395,0.12796124615147,10.4292836588044,0,1,0.0309001337940419,0.00868273557590985,NaN,15963,14741,46473,44735
411,0.046726,0.024771,127,205,104,178,121,0.398975388094698,0.158996118675615,2,5,1,1,2,21.5853352469326,0.299999999999999,3,3,3,3,3,0,0,212,201,138,144,174,0.953342204070606,0.376764882743035,92,83,0.940465791449246,0.900159844884491,0.645805712565977,1,5,0.0221064708909697,0.0732838787983119,21.6099159007438,2,2,0.0374277376597845,0.026556276317197,0.167081714763321,17082,15189,43924,41413
421,0.040273,0.025461,128,96,44,88,59,0.396031613637448,4.56144761793121,3,8,1,1,1,14.2400553833518,8.0634548803813,2,2,2,2,2,0,0,206,297,182,209,197,1.18538811912532,0.0992169760259591,92,47,0.911263868079366,0.814363209844414,0.512018089645875,2,8,0.0362186600630159,0.162187447227688,14.4104883590095,2,1,0.0525174718576179,0.0234493429278986,0.224949424517849,17218,15998,41638,40332
431,0.047654,0.023859,110,207,87,181,108,0.627897452092317,0.138622983067489,3,5,1,1,1,16.0695628618301,8.54418853713253,4,4,4,4,4,0,0,211,222,145,157,179,1.28586889890626,0.285886154665154,80,89,0.9249436305381,0.878169420005019,0.846849730769724,2,5,0.0335274020559916,0.0816333408333989,16.2753992482261,3,3,0.0415289674059087,0.0401972391615817,0.0956578808245317,18031,16580,40662,39838
441,0.04658,0.023652,100,179,88,162,100,0.434333616165016,0.0794558441227157,6,11,2,2,3,8.0904057511841,3.58924439894498,8,8,8,8,8,0,0,247,257,193,200,232,0.835754048124407,0.177797940016367,69,81,0.842540667095298,0.836950523765594,0.642685765604479,4,8,0.0822346582789378,0.122796847451086,7.17361939006553,5,3,0.0752246746257641,0.0402526287833201,0.176599861518159,18218,16008,38872,37996
451,0.040504,0.022129,135,194,113,170,134,0.542993100083,0.104063171388325,4,6,1,1,1,10.1328300145136,8.03369124114266,2,2,2,2,2,0,0,251,296,200,212,229,1.1388318965096,0.190685202858835,79,79,0.910715353424656,0.898722464786264,0.791147077466669,3,4,0.06448028676338,0.0716214978604183,9.8472721927901,1,2,0.0248043598119636,0.0296560373533172,0.0992766605420603,17834,16026,38613,37687
461,0.042684,0.025401,101,203,89,160,101,0.795188827937737,0.0712871287128714,4,13,3,3,3,6.66723306904246,1.06066017177982,1,1,1,1,1,0,0,263,262,187,198,225,0.931387181219174,0.284107776163755,68,87,0.880782519782317,0.832242498722961,1.12710099099552,4,11,0.0998144278770985,0.154609940193773,6.54387916465018,1,1,0.0194030523405846,0.0131475610832664,0.033183801393027,18644,17447,37659,35638
471,0.047242,0.021655,118,142,99,136,118,0.268950750608527,0.0966101694915256,3,10,3,3,3,8.44119883449162,0,0,0,0,0,0,NaN,NaN,251,307,224,238,247,0.793015961462191,0.0770740414831538,72,53,0.882484052671838,0.809508726496173,0.568060827708982,3,9,0.0755706478839202,0.190491273503827,8.36365594886443,1,0,0.0419452994442416,0,NaN,21546,19804,35591,31319
481,0.043718,0.029321,84,135,79,128,84,0.30551606306478,0.0357142857142855,4,11,3,3,3,13.5025642099947,2.22991031209778,10,10,10,10,10,0,0,289,335,237,251,272,0.608870439867326,0.148042496448509,50,55,0.739496599408344,0.719311550735012,0.58292787657487,4,11,0.112919262057136,0.197915642358394,13.5284404488213,7,6,0.147584138534521,0.0827728069065941,0.0387773571539512,22544,21596,34707,28226
491,0.04876,0.030092,52,87,46,63,52,2.17623661023826,0.0692307692307691,6,16,4,4,5,15.6184826995606,1.3369316876853,17,18,17,17,17,0.32829526005987,0,1044,199,180,182,222,0.160347866828157,6.42856513235319,41,41,0.630737523054393,0.497928080869132,3.12433984725124,5,14,0.151934008093898,0.307024356139549,14.9062568837511,10,11,0.217328468851709,0.195047562991318,0.680774191709347,23006,21918,35773,28401
501,0.050756,0.026782,84,110,71,101,82,0.283383965743579,0.130445753749688,10,15,7,7,8,4.47521464981872,1.2,14,14,14,14,14,0,0,116,86,80,86,110,0.0447503271793468,0.255557590244786,55,51,0.632522397869096,0.646591946263024,0.538730756072543,10,12,0.183971021560171,0.240398643679036,3.35655480132578,12,8,0.183506580570733,0.11300941005794,0.147428273958906,22684,21621,38137,31665
511,0.055949,0.025879,115,179,102,154,115,0.521700354698242,0.06998720119499,8,11,6,6,8,4.09116287242263,0.149999999999999,9,9,9,9,9,0,0,273,317,226,235,265,1.1441635760003,0.129326960102441,89,80,0.790836164727916,0.741978394034564,0.700211838504055,6,11,0.0930842130812051,0.177856473282515,4.1890203966373,7,7,0.116079622190879,0.0801651326829207,0.0570879209453119,22917,21901,42190,37115
521,0.056989,0.025228,113,123,81,113,113,0.326576205434891,0.169911504424779,8,12,4,4,6,10.7440338346221,3.23150945709228,13,13,13,13,13,0,0,276,366,263,279,276,0.887104816036431,0.0291613338312459,70,55,0.762834465576226,0.666748838432716,0.669756880467629,6,12,0.107058216785983,0.204977158627572,10.9502622310167,9,9,0.130107317637791,0.128274002939712,0.171660486747394,22791,21636,48400,44146
531,0.052765,0.028426,95,165,83,147,94,0.483210362960746,0.0835962188052616,4,14,3,3,3,13.8084442254535,3.35410196624968,14,14,14,14,14,0,0,310,346,255,264,296,0.896095096497575,0.156849589865527,76,70,0.788890417819937,0.743796982092208,0.660753072522663,3,12,0.0683692402918601,0.183438034315101,14.8265975927551,7,6,0.142740341888202,0.0727649835926911,0.100856852844762,23220,22150,50974,47531
541,0.062092,0.027266,118,146,95,132,118,0.359635980781159,0.119055323198507,3,20,2,2,2,19.4867283146608,4.49444101084885,2,2,2,2,2,0,0,267,284,220,233,247,0.577347195334923,0.168443634447726,81,60,0.860451591138989,0.686690969082495,0.633070655528117,3,18,0.0641711314812006,0.295539620238137,20.5373033016621,1,1,0.0753772773798108,0.0177694106793676,0.0186987130821683,24560,23393,50898,47368
551,0.059299,0.031468,117,145,97,136,117,0.257313890034424,0.102564102564103,10,38,5,5,7,9.74506801818839,0.860105249465555,2,2,2,2,2,0,0,257,263,202,214,241,0.573829180690449,0.174181398138002,78,56,0.832061899056495,0.606625127826597,0.453526641876525,6,28,0.115459785991676,0.378820292670538,9.66244502874766,2,1,0.0524783149518285,0.0145545795028651,0.022720929222925,23770,22630,51473,46383
561,0.054676,0.028307,105,139,90,125,105,0.495974292162835,0.0880812203564178,9,29,4,5,5,11.9485554650489,2.13373424840537,2,2,2,2,2,0,0,229,278,184,193,221,1.38613631931745,0.149658589491895,64,61,0.757851150156703,0.634882607323945,0.890306299806208,10,21,0.210291457790811,0.339473861110046,11.8412722914675,2,2,0.0318573920524855,0.0256435315660082,0.0403867488013899,22463,20705,52626,45816
571,0.050472,0.028393,135,127,75,118,130,0.329957689800684,0.309396762572136,5,19,3,3,3,7.31824144419955,1.94473819190547,6,6,6,6,6,0,0,232,304,224,235,232,0.877943242756561,0.0217608971440683,90,62,0.828405962825177,0.682268305011391,0.526794099209554,6,17,0.112871269395933,0.269411573886847,7.13051290406051,4,3,0.0587227677788893,0.0483201211017624,0.106713666821548,22451,21450,52548,44457
581,0.054116,0.027197,104,79,39,56,46,1.11167699582268,5.10995758996031,5,30,3,3,3,17.0994626189329,2.85252853534132,2,2,2,2,2,0,0,215,319,201,226,215,1.23340422458707,0.0390697674418603,71,40,0.858825984549974,0.532139473690741,1.35862756986888,5,27,0.113854258882592,0.436178888813384,16.936860122524,2,2,0.0273197565674336,0.0316816374958743,0.141058523209059,23483,22237,52326,46274
591,0.05717,0.025076,80,98,52,73,80,1.06381907951182,0.216213203435596,2,17,1,1,1,21.1414236331899,3.0886890422961,0,0,0,0,0,NaN,NaN,208,240,182,191,206,0.644806663653806,0.0831589243983064,47,55,0.91027669450678,0.733262348576494,1.52726488354135,2,15,0.0613438642039582,0.266737651423506,21.0362833963584,0,0,0.0283794412892625,0,NaN,22883,21755,51475,44370
601,0.06131,0.027911,87,110,59,92,87,0.421320613550612,0.195960093533607,6,21,4,4,5,13.0282985546287,1.35299640861417,0,0,0,0,0,NaN,NaN,226,223,166,175,190,0.706141749083443,0.306425463900405,56,56,0.869630438676221,0.757226448829036,0.510765453139631,4,15,0.111374583743544,0.242773551170964,15.3472248168092,0,0,0.0189949775802347,0,NaN,19261,17116,51242,47053
611,0.055632,0.027617,127,122,93,117,125,0.228493295829959,0.177906398029097,6,11,3,3,3,5.15439251886467,3.46040757491288,0,0,0,0,0,NaN,NaN,214,267,181,195,208,1.07214232839429,0.115314925806987,80,52,0.891420114227191,0.793452030848165,0.470467436474448,6,9,0.108579885772809,0.206547969151835,5.13093351628488,0,0,0,0,NaN,18709,16153,53159,51090
621,0.060989,0.030718,111,64,32,55,47,0.448535314186977,5.22048791486451,4,13,2,2,2,6.12759226663614,2.56066017177982,0,0,0,0,0,NaN,NaN,222,617,208,256,221,3.05731290233358,0.0427795327695842,74,26,0.913005281757472,0.672599200090906,0.618407181407088,4,11,0.0842989395451024,0.327400799909094,6.09924693804847,0,0,0.00269577869742571,0,NaN,20394,18782,52028,49722
631,0.05799,0.027756,110,70,36,57,43,0.824483943872315,5.27807424687703,5,16,2,2,2,12.538246899514,4.41913808336634,2,2,2,2,2,0,0,211,346,195,226,210,1.70384703754258,0.0506969491698943,71,31,0.868640747059131,0.615258493001898,1.28589667474785,4,14,0.087344522478153,0.363327533756166,12.8622517645467,2,1,0.0440147304627162,0.0214139732419362,0.266969921114068,21805,20499,50365,46998
641,0.053438,0.026725,126,67,42,60,57,0.485836771593949,5.00653130250499,3,11,2,2,2,12.4290950787746,5.04777178564958,0,0,0,0,0,NaN,NaN,204,397,200,229,204,1.73914939480852,0.0117647058823529,75,33,0.889279869412505,0.739188432077155,0.609742856455303,4,9,0.0797438908655846,0.260811567922845,9.75482541533477,0,0,0.0309762397219108,0,NaN,20262,19244,49038,43241
