frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
11,0.059518,0.027304,56,53,40,47,54,0.331778895728663,0.202353744828993,10,12,6,7,7,4.5883213346209,2.15403457482792,13,14,13,13,13,0.345525332069938,0,232,217,184,195,225,0.236374234221118,0.152032356346511,37,26,0.558414866952499,0.530259401264965,0.622209204281302,8,10,0.240889701020717,0.261433572399759,4.06338232273348,8,11,0.200695432026784,0.208307026335276,0.543520746681582,26182,25184,50271,41077
12,0.062754,0.02629,50,47,28,43,50,0.4663926868437,0.268970562748477,9,9,4,5,4,8.61008134058021,8.43297087804893,15,15,15,15,15,0,0,214,246,179,191,207,0.668113160192013,0.125386960799267,34,26,0.534280796370109,0.570471362584747,0.739400700365873,8,7,0.259229108073266,0.206617637511265,7.34318512707683,8,10,0.206490095556625,0.222910999903988,0.126320576126456,26271,25184,50275,41125
13,0.069292,0.027427,59,54,38,49,57,0.320959439081919,0.242912028990231,7,5,1,1,2,8.32300776072705,12.3844625303176,12,13,12,12,12,0.499230176602706,0,237,223,190,200,227,0.266794166953451,0.161696466820424,38,28,0.671943451244445,0.674534838523192,0.724962342923733,6,4,0.147678675418013,0.120941253386649,8.5656852903348,7,9,0.180377873337542,0.20452390809016,0.844000137364658,26344,25207,50302,41106
14,0.066463,0.025754,60,55,42,52,59,0.269504408607892,0.194142135623731,8,6,2,3,3,8.85300242721046,10.5308814801102,13,14,13,13,13,0.463570878273941,0,237,226,186,200,228,0.269084777140283,0.163580434376533,35,29,0.635369316248542,0.66176588898687,0.591625726266035,6,5,0.181109657281884,0.120346589590846,10.5459166971801,7,11,0.183521026469573,0.217887521422284,0.727464853388526,26250,25186,50286,41101
15,0.066879,0.023289,59,51,39,50,59,0.177918889713149,0.207602171820744,7,7,3,3,3,11.1453548657951,11.6128852078891,16,16,16,16,16,0,0,226,222,184,196,218,0.271031015510384,0.142794277311463,34,26,0.60650514096215,0.595683310370629,0.458811581671287,9,6,0.19427112507842,0.153133002175393,10.8831049680381,9,12,0.19922373395943,0.251183687453979,0.124411467840135,26293,25148,50244,41101
16,0.062231,0.024836,54,63,46,57,54,0.38597155055923,0.0888888888888887,7,7,3,3,3,10.5340961184655,7.92015551366103,15,15,15,15,15,0,0,250,217,190,200,238,0.175943579904256,0.186274251788953,34,31,0.655482069498177,0.625134018980606,0.653904605803465,6,7,0.148040056918784,0.166614823319868,10.5676325979036,9,11,0.196477873583039,0.208251157699526,0.137830099709164,26143,25144,50166,41072
17,0.065372,0.027453,57,60,45,53,57,0.455431525090362,0.126315789473684,8,13,5,5,5,10.442519712346,5.84868644526724,12,11,11,11,11,0,0.474341649025257,239,245,183,197,227,0.552145670838437,0.18480570270811,34,29,0.652401770879248,0.558151365448652,0.833853892567588,6,11,0.171282066383032,0.273811584178155,10.3020778469043,7,8,0.17631616273772,0.168037050373193,0.167650384608426,26171,25101,50024,41079
18,0.064425,0.024634,60,52,43,47,60,0.374169153405304,0.17,6,8,4,4,4,9.7521855075707,2.5568368896547,11,11,11,11,11,0,0,233,228,180,191,219,0.472395845325975,0.189730729650583,35,27,0.670797911202851,0.589010528497426,0.765016202675033,5,7,0.131585619089181,0.212028095791309,9.3697865962971,7,8,0.197616469707968,0.198961375711265,0.142456122576871,26114,25200,49893,41029
19,0.069114,0.026763,50,53,32,43,50,0.625356554186351,0.220970562748477,9,11,8,9,8,4.79905246438739,0.835330939076111,11,12,11,11,11,0.403112887414928,0,227,237,186,198,219,0.468515226494006,0.143476579690506,35,27,0.633818174920164,0.527960169699645,0.970393602773537,6,10,0.175333300564104,0.285113191816416,5.31724250536979,6,9,0.190848524515732,0.186926638483939,0.658433954368686,26175,25263,49818,41044
20,0.063779,0.030876,56,60,18,24,20,2.32297973345055,2.55841801251388,11,11,4,5,4,9.43099297945532,8.23652221756338,11,12,11,11,11,0.403112887414928,0,230,403,201,234,224,1.14640652308909,0.0968582353160658,38,33,0.635599686650766,0.603958089265811,2.74809250342244,8,10,0.210435436494707,0.221127214188109,10.3326441336696,5,9,0.153964876854527,0.17491469654608,0.713345278128936,26174,25151,49788,41041
21,0.063529,0.024741,70,51,38,50,68,0.17722935414407,0.319142961188862,11,2,2,2,3,0,18.1006831620282,9,10,9,9,9,0.483735464897913,0,246,227,199,209,241,0.162045715552256,0.133466705735947,42,26,0.672466770128676,0.684477435283121,0.395083690167465,10,2,0.194192396352999,0.0870645422318022,0.0416321343131396,5,8,0.133340833518326,0.228458022485076,0.751070354663721,26086,25158,49683,41057
22,0.059896,0.0299,49,51,35,47,49,0.385853402028436,0.171428571428571,14,9,5,5,7,6.08124643275124,3.24358059912231,8,9,8,8,8,1.18696625431766,0,238,242,192,207,233,0.331404046509101,0.133792607929073,30,25,0.571714103699741,0.5876710256749,0.766159101460897,9,8,0.244954148825173,0.244934697566443,6.75053604210638,4,7,0.183331747475086,0.167394276758656,1.667753240474,26093,25063,49565,41000
23,0.061592,0.028098,63,56,42,53,61,0.223062127603508,0.285714285714286,11,8,6,6,8,2.82734881700087,1.99304486330971,11,11,11,11,11,0,0,226,233,192,208,225,0.239411039367525,0.0984187641022978,39,28,0.646273936368259,0.577310470615286,0.547595339050178,8,8,0.190535378730849,0.229790224239148,2.87076196677489,7,9,0.163190684900892,0.192899305145566,0.105464921271326,26213,25166,49558,41004
24,0.063472,0.026265,66,53,23,26,28,1.83975657613907,2.28274988256898,11,10,8,8,8,1.26673703804274,4.43539571211252,12,14,12,12,12,1.07535617632393,0,254,432,226,261,252,1.05941600032784,0.0747799706680922,39,31,0.691458023609255,0.615612650726659,2.21045680617384,6,8,0.177067625105072,0.195167892703765,0.896738980202432,5,11,0.131474351285673,0.189219456569575,1.57053248430752,26146,25076,49488,41073
25,0.059987,0.023652,51,36,32,36,45,0.0735702260395515,0.48264114336245,8,13,5,5,5,10.8840367120653,5.65664674794742,11,11,11,11,11,0,0,237,228,198,213,235,0.152027195185271,0.107992036074664,33,18,0.635175373348104,0.49039114650133,0.328018155714998,7,10,0.186327874575018,0.316950227466451,9.42036624113272,5,7,0.178496752076877,0.192658626032219,0.160890805213785,26137,25052,49225,40880
26,0.05621,0.029006,53,41,28,37,44,0.497719362534789,0.888757656369895,9,8,4,4,4,5.33906334284575,9.3413519845598,12,12,12,12,12,0,0,227,183,154,162,197,0.24813003753641,0.356162121447751,35,22,0.578579958797021,0.5619353177616,0.703631069512328,9,8,0.262891781269554,0.25037660992392,5.36449014718205,6,7,0.158528259933425,0.187688072314481,0.160079307345375,25942,25051,49176,40835
27,0.056996,0.024794,50,37,31,37,48,0.104014273984429,0.274715066723905,11,8,5,5,7,8.08992818316922,5.83199332756454,10,11,10,10,10,1.45238475880302,0,257,250,208,220,253,0.295204764612464,0.128570586331204,35,21,0.581895064690016,0.553604857794642,0.263747175760731,7,7,0.219669917962491,0.247343148784616,5.70171424075159,5,7,0.198435017347493,0.199051993420742,2.41313417100608,25741,24937,48939,40761
28,0.058263,0.025111,52,38,29,35,48,0.285008719957209,0.336103733128752,10,10,8,9,8,0.8117978451685,2.04634569114839,10,13,10,10,10,1.68152680601686,0,226,241,178,193,214,0.648857337849919,0.170442631901834,30,24,0.567281787974541,0.522801335967686,0.544362198956773,7,9,0.210201264787474,0.241879512905177,0.982272465889975,7,11,0.222516947237985,0.235319151127137,2.08179097325187,25799,24819,48863,40765
29,0.059658,0.025955,38,62,14,19,21,2.83522495304528,1.87894736842105,6,15,3,3,4,19.278918638518,3.73933288606293,11,14,11,11,11,1.51659746808051,0,237,432,221,253,236,1.22239633134248,0.0440866166136027,23,35,0.565159360715346,0.583347118217112,3.35110491439374,6,12,0.188346095160322,0.235330816008005,18.3060166564715,7,11,0.246494544124332,0.181322065774883,2.11719234171668,25503,24772,48698,40690
30,0.055166,0.024595,44,49,19,26,27,2.18951168218448,1.612310017875,11,8,4,6,5,3.53831360967037,5.19197156918936,15,15,15,15,15,0,0,231,426,218,257,231,1.06073379788732,0.0348421131490209,31,26,0.531503934200071,0.631587265874212,2.76950314808981,9,6,0.24714096907537,0.1843556146797,4.51886200883336,8,8,0.221355096724558,0.184057119446088,0.135973820735336,25522,24683,48508,40518
31,0.055847,0.025673,51,41,27,36,46,0.291019749034722,0.359254483026418,13,8,6,6,8,5.15789119854543,7.19268834367698,11,13,11,11,11,1.60104515352403,0,221,244,186,206,217,0.373048672982149,0.109256038064577,36,23,0.614786689244387,0.590254221927794,0.477925246767399,6,7,0.217735673729377,0.207742087090467,6.02571177438919,4,8,0.167477637026236,0.20200369098174,2.73732386220292,25576,24692,48534,40458
32,0.053694,0.022521,53,43,30,41,49,0.280787520357455,0.333721230165498,7,8,3,3,4,11.2333353238265,6.64794362102219,11,14,11,11,11,2.245297016978,0,249,243,199,215,241,0.291442189959584,0.15044849637074,33,24,0.614798229036073,0.564450138408329,0.627239934797107,7,6,0.181035989752793,0.196581508628334,8.67716794471336,10,12,0.204165781211134,0.238968352963338,2.73862237552953,25534,24853,48585,40523
33,0.054903,0.023083,52,64,27,31,46,1.94311503886005,0.397983470686576,11,7,5,5,7,1.00369029664039,3.57158550820781,12,14,12,12,12,1.16552912611558,0,254,289,212,239,246,0.393362081970356,0.125096261407649,38,35,0.610411561197536,0.661201931090956,2.16854920024587,8,6,0.190226412075993,0.146936978009364,0.659088373222322,9,11,0.199362026726471,0.19186109089968,1.58798515002391,25466,24729,48554,40504
34,0.054011,0.024317,41,29,25,29,37,0.0827586206896552,0.376506860053704,10,8,2,2,3,6.31367377385798,12.3466881163791,13,16,13,13,13,1.66396649106741,0,229,218,196,209,227,0.0911807069848402,0.0971294353149312,33,15,0.61768782572061,0.480707090139651,0.23970540521687,6,6,0.194228316482763,0.22952041150354,6.45181839740428,6,10,0.188083857796626,0.289772498356809,2.85764490038074,25641,24660,48503,40452
35,0.056799,0.024653,53,45,26,34,45,0.705883018281229,0.454514208026365,15,12,9,10,9,0.582842712474619,4.57341996317136,13,16,13,13,13,2.47330860720127,0,243,265,205,230,240,0.309880418581716,0.106348315584853,35,24,0.567500500364675,0.523612121903274,0.973792425041158,9,9,0.235648714764988,0.270614040323416,0.42341531300761,8,10,0.196850784870336,0.20577383777331,4.06283345048499,25432,24690,48342,40411
36,0.05373,0.022861,29,75,19,30,28,2.40985671935804,0.236156142669788,6,6,2,2,2,7.68218773585701,13.1287981431905,10,12,10,10,10,0.943945578734526,0,249,329,216,239,247,0.691918529767033,0.0863335593367378,23,35,0.541063929939642,0.652224088025112,2.57501281446201,5,6,0.219354512620764,0.152445234948268,7.72302256853645,8,11,0.239581557439595,0.19533067702662,1.17844193629223,25551,24757,48359,40454
37,0.05683,0.022024,60,33,27,29,51,0.366060268986452,0.519062742831146,7,9,3,3,4,10.7622126937747,3.65250927511298,12,13,12,12,12,0.326356975932253,0,246,258,197,225,234,0.343284042125493,0.160453279156059,37,16,0.685594148059003,0.493313447702102,0.791076387304304,6,6,0.153627312298662,0.23768511323507,8.04178100362536,6,10,0.160778539642336,0.269001439062828,0.563082836668709,25663,24839,48325,40537
38,0.05806,0.021947,60,46,31,39,52,0.454283832061907,0.393650581819917,8,7,5,5,5,3.87235841105185,3.97888950560581,15,15,15,15,15,0,0,227,242,193,216,227,0.281512868485971,0.0920575166292852,36,21,0.584552449030902,0.524446928489269,0.793257754430031,8,6,0.19854971134358,0.215227148932173,4.53045977972347,9,10,0.216897839625517,0.260325922578558,0.133091458296731,25740,24892,48317,40637
39,0.056009,0.026071,43,37,24,32,37,0.539762972201936,0.437715951988871,7,6,2,2,2,15.4340869780262,15.5023073038602,10,12,10,10,10,2.09280610368588,0,230,276,199,221,230,0.457191829896,0.0830306794558597,28,18,0.595183359653372,0.516862078178348,0.876903068787016,5,6,0.176310480423481,0.212876377364924,15.420066364678,7,10,0.228506159923147,0.270261544456729,2.64919703090629,25824,24968,48449,40740
40,0.058389,0.023073,32,32,11,12,29,5.119427255135,0.556111007865743,8,9,4,4,4,9.62758581451721,5.35849535537856,11,12,11,11,11,0.353553390593274,0,791,205,202,205,249,0.00878048780487804,3.39043428373759,20,16,0.488965353275031,0.439995294286321,4.90330136310798,8,8,0.288001633500401,0.313112520207061,10.7979093480233,6,8,0.223033013224569,0.246892185506619,0.632447049360271,25865,25045,48401,40794
41,0.056999,0.023944,55,36,29,33,44,0.307275052838488,0.614653954566922,11,9,5,6,6,3.10790503258228,5.95677443908581,14,15,14,14,14,0.282842712474619,0,243,237,219,235,242,0.0543764776319469,0.0617283950617284,33,18,0.527017874558778,0.472510304997894,0.626798590257699,13,8,0.278670360420849,0.263574387462088,3.47110208953948,10,11,0.194311765020374,0.263915307540017,0.481503845526132,25898,25000,48291,40807
42,0.0536,0.02271,65,58,15,17,35,2.56007480976758,1.56416743022256,10,8,6,6,6,3.20712921741038,8.66856296216337,14,14,14,14,14,0,0,223,423,213,248,221,1.40571335829621,0.0334014714682683,46,29,0.647271009962348,0.545406211182672,2.58249830471914,8,7,0.171754148124584,0.239724664471563,3.73500885789216,9,9,0.180974841913068,0.214869124345765,0.133412398604504,25908,24927,48350,40962
43,0.053682,0.029778,50,28,22,25,37,0.428813395335948,0.523829710109981,11,7,6,6,7,1.07399692166929,6.10186987209571,14,15,14,14,14,0.329848450049413,0,234,226,205,220,230,0.074507509121007,0.0950133330440015,33,15,0.58551304061278,0.481997814549945,0.712440802157188,8,5,0.204710875414842,0.206306216350501,1.53292838559656,10,11,0.209776083972378,0.311695969099554,0.558984347628607,25980,25117,48328,41038
44,0.05063,0.025237,22,37,11,14,20,5.89428033252813,0.360983672113628,12,11,7,7,7,5.53985043951058,4.89773550508373,15,16,15,15,15,0.309232921921325,0,861,238,238,238,296,0,3.29349484575024,17,19,0.410230332327761,0.468178489933057,5.35919355506342,10,10,0.341403213515177,0.295515766527032,6.20648202198207,8,11,0.248366454157061,0.23630574353991,0.554992354257651,26023,25047,48297,41073
45,0.063359,0.024369,22,40,11,11,21,6.57624732124188,0.338569460791991,12,12,6,7,7,3.42712672822693,2.79594085526063,11,11,11,11,11,0,0,823,229,205,215,259,0.133603176923793,3.43220500329658,14,24,0.374944271503868,0.519469167027527,6.84866525967347,9,10,0.355857713369078,0.303748044909349,3.14321461595892,8,8,0.269198015127054,0.176782788063125,0.131129599148906,25817,25145,48418,41274
46,0.05498,0.026678,66,52,11,13,27,2.60375742532484,1.78898430622709,9,12,8,8,9,6.4907546683412,0.0666666666666668,15,15,15,15,15,0,0,246,386,230,265,244,1.18714159920954,0.0449127160057879,43,27,0.619627651492731,0.487358935803665,2.80804622103178,8,10,0.199514948746599,0.307011493347874,5.0318850160523,10,10,0.18085739976067,0.205629570848461,0.122754429736389,25992,25220,48586,41469
47,0.054326,0.026022,50,41,26,34,33,1.19303350343436,0.863434915385208,3,11,3,3,3,9.41493737777516,0,15,16,15,15,15,0.309232921921324,0,241,209,197,209,230,0.0356388906096835,0.152044152228711,38,24,0.648507497696021,0.493353192929517,2.10377063545875,4,9,0.130529800351337,0.277108472826053,8.14169754350959,10,12,0.220962701952642,0.22953833424443,0.510782210834106,26284,25307,48695,41507
48,0.057628,0.02359,66,18,16,18,37,0.0666666666666668,1.14634445240479,14,9,5,5,5,4.50843428055906,7.51322722421511,14,16,14,14,14,0.655756236768943,0,228,226,196,212,219,0.134289917865453,0.118590776584858,42,11,0.608228557986414,0.342569360006318,0.240025560813474,11,8,0.250998188417996,0.351748677075917,4.02196346716734,9,12,0.14077325359559,0.305681962917766,1.0098669400503,26259,25237,48716,41527
49,0.05441,0.022238,56,22,18,22,36,0.109090909090909,0.958730413032447,9,10,5,5,6,8.66482723306549,3.02698848499751,8,8,8,8,8,0,0,255,188,183,188,220,0.0159574468085107,0.334943800808712,36,13,0.67416866641733,0.405403283549533,0.33151666214694,7,8,0.191956382618457,0.377185644082843,7.58039537085744,4,6,0.133874950964213,0.217411072367623,0.12514448031555,26223,25441,48785,41531
50,0.059595,0.023639,66,13,10,10,23,1.613142046862,5.81506196583783,13,14,7,8,7,5.27880439997563,4.72460340398378,12,13,12,12,12,0.437853829869468,0,224,55,43,48,65,0.268322793385948,3.08839462789021,41,8,0.642557977921072,0.249600496304755,2.70124973035323,10,12,0.225156290379051,0.466670570310695,5.50556658379709,7,10,0.132285731699877,0.28372893338455,0.666196602269457,25942,25322,48718,41425
51,0.057744,0.028251,25,17,10,11,22,3.69964807791323,0.453272388416942,8,9,7,7,7,2.12662132986087,1.171537451386,9,10,9,9,9,1.56460857724864,0,874,87,69,76,101,0.259284524554335,6.40104740266344,17,10,0.485673341157509,0.32551988121193,4.35549083569006,7,8,0.291738119722936,0.388794562654972,2.42898531468493,7,8,0.222588539119555,0.285685556133098,2.09723452041397,26031,25384,48838,41471
52,0.057287,0.025211,65,51,24,26,51,2.86537632749412,0.67856391432789,7,5,3,3,3,5.42130177547259,9.19256040754352,9,11,9,9,9,1.41091372162164,0,249,329,228,250,249,0.787947654356901,0.0525986195777016,40,32,0.698796819730686,0.665802675462535,3.38659610978779,7,5,0.165630674176632,0.170343245366711,5.45106616053044,6,9,0.135572506092681,0.163854079170754,1.84185588966196,26379,25401,49119,41580
53,0.060327,0.025328,48,18,12,13,28,2.16933331297325,1.20576776020477,15,11,7,8,9,1.30986264037467,3.80952584992517,9,10,9,9,9,0.483735464897913,0,233,228,199,207,224,0.177082283854369,0.124671794581218,35,11,0.600476833249638,0.38533326351676,2.98979399519351,10,9,0.274565447661204,0.363301188751803,1.31280103285275,6,10,0.124957719089158,0.251365547731436,0.607048197228907,26410,25402,49445,41737
54,0.059091,0.025405,51,3,0,0,0,7.41599987783952,12.8518771772815,12,12,6,7,7,7.37852302233291,4.4905082744742,9,8,8,8,8,0,0.533333333333334,239,1076,234,287,239,4.99509603504368,0.0125523012552301,37,2,0.632809030504034,0.118510665756973,7.50748082197085,11,10,0.262750124476291,0.572105731718932,6.41115990045631,4,7,0.104440845019675,0.309383602524095,0.196705049636617,26302,25589,49724,41955
55,0.060205,0.027145,22,32,0,0,0,10.3488204495137,9.38715254091959,9,5,4,5,4,0.12,10.430561857405,8,9,8,8,8,0.53748384988657,0,911,787,688,735,800,0.148210703755934,0.384751774170746,15,17,0.419570131320784,0.502565241838939,10.3452938786929,7,5,0.381780650145373,0.26147402077266,0.0940970860974447,5,8,0.198649218533843,0.235960737388401,0.726437575372805,26553,25727,49841,41986
56,0.063738,0.026503,0,19,0,0,0,NaN,NaN,10,6,6,6,7,0,2.72428963649776,6,8,6,6,6,3.3547738387828,0,946,1037,785,820,898,1.26267354134547,0.147568558601143,0,12,0,0.456751123003049,NaN,10,5,0.719708227185427,0.292674874408828,0.0600082230821703,4,7,0.280291772814573,0.250574002588123,3.91299268593426,26625,25675,49977,42044
57,0.058031,0.024774,65,5,0,0,0,7.99831071540952,12.1055892192589,6,14,5,6,5,7.90021085485326,1.56204993518133,12,12,12,12,12,0,0,264,1135,259,312,264,4.99641672516019,0.0113636363636364,49,4,0.702846532583752,0.152945298740983,7.94673914693525,7,10,0.169869817141082,0.574961021770115,6.4788027835103,7,9,0.127283650275165,0.272093679488901,0.142576314342265,26709,25740,49791,41768
58,0.069664,0.023662,61,21,7,13,17,1.8156035695225,4.32795583988438,8,7,5,5,5,5.30492544699128,2.94151969903525,6,7,6,6,6,1.45966168850798,0,324,983,306,351,322,4.55508635619355,0.0378040991895798,40,14,0.674719914080252,0.466773721924996,2.24688052084633,7,6,0.199795536687859,0.344080201645372,4.33717851427327,5,7,0.12548454923189,0.189146076429632,1.59064950693002,26697,25675,49478,41481
59,0.065887,0.026193,51,14,0,0,0,5.45356409015016,11.2309179571646,8,7,3,3,3,5.47984753063744,4.40335264184262,7,8,7,7,7,0.618465843842649,0,322,25,25,25,45,0,3.75053164777616,39,8,0.681480610755617,0.370113122745166,5.47777576996881,7,5,0.196196466831189,0.339851097884922,3.81985098955672,6,8,0.122322922413194,0.290035779369911,0.709763346760904,26816,25755,49454,41413
60,0.066623,0.0229,58,7,0,0,0,6.0946753027337,11.6529488572745,4,10,3,3,3,7.7610863649274,2.14767315949145,9,10,9,9,9,0.494772675074119,0,315,26,21,25,40,0.163026810051831,3.81576039736731,40,4,0.752677272437579,0.182049850364929,5.94629292439537,4,7,0.13333184682754,0.489498001413207,6.57638598014432,5,8,0.113990880734882,0.328452148221864,0.725959520705028,26884,25773,49331,41350
61,0.058125,0.022751,54,24,8,13,19,1.66699103140282,4.02744992965941,10,9,6,6,6,4.19071595180968,4.1039848493859,8,10,8,8,8,0.919036743786047,0,324,1187,308,355,322,6.24324920127893,0.0341003954858761,41,14,0.668988893396006,0.466294672208879,1.72263412496962,8,6,0.22071100630978,0.302447923378603,2.6534499012294,5,8,0.110300100294214,0.231257404412518,1.23734842580041,26771,25763,49217,41266
62,0.063687,0.023253,37,21,7,13,13,1.36960878569327,4.79785238532757,8,9,6,6,6,2.90899170036052,2.00569758672702,7,8,7,7,7,0.618465843842649,0,297,40,40,40,65,0,2.98554573880451,30,14,0.640668995883327,0.514324077114857,1.77795594096782,7,5,0.216768843706114,0.270525342036532,0.0209184626816106,5,7,0.142562160410559,0.215150580848611,0.779159080239034,26748,25791,49180,41235
63,0.066337,0.024152,35,7,2,7,3,0.464075448203407,9.87457871637761,10,11,7,7,7,4.29301676621761,3.56341111194941,9,10,9,9,9,0.917823512446701,0,308,942,306,350,308,3.66647547643234,0.00389610389610391,30,5,0.585486657727485,0.237376300447924,0.599307665424654,8,7,0.281934009833953,0.433916245906104,3.46209241416506,5,9,0.132579332438562,0.328707453645972,1.14577732500621,26891,25831,49206,41222
64,0.06441,0.024507,11,6,3,6,6,0.34142135623731,0.955715523451953,11,11,5,5,5,6.19737790221184,5.0698340033428,9,10,9,9,9,0.512640224719052,0,1081,8,8,8,27,0,9.61612458855808,6,3,0.262541812147241,0.132851407617134,0.714815867966748,7,8,0.442220255296759,0.503842572582586,4.70477339158237,7,10,0.295237932556,0.36330601980028,0.656904288524508,26725,25816,49167,41158
