frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
1,0.645039,0.540558,55,63,46,59,55,0.253902254122506,0.107219204997231,11,7,5,5,5,2.32063488497344,7.02124120225479,12,13,12,12,12,0.499230176602706,0,237,219,177,189,223,0.363537004534634,0.202152758370203,33,31,0.56051761418846,0.666844383870182,0.482700526811945,9,5,0.253467750779064,0.149647902983812,1.72643928571484,6,9,0.186014635032477,0.183507713146006,0.835875479362177,26212,25243,50416,41164
11,0.059518,0.112547,56,53,40,47,54,0.331778895728663,0.202353744828993,10,14,7,9,8,3.97570400110363,0.599593773300821,13,14,13,13,13,0.345525332069938,0,232,217,184,195,225,0.236374234221118,0.152032356346511,37,26,0.558414866952499,0.520064476973705,0.622209204281302,8,11,0.240889701020717,0.27563346927191,3.72707830403036,8,11,0.200695432026784,0.204302053754385,0.543520746681582,26182,25184,50271,41077
21,0.063529,0.192472,70,51,38,50,68,0.17722935414407,0.319142961188862,11,7,2,2,3,6.64127895407694,5.70551460487917,9,10,9,9,9,0.483735464897913,0,246,227,199,209,241,0.162045715552256,0.133466705735947,42,26,0.672466770128676,0.620494380567085,0.395083690167465,10,5,0.194192396352999,0.172403220083806,5.41040919979216,5,8,0.133340833518326,0.207102399349109,0.751070354663721,26086,25158,49683,41057
31,0.055847,0.036025,51,41,27,36,46,0.291019749034722,0.359254483026418,13,9,6,6,8,5.53931358070325,3.57510349480754,11,13,11,11,11,1.60104515352403,0,221,244,186,206,217,0.373048672982149,0.109256038064577,36,23,0.614786689244387,0.572670571111359,0.477925246767399,6,8,0.217735673729377,0.231343420176505,7.37359006679443,4,8,0.167477637026236,0.195986008712136,2.73732386220292,25576,24692,48534,40458
41,0.056999,0.04168,55,36,29,33,44,0.307275052838488,0.614653954566922,11,13,5,5,6,6.20371421670531,5.87690630109093,14,15,14,14,14,0.282842712474619,0,243,237,219,235,242,0.0543764776319469,0.0617283950617284,33,18,0.527017874558778,0.445888498910445,0.626798590257699,13,10,0.278670360420849,0.305065503417544,6.08495271033932,10,11,0.194311765020374,0.249045997672011,0.481503845526132,25898,25000,48291,40807
51,0.057744,0.051791,25,17,10,11,22,3.69964807791323,0.453272388416942,8,14,7,7,7,4.83524811626717,0.237170824512629,9,10,9,9,9,1.56460857724864,0,874,87,69,76,101,0.259284524554335,6.40104740266344,17,10,0.485673341157509,0.289054281423203,4.35549083569006,7,11,0.291738119722936,0.457263415567851,4.59648510939052,7,8,0.222588539119555,0.253682303008946,2.09723452041397,26031,25384,48838,41471
61,0.058125,0.037546,54,24,8,13,19,1.66699103140282,4.02744992965941,10,17,6,6,6,7.53342635856411,3.05139367819337,8,10,8,8,8,0.919036743786047,0,324,1187,308,355,322,6.24324920127893,0.0341003954858761,41,14,0.668988893396006,0.384403333404804,1.72263412496962,8,12,0.22071100630978,0.424953019071612,8.07199843171543,5,8,0.110300100294214,0.190643647523584,1.23734842580041,26771,25763,49217,41266
71,0.05916,0.037954,15,20,3,7,13,3.63996612465437,0.576568542494924,13,14,9,9,10,3.10755526293178,1.36963877676563,13,15,13,13,13,0.612691162524032,0,41,87,35,50,41,1.56147733491292,0.0878048780487798,9,11,0.338314339741056,0.406029769604671,2.94370484548597,9,9,0.383167190637728,0.352140317695463,3.42229535683228,8,9,0.278518469621217,0.241829912699866,1.16882267645649,26709,25574,48975,41137
81,0.062528,0.037048,56,20,10,12,17,2.90368174833598,4.28475580538979,9,14,8,9,9,3.97048932733377,0.0666666666666668,14,14,14,14,14,0,0,66,49,15,27,25,0.870340985612675,1.98772983218066,41,11,0.657339938363361,0.3338022344863,3.00403137879346,6,9,0.150320696265789,0.403666641042509,3.93147365835792,11,9,0.19233936537085,0.262531124471191,0.144805905559017,26235,25265,48610,41410
91,0.056156,0.036339,75,82,53,77,56,0.30928384257835,0.96572700520792,11,12,8,8,10,2.24279472240138,0.218181818181818,19,19,19,19,19,0,0,230,592,166,205,210,3.88228077604654,0.237953211491014,47,38,0.665731091972243,0.599393115967835,0.703868058778456,8,9,0.173187641921523,0.221084280375688,1.53935390049473,13,12,0.161081266106234,0.179522603656477,0.10343904392658,25776,24802,48924,42869
101,0.061995,0.035698,109,131,87,122,109,0.275779020159344,0.121100917431192,15,11,6,6,8,3.00882651014554,3.7572475093281,17,17,17,17,17,0,0,209,186,144,148,188,0.5228389333829,0.261325794663455,66,61,0.649108542194796,0.736804478567312,0.577690893271614,12,11,0.210090086604659,0.172954971559605,2.97514145294395,9,8,0.140801371200545,0.0902405498730828,0.0992538658693266,24016,22881,49462,42979
111,0.054704,0.039241,163,121,99,120,150,0.120211441423732,0.452117356752699,16,13,8,8,10,1.44648305436595,3.45351519022184,12,12,12,12,12,0,0,193,222,159,170,191,0.786178531888417,0.119643361785198,101,53,0.747465851540012,0.72062240916753,0.385503968191716,16,11,0.190945594184195,0.198710671297113,1.23543585818853,8,7,0.0615885542757932,0.0806669195353571,0.0812590743664839,23109,22175,50572,45488
121,0.048599,0.038554,129,93,80,93,122,0.0865433133056327,0.367844063064552,11,18,6,8,8,7.54504863421728,1.89937471223648,9,9,9,9,9,0,0,189,212,177,185,189,0.277777076859828,0.0394102017853114,75,50,0.744835977949183,0.675611217774077,0.329817095852848,9,15,0.165524867166299,0.243939124855139,7.55924859348056,7,7,0.0896391548845182,0.0804496573707837,0.149034184678356,22826,20675,50546,47211
131,0.054258,0.037327,125,108,73,97,117,0.280795576482583,0.394495998653076,8,13,3,3,4,11.7209072215046,3.72677574040502,6,6,6,6,6,0,0,193,227,179,189,193,0.48919797589581,0.0460987371753768,85,55,0.803683660854112,0.76118017133894,0.51861580572719,7,11,0.109675916402914,0.180536073170973,12.827811733358,5,4,0.086640422742974,0.0582837554900872,0.146691196073857,20342,18281,50658,48445
141,0.056333,0.043289,125,129,90,124,121,0.212357461625546,0.197888509259589,8,11,7,8,8,3.06508059344846,0.0750000000000002,5,5,5,5,5,0,0,204,200,157,163,193,0.549239702641744,0.17493737842535,88,59,0.83979207158891,0.767994398323345,0.433183924597475,7,9,0.110702455002356,0.173381820154189,3.78037127432734,3,4,0.0495054734087335,0.0586237815224661,0.120485465656548,19755,17631,50340,48230
151,0.054622,0.058888,97,41,32,40,37,0.149796116743899,5.41506019469226,8,6,6,6,6,0,0.906207189772367,0,0,0,0,0,NaN,NaN,209,291,187,213,207,0.649659458769519,0.0712777812193669,70,23,0.858242501487265,0.773810576032479,0.35943466868373,6,6,0.115968741119714,0.226189423967521,0.092681126312808,0,0,0.0257887573930219,0,NaN,20607,18640,50448,47821
161,0.055985,0.048028,108,87,69,87,107,0.129851221549974,0.233281693249525,3,4,3,3,3,0.948683298050514,0,3,3,3,3,3,0,0,200,219,186,195,199,0.281277333749952,0.0494361259938573,80,46,0.883132698221833,0.862950509346825,0.351205228666713,3,4,0.0725083959675594,0.115437628962069,1.03500603728363,2,1,0.0443589058106072,0.0216118616911061,0.179246110333249,21035,18767,51457,47066
171,0.053759,0.031582,111,97,78,97,109,0.127774356182427,0.21933238498671,6,5,3,3,4,5.26042931567501,4.48369109639585,2,2,2,2,2,0,0,190,200,165,173,184,0.331998680456198,0.105925906632205,74,43,0.875466106485706,0.825076393042255,0.36670581726399,4,5,0.0930444312406894,0.128581092536541,5.42658234271092,2,2,0.0314894622736048,0.0463425144212039,0.188131410700088,19086,17360,48098,45337
181,0.049072,0.031259,121,89,72,89,116,0.125776545502196,0.286479605779292,4,4,3,3,3,3.82426463519459,3.4889110048839,4,4,4,4,4,0,0,205,236,187,197,205,0.475875705025265,0.0551075915846229,78,44,0.854610691960338,0.856730987292718,0.341346361542767,4,4,0.0893887826313685,0.0987553874149248,3.90601715375631,3,2,0.0560005254082935,0.0445136252923574,0.0776499543236066,18579,16822,44508,41952
191,0.049752,0.031819,114,110,95,108,112,0.122799453141632,0.130675932235506,4,3,2,2,2,5.28393792544916,2.04213401825412,0,0,0,0,0,NaN,NaN,239,249,205,218,236,0.330359468533729,0.0949667626562665,76,58,0.92036357554401,0.936425398081462,0.372417272006176,3,3,0.0796364244559896,0.0635746019185386,5.44557018743517,0,0,0,0,NaN,20365,19388,45800,43959
201,0.052166,0.03517,126,83,76,81,125,0.0909143943798179,0.245953721618443,6,6,3,3,3,4.40515858643172,7.92758288768036,3,3,3,3,3,0,0,254,292,230,242,254,0.481827384907256,0.0576713706197789,71,48,0.84515323504989,0.826123696618805,0.376527526624693,7,5,0.124831706428262,0.122179663332795,3.06434581628153,2,3,0.0300150585218473,0.0516966400484,0.152953582549302,21360,19861,48969,46506
211,0.051461,0.037653,106,90,76,88,106,0.122893189334734,0.172155925824753,5,3,2,2,3,6.59696900098826,6.19365514207735,2,2,2,2,2,0,0,286,322,259,267,284,0.389642539662388,0.0617081403406429,61,43,0.889932307375193,0.89852831383956,0.37998070483625,3,3,0.0808594432429172,0.0815425400789606,6.75343742817079,1,1,0.0292082493818897,0.0199291460814798,0.0550099905095722,22161,21257,50461,47838
