frame,timeSeconds,accepted,directionalAccepted,reason,positionErrorM,yawErrorDeg,totalMs,perceptionMs,registrationMs
294,29.2988101708298,1,0,accepted,0.0887275035721195,0.522806154884242,86.508,78.268,7.999
295,29.3992437964639,1,0,accepted,0.00725957278531743,0.518518252563698,84.781,77.526,6.985
296,29.4988489229879,1,0,accepted,0.030375905494568,0.490131354948049,82.935,76.955,5.75
297,29.5742305326,1,0,accepted,0.2723960723431,0.525888084468032,81.034,74.448,6.383
298,29.6955724147218,1,0,accepted,0.0818225267910833,0.575566527055633,82.65,75.427,6.986
299,29.8002110283567,1,0,accepted,0.0895372649430535,0.756689859338526,74.697,68.111,6.361
300,29.8989311466914,1,0,accepted,0.150299887798157,0.329536592291902,64.965,58.68,6.086
301,29.9993922721938,1,0,accepted,0.0953335082074709,0.488279086769803,77.1,65.413,10.894
302,30.0993071628465,1,0,accepted,0.101967126214653,0.531393261054424,72.844,66.379,6.234
303,30.1990148480106,1,0,accepted,0.0709799924031116,0.611851995111762,69.941,62.9,6.798
304,30.2989402018592,1,0,accepted,0.0930003349660799,0.575388469468493,66.479,60.691,5.574
305,30.3989248336324,1,0,accepted,0.0866021260102996,0.656176184874643,65.882,59.376,6.298
306,30.4987037776288,1,0,accepted,0.115358286867116,0.506256441182843,76.94,69.035,7.658
307,30.5603922468378,1,0,accepted,0.4909967162509,0.59453517402113,66.054,59.281,6.502
308,30.6989999316808,1,0,accepted,0.0512190533282009,0.346844615002033,63.536,56.299,6.974
309,30.7988283214173,1,0,accepted,0.0428802986601426,0.415253710835519,71.09,64.089,6.697
310,30.8983807841414,1,0,accepted,0.0724860135742076,0.297221584517681,69.165,62.756,6.055
311,31.0000850856412,1,0,accepted,0.202669711671491,0.321468069468921,65.114,58.496,6.335
312,31.1008980787979,1,0,accepted,0.120927552607156,0.40833954507253,65.931,58.115,7.592
313,31.1991556040862,1,0,accepted,0.140798686656712,0.40890108672662,67.393,60.435,6.684
314,31.2976921876219,1,0,accepted,0.0860339371359148,0.515727810565549,64.921,57.316,7.326
315,31.3997519705696,0,0,inconsistentClasses,0.127862421651704,0.512783672960518,70.015,61.182,8.565
316,31.4988528089418,1,0,accepted,0.0798743586153054,0.4617335953023,66.453,60.393,5.816
317,31.5968962560526,1,0,accepted,0.144251519574171,0.607993131955886,69.896,62.278,7.367
318,31.6988440188462,1,0,accepted,0.0966247577475166,0.613982804953526,73.07,66.132,6.655
319,31.7993237143979,1,0,accepted,0.0896470758774018,0.798996372232579,72.429,64.401,7.786
320,31.8990758324903,1,0,accepted,0.105163216988415,0.660228486116062,66.471,59.788,6.454
321,31.9992529850437,1,0,accepted,0.185472946897238,0.553045929408238,66.607,58.516,7.809
322,32.0986336063378,1,0,accepted,0.162654870920325,0.717468760800493,68.651,61.52,6.855
323,32.1991815348985,1,0,accepted,0.167485208776983,0.77881881711723,69.81,63.029,6.511
324,32.2987833073475,1,0,accepted,0.157032721794942,0.867875951782926,73.483,65.521,7.676
325,32.3997886037455,1,0,accepted,0.151215932135123,0.792233773594956,79.853,72.285,7.349
326,32.4988990002025,1,0,accepted,0.122224660847155,0.885254617370454,74.272,66.468,7.499
327,32.5975534097245,1,0,accepted,0.12887474510864,0.763166407873127,92.188,83.468,8.499
328,32.6988586856629,1,0,accepted,0.0460762212649025,0.284916340249258,66.755,60.097,6.377
329,32.7996869602438,1,0,accepted,0.0910423194523189,0.427634641546766,71.448,64.396,6.841
330,32.8993944099984,1,0,accepted,0.0657032324246562,0.456636148524566,68.12,61.348,6.531
331,32.9997637831643,1,0,accepted,0.216269647966087,1.00684931762335,77.766,67.464,10.055
332,33.0996502664987,1,0,accepted,0.239324389101757,0.849111061000438,74.365,64.188,9.923
333,33.1995561888908,1,0,accepted,0.133792713890873,0.661315229228256,75.694,68.302,7.128
334,33.2988064992928,1,0,accepted,0.175214084882482,0.439654050308313,76.794,66.526,10.052
335,33.3987655913038,1,0,accepted,0.0959065361867632,0.317498229005278,82.113,74.181,7.647
336,33.4990191322612,1,0,accepted,0.166052645720021,0.424838728298392,78.666,69.811,8.571
337,33.5962587052157,1,0,accepted,0.150172118199745,0.707562654233442,83.882,75.343,8.319
338,33.7000618480014,1,0,accepted,0.115956932597322,0.718604946499062,72.95,65.326,7.394
339,33.7995444524626,1,0,accepted,0.10447211676276,0.83013708098259,72.963,65.223,7.52
340,33.8993757685256,1,0,accepted,0.166326511789448,0.378431747777902,77.991,70.127,7.591
341,33.999041381643,1,0,accepted,0.0684561719295762,0.176637459828692,74.15,66.297,7.536
342,34.0986389308668,1,0,accepted,0.0652146673110122,0.258886442014629,75.928,69.791,5.893
343,34.1992583489613,1,0,accepted,0.0486724793743835,0.229975355307932,71.082,64.243,6.584
344,34.2990498307984,1,0,accepted,0.0561832365100827,0.337302256312973,79.015,70.888,7.893
345,34.4003692203942,1,0,accepted,0.0583222569998047,0.341213542300238,69.803,62.191,7.346
346,34.4991587722688,1,0,accepted,0.0533081795159433,0.16880869572272,74.419,67.628,6.549
347,34.5957620125501,1,0,accepted,0.0244129014133688,0.233794833769115,73.677,66.982,6.483
348,34.7000198827913,1,0,accepted,0.0306642681415348,0.264753722578895,70.208,63.334,6.667
349,34.7996973711544,1,0,accepted,0.0438764543571144,0.43269265344905,78.588,69.871,8.473
350,34.8994970141569,1,0,accepted,0.0693625585739718,0.331393166314707,76.134,69.262,6.62
351,35.0005443334386,1,0,accepted,0.0933319674130979,0.248174774018684,78.773,71.997,6.153
352,35.0990279225055,1,0,accepted,0.117331708409322,0.353394076570711,84.551,76.083,8.237
353,35.199135650646,1,0,accepted,0.134475518069462,0.303514309441161,98.702,84.174,14.225
354,35.2992560918838,1,0,accepted,0.128285070138189,0.488577814042849,94.153,86.077,7.801
355,35.3997484010673,1,0,accepted,0.0926959380946634,0.506140695533021,83.896,76.681,6.916
356,35.4991850600269,1,0,accepted,0.110971854200214,0.471071782791624,84.225,77.584,6.388
357,35.5776719244126,1,0,accepted,0.0766308112122555,0.401490546748064,83.401,75.079,8.088
358,35.6997015512914,1,0,accepted,0.0993701238878942,0.0876047281083137,89.456,82.177,7.031
359,35.7995822316569,1,0,accepted,0.170526292753451,-0.039506975288955,85.592,77.846,7.458
360,35.8989765899447,1,0,accepted,0.09860395163322,0.271665117955605,92.514,81.814,10.466
361,35.9990856486804,1,0,accepted,0.078970210797178,0.185979252422411,87.093,79.945,6.889
362,36.0993443420764,1,0,accepted,0.0476646906566495,0.214493321509912,87.144,80.191,6.685
363,36.1998937879816,1,0,accepted,0.0109311551930092,0.187002935243368,90.541,83.125,7.126
364,36.2988201542453,1,0,accepted,0.0258485183756729,0.256289877036737,80.734,74.148,6.344
365,36.3991112873323,1,0,accepted,0.0744181420820299,0.15003176333928,77.895,70.244,7.394
366,36.4989484344108,1,0,accepted,0.0133810072937707,0.204153027079481,81.283,74.575,6.493
367,36.5713712276746,1,0,accepted,0.613377818755672,0.157560332507398,82.674,74.831,7.63
368,36.6993202440297,1,0,accepted,0.468692822541838,0.0222660191993695,77.664,70.247,7.176
369,36.799730052638,1,0,accepted,0.472722800343058,0.110318307670325,82.035,73.824,7.995
370,36.8992596966743,1,0,accepted,0.357013596074349,0.161402126624789,91.29,82.533,8.546
371,37.0009575375689,1,0,accepted,0.0946963435494301,0.212903081142708,92.418,84.205,7.995
372,37.0991949778026,1,0,accepted,0.129929642069534,0.169935374655105,81.257,74.048,6.912
373,37.1993945584069,1,0,accepted,0.116272534803704,0.132020622213836,89.972,83.089,6.668
374,37.2985043222019,1,0,accepted,0.149222755118287,0.280339302866907,91.906,83.81,7.823
375,37.3990828884556,1,0,accepted,0.189255908665051,-0.650405973945443,87.091,79.664,7.148
376,37.4998104387787,1,0,accepted,0.102476248755891,-0.717230677289254,79.337,67.856,11.135
377,37.5612649781231,1,0,accepted,0.24722655383476,1.08020119235858,70.256,63.312,6.671
378,37.6987042493967,0,0,inconsistentClasses,0.202834659701148,1.0778903827324,67.844,59.708,7.911
379,37.7984829239833,1,0,accepted,0.13386103960693,-0.0120282744920372,70.754,60.981,9.476
380,37.8985702772327,1,0,accepted,0.0718659251610459,-0.228861263776807,78.075,70.018,7.781
381,38.0003279941136,1,0,accepted,0.136587547823024,-0.0223698354964638,67.617,60.917,6.41
382,38.0985956493978,1,0,accepted,0.134413807181339,0.0228198538632493,69.605,61.874,7.473
383,38.2000521916433,1,0,accepted,0.176060318165753,-0.163917306334165,69.749,62.953,6.517
384,38.3000335028552,1,0,accepted,0.113818577047404,-0.0390116563193847,71.64,64.108,7.287
385,38.399271818827,1,0,accepted,0.157170002997308,-0.206935001641731,71.233,64.343,6.641
386,38.4988360171612,1,0,accepted,0.059868600593737,-0.111471470439897,72.21,65.292,6.69
387,38.5609854492027,1,0,accepted,0.136001444381051,0.322812515898289,70.302,63.19,6.863
388,38.6986445753988,1,0,accepted,0.100768385903828,-0.221802931543246,74.007,66.264,7.48
389,38.7989688953218,1,0,accepted,0.0318290960451474,-0.0358590369868333,74.081,68.304,5.495
390,38.8995249185444,1,0,accepted,0.0656234536195325,-0.0532253942023882,88.673,79.178,9.218
391,38.99996112596,1,0,accepted,0.0353531754588571,0.00160837946653086,77.799,71.043,6.467
392,39.099217776253,1,0,accepted,0.0593471624345277,0.114228201981564,79.962,73.276,6.403
393,39.1993907471947,1,0,accepted,0.0925691487863085,0.0519373659160958,80.3,74.067,5.996
394,39.2993066969091,1,0,accepted,0.107304898336975,0.276090961149165,75.69,68.674,6.793
395,39.3992915942684,1,0,accepted,0.113547576107206,0.194406989602585,79.513,72.699,6.568
396,39.4989850957415,1,0,accepted,0.110859153397173,0.17466171993374,81.574,74.714,6.605
397,39.5784837428179,1,0,accepted,0.189075569324932,0.270117166106135,74.198,67.786,6.161
398,39.6984323003409,1,0,accepted,0.077276500423771,0.251375017977769,77.806,71.149,6.391
399,39.7994803429902,1,0,accepted,0.0980377416501677,0.21075574536628,89.863,80.125,9.468
400,39.8982360344556,1,0,accepted,0.0609534313934174,0.238321997058118,83.249,76.632,6.325
401,39.999701322663,1,0,accepted,0.0620140984639432,0.295281759281515,77.513,71.036,5.889
402,40.1000138120884,1,0,accepted,0.0674150182557423,0.203929882229943,78.746,71.418,7.084
403,40.198854127244,1,0,accepted,0.0704649873635479,0.207867603398881,84.209,76.265,7.711
404,40.3009299994542,1,0,accepted,0.0709054569989327,0.238307875458015,91.215,79.439,11.434
405,40.3995512791507,1,0,accepted,0.0825974255951591,0.185271365717573,77.264,71.369,5.6
406,40.4991382963341,1,0,accepted,0.101209515781725,0.260934221754048,82.026,75.324,6.425
407,40.5687246639224,1,0,accepted,0.394230704289971,0.335418861415009,84.044,75.365,8.448
408,40.6985968094686,1,0,accepted,0.102541972307599,0.138181456886107,84.699,76.885,7.563
409,40.7999721209015,1,0,accepted,0.111210437516161,0.328342336218777,78.012,70.933,6.76
410,40.9000437757036,1,0,accepted,0.0866014151828936,0.529924605632658,82.003,74.53,7.231
411,40.9993366346997,1,0,accepted,0.174414025585674,0.321914939995192,83.127,76.357,6.536
412,41.0982030070435,1,0,accepted,0.0985612282821375,0.777189194369759,81.452,74.145,7.067
413,41.1995232788234,1,0,accepted,0.019214109865359,0.1455270887009,80.72,72.429,8.052
414,41.2985709830487,1,0,accepted,0.105908928256864,0.463307015716298,90.35,74.425,15.628
415,41.3996589361674,1,0,accepted,0.0744080005429783,0.336650331950652,85.674,78.357,6.958
416,41.4993178037763,1,0,accepted,0.0533168143255682,0.264224685512514,84.563,75.891,8.401
417,41.5725854974261,1,0,accepted,0.211004566263569,0.305021005706946,79.799,71.89,7.617
418,41.6769442017169,1,0,accepted,0.238951783456052,0.177618649532709,81.877,74.731,6.852
419,41.7989569759381,1,0,accepted,0.0711811321431673,0.0923620494405223,78.285,71.167,6.822
420,41.8986466100518,1,0,accepted,0.0378304630995869,0.162875877433395,75.837,68.613,6.966
421,41.9991400776004,1,0,accepted,0.0330595942238712,0.324794032389502,79.178,71.701,7.186
422,42.0997322803219,1,0,accepted,0.0590176912075349,0.293669067791461,83.785,75.562,8
423,42.2004532412566,1,0,accepted,0.0617355452750165,0.268058985132223,75.171,68.191,6.668
424,42.2976401993135,1,0,accepted,0.0962464553074531,-0.0546267755128986,85.579,71.725,13.628
425,42.3992630937428,1,0,accepted,0.101765031590297,0.446706284830084,78.119,69.957,7.915
426,42.4987046728342,1,0,accepted,0.0788808338929979,0.431133730907916,75.74,68.228,7.274
427,42.5615488663527,1,0,accepted,0.174916348234797,0.426735415997,84.271,73.596,10.417
428,42.6655174943292,1,0,accepted,0.167258739099049,0.593596036849242,80.385,71.649,8.508
429,42.7993069414181,1,0,accepted,0.136820974314508,-0.220745045741051,79.059,71.506,7.318
430,42.9010358082283,1,0,accepted,0.11166685350412,-0.329417661786908,80.328,73.851,6.241
431,42.9994349471421,1,0,accepted,0.0609274490708748,-0.269210684257577,81.86,74.219,7.372
432,43.0988724927709,1,0,accepted,0.124562509648439,0.246560088678415,81.771,73.149,8.309
433,43.1993052487972,1,0,accepted,0.064666638868741,0.0851603597389694,76.319,69.425,6.604
434,43.2986103646439,1,0,accepted,0.0343278547428874,-0.0610345004168463,85.11,77.681,7.182
435,43.3992229863714,1,0,accepted,0.090852427121178,0.00898301157833697,80.938,72.359,8.327
436,43.4995447133956,0,0,inconsistentClasses,0.0724939291604241,-0.0118009318071735,78.672,72.077,6.409
437,43.5713871449859,1,0,accepted,0.13960495849895,0.30048994048023,88.626,70.246,18.152
438,43.6560289141378,1,0,accepted,0.28756432170096,0.338908311834264,83.757,75.606,7.901
439,43.7995728079243,1,0,accepted,0.0567483302751439,0.0187239529117776,78.776,70.767,7.779
440,43.8995146908475,1,0,accepted,0.0621428007252761,-0.000206486500863101,76.672,69.717,6.72
441,43.9991353399294,1,0,accepted,0.0402822633380039,0.0616359927934377,80.07,73.168,6.696
442,44.0988895906058,1,0,accepted,0.0884986386908101,-0.0609623799171383,78.042,71.116,6.698
443,44.200371743586,1,0,accepted,0.0644625072447935,0.172994745926962,90.163,82.764,7.157
444,44.2988726640861,1,0,accepted,0.0665647585755892,-0.0255272131348299,77.606,70.645,6.742
445,44.3988450652752,1,0,accepted,0.0862091597937417,0.135320503123062,79.343,71.788,7.284
446,44.4986717821318,1,0,accepted,0.093763848216209,0.108425727654538,80.204,71.409,8.469
447,44.5713805422661,1,0,accepted,0.338125044457596,0.109985411440698,83.327,72.526,10.507
448,44.6971545037935,1,0,accepted,0.0898179483858154,0.152893482261405,79.442,69.749,9.437
449,44.7993405814712,1,0,accepted,0.133908307750513,0.201377522251391,131.676,70.318,61.085
450,44.8989853608617,1,0,accepted,0.0459816503068014,0.0808968362025584,82.945,74.761,7.783
451,44.9989707870814,1,0,accepted,0.0618652405159501,0.113629511905815,86.8,78.997,6.986
452,45.0992477949722,1,0,accepted,0.1178807475389,-0.11646650773889,83.861,75.234,8.368
453,45.1991733434694,1,0,accepted,0.0569556457153023,0.0472816808975443,79.444,71.123,8.082
454,45.2988196341696,1,0,accepted,0.0766672931626026,0.0020958787590548,86.083,75.44,10.385
455,45.3991943570332,1,0,accepted,0.0307570448343773,-0.0545474013181906,84.756,75.968,8.492
456,45.4997141937588,1,0,accepted,0.0481813634780222,0.132175399815638,89.348,79.293,9.808
457,45.5706492765717,1,0,accepted,0.183562148970386,0.293197651627084,84.751,75.391,9.102
458,45.6970072432363,1,0,accepted,0.026018534045491,0.183171679296987,81.303,72.763,8.265
459,45.7990604538122,1,0,accepted,0.0103396551727629,0.170219240445191,83.551,76.479,6.82
460,45.8985955357995,1,0,accepted,0.0273969111030301,0.225931702213183,85.318,78.226,6.807
461,45.9993806593681,1,0,accepted,0.0729313307813632,0.199566976502093,77.839,70.95,6.636
462,46.0988141430604,1,0,accepted,0.0790350442154548,0.179808030728782,82.126,75.541,6.313
463,46.2008272682117,1,0,accepted,0.11132636673164,0.00331332351596737,81.641,74.129,7.249
464,46.2989830350415,1,0,accepted,0.0727476347426247,0.114476226850208,77.919,71.488,6.227
465,46.3992737596967,1,0,accepted,0.0977749843388444,0.1459096388084,80.009,73.637,6.157
466,46.4991659637821,1,0,accepted,0.0727449346902947,0.142416835458068,75.658,68.771,6.633
467,46.5604602443162,1,0,accepted,0.454837255569476,0.245376351830385,82.016,73.237,8.554
468,46.6661777349897,1,0,accepted,0.439913557640831,0.187516539074733,80.02,73.458,6.325
469,46.8005367080179,1,0,accepted,0.12811279344931,-0.155425252877485,82.216,73.862,8.085
470,46.8989285488695,1,0,accepted,0.0510078548049404,-0.0277590995486563,82.686,73.113,9.328
471,46.9990199375776,1,0,accepted,0.0487936750562658,0.00188635390921427,86.135,78.873,6.999
472,47.0992559392777,1,0,accepted,0.0249057902066347,0.167409454722299,79.651,71.256,8.168
473,47.1989592577391,1,0,accepted,0.0259942423084407,0.134792134821852,83.97,76.679,6.999
474,47.2991741845644,1,0,accepted,0.0214692628035117,0.215617139209427,75.609,68.72,6.592
475,47.3998628288026,1,0,accepted,0.0330114497165352,0.223127536069639,71.777,65.931,5.609
476,47.5001568841083,1,0,accepted,0.0651344375908781,0.408336892240557,72.856,66.196,6.426
477,47.5700381980613,1,0,accepted,0.423887358847712,-0.0785985310796556,77.593,69.573,7.777
478,47.6941411278373,1,0,accepted,0.0570589363561685,0.230569698345368,70.793,63.773,6.796
479,47.7992436002171,1,0,accepted,0.0794711676828603,0.237470329578001,73.942,67.454,6.264
480,47.898961148928,1,0,accepted,0.0447346554907379,-0.15323935237168,79.103,69.723,9.108
481,48.0001950757329,1,0,accepted,0.058436176026208,-0.0412409981788208,74.437,67.217,6.878
482,48.1002096229345,1,0,accepted,0.0467548718799279,0.206749211651545,76.6,69.506,6.79
483,48.198171771755,1,0,accepted,0.0372637318540391,0.0698529888909964,75.469,68.597,6.61
484,48.2991166120565,1,0,accepted,0.0558164124696015,0.0954899730430412,84.146,75.716,8.184
485,48.3992288778471,1,0,accepted,0.0391154776850568,0.076520839395644,76.462,68.645,7.593
486,48.4991589181452,1,0,accepted,0.0925078750904782,-0.00644283374743817,75.355,68.044,7.06
487,48.5757080650741,1,0,accepted,0.175475957541885,-0.0152801836268431,78.932,69.836,8.837
488,48.6941454421883,1,0,accepted,0.0734191632893408,0.150473767944422,82.626,74.738,7.64
489,48.8005646733928,1,0,accepted,0.103639426272549,0.101108188196396,81.519,74.354,6.907
490,48.8994704239869,1,0,accepted,0.149421964807268,0.0101189314071391,78.889,71.864,6.782
491,48.9996303618425,1,0,accepted,0.121930056524738,-0.110593855497784,89.119,79.413,9.461
492,49.0994298775488,1,0,accepted,0.114104321778752,-0.248780175504173,77.941,71.114,6.584
493,49.1995347065831,1,0,accepted,0.0930599140676922,0.0443638890721139,74.306,68.156,5.906
494,49.2995633754866,1,0,accepted,0.11929210524795,0.0595697485669246,77.784,71.102,6.445
495,49.3997985003281,1,0,accepted,0.0952766631040111,0.0945223221419463,75.25,68.446,6.533
496,49.4987520700369,1,0,accepted,0.0537114442576575,0.210684988899519,79.003,71.422,7.345
497,49.5769239730758,0,0,inconsistentClasses,0.0728399585815628,0.215726297450456,83.696,75.619,7.855
498,49.6971350212053,1,0,accepted,0.0854241045727795,-0.0884482851168323,78.972,70.623,8.121
499,49.7993213130811,1,0,accepted,0.0412841508397435,0.0417071463144251,85.522,76.924,8.286
500,49.8989522838293,1,0,accepted,0.071316200712886,0.107107338212899,96.267,87.297,8.674
501,49.9994226921244,1,0,accepted,0.106154416746514,0.10666868921485,83.028,74.844,7.449
502,50.100692978822,1,0,accepted,0.0814456212220893,-0.0120896411661379,94.835,85.516,9.063
503,50.199567770052,1,0,accepted,0.0983739335719759,0.174057784080341,86.3,78.855,7.212
504,50.2988486163886,1,0,accepted,0.0765542295671984,0.0726343576458079,74.094,67.664,6.204
505,50.3991612456095,1,0,accepted,0.0665460576952241,0.142262030201152,78.851,69.234,9.377
506,50.4993302057313,1,0,accepted,0.063532036201844,0.254952559154004,79.313,71.591,7.458
507,50.5746481076615,1,0,accepted,0.275971675439925,0.24638109125005,87.72,73.383,14.056
508,50.6968950499654,1,0,accepted,0.0157678519345668,0.236644137354147,80.125,70.681,9.2
509,50.7991465246491,1,0,accepted,0.00665952643741613,0.255614208806412,77.24,68.906,8.078
510,50.899077911702,1,0,accepted,0.0162706025293174,0.234611863686226,79.82,71.362,8.234
511,50.9999248756361,1,0,accepted,0.018277876611351,0.187431896978271,74.818,66.656,7.947
512,51.0992184379651,1,0,accepted,0.0562229067250055,0.103810313477742,77.537,69.287,8.023
513,51.1989970039962,1,0,accepted,0.0507848374212681,0.179705875552996,70.387,63.147,7.02
514,51.2985945391279,1,0,accepted,0.0262502605207045,0.125362527013711,73.691,66.248,7.224
515,51.4006839227929,1,0,accepted,0.022195213885357,0.117271666624723,78.219,67.444,10.573
516,51.4983876628253,1,0,accepted,0.0367372500471347,0.124972774472605,77.136,67.229,9.688
517,51.5753780810453,1,0,accepted,0.249732446183985,0.240005911153924,86.418,71.549,14.636
518,51.6907279516935,1,0,accepted,0.276750993811574,0.222928653598592,81.291,72.834,8.198
519,51.7994759199608,1,0,accepted,0.0822113076308296,0.17175976641714,78.415,70.626,7.542
520,51.8994263470196,1,0,accepted,0.0982136048269691,0.238705101821862,81.859,74.079,7.537
521,51.9992201306926,1,0,accepted,0.0844660133455679,0.119518266581061,73.765,65.929,7.574
522,52.0993662763267,1,0,accepted,0.0948362993138269,0.20285587285965,86.492,75.444,10.804
523,52.1994746923352,1,0,accepted,0.12675690209638,0.322587544205189,76.719,68.79,7.685
524,52.2992271277057,1,0,accepted,0.18718936899605,-0.0975322782110626,81.643,69.33,12.03
525,52.3996769838525,1,0,accepted,0.106757066832759,0.0725631700584349,81.46,73.946,7.212
526,52.4993640226296,1,0,accepted,0.0594739006842279,-0.0777420438700629,77.654,69.791,7.588
527,52.5703309658928,1,0,accepted,0.357659134590721,-0.0367931626109353,85.005,75.62,9.127
528,52.6531391609198,1,0,accepted,0.337012104982861,-0.0327517009739325,87.372,70.369,16.724
529,52.7991164715252,1,0,accepted,0.141058471402193,0.40897870497009,96.05,87.083,8.692
530,52.8984479626087,1,0,accepted,0.177047390600992,0.531140784974632,80.838,71.276,9.31
531,52.9993680766934,1,0,accepted,0.109196440624713,0.205534460464333,98.995,89.433,9.301
532,53.0988354368017,1,0,accepted,0.0618969234987107,0.0601386727101464,92.489,83.945,8.293
533,53.1993360863673,1,0,accepted,0.0730954300980153,0.26347277845447,91.011,82.758,7.946
534,53.2966346465982,1,0,accepted,0.0882994304932518,0.238053679382048,86.369,80.122,6.016
535,53.3993163395514,1,0,accepted,0.162384511677559,0.566352216062909,91.273,83.367,7.618
536,53.4988464840586,1,0,accepted,0.103867567285083,0.156767416975024,91.259,83.055,7.973
537,53.5714012232898,1,0,accepted,0.114297516267615,0.30744298983726,93.519,85.567,7.662
538,53.6563680281394,1,0,accepted,0.382112211538857,0.341449715344643,92.025,84.047,7.723
539,53.7995596937085,1,0,accepted,0.134992377579567,0.7333393980839,98.262,90.328,7.636
540,53.9001374366833,1,0,accepted,0.0911473570872651,0.720863646558228,92.592,84.787,7.556
541,54.0006762815418,1,0,accepted,0.104068689097177,0.781875337525258,97.376,90.043,7.063
542,54.0989712043668,1,0,accepted,0.124592371318534,0.58560610111372,100.978,92.806,7.933
543,54.2024878933273,1,0,accepted,0.122900810004488,0.466909618592836,94.253,86.461,7.512
544,54.3023321817096,1,0,accepted,0.134958862904313,0.432836779050004,91.238,82.726,8.273
545,54.4031723438418,1,0,accepted,0.120880062446483,0.327387381462475,90.486,81.424,8.757
546,54.5024502017096,1,0,accepted,0.109040443402438,0.411289362748465,94.537,86.963,7.317
547,54.560942885401,1,0,accepted,0.387551522277255,0.307780904877393,91.863,83.981,7.621
548,54.6572575279619,1,0,accepted,0.361204593437747,0.374631798725655,90.914,82.984,7.642
549,54.8040383924236,1,0,accepted,0.0913389806539534,0.257942414337132,93.05,84.134,8.651
550,54.9019466523546,1,0,accepted,0.108810714205872,0.28823607760634,94.108,84.561,9.303
551,55.0023570972035,1,0,accepted,0.0362907925969527,0.155047017649697,94.527,86.184,7.508
552,55.1023996083461,1,0,accepted,0.0362818635999014,0.19996203927909,97.512,88.985,8.265
553,55.2023102802963,1,0,accepted,0.0547106440397731,0.297478206477141,92.64,84.246,8.092
554,55.30293525443,1,0,accepted,0.0377234190432262,-0.20849352545806,86.717,79.795,6.671
555,55.4030801230401,1,0,accepted,0.0177821784357452,-0.0506694965133466,91.187,82.574,8.319
556,55.5018366327743,1,0,accepted,0.0285085974635138,-0.108995051545266,86.744,80.047,6.436
557,55.5744210558914,1,0,accepted,0.183232992226453,-0.119128430759166,91.615,83.689,7.673
558,55.6759491543992,1,0,accepted,0.158095225803378,-0.12981425537907,87.212,80.384,6.566
559,55.8037739928609,1,0,accepted,0.12277277007246,-0.215884460294806,92.147,84.785,7.062
560,55.9036578402222,1,0,accepted,0.103941248535075,-0.109218939565526,89.309,82.856,6.222
561,56.0037292323046,1,0,accepted,0.0943138117275939,0.129612644987569,91.864,84.824,6.799
562,56.1044687236143,1,0,accepted,0.0896066303811068,0.187688036051301,92.486,86.225,6.021
563,56.2038881466973,1,0,accepted,0.121252908097255,-0.115569203770407,92.319,84.624,7.428
564,56.3038078004366,1,0,accepted,0.0872525942203189,-0.21552806145076,88.864,80.664,7.959
565,56.4036786513468,1,0,accepted,0.132912125489085,-0.134945043426292,91.57,83.849,7.487
566,56.5035203809229,1,0,accepted,0.159261725615487,0.00982042374606365,92.342,84.827,7.236
567,56.5619876863078,1,0,accepted,0.50092433362338,0.124594851858751,92.687,85.11,7.326
568,56.7028426922429,1,0,accepted,0.0271999796457788,0.616928879789912,89.517,80.734,8.511
569,56.8038189212539,1,0,accepted,0.0322259479126173,0.574119454017761,88.407,80.979,7.186
570,56.9032836556849,1,0,accepted,0.0838149524321634,0.392338376552697,90.02,80.407,9.352
571,57.0031729819089,1,0,accepted,0.0994436115578432,0.548998580044537,83.07,75.725,7.083
572,57.1048926357493,1,0,accepted,0.0731596972559866,0.663926767380468,84.068,76.308,7.493
573,57.2048287790953,1,0,accepted,0.0913602731156699,0.822124161079639,92.522,84.502,7.745
574,57.3057232740872,1,0,accepted,0.137771986137942,0.530408183774678,91.178,83.212,7.702
575,57.4052759845123,1,0,accepted,0.114326428345801,0.390509645321775,84.366,77.665,6.453
576,57.5046853949571,1,0,accepted,0.220147873539561,0.236700394706546,91.685,83.787,7.677
577,57.5863237946461,1,0,accepted,0.0900204622892875,0.327487825714861,92.809,85.474,7.086
578,57.7049019256266,1,0,accepted,0.128513339993222,0.75236348471793,86.962,80.248,6.449
579,57.8051196750187,1,0,accepted,0.136889134157272,0.44261381727645,87.334,80.176,6.902
580,57.9050862245319,1,0,accepted,0.0817255555940031,0.214214166107632,83.821,77.17,6.371
581,58.0056143031547,1,0,accepted,0.142509929847875,0.222871497054595,88.237,81.487,6.489
582,58.1063681651879,1,0,accepted,0.125830420530158,0.303971633823147,89.208,81.222,7.72
583,58.2049982588711,1,0,accepted,0.112013815435022,0.338674391080663,87.759,80.719,6.763
584,58.304868344738,1,0,accepted,0.0918616637891441,0.308876336705607,95.742,88.888,6.588
585,58.4051018816385,1,0,accepted,0.0363034681556938,0.43341924934758,87.147,79.29,7.584
586,58.5045109415173,1,0,accepted,0.0494932679949359,0.387199873372117,89.893,81.954,7.691
587,58.5629099711545,1,0,accepted,0.428600696101137,0.349889022133019,90.315,83.557,6.54
588,58.7049936300015,1,0,accepted,0.0667841574261446,0.32053118707751,90.338,82.636,7.409
589,58.8050660371905,1,0,accepted,0.0699213200502693,0.227586763642358,86.693,80.225,6.182
590,58.9046959449973,1,0,accepted,0.0832764783932698,0.267208664283716,87.776,80.659,6.883
