frame,elapsedBase,elapsedCand,curbBase,curbCand,curbShared,curbSharedTol,curbRecallTol,curbMeanNearestCandToBase,curbMeanNearestBaseToCand,poleBase,poleCand,poleShared,poleSharedTol,poleRecallTol,poleMeanNearestCandToBase,poleMeanNearestBaseToCand,trafficSignBase,trafficSignCand,trafficSignShared,trafficSignSharedTol,trafficSignRecallTol,trafficSignMeanNearestCandToBase,trafficSignMeanNearestBaseToCand,roadBase,roadCand,roadShared,roadSharedTol,roadRecallTol,roadMeanNearestCandToBase,roadMeanNearestBaseToCand,curbComponentsBase,curbComponentsCand,curbWeightBase,curbWeightCand,curbMeanCompDist,poleComponentsBase,poleComponentsCand,poleWeightBase,poleWeightCand,poleMeanCompDist,trafficSignComponentsBase,trafficSignComponentsCand,trafficSignWeightBase,trafficSignWeightCand,trafficSignMeanCompDist,groundPointsBase,groundPointsCand,retainedBase,retainedCand
34,0.054011,0.02603,41,29,25,29,37,0.0827586206896552,0.376506860053704,10,6,3,3,3,5.79837632704706,11.6820930601757,13,16,13,13,13,1.66396649106741,0,229,218,196,209,227,0.0911807069848402,0.0971294353149312,33,15,0.61768782572061,0.47016561812155,0.23970540521687,6,6,0.194228316482763,0.24641633251085,6.17092641127356,6,10,0.188083857796626,0.2834180493676,2.85764490038074,25641,24660,48503,40452
35,0.056799,0.028894,53,45,26,34,45,0.705883018281229,0.454514208026365,15,8,8,8,12,0,2.42573606664246,13,16,13,13,13,2.47330860720127,0,243,265,205,230,240,0.309880418581716,0.106348315584853,35,24,0.567500500364675,0.55558043642617,0.973792425041158,9,7,0.235648714764988,0.226082527793168,0.10460630492719,8,10,0.196850784870336,0.218337035780662,4.06283345048499,25432,24690,48342,40411
36,0.05373,0.029176,29,75,19,30,28,2.40985671935804,0.236156142669788,6,7,2,3,2,7.25898101173794,13.0532795645388,10,12,10,10,10,0.943945578734526,0,249,329,216,239,247,0.691918529767033,0.0863335593367378,23,35,0.541063929939642,0.647781475315523,2.57501281446201,5,6,0.219354512620764,0.158218339070645,8.40010129935907,8,11,0.239581557439595,0.194000185613832,1.17844193629223,25551,24757,48359,40454
37,0.05683,0.027511,60,33,27,29,51,0.366060268986452,0.519062742831146,7,11,6,6,6,7.49685649594438,1.07399692166929,12,13,12,12,12,0.326356975932253,0,246,258,197,225,234,0.343284042125493,0.160453279156059,37,16,0.685594148059003,0.431751692412579,0.791076387304304,6,10,0.153627312298662,0.332816196182807,8.22681525796906,6,10,0.160778539642336,0.235432111404614,0.563082836668709,25663,24839,48325,40537
38,0.05806,0.024977,60,46,31,39,52,0.454283832061907,0.393650581819917,8,6,5,5,5,2.30867927612304,3.97888950560581,15,15,15,15,15,0,0,227,242,193,216,227,0.281512868485971,0.0920575166292852,36,21,0.584552449030902,0.544497615167281,0.793257754430031,8,5,0.19854971134358,0.185223665842858,2.76873192934947,9,10,0.216897839625517,0.270278718989862,0.133091458296731,25740,24892,48317,40637
39,0.056009,0.029185,43,37,24,32,37,0.539762972201936,0.437715951988871,7,4,2,2,2,7.42226639715558,15.5023073038602,10,12,10,10,10,2.09280610368588,0,230,276,199,221,230,0.457191829896,0.0830306794558597,28,18,0.595183359653372,0.549568405749058,0.876903068787016,5,4,0.176310480423481,0.163068267759978,7.45025608066497,7,10,0.228506159923147,0.287363326490964,2.64919703090629,25824,24968,48449,40740
40,0.058389,0.028218,32,32,11,12,29,5.119427255135,0.556111007865743,8,8,3,3,3,10.5530881120675,5.73147817955537,11,12,11,11,11,0.353553390593274,0,791,205,202,205,249,0.00878048780487804,3.39043428373759,20,16,0.488965353275031,0.448461810453742,4.90330136310798,8,8,0.288001633500401,0.299895233503349,10.502980699021,6,8,0.223033013224569,0.251642956042909,0.632447049360271,25865,25045,48401,40794
41,0.056999,0.028032,55,36,29,33,44,0.307275052838488,0.614653954566922,11,7,3,3,4,3.68407553233533,10.6805120449943,14,15,14,14,14,0.282842712474619,0,243,237,219,235,242,0.0543764776319469,0.0617283950617284,33,18,0.527017874558778,0.481869346852476,0.626798590257699,13,7,0.278670360420849,0.248987958218903,3.68066782190793,10,11,0.194311765020374,0.269142694928622,0.481503845526132,25898,25000,48291,40807
42,0.0536,0.025255,65,58,15,17,35,2.56007480976758,1.56416743022256,10,9,5,5,7,4.00530293080543,5.48852204443231,14,14,14,14,14,0,0,223,423,213,248,221,1.40571335829621,0.0334014714682683,46,29,0.647271009962348,0.523912017088792,2.58249830471914,8,9,0.171754148124584,0.269686746478664,4.03958681666588,9,9,0.180974841913068,0.206401236432544,0.133412398604504,25908,24927,48350,40962
43,0.053682,0.034361,50,28,22,25,37,0.428813395335948,0.523829710109981,11,7,5,5,7,2.42925877602716,6.15641532664116,14,15,14,14,14,0.329848450049413,0,234,226,205,220,230,0.074507509121007,0.0950133330440015,33,15,0.58551304061278,0.467254139890248,0.712440802157188,8,6,0.204710875414842,0.23058425781108,2.942439159335,10,11,0.209776083972378,0.302161602298672,0.558984347628607,25980,25117,48328,41038
44,0.05063,0.02531,22,37,11,14,20,5.89428033252813,0.360983672113628,12,7,6,6,9,1.54523626091314,3.88037450306535,15,16,15,15,15,0.309232921921325,0,861,238,238,238,296,0,3.29349484575024,17,19,0.410230332327761,0.502304349243068,5.35919355506342,10,7,0.341403213515177,0.244165415422571,1.62397227175271,8,11,0.248366454157061,0.253530235334361,0.554992354257651,26023,25047,48297,41073
45,0.063359,0.026029,22,40,11,11,21,6.57624732124188,0.338569460791991,12,8,4,4,6,4.54488399528285,5.35551206846861,11,11,11,11,11,0,0,823,229,205,215,259,0.133603176923793,3.43220500329658,14,24,0.374944271503868,0.550079615469337,6.84866525967347,9,8,0.355857713369078,0.262720423008773,4.63172726041534,8,8,0.269198015127054,0.187199961521889,0.131129599148906,25817,25145,48418,41274
46,0.05498,0.027695,66,52,11,13,27,2.60375742532484,1.78898430622709,9,11,7,7,9,3.93434639910559,0.133333333333333,15,15,15,15,15,0,0,246,386,230,265,244,1.18714159920954,0.0449127160057879,43,27,0.619627651492731,0.482467037167467,2.80804622103178,8,10,0.199514948746599,0.313967412859235,4.36984912468254,10,10,0.18085739976067,0.203565549973298,0.122754429736389,25992,25220,48586,41469
47,0.054326,0.025732,50,41,26,34,33,1.19303350343436,0.863434915385208,3,9,3,3,3,11.8886697675618,0,15,16,15,15,15,0.309232921921324,0,241,209,197,209,230,0.0356388906096835,0.152044152228711,38,24,0.648507497696021,0.505657415916972,2.10377063545875,4,9,0.130529800351337,0.259079566408575,11.9215584495142,10,12,0.220962701952642,0.235263017674453,0.510782210834106,26284,25307,48695,41507
48,0.057628,0.026437,66,18,16,18,37,0.0666666666666668,1.14634445240479,14,10,6,7,8,3.22658341489712,3.05584694528386,14,16,14,14,14,0.655756236768943,0,228,226,196,212,219,0.134289917865453,0.118590776584858,42,11,0.608228557986414,0.334914044014095,0.240025560813474,11,9,0.250998188417996,0.366234995172983,3.69010713625575,9,12,0.14077325359559,0.298850960812922,1.0098669400503,26259,25237,48716,41527
49,0.05441,0.027405,56,22,18,22,36,0.109090909090909,0.958730413032447,9,9,5,5,7,3.28363860505755,1.15722608072586,8,8,8,8,8,0,0,255,188,183,188,220,0.0159574468085107,0.334943800808712,36,13,0.67416866641733,0.397852560249604,0.33151666214694,7,9,0.191956382618457,0.388785695339407,3.31083817392975,4,6,0.133874950964213,0.213361744410988,0.12514448031555,26223,25441,48785,41531
50,0.059595,0.025667,66,13,10,10,23,1.613142046862,5.81506196583783,13,13,8,8,9,4.53563695954761,2.35043062061359,12,13,12,12,12,0.437853829869468,0,224,55,43,48,65,0.268322793385948,3.08839462789021,41,8,0.642557977921072,0.247631234913102,2.70124973035323,10,12,0.225156290379051,0.470878354631914,4.31577233064742,7,10,0.132285731699877,0.281490410454984,0.666196602269457,25942,25322,48718,41425
51,0.057744,0.031656,25,17,10,11,22,3.69964807791323,0.453272388416942,8,5,5,5,7,0,1.39824877328199,9,10,9,9,9,1.56460857724864,0,874,87,69,76,101,0.259284524554335,6.40104740266344,17,10,0.485673341157509,0.373925409506447,4.35549083569006,7,5,0.291738119722936,0.297906958552211,0.0623013887859855,7,8,0.222588539119555,0.328167631941342,2.09723452041397,26031,25384,48838,41471
52,0.057287,0.028927,65,51,24,26,51,2.86537632749412,0.67856391432789,7,6,5,6,6,0.1,1.15971120738357,9,11,9,9,9,1.41091372162164,0,249,329,228,250,249,0.787947654356901,0.0525986195777016,40,32,0.698796819730686,0.68153671223448,3.38659610978779,7,5,0.165630674176632,0.150737061182449,0.0669173495228726,6,9,0.135572506092681,0.167726226583071,1.84185588966196,26379,25401,49119,41580
53,0.060327,0.030489,48,18,12,13,28,2.16933331297325,1.20576776020477,15,10,9,9,11,0.7517978451685,3.3017916646331,9,10,9,9,9,0.483735464897913,0,233,228,199,207,224,0.177082283854369,0.124671794581218,35,11,0.600476833249638,0.378167395671269,2.98979399519351,10,9,0.274565447661204,0.375141587624057,0.916543231099399,6,10,0.124957719089158,0.246691016704673,0.607048197228907,26410,25402,49445,41737
54,0.059091,0.028038,51,3,0,0,0,7.41599987783952,12.8518771772815,12,11,6,6,7,4.7886809176173,3.83140233462709,9,8,8,8,8,0,0.533333333333334,239,1076,234,287,239,4.99509603504368,0.0125523012552301,37,2,0.632809030504034,0.124584204563458,7.50748082197085,11,10,0.262750124476291,0.550176630005785,5.30558685807316,4,7,0.104440845019675,0.325239165430758,0.196705049636617,26302,25589,49724,41955
55,0.060205,0.026714,22,32,0,0,0,10.3488204495137,9.38715254091959,9,6,3,3,3,2.36191874160651,8.85081198576012,8,9,8,8,8,0.53748384988657,0,911,787,688,735,800,0.148210703755934,0.384751774170746,15,17,0.419570131320784,0.509174871908917,10.3452938786929,7,5,0.381780650145373,0.251761085787543,1.63468677070585,5,8,0.198649218533843,0.23906404230354,0.726437575372805,26553,25727,49841,41986
56,0.063738,0.026325,0,19,0,0,0,NaN,NaN,10,8,7,7,8,0.855131568824353,0.9917978451685,6,8,6,6,6,3.3547738387828,0,946,1037,785,820,898,1.26267354134547,0.147568558601143,0,12,0,0.398159559760039,NaN,10,8,0.719708227185427,0.383409812413936,0.927254617857398,4,7,0.280291772814573,0.218430627826025,3.91299268593426,26625,25675,49977,42044
57,0.058031,0.028318,65,5,0,0,0,7.99831071540952,12.1055892192589,6,10,5,5,5,5.34971452526608,1.16619037896906,12,12,12,12,12,0,0,264,1135,259,312,264,4.99641672516019,0.0113636363636364,49,4,0.702846532583752,0.165203907083037,7.94673914693525,7,9,0.169869817141082,0.540894029145186,5.28913593522871,7,9,0.127283650275165,0.293902063771777,0.142576314342265,26709,25740,49791,41768
58,0.069664,0.027221,61,21,7,13,17,1.8156035695225,4.32795583988438,8,12,7,8,7,4.76727510797501,1.39508064283037,6,7,6,6,6,1.45966168850798,0,324,983,306,351,322,4.55508635619355,0.0378040991895798,40,14,0.674719914080252,0.395326951663777,2.24688052084633,7,10,0.199795536687859,0.44447863656489,3.67749483907077,5,7,0.12548454923189,0.160194411771333,1.59064950693002,26697,25675,49478,41481
59,0.065887,0.029531,51,14,0,0,0,5.45356409015016,11.2309179571646,8,8,5,5,5,3.35221278468241,2.90881718013644,7,8,7,7,7,0.618465843842649,0,322,25,25,25,45,0,3.75053164777616,39,8,0.681480610755617,0.350268498695126,5.47777576996881,7,6,0.196196466831189,0.375246780919216,3.20497141991341,6,8,0.122322922413194,0.274484720385658,0.709763346760904,26816,25755,49454,41413
60,0.066623,0.027417,58,7,0,0,0,6.0946753027337,11.6529488572745,4,9,3,3,3,7.57993090486388,2.14767315949145,9,10,9,9,9,0.494772675074119,0,315,26,21,25,40,0.163026810051831,3.81576039736731,40,4,0.752677272437579,0.182033428730427,5.94629292439537,4,7,0.13333184682754,0.489544050762968,6.58538953216322,5,8,0.113990880734882,0.328422520506605,0.725959520705028,26884,25773,49331,41350
61,0.058125,0.028303,54,24,8,13,19,1.66699103140282,4.02744992965941,10,8,6,6,6,1.07352813742386,3.07240332432938,8,10,8,8,8,0.919036743786047,0,324,1187,308,355,322,6.24324920127893,0.0341003954858761,41,14,0.668988893396006,0.46674929301549,1.72263412496962,8,6,0.22071100630978,0.301767834785215,0.289919144873968,5,8,0.110300100294214,0.231482872199295,1.23734842580041,26771,25763,49217,41266
62,0.063687,0.026966,37,21,7,13,13,1.36960878569327,4.79785238532757,8,10,7,7,7,2.42365299071901,0.939747306460625,7,8,7,7,7,0.618465843842649,0,297,40,40,40,65,0,2.98554573880451,30,14,0.640668995883327,0.476723497604966,1.77795594096782,7,7,0.216768843706114,0.323854888712762,1.13555334109427,5,7,0.142562160410559,0.199421613682272,0.779159080239034,26748,25791,49180,41235
63,0.066337,0.028071,35,7,2,7,3,0.464075448203407,9.87457871637761,10,8,5,5,5,3.27794851329716,5.01492318449934,9,10,9,9,9,0.917823512446701,0,308,942,306,350,308,3.66647547643234,0.00389610389610391,30,5,0.585486657727485,0.256891056749438,0.599307665424654,8,6,0.281934009833953,0.387378379714142,3.41600558992181,5,9,0.132579332438562,0.35573056353642,1.14577732500621,26891,25831,49206,41222
64,0.06441,0.027385,11,6,3,6,6,0.34142135623731,0.955715523451953,11,8,4,4,6,4.82515928979819,4.13870574874322,9,10,9,9,9,0.512640224719052,0,1081,8,8,8,27,0,9.61612458855808,6,3,0.262541812147241,0.144152847903625,0.714815867966748,7,7,0.442220255296759,0.461635315322531,4.50714909807364,7,10,0.295237932556,0.394211836773845,0.656904288524508,26725,25816,49167,41158
