frame,originalM,frozenAidedM,frozenAccepted,feedbackM,closedAidedM,originalFusionM,aidedFusionM
252,0.166703585604622,0.111509066232357,1,0.111509469185539,0.111509503639804,0.0555649029797011,0.0369332535689947
253,0.167998837505228,0.111695878277258,1,0.111699223126126,0.111699549321939,0.057618596086783,0.037317355086932
254,0.169102841006267,0.133682001901888,1,0.133680410458506,0.133681016707911,0.0604223069458806,0.0416027641117946
255,0.124771351833355,0.124764210913539,1,0.124764784762955,0.124764914828483,0.0568226928764798,0.042278707527417
256,0.117967094092598,0.117956427084405,1,0.117957451921917,0.11795751769269,0.0537053345378958,0.0420227511557805
257,0.118100099280884,0.0390307557623566,1,0.118092809988436,0.118092876543802,0.0517620250130697,0.0420848907312513
258,0.137037858783726,0.0421875825073918,1,0.0726926942818996,0.0726927745138125,0.0515808487595634,0.0383667999322059
259,0.138610993194765,0.0386802116903551,1,0.0386820213670081,0.0386822218221011,0.0513931510930265,0.0360489245522836
260,0.134993292382173,0.026654717506078,1,0.0266556563177694,0.0266558219182647,0.0496779162640653,0.0340333743869376
261,0.14447927778409,0.0395963427367158,1,0.0395976925208781,0.0395979390385233,0.0497011346363752,0.0339196631063043
262,0.160732176479371,0.0619909040367611,1,0.0619915244433793,0.0619917363835983,0.0506471829515107,0.0334366030742089
263,0.170571446239889,0.0764309063850666,1,0.0438409049388518,0.0438418269079433,0.0508014429345801,0.0297198022957287
264,0.185166447080833,0.091208597083096,1,0.0637771277151071,0.0637781293311226,0.0529211935677908,0.0291959221202898
265,0.200439612901979,0.108937835238887,1,0.085443891587341,0.0854443748863944,0.0554997822442146,0.030503898353253
266,0.208811566960106,0.134748610375411,1,0.134745086300669,0.134745120547627,0.057399467899212,0.0349946588697913
267,0.221186486424275,0.163596943200426,1,0.163597069158837,0.16359682829239,0.0615255870831361,0.043020476444555
268,0.222302705226073,0.177202461727379,1,0.177202397514777,0.0652638265436931,0.0652352313419251,0.0285512467947856
269,0.236317557658793,0.0477136610770936,1,0.0477135094355227,0.0477130311887362,0.0696860905667801,0.0222040864940744
270,0.238828982487016,0.0327205375283745,1,0.0327204064355217,0.0327200977127732,0.0736435554606008,0.0207456550717312
271,0.243366140828345,0.0310786091147472,1,0.0310812278792073,0.0310758997479672,0.0774256218038795,0.022362823322231
272,0.207456481684594,0.0399913402733793,1,0.0399983270550297,0.0399953108556371,0.0712162099463127,0.0213674915182298
273,0.193406278357212,0.0438354990725231,1,0.0438360709524108,0.0438361186914968,0.0655815597628977,0.0199165567363291
274,0.180406368216765,0.0581294317890889,1,0.0581259086185066,0.0581255935754176,0.0597946476476103,0.0169292403944511
275,0.173708234712765,0.0683371054814445,1,0.0683293844874932,0.0683292355643894,0.0541201575899252,0.0133175695866366
276,0.168374312330674,0.0681380622902725,1,0.0681334408034649,0.0681329271373057,0.0503352003993129,0.011981255316474
277,0.185811151850073,0.0728948699010416,1,0.0728943193310216,0.072894975889726,0.0510464402697561,0.0144704980079931
278,0.190485696498003,0.0839088132315879,1,0.0839056909379037,0.0839069085039221,0.0526373643032138,0.0188146152009815
279,0.194646406891205,0.0946363801975729,1,0.0946326092450478,0.0946328355829457,0.0543404114173223,0.0230995588927177
280,0.205851107801424,0.119545914503741,1,0.119540780983108,0.119540981069276,0.0557311090701222,0.0279025112791489
281,0.213205074050735,0.135407419588284,1,0.135400075088806,0.13540167591213,0.0576794449398457,0.0326060364967558
282,0.226623640814169,0.150163145035065,1,0.150157690611677,0.150157892915944,0.0586225898040521,0.0366111118490825
283,0.218887229737734,0.147552975582798,1,0.14754776911839,0.147547966300105,0.0565259680298952,0.0377283724380657
284,0.188269690380804,0.136972931539504,1,0.136974305788828,0.136972840472531,0.0477736358302595,0.0349667122095148
285,0.18762656234489,0.108449125723053,1,0.108448250985151,0.0559897498569242,0.037982369121062,0.0257857784441802
286,0.176409425971063,0.0950900599178212,1,0.0950870403593889,0.0364011310804857,0.0329127860183664,0.0206292699950161
287,0.0379363612367871,0.0379363612367871,1,0.0379445921317657,0.0379388308888014,0.0182226398924639,0.0170775408939298
288,0.00867688518307983,0.00868595696731321,1,0.00868442333874011,0.00868553332073275,0.0153291565731051,0.0176609967975104
289,0.027751910216618,0.027733913531568,1,0.0277294798605669,0.0277335438430375,0.0182496652813103,0.0197319961267884
290,0.0595418389621106,0.00511785295467049,1,0.0595291672013871,0.0595318622036224,0.0230589404731825,0.0235015945817005
291,0.0953050872349641,0.0385890793137214,1,0.0385900565263127,0.0385902741196553,0.0292532831485771,0.0238515334060662
292,0.125745812755214,0.0724907546542561,1,0.0724914352087026,0.0724915569308619,0.0349120752964145,0.0256848664359079
293,0.14888954210325,0.0995194026296878,1,0.0995136121698725,0.0995142958123794,0.04027477722148,0.0278320097677544
294,0.152897024082015,0.105178488547427,1,0.105181655182903,0.105175746939458,0.0428558377666586,0.0282464727409213
295,0.0736691235090579,0.073667182786179,1,0.0736710366494092,0.0736659511283832,0.0391473145095917,0.0283698049058836
296,0.0794598246187115,0.0794592353786196,1,0.0794609021674073,0.0794599640417164,0.0375835764638538,0.0296320144673062
297,0.091354117501112,0.0913432388915039,1,0.0913552360542533,0.0913481080595832,0.039957019125643,0.0333764527364226
298,0.0903165102319355,0.0903090026756177,1,0.0903163282884471,0.0903157002704586,0.0418812729935372,0.0357381689353153
299,0.0921873044590438,0.0921826817263313,1,0.0921811221455596,0.0921773936116467,0.0435526644395718,0.0369873043296857
300,0.103769096915361,0.103754924069179,1,0.103760673311197,0.103756325435172,0.0458020699331305,0.0385755766835584
301,0.125466606270137,0.125466606270137,1,0.12546244226612,0.125462639131426,0.0494980965063122,0.0414265541303336
302,0.131563633045022,0.131559545509847,1,0.131554632837675,0.131554772812214,0.0529178436209225,0.0442127331964163
303,0.0943742658742425,0.0490782834892623,1,0.0943624186193213,0.0490782842432805,0.0520107674236194,0.0370336650091774
304,0.10173630258661,0.0371693174905044,1,0.0374698684204878,0.0371693222052278,0.0521802088183471,0.0314229386850562
305,0.0326980902341898,0.0326860952232938,1,0.0326954523254514,0.032686147351052,0.0436373607006841,0.0265336267001673
306,0.0538042319526864,0.0537924765400852,1,0.0537881319150531,0.0537881370817544,0.0404292114848296,0.0256009382562384
307,0.0802687591514009,0.0802548849008578,1,0.080259345401196,0.0802548398871263,0.041689071276268,0.0281942748097749
308,0.0866762436145541,0.0866666751598137,1,0.0866640006914251,0.0866640873817377,0.0420494982197262,0.0293920989573879
309,0.100196679198624,0.100192406053833,1,0.10019033731651,0.100190402391695,0.044157025347942,0.0321528061651134
310,0.0941502721806605,0.0941451344324358,1,0.094141983586308,0.0941420509023711,0.0456048083915056,0.0339520526630806
311,0.104214010627827,0.104200941358835,1,0.104205969076874,0.104201152112208,0.0478797901999697,0.0365597088709262
312,0.121988910424471,0.121980473918801,1,0.121980636502067,0.121980638198836,0.051722823686226,0.0408959114020759
313,0.128388578499904,0.128370806078393,1,0.128373668286466,0.128371460127387,0.0541169813711411,0.0437388118360186
314,0.117813090823874,0.117572534081989,1,0.117575540036737,0.117572794817233,0.0547127260648123,0.0445834065869245
315,0.143723325886278,0.143723325886278,1,0.143729144449032,0.143724828400633,0.0574406041086202,0.0474099390755917
316,0.155391746039652,0.155388378864355,1,0.155383134605295,0.15538317724579,0.0589309102131985,0.0489187464959203
317,0.178889375204723,0.178879456650104,1,0.178879517002324,0.178879462380725,0.0735459240073667,0.0654703609138658
318,0.183976421836929,0.181948042721741,1,0.181940020321192,0.181940052796021,0.062431682190831,0.0525054203800545
319,0.180531805689858,0.180527592330094,1,0.180526975984061,0.180526979013095,0.0624672524140923,0.0528663047755293
320,0.207026306843778,0.207020630140859,1,0.20702282137685,0.207020622390984,0.0653647319077723,0.0562939153877471
321,0.210201510991229,0.210191523373264,1,0.210197689934409,0.0993570064876651,0.0669593557090341,0.046580927853247
322,0.210860624043988,0.210854426112858,1,0.210854512381162,0.124131907529398,0.0680016534047366,0.0426460258717966
323,0.217629865869582,0.21761726431746,1,0.217617614899473,0.0388020573798234,0.069078695993288,0.0299890781903705
324,0.238492661523577,0.0990655843603647,1,0.099059115459618,0.0598587166123956,0.071283591928313,0.0252615928145885
325,0.213814792447824,0.101205018737684,1,0.10119986112934,0.0526307248331529,0.0709196025457281,0.0218026276563117
326,0.22487356661383,0.148615459171055,1,0.148615882074861,0.0614615653560925,0.073346654489817,0.0221381666937326
327,0.146087048646011,0.146079746423629,1,0.146070282718166,0.07876297920543,0.0810217463844059,0.0433085413110925
328,0.142483094764303,0.102447282060462,1,0.10243673024107,0.0824492579746363,0.0594037080188809,0.0249549483795418
329,0.145755246240322,0.121088928356297,1,0.121089126704733,0.0981641856971631,0.0568429255671122,0.0288884250328505
330,0.154790869651717,0.154786343297486,1,0.115021372833832,0.115011930637698,0.0551952495721575,0.0324299163633506
331,0.130735068150007,0.130727855596444,1,0.130729258839577,0.0429356197048694,0.053539129759574,0.0287856566320215
332,0.157359544462458,0.103154922362538,1,0.157358366295804,0.103155589589102,0.0524684200648102,0.0294117905337002
333,0.180269382547136,0.126981453668492,1,0.126986747977618,0.126984915805689,0.0545039638893649,0.0334959700094144
334,0.221522651446044,0.221522651446044,1,0.221526734923578,0.221522910275321,0.0558023055545621,0.0420932540220787
335,0.238778152462557,0.238776763007053,1,0.238779227847431,0.238777618853624,0.0591567665022184,0.0497818373160482
336,0.222454533251106,0.222453737550242,1,0.222453787694627,0.22245375351422,0.0619164238732363,0.0550423356264513
337,0.221167438005468,0.22116548135354,1,0.221164225425668,0.221164385393083,0.0649924947492648,0.0597575862216905
338,0.243057268458272,0.0783085732874083,1,0.243052526265362,0.0783089502240396,0.0713961745180398,0.0477545918154594
339,0.238861196871399,0.0910752540386463,1,0.0910771338112792,0.0910754900901856,0.0744012210254038,0.0396804917241627
340,0.24392202224789,0.0893611671783877,1,0.0893611510616327,0.0893611700188015,0.0771490120745364,0.0319129436980857
341,0.090022094086026,0.090022094086026,1,0.0900217075801236,0.0900217600553937,0.0513541217309685,0.0221940116669954
342,0.0567186329096997,0.0567146352543986,1,0.0567202073270526,0.0567194941396822,0.0360400245714077,0.0178992055351364
343,0.0637884195157389,0.0637865746108169,1,0.0637821886551406,0.0637820475509989,0.027665463432448,0.017223851731635
344,0.0659956618696756,0.0659896357847194,1,0.0659900320387041,0.065990027409841,0.0237522621104545,0.0179098366639392
345,0.0837682145192518,0.0837546364493376,1,0.0837582062127212,0.0837581894335191,0.0250869530967029,0.0209371391474349
346,0.0888875251914209,0.0888835242943382,1,0.0888764296019135,0.0888769646604498,0.0270353768465331,0.0232743741180227
347,0.100713214406156,0.100705483512519,1,0.10070566303509,0.100705489697694,0.0299403036235392,0.0257843173826049
348,0.100665555744064,0.100656910490625,1,0.100657826620554,0.100656913260325,0.0326826316915662,0.0279851032495794
349,0.109172903897361,0.109170417672258,1,0.109170239461711,0.109169307769491,0.0362061970902266,0.0306664130025867
350,0.137257761192964,0.105623255784877,1,0.105620085791069,0.105619791629435,0.0417273046091113,0.0322853182836827
351,0.161162369652804,0.124448455859088,1,0.124449165233678,0.124448418809645,0.0480457521385498,0.0348923149006702
352,0.185465326496491,0.141778701904224,1,0.141779648761993,0.141778277694906,0.0549255142206456,0.0378849724345588
353,0.211218605108113,0.156215328539847,1,0.156216426962494,0.156215016558256,0.0627456742102074,0.0413467677935036
354,0.238142425978461,0.180599421893503,1,0.18059857782116,0.180598518666948,0.0711608603349281,0.0461249572050551
355,0.266120624191114,0.0248691505216209,1,0.198453869108014,0.198453794993413,0.0803413740602726,0.0514506292207308
356,0.216907590392863,0.0707930311863729,1,0.216897412750713,0.216897287217738,0.0794648423666537,0.0551445787047543
357,0.227221513202605,0.102976737055487,1,0.227204294518938,0.102974654968174,0.0771269285969396,0.0374934227741344
358,0.246294782960162,0.111741485629751,1,0.246294978232422,0.111745037846851,0.0687251654965617,0.0238795467888189
359,0.265890793834283,0.0972369161817703,1,0.0972326241468359,0.0685684534236622,0.0630576435508295,0.026496781809754
360,0.224919656576909,0.0918965377904685,1,0.0918960828761936,0.0490740758123591,0.0547459335387459,0.0356934908710366
361,0.220580586704552,0.0863619718496714,1,0.0863627237962535,0.0295330387561688,0.0489797301742801,0.0422959038533356
362,0.250959256747515,0.0924389126009616,1,0.0174297628621547,0.0174305790417786,0.0480455948987088,0.0423117677857224
363,0.247472581396276,0.0853487421834537,1,0.0216251983340744,0.0216255100311993,0.0461345866318039,0.0421761785055586
364,0.0789573279691147,0.0787728026060467,1,0.0309752403478276,0.0309753661373648,0.026173038565836,0.0404047288664351
365,0.101830825375377,0.0743250699894061,1,0.0743261761031942,0.0743263358774457,0.0151919887543666,0.0347372913815492
366,0.113392793745452,0.0921795312204073,1,0.092180005080398,0.0921801412573823,0.0101905396173257,0.027942015928563
367,0.123391442761551,0.106751637643035,1,0.106752315365906,0.106752429868057,0.00553281353496662,0.0227038732433192
368,0.131919918226085,0.119875690619084,1,0.119876864512204,0.119876927904874,0.0251278685546305,0.0291613045796008
369,0.145799856910051,0.145799856910051,1,0.14580063499434,0.145800658439737,0.0424477147602349,0.0443102671177733
370,0.129680153339503,0.129674536138618,1,0.129675602892898,0.12967559558018,0.0563379049619364,0.0584423238594076
371,0.138212525555948,0.138196574188978,1,0.138199307562588,0.138196618263137,0.070147766471455,0.0722265359309045
372,0.153059819713765,0.153044966291965,1,0.153046148671067,0.153044971102158,0.0811990173714148,0.0830219864098985
373,0.162462342481673,0.162453102047444,1,0.162454910765073,0.162453226172419,0.0914999464973927,0.0930450821136518
374,0.152930821529368,0.152925947267851,1,0.152922811580168,0.152922610256899,0.100478699644813,0.101927881895818
375,0.161826241316389,0.161816775293708,1,0.161812418411935,0.161811692135554,0.109978357567778,0.111291983823755
376,0.163090472298662,0.161051509429859,1,0.161048450697402,0.16104824056952,0.11684740568462,0.117960212455748
377,0.148786090539155,0.148785843426786,1,0.148786182212751,0.148785863685841,0.12225536311999,0.123654176670913
378,0.0739675612577534,0.0739675616069951,1,0.0739676733268043,0.0739676922892702,0.104997587120808,0.106754646754459
379,0.0478761704933143,0.0478761234582791,1,0.047875571127169,0.0478755711261451,0.0939568127556761,0.0956927694693694
380,0.0514710373550908,0.0514691472285897,1,0.0514720334761403,0.0514720925508628,0.0825097188730389,0.0840872276988595
381,0.0550996219743854,0.0550979341238253,1,0.0550933995224791,0.0550937395390923,0.0740962836890537,0.075442432095976
382,0.0364763351055436,0.0364807994076057,1,0.0364777838939007,0.0364780799310518,0.0687558227387922,0.0696501356247884
383,0.0343074518995583,0.0342981826630432,1,0.0343051408274349,0.0343054571960989,0.066371946140581,0.0668774081976764
384,0.0239077009558699,0.0239133671835133,1,0.0239155473817201,0.0239159240487117,0.065239965617731,0.0653235226246206
385,0.0786612244230262,0.078655453708989,1,0.0786609035481383,0.0786609948626218,0.0668281755748933,0.0670496883660043
386,0.0705644449536578,0.0705644449536578,1,0.070559374148723,0.070559884604548,0.0684488157011438,0.0685542991327457
387,0.0876026778337063,0.0876026785693156,1,0.0876006237511145,0.0876012946696101,0.0694147424682744,0.0696232196455358
388,0.0713897136331769,0.0713897136331769,1,0.07138884421802,0.0713892194453096,0.0635387240408053,0.0638369468904618
389,0.044781380647671,0.044781380647671,1,0.0447800257159588,0.0447799270969409,0.0590864951990078,0.0589884293646336
390,0.0523285346626631,0.0523269493006037,1,0.0523205852234054,0.0523200131858857,0.0558341438741404,0.054736324731268
391,0.0747815009086997,0.0747774948270185,1,0.0747781008320084,0.0747774626878731,0.0541331631777151,0.0519840918552996
392,0.0958436928601472,0.0958300098815246,1,0.0958313557030327,0.0958301024455214,0.0545951919615945,0.0513206659130782
393,0.128922060610385,0.137425110781997,1,0.128913116899843,0.137427897220588,0.0548843838337121,0.0601097462515378
394,0.157215644785264,0.114147472228041,1,0.114147985010049,0.11414754650493,0.056272841659584,0.0643031595682582
395,0.177064722406644,0.0816105675209822,1,0.0816148109526625,0.0816138083949661,0.0573763655269115,0.0630512075877448
396,0.107640988024763,0.0778349279183667,1,0.0778349028562634,0.0778348675840067,0.0553298963763688,0.061387894826549
397,0.0728368390507373,0.0728356612078556,1,0.0728377904129052,0.0728374970282586,0.0522232896838474,0.059979597111312
398,0.0673842862418283,0.0673842862418283,1,0.0673844293934413,0.0673883713591055,0.0523527224612161,0.0583243271305034
399,0.0781130508707525,0.0781091882126893,1,0.0781080442531074,0.0781109943715096,0.0545986121973226,0.0583063966230333
400,0.0841279448978514,0.0841210787097425,1,0.0841233634896363,0.0841229914831433,0.0570239508278109,0.0586055117035866
401,0.0985789067169021,0.0985692579899063,1,0.09857218735119,0.0985718273340407,0.0577919699119439,0.0577255564242818
402,0.111189734236707,0.111182368263938,1,0.111175433756779,0.111174981569366,0.0575396194217992,0.0560908975543481
403,0.12599768760746,0.125991046364129,1,0.125991821947493,0.125991770405845,0.057587468891996,0.0551093887314778
404,0.143597947207495,0.143590279664252,1,0.143590804584966,0.14359074501006,0.0578237264246242,0.054462427358518
405,0.154606561143165,0.15459430657145,1,0.154594752787725,0.154594711401158,0.0580929614587067,0.0541342991365143
406,0.175391602305808,0.17537636784834,1,0.175376770063239,0.175376383086283,0.0600750473614884,0.0556509562769076
407,0.185472966372436,0.185461450326684,1,0.185462256947379,0.185462189332386,0.0612843761678311,0.0565104552047649
408,0.190803181906789,0.190796896864811,1,0.190797709628887,0.190797408712048,0.0609549005838711,0.0559347514307578
409,0.197877095731244,0.19786861574747,1,0.197869314387306,0.197869240060737,0.0599324295189558,0.0547402899290719
410,0.218697665421404,0.108976714010503,1,0.218682659284608,0.218682412167782,0.0610220171705862,0.0555898618311521
411,0.244929612877388,0.0787771297245481,1,0.0787798651779316,0.078778663356496,0.0626886522514444,0.0450553630932878
412,0.208830094730577,0.0538159230141783,1,0.0538131798242952,0.0538205616096954,0.0593987200160899,0.038543063444626
413,0.226096599464259,0.0550342110400964,1,0.0550383134297129,0.055037808415966,0.0574317296760209,0.0334026155885912
414,0.24179581921585,0.057548134476193,1,0.0575550604036896,0.0575547037758172,0.0558922929608783,0.0286954873721462
415,0.244946800999874,0.0428782552474771,1,0.0428795726399031,0.0428794247249895,0.0550318473858029,0.0231384196256258
416,0.254836585276834,0.0516538070319998,1,0.0516505987279787,0.0516501560796685,0.0545877063616341,0.019847478969114
417,0.265521647182609,0.0714707224224255,1,0.0714755419826984,0.0714754363961699,0.0547305659915011,0.0193065188413974
418,0.273060711767368,0.0915721818268872,1,0.091571263305597,0.0915711712994197,0.0563625672090972,0.0206499475749706
419,0.289138537635352,0.122072248399303,1,0.122072002106283,0.122071994542704,0.0599061277592419,0.0230429735702583
420,0.28341915919111,0.113256018152963,1,0.11325599611802,0.113255980596387,0.0620538604406363,0.0264434837003991
421,0.297985097105163,0.136839681669283,1,0.136839658131547,0.136839656512188,0.0653604790695705,0.0295036914231149
422,0.305030520149875,0.163605431123159,1,0.163604322790634,0.163604185480232,0.0681420265242434,0.0346707011295036
423,0.311481061803031,0.185144757112015,1,0.185143702927327,0.185143355419512,0.0697802919142131,0.0397469209445836
424,0.330636661550543,0.218860245549413,1,0.218859638303686,0.218855180611927,0.0709830230614208,0.0449985894367031
425,0.32558830085976,0.225089125058586,1,0.225090148695941,0.2250900131023,0.0703285688111249,0.048605864529111
426,0.299743232418164,0.223094918374764,1,0.223088830285534,0.223088564705683,0.0667137181778645,0.0498672478600129
427,0.219278381489621,0.212682349646903,1,0.212674887052741,0.212673861135164,0.0564640938883745,0.0490189578469202
428,0.20671930246501,0.19602930263808,1,0.1960299849804,0.196029492688069,0.0485692414936971,0.0462091742957652
429,0.199538480096195,0.187008030067264,1,0.187008417077837,0.18700833588013,0.0429787964401901,0.044029805855966
430,0.0333533552121002,0.0333454195747717,1,0.0333513254451377,0.0333454297449222,0.0273287670983541,0.031964408154696
431,0.0400445904345648,0.0400445913442515,1,0.0400458644618108,0.0400458660202594,0.0183612799065961,0.0259542952848861
432,0.0474080252310257,0.0474080252310257,1,0.047411768627071,0.0474114938483653,0.0188873478907493,0.0255249874669941
433,0.0345111973973927,0.0345111973973927,1,0.0345118425990342,0.0345118402068124,0.0233370162219165,0.0283875420794919
434,0.0209897236089707,0.0209897240003897,1,0.0209873701121097,0.0209873344902714,0.0249442490902452,0.0289185339891843
435,0.0579535015087568,0.0579535015087568,1,0.0579533576536631,0.0579532467703851,0.0221178714114432,0.0251709639873952
436,0.0457006303383476,0.0457006312656336,1,0.0456971136164069,0.0456946140838835,0.0195643231571444,0.0217206097169637
437,0.0996365679387992,0.0996319489276166,1,0.0996327937131802,0.0996309571809447,0.0121703680600654,0.0132810787872187
438,0.0969336294341876,0.0969336303673258,1,0.0864877208198315,0.0864869804436644,0.00944901987958515,0.00969319847070189
439,0.0832978150236513,0.0832898188551119,1,0.0832937490978797,0.0832939584812992,0.0120472135635155,0.0105580716822548
440,0.0765181122854778,0.0765212633593885,1,0.0765211506075392,0.0765211479238558,0.0165033193521333,0.0138322462874844
441,0.100720437039362,0.0959792374761502,1,0.0959787935661618,0.0959787790285829,0.0226435593844023,0.0166593657977612
442,0.115246809771479,0.115245322008535,1,0.115245263911281,0.115245263016756,0.0276335996714411,0.0213095944706184
443,0.122960114796449,0.107307638953952,1,0.107307684940492,0.107307666179982,0.0314539933806309,0.025269411315077
444,0.108655490407654,0.108645685555077,1,0.108645641708971,0.108645593110696,0.0336050436367015,0.0270594034371195
445,0.11067056770209,0.110666699922137,1,0.110666711642174,0.110666705064455,0.0350352070448413,0.0282187348393944
446,0.125666239821758,0.1256611663237,1,0.125661340899594,0.125661231236258,0.036036396977833,0.0288412575470658
447,0.13975001961874,0.139746309333692,1,0.139746646856161,0.139746325121626,0.0388537616549505,0.0313138506140757
448,0.15114851418852,0.151142120084323,1,0.151142139475953,0.151142138106976,0.0412513923180947,0.0333326658876393
449,0.145656029407826,0.145639636930377,1,0.145639639370861,0.145639639180356,0.040937584435153,0.0327799880091182
450,0.08069990453882,0.0806958820747661,1,0.0806951590657909,0.0806951417593287,0.0383550938572873,0.0308097223414558
451,0.0878019130616519,0.0877909061723045,1,0.0877908655981286,0.0877908645150221,0.0390506635135052,0.0324811054827217
452,0.0695021371842431,0.0694908731342222,1,0.0694862805913389,0.0694861800404519,0.0389656422427949,0.0330847597239396
453,0.0551245496901462,0.0551170691052166,1,0.0551142589129188,0.0551141925136096,0.0366289557504049,0.0311819279368611
454,0.0604815546955249,0.0604693313735484,1,0.0604673766806928,0.0604673158860561,0.035442489023486,0.0302790229974247
455,0.0591862416210854,0.059178631946155,1,0.0591827753549556,0.059182769892351,0.0336443042871334,0.0287686099705248
456,0.0328396649136249,0.0328315519643203,1,0.0328300343299989,0.0328299912785779,0.0299434224742667,0.0260307511232369
457,0.0191897841128718,0.0191897841128718,1,0.0191903173013194,0.0191903061895892,0.0243325989698586,0.0217080166075836
458,0.0393797638960137,0.0393797638960137,1,0.0328964650699828,0.0328964627412225,0.0187422075994457,0.0173878501799683
459,0.0487697542010919,0.0487697542010919,1,0.0448667466194959,0.0448664016391939,0.0150843423125867,0.0152721314291119
460,0.0610168798618769,0.0610180386435979,1,0.0560181753517305,0.0560182364475821,0.0117754062159736,0.0149417320585519
461,0.0616572430106919,0.0616572430093575,1,0.0616543578999239,0.0616574650351004,0.00894255818433157,0.0133987381953173
462,0.0231472874712286,0.0231409686425231,1,0.0214535857086074,0.0231489628366325,0.0123347637324329,0.0156818895452217
463,0.0318098501654923,0.0318067298575296,1,0.0386935281165522,0.0318067960353511,0.0157547292035726,0.0180580744639067
464,0.0482142893121757,0.0482141317128536,1,0.0366394966332858,0.0366375613411141,0.0180544250954801,0.0243522893436835
465,0.0586859944391895,0.0376067988532141,1,0.0376178653602382,0.0376166900816461,0.019815780637943,0.027673723898057
466,0.0720373849429306,0.072035609950664,1,0.0454003266917388,0.0454018645052874,0.0222191310663515,0.029444326980178
467,0.0808554951225534,0.040343448221418,1,0.0403426037489167,0.0403434386128505,0.0229339168317254,0.0298315225783584
468,0.0799585971535565,0.0407249267640103,1,0.0407239245562593,0.0407238909571963,0.0253038752857638,0.0321048947625074
469,0.0677116087252983,0.0677100428465284,1,0.0392149168821022,0.0392146143097743,0.0262419371727656,0.0329173451264564
470,0.0613449568835035,0.0613379272295229,1,0.0315179763805798,0.0315179710830494,0.0254197340497173,0.0316551658278821
471,0.0594986477197963,0.0266169164143474,1,0.0266153265945339,0.0266152972405751,0.0246164506280159,0.03129050294185
472,0.0477558999057465,0.047752880090911,1,0.0477526861229919,0.0477526853520844,0.025246572226947,0.0301037241710774
473,0.0332960687095329,0.0332918656060833,1,0.0332895472885408,0.0332894667730211,0.0248492488078797,0.0286272443156048
474,0.0511671882023413,0.0511643960379058,1,0.0511630247741979,0.0511629746322838,0.0217371401731976,0.0245711573116971
475,0.0622987881839218,0.0671382351481411,1,0.0622902420748453,0.0622901984718739,0.0191743433447892,0.021286076618601
476,0.0808577144703761,0.0513133225317343,1,0.0513139882174552,0.0513130920553184,0.0164730532018511,0.0291203351131935
477,0.12212372501029,0.0691708680685572,1,0.0691717681540756,0.0691717796188483,0.0102783485294696,0.0359487390682173
478,0.132056570432357,0.0575486351040326,1,0.057544579579215,0.0575446380712379,0.00719049342630702,0.0391788926856236
479,0.145867986472322,0.0424775482720693,1,0.0424806256217757,0.0424806937683651,0.00902145494742329,0.0403785575249111
480,0.165962557686526,0.0153075545738205,1,0.0153073844774726,0.0153073877045194,0.0135847256089111,0.0380153153883181
481,0.170894024992171,0.0127257129739753,1,0.012727454789463,0.0127274516744934,0.0184580947941118,0.0357212454195351
482,0.18830150279261,0.0271722705093887,1,0.0271716509134676,0.0271716444348289,0.0243068900464818,0.032277207307338
483,0.216090606686155,0.0670014982493321,1,0.0669974290074268,0.066997434301169,0.0280895574159578,0.025930091271463
484,0.175133153032363,0.0647666755973546,1,0.0647670643572489,0.0647670656496895,0.0271280608629047,0.0219733273465678
485,0.174221862801009,0.0556534457468614,1,0.0556555355426619,0.0556555424020535,0.0270967316026708,0.0203607475887027
486,0.0537802550883136,0.0537709029045031,1,0.0537768464028897,0.053776854995038,0.0184638290075487,0.018800055816214
487,0.0420184881217133,0.0420122295848126,1,0.0420134289885775,0.0420134428649167,0.0120179985243426,0.0186744660006149
488,0.0486342252041344,0.0486254156448695,1,0.0486259915479606,0.0486260035119052,0.010590639325322,0.0198600263809462
489,0.0468152687721998,0.0468107765487168,1,0.0468161859020576,0.0468161881256898,0.00851031835581231,0.0175953355587034
490,0.0278492379660036,0.0278492379660036,1,0.0238580244400281,0.0238580305863848,0.0100445609243079,0.0181974224881677
491,0.0435368615463971,0.043532202846134,1,0.0435370225345587,0.0435370258630715,0.0133095474724953,0.0197832879929867
492,0.0508802702026077,0.0508726856320891,1,0.0508700897450114,0.0508701169116383,0.0159658795255,0.0212082297125966
493,0.0549741068924833,0.0424260436210586,1,0.0424203300940372,0.0424203589205522,0.0181875509030534,0.0227479700167136
494,0.0417270133179095,0.0417195184739895,1,0.0417192206942951,0.0417192437577483,0.0197647744281159,0.0235279901716078
495,0.0213719536110601,0.0213596467555302,1,0.0213620955295746,0.0213621001441665,0.0189309162641865,0.0227327020336545
496,0.0333516068952148,0.0333546064815456,1,0.033356890213847,0.0333568863527633,0.0192830313063262,0.0231529798907222
497,0.04308747152909,0.04308747152909,1,0.0374000065053241,0.0374000076831509,0.0192636394558604,0.0228147070753758
498,0.0304404652355932,0.0304313808836016,1,0.0304356537993492,0.030435654670316,0.0202698831513907,0.0237548887311984
499,0.0303309158480296,0.0303223353742382,1,0.0303257649622199,0.0303257625947962,0.0198810974955767,0.0232206316552358
500,0.0410767584078907,0.0410767584145967,1,0.041083487349986,0.041083488869041,0.0178614547209778,0.0206959775681953
501,0.081592409898288,0.081592409898288,1,0.081596053812874,0.0815960507084364,0.013015090697662,0.0166713313541024
