frame,currentErrorM,currentAccepted,alias_selectErrorM,alias_selectAccepted,alias_trackErrorM,alias_trackAccepted
415,0.253737759327395,1,0.0486952348466641,1,0.0486952348466641,1
416,0.262781280701265,1,0.0574949190481905,1,0.0574949190481905,1
417,0.272940057816509,1,0.0787937907280218,1,0.0787937907280218,1
418,0.280729957311721,1,0.0995542899615759,1,0.0995542899615759,1
419,0.29696905490379,1,0.130201042138306,1,0.130201042138306,1
420,0.291316184415131,1,0.143290331011113,1,0.143290331011113,1
421,0.305493222419347,1,0.161779916164011,1,0.161779916164011,1
422,0.311687491744638,1,0.17058667051879,1,0.17058667051879,1
423,0.318940873309001,1,0.192922108350966,1,0.192922108350966,1
424,0.339579304454113,1,0.228274589713239,1,0.228274589713239,1
425,0.333781815894647,1,0.233827519587948,1,0.233827519587948,1
426,0.308140934133747,1,0.231490588971866,1,0.231490588971866,1
427,0.224441333342454,1,0.224440005960735,1,0.224440005960735,1
428,0.214604853309729,1,0.21460383940995,1,0.21460383940995,1
429,0.209220943551751,1,0.20922073621525,1,0.20922073621525,1
430,0.0634057668791696,1,0.0634057668791696,1,0.0634057668791696,1
431,0.00675626104396747,1,0.0379740353842497,1,0.0379740353842497,1
432,0.0441952044301635,1,0.0441980761562406,1,0.0441980761562406,1
433,0.0358273853729282,1,0.0358237690060726,1,0.0358237690060726,1
434,0.0290977281256891,1,0.0290881021789534,1,0.0290881021789534,1
435,0.0626392146752694,1,0.0626399747602214,1,0.0626399747602214,1
436,0.0474752644109387,1,0.0474777572056406,1,0.0474777572056406,1
437,0.100420318040442,1,0.10042031801706,1,0.10042031801706,1
438,0.099380740470128,1,0.0993789757704801,1,0.0993789757704801,1
439,0.0882698107173685,1,0.0882669965874234,1,0.0882669965874234,1
440,0.0836219410685111,1,0.0836231281755463,1,0.0836231281755463,1
441,0.110158667472269,1,0.104351930412915,1,0.104351930412915,1
442,0.125246411168917,1,0.125243518869577,1,0.125243518869577,1
443,0.131510503154548,1,0.116545376003133,1,0.116545376003133,1
444,0.117754124287091,1,0.117760145941036,1,0.117760145941036,1
445,0.120436954830754,1,0.120437957174886,1,0.120437957174886,1
446,0.137531535540075,1,0.137531535586986,1,0.137531535586986,1
447,0.153879924296037,1,0.153883550971418,1,0.153883550971418,1
448,0.16536952012299,1,0.165369526193137,1,0.165369526193137,1
449,0.15958678619913,1,0.159591123598269,1,0.159591123598269,1
450,0.0917045303125635,1,0.0916923844582564,1,0.0916923844582564,1
451,0.0987264937623709,1,0.0935970138695647,1,0.0935970138695647,1
452,0.0831348317550476,1,0.0831189241073637,1,0.0831189241073637,1
453,0.0707018893597075,1,0.0706860433638993,1,0.0706860433638993,1
454,0.0771661474241541,1,0.0771529024868699,1,0.0771529024868699,1
455,0.0759639249847252,1,0.0759506415076574,1,0.0759506415076574,1
456,0.0595147218044796,1,0.0595130545656301,1,0.0595130545656301,1
457,0.0297142200118849,1,0.029708997063152,1,0.029708997063152,1
458,0.0508277512431441,1,0.0508268721747578,1,0.0508268721747578,1
459,0.0567647004952382,1,0.0567627324505293,1,0.0567627324505293,1
460,0.0668721081050405,1,0.0668721080004247,1,0.0668721080004247,1
461,0.0709430003796365,1,0.0709430003796365,1,0.0709430003796365,1
462,0.0480773735707593,1,0.0480723773443518,1,0.0480723773443518,1
463,0.0504841774631177,1,0.0504868968144572,1,0.0504868968144572,1
464,0.0686442755805053,1,0.0686442775816916,1,0.0686442775816916,1
465,0.0804365594681642,1,0.0804381112671301,1,0.0804381112671301,1
466,0.0923127329099901,1,0.0923138649019068,1,0.0923138649019068,1
467,0.100251131269266,1,0.100252593876102,1,0.100252593876102,1
468,0.101807149165933,1,0.101807149165933,1,0.101807149165933,1
469,0.0930652756731108,1,0.0930651123854037,1,0.0930651123854037,1
470,0.0840533242932451,1,0.084052893696884,1,0.084052893696884,1
471,0.0812564733646755,1,0.0490637373146917,1,0.0490637373146917,1
472,0.0690039988872495,1,0.0690075655547674,1,0.0690075655547674,1
473,0.0548596059363821,1,0.0548634321189917,1,0.0548634321189917,1
474,0.0684957898649044,1,0.0684979641862682,1,0.0684979641862682,1
475,0.0794636245389312,1,0.103648913454614,1,0.103648913454614,1
476,0.095859313270337,1,0.118649407520863,1,0.118649407520863,1
477,0.135901476316554,1,0.13590839824938,1,0.13590839824938,1
478,0.145374071782061,1,0.0422760343594255,1,0.0422760343594255,1
479,0.159531567962588,1,0.0296016034220818,1,0.0296016034220818,1
480,0.179108937780789,1,0.0137982272183808,1,0.0137982272183808,1
481,0.183792699085307,1,0.0261487664340044,1,0.0261487664340044,1
482,0.201749373160957,1,0.0459715613800308,1,0.0459715613800308,1
483,0.227161150791386,1,0.0798825921071562,1,0.0798825921071562,1
484,0.186217458836337,1,0.07698053598214,1,0.07698053598214,1
485,0.188163743491195,1,0.0718650155225503,1,0.0718650155225503,1
486,0.0711622273114729,1,0.0711719915349357,1,0.0711719915349357,1
487,0.0740157673533769,1,0.0740150231204018,1,0.0740150231204018,1
488,0.0615870194663692,1,0.0470570744170415,1,0.0470570744170415,1
489,0.0662454774944507,1,0.0489259586329714,1,0.0489259586329714,1
490,0.0732150622774312,1,0.03705219668719,1,0.03705219668719,1
491,0.104456481935116,1,0.0622613848737622,1,0.0622613848737622,1
492,0.112653271938946,1,0.0778902262542346,1,0.0778902262542346,1
493,0.115480798381032,1,0.0340267643555636,1,0.0340267643555636,1
494,0.0582933857591605,1,0.0361484547158301,1,0.0361484547158301,1
495,0.0159100509602502,1,0.0159107729351434,1,0.0159107729351434,1
496,0.0163432829173541,1,0.0163432829100937,1,0.0163432829100937,1
497,0.0236989431829449,1,0.0276861521896222,1,0.0276861521896222,1
498,0.0194243249503672,1,0.0194234530157188,1,0.0194234530157188,1
499,0.032143784319333,1,0.0321437843149212,1,0.0321437843149212,1
500,0.0479181501479968,1,0.0395450199370482,1,0.0395450199370482,1
501,0.0715446133628732,1,0.0736067133099441,1,0.0736067133099441,1
502,0.077963277894599,1,0.077967337630045,1,0.077967337630045,1
503,0.0702403941645389,1,0.0702423438154299,1,0.0702423438154299,1
504,0.0668927432248163,1,0.0668958515753729,1,0.0668958515753729,1
505,0.0583439974177401,1,0.0583449711174403,1,0.0583449711174403,1
506,0.0493673363065325,1,0.0493678611693455,1,0.0493678611693455,1
507,0.0287935223187566,1,0.0287967344158129,1,0.0287967344158129,1
508,0.0310573990304516,1,0.0310609972874099,1,0.0310609972874099,1
509,0.0323258484389118,1,0.0323258503998139,1,0.0323258503998139,1
510,0.0428868512727542,1,0.0428868512727542,1,0.0428868512727542,1
511,0.0511783307279755,1,0.0511786748760283,1,0.0511786748760283,1
512,0.064619062519186,1,0.0646219866004414,1,0.0646219866004414,1
513,0.0766272319970813,1,0.079727533338603,1,0.079727533338603,1
514,0.0809274677169139,1,0.0809271925860712,1,0.0809271925860712,1
515,0.0762989119079697,1,0.0762989116247704,1,0.0762989116247704,1
516,0.0675275240553391,1,0.0675275240553391,1,0.0675275240553391,1
517,0.0602970330721764,1,0.0603022584360493,1,0.0603022584360493,1
518,0.0548022819701648,1,0.0548057484644993,1,0.0548057484644993,1
519,0.0635827909396893,1,0.0635896403335284,1,0.0635896403335284,1
520,0.0827519395578759,1,0.0827626102860086,1,0.0827626102860086,1
521,0.0877063361508272,1,0.0876992530135037,1,0.0876992530135037,1
522,0.0939449631970907,1,0.0939451228134303,1,0.0939451228134303,1
523,0.0960348097376796,1,0.0960350349417853,1,0.0960350349417853,1
524,0.102119650765489,1,0.102119651406656,1,0.102119651406656,1
525,0.130860047184262,1,0.131592605062134,1,0.131592605062134,1
526,0.144344145712223,1,0.144336228937691,1,0.144336228937691,1
527,0.140542415618289,1,0.140541697921841,1,0.140541697921841,1
528,0.0791909416523541,1,0.0791812815018079,1,0.0791812815018079,1
529,0.0555866876779038,1,0.0555797057215338,1,0.0555797057215338,1
530,0.0545797762457998,1,0.0545746573098874,1,0.0545746573098874,1
531,0.0527899019048855,1,0.0527852129220675,1,0.0527852129220675,1
532,0.0670627019138157,1,0.0670608662028106,1,0.0670608662028106,1
533,0.0887916187632314,1,0.0887801434924585,1,0.0887801434924585,1
534,0.0915506901616776,1,0.0915390863527914,1,0.0915390863527914,1
535,0.0902601350939203,1,0.0902506967495876,1,0.0902506967495876,1
536,0.102400152602759,1,0.102393330515695,1,0.102393330515695,1
537,0.0662641748825338,1,0.0662420585928851,1,0.0662420585928851,1
538,0.0711029212265535,1,0.0710831514568309,1,0.0710831514568309,1
539,0.0808162275813188,1,0.080811788070122,1,0.080811788070122,1
540,0.114424291401766,1,0.114418934597901,1,0.114418934597901,1
541,0.108432371468602,1,0.108418328250574,1,0.108418328250574,1
542,0.0949224911848254,1,0.0949224881953412,1,0.0949224881953412,1
543,0.10417269038911,1,0.10417269038911,1,0.10417269038911,1
544,0.101008279339063,1,0.101009501304952,1,0.101009501304952,1
545,0.0974950936428407,1,0.0975088596621546,1,0.0975088596621546,1
546,0.0916075045034915,1,0.0916094620051582,1,0.0916094620051582,1
547,0.0927004131191579,1,0.0927057309603422,1,0.0927057309603422,1
548,0.0652307821836669,1,0.0652364815680526,1,0.0652364815680526,1
549,0.0835913305711434,1,0.0884384187200538,1,0.0884384187200538,1
550,0.0891501284526431,1,0.0930399958321662,1,0.0930399958321662,1
551,0.0758545530432821,1,0.0754437484146234,1,0.0754437484146234,1
552,0.0648054182683301,1,0.0659520067935257,1,0.0659520067935257,1
553,0.061735435048968,1,0.0651428940816907,1,0.0651428940816907,1
554,0.0651096943262708,1,0.0620707064007581,1,0.0620707064007581,1
555,0.0317742932578472,1,0.0496575963991714,1,0.0496575963991714,1
556,0.048261305446667,1,0.0749436045007298,1,0.0749436045007298,1
557,0.0674775827145457,1,0.0607242355901269,1,0.0607242355901269,1
558,0.0912607240248377,1,0.101820340219578,1,0.101820340219578,1
559,0.111384357789139,1,0.118087120412965,1,0.118087120412965,1
560,0.131812135777841,1,0.1666644472492,1,0.1666644472492,1
561,0.127011860892959,1,0.112859982840813,1,0.112859982840813,1
562,0.0820869858177473,1,0.12860583079404,1,0.12860583079404,1
563,0.0805383137814237,1,0.131398290082556,1,0.131398290082556,1
564,0.0656562431646868,1,0.0656510959942142,1,0.0656510959942142,1
565,0.0506419701207527,1,0.122581341948406,1,0.122581341948406,1
566,0.0645902587152473,1,0.138696012439209,1,0.138696012439209,1
567,0.0431631438993636,1,0.0429090872744707,1,0.0429090872744707,1
568,0.051722332420329,1,0.0517278910421581,1,0.0517278910421581,1
569,0.0181987918831139,1,0.0182101415052348,1,0.0182101415052348,1
570,0.0235723417805033,1,0.0235772250512162,1,0.0235772250512162,1
571,0.032805663274804,1,0.0328084077626375,1,0.0328084077626375,1
572,0.0648284967907122,1,0.0648352511388021,1,0.0648352511388021,1
573,0.0849956664007815,1,0.084995668665278,1,0.084995668665278,1
574,0.10385511329475,1,0.10385956523368,1,0.10385956523368,1
575,0.104083383345697,1,0.104083384612955,1,0.104083384612955,1
576,0.10826159691289,1,0.10826159691289,1,0.10826159691289,1
577,0.10136060019889,1,0.101360040036788,1,0.101360040036788,1
578,0.105772434803281,1,0.105770067843997,1,0.105770067843997,1
579,0.158855841551928,1,0.158855840308984,1,0.158855840308984,1
580,0.124020664313895,1,0.124014862812402,1,0.124014862812402,1
581,0.108274348772455,1,0.108271498314698,1,0.108271498314698,1
582,0.0681977563445166,1,0.0681929320792051,1,0.0681929320792051,1
583,0.0615726655043324,1,0.0615706744352576,1,0.0615706744352576,1
584,0.067301553314735,1,0.067301441169875,1,0.067301441169875,1
585,0.055688433550494,1,0.055688433550494,1,0.055688433550494,1
586,0.0391998483320829,1,0.0392093057096723,1,0.0392093057096723,1
587,0.0515925979823757,1,0.051093377143962,1,0.051093377143962,1
588,0.0597416906938011,1,0.0597424758521379,1,0.0597424758521379,1
589,0.0757484052245506,1,0.0757484216838138,1,0.0757484216838138,1
590,0.0588649973301929,1,0.0588743110974208,1,0.0588743110974208,1
591,0.0504959053417911,1,0.0505075431066277,1,0.0505075431066277,1
592,0.0672975448545192,1,0.0672975946684403,1,0.0672975946684403,1
593,0.0878323808153753,1,0.0878384596351233,1,0.0878384596351233,1
594,0.0716368607978458,1,0.0716377014116467,1,0.0716377014116467,1
595,0.0768968810466793,1,0.0768968810466793,1,0.0768968810466793,1
596,0.0246892290974821,1,0.0246892290974821,1,0.0246892290974821,1
597,0.0685520800282174,1,0.068547876301829,1,0.068547876301829,1
598,0.0802866096015087,1,0.080280262801577,1,0.080280262801577,1
599,0.0884003436876599,1,0.0883962463485045,1,0.0883962463485045,1
600,0.0867120913931961,1,0.0867135333637303,1,0.0867135333637303,1
601,0.223606942659003,1,0.223605052051422,1,0.223605052051422,1
602,0.182132986586764,1,0.182128794575378,1,0.182128794575378,1
603,0.124067407745843,1,0.124063740068344,1,0.124063740068344,1
604,0.116010015974211,1,0.116004343761763,1,0.116004343761763,1
605,0.127067594293944,1,0.127063796420449,1,0.127063796420449,1
606,0.18688315076521,1,0.186883151903582,1,0.186883151903582,1
607,0.182702309162832,1,0.182706155762875,1,0.182706155762875,1
608,0.174552722743281,1,0.174553320387495,1,0.174553320387495,1
609,0.163007193705239,1,0.163009128186735,1,0.163009128186735,1
610,0.153650570961627,1,0.153653179493048,1,0.153653179493048,1
611,0.145583129882766,1,0.145585413053633,1,0.145585413053633,1
612,0.145915483082929,1,0.145914745180612,1,0.145914745180612,1
613,0.122735644135417,1,0.122739789787306,1,0.122739789787306,1
614,0.114943461153562,1,0.114943251728237,1,0.114943251728237,1
615,0.121752750136984,1,0.121756709169406,1,0.121756709169406,1
616,0.11360141099257,1,0.113601551198181,1,0.113601551198181,1
617,0.138028731893703,1,0.138040977655101,1,0.138040977655101,1
618,0.160460551320581,1,0.160470783402635,1,0.160470783402635,1
619,0.157900137928892,1,0.157893166984757,1,0.157893166984757,1
620,0.169443599741336,1,0.169443595162046,1,0.169443595162046,1
621,0.17696071592071,1,0.176951425709217,1,0.176951425709217,1
622,0.178057969083778,1,0.178045812635986,1,0.178045812635986,1
623,0.181271741659841,1,0.181260679704536,1,0.181260679704536,1
624,0.161883721952104,1,0.161876998913889,1,0.161876998913889,1
625,0.171614128156804,1,0.171603932158732,1,0.171603932158732,1
626,0.139274185002131,1,0.139274183397638,1,0.139274183397638,1
627,0.134236931663304,1,0.134237580870429,1,0.134237580870429,1
628,0.149778071888572,1,0.149778071888572,1,0.149778071888572,1
629,0.169234690302976,1,0.169234690302976,1,0.169234690302976,1
630,0.163049113501942,1,0.11150896599529,1,0.11150896599529,1
631,0.155605093346858,1,0.134724385068332,1,0.134724385068332,1
632,0.111080999831246,1,0.0875050188065492,1,0.0875050188065492,1
633,0.100645654711722,1,0.0532508003349024,1,0.0532508003349024,1
634,0.101399624782747,1,0.0327688095769479,1,0.0327688095769479,1
635,0.107848094680329,1,0.0188925055201124,1,0.0188925055201124,1
636,0.124798506535539,1,0.0254869250979995,1,0.0254869250979995,1
637,0.126764001583983,1,0.0336595821614885,1,0.0336595821614885,1
638,0.13724296749414,1,0.0617562897963018,1,0.0617562897963018,1
639,0.141988373803209,1,0.125647020759132,1,0.125647020759132,1
640,0.15992479857254,1,0.120231074331314,1,0.120231074331314,1
641,0.171890888423064,1,0.140979197705277,1,0.140979197705277,1
642,0.205240525631079,1,0.167443379323098,1,0.167443379323098,1
643,0.194474607001218,1,0.175557125476564,1,0.175557125476564,1
644,0.250155030397348,1,0.133736106381634,1,0.133736106381634,1
645,0.222084830915232,1,0.0993949306151647,1,0.0993949306151647,1
646,0.204447077266527,1,0.0808756429356015,1,0.0808756429356015,1
647,0.203401359583069,1,0.0730134990714055,1,0.0730134990714055,1
648,0.212261503239701,1,0.0538456622420676,1,0.0538456622420676,1
649,0.213012639279791,1,0.0569908185156449,1,0.0569908185156449,1
650,0.21031543517065,1,0.0594694453255429,1,0.0594694453255429,1
651,0.212708227955292,1,0.0358685786366518,1,0.0358685786366518,1
652,0.210021403858467,1,0.0273608481100954,1,0.0273608481100954,1
653,0.0293869533438881,1,0.0293855827042406,1,0.0293855827042406,1
654,0.0367157191902072,1,0.0367157195762334,1,0.0367157195762334,1
655,0.0529027280357453,1,0.0529027280357453,1,0.0529027280357453,1
656,0.0539025491531383,1,0.0539025491531383,1,0.0539025491531383,1
657,0.0550861451392001,1,0.337748366163155,1,0.337748366163155,1
658,0.0625237315992122,1,0.341703176649258,1,0.0625237315992122,1
659,0.0631379873387996,1,0.327012751816853,1,0.0631379873387996,1
660,0.0620421466995151,1,0.328832427949302,1,0.328832805072772,1
661,0.0772576660072405,1,0.0772624791650521,1,0.0772624791650521,1
662,0.097467887918862,1,0.0974787216415319,1,0.0974787216415319,1
663,0.0367647348258887,1,0.0367678516528752,1,0.0367678516528752,1
664,0.0408094379194662,1,0.0408094340641094,1,0.0408094340641094,1
665,0.0629839151403263,1,0.062989659160927,1,0.062989659160927,1
666,0.0631307839172352,1,0.0631355243141284,1,0.0631355243141284,1
667,0.113214775202817,1,0.11321477594846,1,0.11321477594846,1
668,0.0917727726170632,1,0.0917668108217681,1,0.0917668108217681,1
669,0.0832201375382803,1,0.083216811611499,1,0.083216811611499,1
670,0.0339290899632418,1,0.0339368898892493,1,0.0339368898892493,1
671,0.0345549073239634,1,0.0345638307948871,1,0.0345638307948871,1
672,0.0473526833786904,1,0.0473552168360438,1,0.0473552168360438,1
673,0.0766882083937059,1,0.076695223257559,1,0.076695223257559,1
674,0.0877957242329404,1,0.0878029838494075,1,0.0878029838494075,1
675,0.121421256289664,1,0.121433749298403,1,0.121433749298403,1
676,0.114312340771633,1,0.114291211212328,1,0.114291211212328,1
677,0.108829496245711,1,0.108829476627947,1,0.108829476627947,1
678,0.0734378142325828,1,0.0734418767186321,1,0.0734418767186321,1
679,0.0211758655520075,1,0.02117580606623,1,0.02117580606623,1
680,0.00657055223049942,1,0.00657956208140306,1,0.00657956208140306,1
681,0.0267476710217292,1,0.0267476683887636,1,0.0267476683887636,1
682,0.0165490339136824,1,0.0165489764583262,1,0.0165489764583262,1
683,0.0345738760557652,1,0.0345743709937499,1,0.0345743709937499,1
684,0.045747968313873,1,0.0457468862199359,1,0.0457468862199359,1
685,0.0537150223161938,1,0.0537150232369559,1,0.0537150232369559,1
686,0.0593966009274146,1,0.0593966009274146,1,0.0593966009274146,1
687,0.0573640185019965,1,0.0573643763322644,1,0.0573643763322644,1
688,0.0777901308105314,1,0.077790131177601,1,0.077790131177601,1
689,0.0976125086658472,1,0.0976158450714999,1,0.0976158450714999,1
690,0.109654301436726,1,0.0959894968735291,1,0.0959894968735291,1
691,0.120181210550097,1,0.0954057604566596,1,0.0954057604566596,1
692,0.135231995796109,1,0.135230786502474,1,0.135230786502474,1
693,0.144720922822722,1,0.14471850564399,1,0.14471850564399,1
694,0.142282285328932,1,0.142271776641559,1,0.142271776641559,1
695,0.15092498777346,1,0.150918770550797,1,0.150918770550797,1
696,0.154254665307704,1,0.154241278476515,1,0.154241278476515,1
697,0.181666760773259,1,0.181666752042276,1,0.181666752042276,1
698,0.19259469763482,1,0.192591758859059,1,0.192591758859059,1
699,0.195079999600144,1,0.19507684353457,1,0.19507684353457,1
700,0.197916341975812,1,0.197914758313796,1,0.197914758313796,1
701,0.182534181623598,1,0.182523687068739,1,0.182523687068739,1
702,0.162762459646929,1,0.162750464568091,1,0.162750464568091,1
703,0.127708317517091,1,0.127693697288173,1,0.127693697288173,1
704,0.123784685426754,1,0.123775131307832,1,0.123775131307832,1
705,0.117744527714409,1,0.117738328130621,1,0.117738328130621,1
706,0.145138505310476,1,0.145154917960149,1,0.145154917960149,1
707,0.145805810604339,1,0.145800778887066,1,0.145800778887066,1
708,0.143245730788404,1,0.143237738908408,1,0.143237738908408,1
709,0.144709101321595,1,0.144707517265266,1,0.144707517265266,1
710,0.15346193460849,1,0.153461933720004,1,0.153461933720004,1
711,0.138419398457006,1,0.138419398457006,1,0.138419398457006,1
712,0.160834538502871,1,0.160834538502871,1,0.160834538502871,1
713,0.174504336185771,1,0.174504336185771,1,0.174504336185771,1
714,0.185323376167452,1,0.185325855784404,1,0.185325855784404,1
715,0.208355286933581,1,0.208355287132216,1,0.208355287132216,1
716,0.21685085455269,1,0.216856134760309,1,0.216856134760309,1
717,0.214502111845979,1,0.217124627190373,1,0.217124627190373,1
718,0.15105033929263,1,0.151050326663803,1,0.151050326663803,1
719,0.174832870599716,1,0.174825837107968,1,0.174825837107968,1
720,0.176408623343703,1,0.176405730309443,1,0.176405730309443,1
721,0.171592232505207,1,0.171591197806277,1,0.171591197806277,1
722,0.171488570082566,1,0.171488569300865,1,0.171488569300865,1
723,0.17105521074054,1,0.17105521074054,1,0.17105521074054,1
724,0.151431952483173,1,0.143927153077083,1,0.143927153077083,1
725,0.15699480956532,1,0.156178427691081,1,0.156178427691081,1
726,0.164861067753962,1,0.164862641592396,1,0.164862641592396,1
727,0.158843202014452,1,0.158843208972988,1,0.158843208972988,1
728,0.176679599701034,1,0.176676956667508,1,0.176676956667508,1
729,0.138714260825371,1,0.13871489790843,1,0.13871489790843,1
730,0.144513192155236,1,0.144513193869019,1,0.144513193869019,1
731,0.123378847703576,1,0.123378540574992,1,0.123378540574992,1
732,0.160232461716154,1,0.125146030155507,1,0.125146030155507,1
733,0.160191109722293,1,0.125378586487048,1,0.125378586487048,1
734,0.145193740632579,1,0.115956713024328,1,0.115956713024328,1
735,0.0893937452371813,1,0.0844694656458377,1,0.0844694656458377,1
736,0.112295862967714,1,0.108334848960163,1,0.108334848960163,1
737,0.123669684678169,1,0.123684863187699,1,0.123684863187699,1
738,0.06419237230023,1,0.0577964939970099,1,0.0577964939970099,1
739,0.0636338671502049,1,0.0572997987130155,1,0.0572997987130155,1
740,0.0704685720702691,1,0.0672672445688091,1,0.0672672445688091,1
741,0.0670929097521862,1,0.0662157045712008,1,0.0662157045712008,1
742,0.0550235078363661,1,0.0536924231614988,1,0.0536924231614988,1
743,0.0594382546920498,1,0.0594319362077667,1,0.0594319362077667,1
744,0.0468989603026371,1,0.0468989599444581,1,0.0468989599444581,1
745,0.0541278404435411,1,0.0541278404435411,1,0.0541278404435411,1
746,0.0511701102492726,1,0.0623759220605834,1,0.0623759220605834,1
747,0.0700982647786456,1,0.0700960915633714,1,0.0700960915633714,1
748,0.0414137598459121,1,0.0414126092031653,1,0.0414126092031653,1
749,0.0576115170496667,1,0.0576115130621375,1,0.0576115130621375,1
750,0.0381920554711486,1,0.0381902898454819,1,0.0381902898454819,1
751,0.0296537408927117,1,0.0296414945225251,1,0.0296414945225251,1
752,0.025801798935286,1,0.0257888487282728,1,0.0257888487282728,1
753,0.0167152327462931,1,0.0167111164341288,1,0.0167111164341288,1
754,0.00613968212127822,1,0.00612885991326991,1,0.00612885991326991,1
755,0.0160399532283146,1,0.0160292065412601,1,0.0160292065412601,1
756,0.0345685281386444,1,0.034568528157611,1,0.034568528157611,1
757,0.0357086269273921,1,0.0603834902170303,1,0.0603834902170303,1
758,0.038798101231023,1,0.063776181282883,1,0.063776181282883,1
759,0.0533938728237028,1,0.0802049654578554,1,0.0802049654578554,1
760,0.0579227926770651,1,0.0930906333619024,1,0.0930906333619024,1
761,0.065639848551548,1,0.065640887508752,1,0.065640887508752,1
762,0.0791474251336675,1,0.0791445866900509,1,0.0791445866900509,1
763,0.0944178059558832,1,0.0944138326458468,1,0.0944138326458468,1
764,0.0898424183332862,1,0.0898455786110114,1,0.0898455786110114,1
765,0.0994889621084358,1,0.0994952997075309,1,0.0994952997075309,1
766,0.102446065266908,1,0.102447462274267,1,0.102447462274267,1
767,0.11941080101082,1,0.119424638079513,1,0.119424638079513,1
768,0.0832169218282795,1,0.14837616528554,1,0.14837616528554,1
769,0.106851046062347,1,0.153986799309793,1,0.153986799309793,1
770,0.116121430465591,1,0.15818260210647,1,0.15818260210647,1
771,0.161727066715385,1,0.161725718963596,1,0.161725718963596,1
772,0.138480005304777,1,0.285219143959647,1,0.285219143959647,1
773,0.134594882276996,1,0.273257791154988,1,0.273257791154988,1
774,0.115590715973324,1,0.205348762011717,1,0.205348762011717,1
775,0.124624852421595,1,0.124621539374551,1,0.124621539374551,1
776,0.107731663813421,1,0.0844569070237909,1,0.0844569070237909,1
777,0.0828616024614212,1,0.0828560441222335,1,0.0828560441222335,1
778,0.105132606803297,1,0.105123838137533,1,0.105123838137533,1
779,0.0954737818322628,1,0.0954622519413086,1,0.0954622519413086,1
780,0.0861531358787559,1,0.0861472701769973,1,0.0861472701769973,1
781,0.087075259826117,1,0.0870684033137685,1,0.0870684033137685,1
782,0.0953514441476436,1,0.0953502250589778,1,0.0953502250589778,1
783,0.0907869756718366,1,0.0907761778640143,1,0.0907761778640143,1
784,0.0767677118998721,1,0.0830820354437927,1,0.0830820354437927,1
785,0.0836877392369871,1,0.091314662256059,1,0.091314662256059,1
786,0.104614145774584,1,0.104606879029431,1,0.104606879029431,1
787,0.086227739872441,1,0.108581350125682,1,0.108581350125682,1
788,0.10508096521715,1,0.106503425372875,1,0.106503425372875,1
789,0.137201503623357,1,0.0914101651455704,1,0.0914101651455704,1
790,0.148850025420026,1,0.0887215981012073,1,0.0887215981012073,1
791,0.154403794113199,1,0.0877988983354045,1,0.0877988983354045,1
792,0.165680592863029,1,0.100936047313023,1,0.100936047313023,1
793,0.116852322783221,1,0.0916004497286164,1,0.0916004497286164,1
794,0.123797971334892,1,0.0994913727756169,1,0.0994913727756169,1
795,0.0838097410946623,1,0.0752816573699979,1,0.0752816573699979,1
796,0.100769518422788,1,0.100769516707096,1,0.100769516707096,1
797,0.0915568861943336,1,0.0915568861943336,1,0.0915568861943336,1
798,0.083185091380346,1,0.0651128662861738,1,0.0651128662861738,1
799,0.0833893341426983,1,0.0405000084469569,1,0.0405000084469569,1
800,0.0899118967263277,1,0.0899087022574889,1,0.0899087022574889,1
801,0.114970476755077,1,0.114972124766629,1,0.114972124766629,1
802,0.119633676138592,1,0.0477870384014819,1,0.0477870384014819,1
803,0.145820681701176,1,0.00921563029511657,1,0.00921563029511657,1
804,0.170312227571958,1,0.00997086517627233,1,0.00997086517627233,1
805,0.184909056336752,1,0.0214939891736688,1,0.0214939891736688,1
806,0.185558148573278,1,0.0424179020465499,1,0.0424179020465499,1
807,0.197098551327451,1,0.075743423407395,1,0.075743423407395,1
808,0.0796086474669185,1,0.0796081954442221,1,0.0796081954442221,1
809,0.0838247106684917,1,0.0838238402369314,1,0.0838238402369314,1
810,0.0840775267511287,1,0.0840695352519949,1,0.0840695352519949,1
811,0.0943382288388162,1,0.0943286133466452,1,0.0943286133466452,1
812,0.125928893479789,1,0.125922645075602,1,0.125922645075602,1
813,0.174875943733385,1,0.174874760048888,1,0.174874760048888,1
814,0.161202523643207,1,0.16120422222541,1,0.16120422222541,1
815,0.151642976776513,1,0.151642487086068,1,0.151642487086068,1
816,0.154915976281468,1,0.154919328888481,1,0.154919328888481,1
817,0.160633613722018,1,0.160633862283915,1,0.160633862283915,1
818,0.145860043099492,1,0.145858695027411,1,0.145858695027411,1
819,0.133969613208513,1,0.133965856491314,1,0.133965856491314,1
820,0.128215844761965,1,0.128212548264652,1,0.128212548264652,1
821,0.128698186563838,1,0.128688650222306,1,0.128688650222306,1
822,0.121944285289332,1,0.119909129981087,1,0.119909129981087,1
823,0.130720856467705,1,0.130718720241728,1,0.130718720241728,1
824,0.131042832868444,1,0.131028183604338,1,0.131028183604338,1
825,0.130512569331969,1,0.130490712712977,1,0.130490712712977,1
826,0.129055966911347,1,0.129034153644313,1,0.129034153644313,1
827,0.124336535080966,1,0.124322820890652,1,0.124322820890652,1
828,0.102570869168624,1,0.102555729157203,1,0.102555729157203,1
829,0.0829694474209585,1,0.0829533654308976,1,0.0829533654308976,1
830,0.0693975573311906,1,0.0693855457176848,1,0.0693855457176848,1
