pillarIndices,found,score,supportCount,ownCount,height,robustHeight,radialRms,maximumGap,contrast,radius,minimumZ,maximumZ,axisZ,ownHeight,peakContrast,frame,pillarPointCount,ownSupportFraction,accepted,baseline,fine,previous
3870,1,0.187316877777881,34,25,2.21553635597229,2.07327554225922,0.0846591964513632,0.482588052749634,4.5,0.15,-0.841469526290894,1.3740668296814,0.152709603309631,2.1086061000824,1.30769230769231,241,143,0.174825174825175,1,0,0,0
4728,1,0.163998321630036,12,11,1.96214294433594,1.92354221343994,0.0625431610108979,0.39153265953064,4.5,0.1,1.7709801197052,3.73312306404114,2.75205159187317,1.58986496925354,1.4,241,64,0.171875,1,0,0,0
5228,1,0.177629606793578,12,12,1.72486591339111,1.72333687245846,0.0766122971716277,0.481403201818466,6.5,0.1,-1.22167015075684,0.503195762634277,-0.359237194061279,1.72486591339111,1.71428571428571,241,64,0.1875,1,0,0,0
6443,1,0.347590730967122,25,25,1.61810550093651,1.47513247281313,0.0536431890408363,0.171954393386841,5.4,0.1,-0.461673825979233,1.15643167495728,0.249023303389549,1.61810550093651,1.5625,241,37,0.675675675675676,1,1,0,1
6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,36,0,0,1,0,1
6664,1,0.526623637171994,29,29,2.24590200185776,2.1267208635807,0.0552829444499578,0.252821207046509,6.375,0.1,-1.43330323696136,0.812598764896393,-0.246073931455612,2.24590200185776,1.61111111111111,241,61,0.475409836065574,1,1,0,1
6931,1,0.169566682087168,18,14,1.65509450435638,1.65297152996063,0.0884602556539707,0.45686411857605,5.05,0.15,0.407602667808533,2.06269717216492,1.09169280529022,1.65509450435638,1.63636363636364,241,57,0.245614035087719,1,0,0,0
1771,1,0.203972744466058,18,18,2.0827112197876,1.92101902961731,0.0928258736814826,0.215766787528992,5.4,0.15,-0.0493268966674805,2.03338432312012,1.63831031322479,2.0827112197876,1.38461538461538,251,44,0.409090909090909,1,0,0,0
3773,1,0.304812640170574,19,19,1.89407551288605,1.75886777043343,0.0836294064058955,0.430146217346191,6.6,0.15,1.81636250019073,3.71043801307678,2.76493805646896,1.89407551288605,1.9,251,25,0.76,1,0,0,1
3871,1,0.215793838922798,15,15,1.83977961540222,1.77272963523865,0.0763878082205684,0.412579536437988,6,0.1,0.545276165008545,2.38505578041077,1.46516597270966,1.83977961540222,1.5,251,65,0.230769230769231,1,0,0,0
4043,1,0.634286863826009,155,14,3.0347535610199,2.83120873570442,0.05227678442757,0.0642126798629761,9.1875,0.1,-1.43833780288696,1.59641575813293,0.49850457906723,2.21151304244995,1.7032967032967,251,56,0.25,1,0,1,1
4143,1,0.701946857225754,152,138,2.96090698242188,2.76057660579681,0.0505950817340949,0.0642126798629761,9.84375,0.1,-1.38034796714783,1.58055901527405,0.475456953048706,2.96090698242188,1.85365853658537,251,236,0.584745762711864,1,1,1,1
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,19,0,0,1,0,0
4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,15,0,0,1,0,0
5032,1,0.127592883414438,30,30,1.57871094346046,1.46157245337963,0.096046520970975,0.517535120248795,5.75,0.15,-1.58466458320618,-0.00595363974571228,-0.793741628527641,1.57871094346046,1.36363636363636,251,118,0.254237288135593,1,0,0,0
5067,1,0.376975087470604,45,38,2.15707266330719,2.07232537865639,0.0755663627327116,0.365860462188721,6.54545454545455,0.15,0.938892006874084,3.09596467018127,1.44590993225574,1.95254993438721,1.60714285714286,251,86,0.441860465116279,1,0,0,0
5120,1,0.150373198307037,14,11,1.50624096393585,1.47268090248108,0.0678689802825156,0.339976906776428,4.60714285714286,0.1,-0.920349657535553,0.585891306400299,-0.58249631524086,0.994329988956451,1.55555555555556,251,29,0.379310344827586,1,0,0,0
5265,1,0.185161135782303,14,14,1.72337853908539,1.55908969342709,0.0623113857002777,0.491643682122231,6,0.1,-1.32348108291626,0.399897456169128,0.636646270751953,1.72337853908539,1.4,251,165,0.0848484848484849,1,0,0,0
6368,1,0.29224130297573,17,17,1.84149575233459,1.75351539254189,0.0666895858915954,0.383554339408875,12,0.1,0.471577405929565,2.31307315826416,1.45694279670715,1.84149575233459,1.54545454545455,251,40,0.425,1,0,0,0
6429,1,0.347447512260675,17,17,2.71523261070251,2.61273477077484,0.0634923116734567,0.565783977508545,8,0.1,-1.71023964881897,1.00499296188354,0.0063680112361908,2.71523261070251,1.54545454545455,251,42,0.404761904761905,1,0,0,0
6562,1,0.24837571781358,16,14,2.33167171478271,2.29485803842545,0.0773629398303755,0.520683765411377,6,0.1,-1.81725192070007,0.514419794082642,-0.339300930500031,2.33167171478271,1.45454545454545,251,56,0.25,1,0,0,0
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,25,0,0,1,0,1
2778,1,0.22544425689908,14,13,2.80355358123779,2.72032132148743,0.0921485727864058,0.391333103179932,7.5,0.15,2.78114032745361,5.58469390869141,4.45408642292023,2.80355358123779,1.75,261,31,0.419354838709677,1,0,0,0
3063,1,0.274533530261475,15,15,2.13218915462494,1.97642087936401,0.0709318333138239,0.499407529830933,8,0.1,-0.142347931861877,1.98984122276306,0.73587566614151,2.13218915462494,1.6,261,77,0.194805194805195,1,0,0,0
4067,1,0.446353764124428,20,20,1.54452610015869,1.49203681945801,0.0564140310450134,0.147084474563599,10,0.1,2.59277629852295,4.13730239868164,3.36119818687439,1.54452610015869,1.81818181818182,261,51,0.392156862745098,1,0,0,0
4167,1,0.219173822526672,12,9,1.60334920883179,1.58135747909546,0.0415407161266956,0.429675340652466,6.5,0.1,2.28049898147583,3.88384819030762,3.08217358589172,1.39070558547974,1.5,261,29,0.310344827586207,0,0,0,0
4332,1,0.222371355789799,14,14,1.88622915744781,1.75216660499573,0.0650100858359471,0.5443274974823,9,0.1,1.54534256458282,3.43157172203064,2.43561166524887,1.88622915744781,1.55555555555556,261,104,0.134615384615385,1,0,0,0
5065,1,0.225446418955016,23,21,1.85092782974243,1.52750288844109,0.064335974277141,0.482438921928406,5.1,0.1,0.972969055175781,2.82389688491821,1.84741628170013,1.36848890781403,1.42105263157895,261,78,0.269230769230769,1,0,0,0
5564,1,0.450347990370376,35,35,1.94868791103363,1.74759075045586,0.0544079003233292,0.0968000888824463,6,0.1,0.414161801338196,2.36284971237183,1.4807707965374,1.94868791103363,1.45833333333333,261,199,0.175879396984925,1,0,0,0
6067,1,0.269508925860958,14,13,1.88654255867004,1.84483473300934,0.0659114248891938,0.323287069797516,15,0.15,-0.303739786148071,1.58280277252197,0.585480630397797,1.78218615055084,1.55555555555556,261,16,0.8125,1,0,0,0
6144,1,0.751303592853157,63,63,2.19609236717224,2.00095256268978,0.0339298509541832,0.0803854465484619,13,0.06,-0.722172498703003,1.47391986846924,-0.0429253578186035,2.19609236717224,1.75,261,158,0.39873417721519,1,1,1,1
2964,1,0.396045373461324,26,20,2.7399218082428,2.51005244255066,0.0784166946974081,0.269818305969238,9,0.15,-0.0348708629608154,2.70505094528198,1.19077241420746,2.18576717376709,1.625,271,58,0.344827586206897,1,0,0,0
2967,1,0.597362150724841,21,19,2.9466518163681,2.70452255606651,0.0525454166684737,0.295295596122742,9,0.1,1.4816118478775,4.42826366424561,3.1043016910553,2.68002736568451,1.75,271,39,0.487179487179487,1,0,0,0
3264,1,0.24325074438267,12,7,1.85455405712128,1.81577633619308,0.0505534239396378,0.373981714248657,6,0.1,1.5359400510788,3.39049410820007,0.729001879692078,1.5868684053421,1.44444444444444,271,82,0.0853658536585366,1,0,0,0
3268,1,0.364042021151004,14,13,1.88945281505585,1.80777008533478,0.0507581524042027,0.28192138671875,9.75,0.1,0.956116080284119,2.84556889533997,2.03555792570114,1.62002193927765,1.75,271,31,0.419354838709677,1,0,0,0
3570,1,0.184937525369634,13,11,1.72472268342972,1.66697981059551,0.0705568714891833,0.400172710418701,5.4,0.1,0.424833476543427,2.14955615997314,1.75415474176407,1.72472268342972,1.625,271,76,0.144736842105263,1,0,0,0
3643,1,0.739898278620533,80,12,2.66607296466827,2.47486519813538,0.0515753815607371,0.0923177003860474,81,0.1,-1.3202029466629,1.34587001800537,-0.351516991853714,1.28848820924759,2.10526315789474,271,21,0.571428571428571,1,0,1,1
3644,1,0.739906139393083,80,67,2.66607296466827,2.47486519813538,0.0515743515949531,0.0923177003860474,81,0.1,-1.3202029466629,1.34587001800537,-0.348684459924698,2.66040790081024,2.10526315789474,271,99,0.676767676767677,1,1,1,1
3830,1,0.233326082360915,14,14,1.66449642181396,1.63628196716309,0.0704504637313972,0.391392379999161,9.75,0.1,-0.730952501296997,0.933543920516968,0.862276971340179,1.66449642181396,1.75,271,89,0.157303370786517,1,0,0,0
3831,1,0.172026139933375,16,16,1.80151093006134,1.79775469303131,0.0708164879903761,0.49690318107605,4.5,0.1,1.57001316547394,3.37152409553528,1.75280803442001,1.80151093006134,1.45454545454545,271,95,0.168421052631579,0,0,0,0
5023,1,0.179606735295501,13,11,1.75880467891693,1.71360597014427,0.0726478869564603,0.427482008934021,9,0.1,1.01711547374725,2.77592015266418,1.82345360517502,1.61267626285553,1.44444444444444,271,26,0.423076923076923,1,0,0,0
5671,1,0.236501383227026,20,12,1.52929425239563,1.40893852710724,0.0852011892318895,0.25605845451355,12,0.15,2.12574291229248,3.65503716468811,3.16891300678253,1.40691828727722,1.66666666666667,271,18,0.666666666666667,1,0,0,0
5873,1,0.266110325473689,23,16,2.34173274040222,2.15063473582268,0.0948617561058905,0.55377721786499,7.2,0.15,1.76644062995911,4.10817337036133,2.84467083215714,2.21595084667206,1.71428571428571,271,38,0.421052631578947,1,0,0,0
5967,1,0.0905179534714169,12,12,1.59130465984344,1.52848235368729,0.0718663322970391,0.538277745246887,4.5,0.1,0.645725607872009,2.23703026771545,1.23988234996796,1.59130465984344,1.33333333333333,271,37,0.324324324324324,1,0,0,0
6268,1,0.262173465909691,26,26,2.55076730251312,2.4359693646431,0.0928053790027348,0.481503009796143,7,0.15,-0.324165225028992,2.22660207748413,1.25197549164295,2.55076730251312,1.52941176470588,271,45,0.577777777777778,1,0,0,0
6364,1,0.268666740277642,16,8,1.60113775730133,1.59444956183434,0.0645060776715835,0.322954118251801,6,0.1,-1.4085066318512,0.192631125450134,-0.60997611284256,1.27558317780495,1.6,271,60,0.133333333333333,1,0,0,0
8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,8,0,0,1,0,0
8143,1,0.279016981447276,21,13,3.14697909355164,3.04591906666756,0.0980952085946409,0.520199179649353,9,0.15,-1.13963294029236,2.00734615325928,0.433856606483459,3.14697909355164,1.75,271,13,1,1,1,0,1
8870,1,0.362282627160714,12,11,2.69499826431274,2.64520535469055,0.033689647775214,0.264554500579834,12,0.15,2.90923166275024,5.60422992706299,4.23817896842957,2.45786428451538,1.5,271,13,0.846153846153846,1,0,0,0
933,1,0.152039166287451,15,15,1.89259076118469,1.7781338095665,0.0985982257583795,0.249796628952026,5,0.15,1.15073657035828,3.04332733154297,1.98735153675079,1.89259076118469,1.66666666666667,281,23,0.652173913043478,1,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,15,0,0,1,0,1
1731,1,0.199604071214254,12,11,1.79128623008728,1.74723901748657,0.0732815641945357,0.235235214233398,12,0.1,2.8353807926178,4.62666702270508,3.38649880886078,1.57515931129456,1.5,281,37,0.297297297297297,1,0,0,0
1976,1,0.206890113744209,13,11,2.71798706054688,2.61499030590057,0.0801448394669605,0.441009521484375,15,0.15,4.37762928009033,7.09561634063721,5.37554216384888,2.71798706054688,1.44444444444444,281,13,0.846153846153846,1,0,0,1
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,13,0,0,1,0,0
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,23,0,0,1,0,0
2663,1,0.194111852083478,16,16,1.58663761615753,1.5418635725975,0.0655251423446353,0.286965847015381,5,0.1,-1.43380093574524,0.152836680412292,-0.354908108711243,1.58663761615753,1.41666666666667,281,50,0.32,1,0,0,0
3223,1,0.18981690264246,17,6,1.82071542739868,1.75689337253571,0.0919732558202261,0.310830593109131,7.2,0.15,3.85983228683472,5.6805477142334,4.68450450897217,1.47660398483276,1.42857142857143,281,18,0.333333333333333,1,0,0,0
4668,1,0.212004561960146,15,13,1.67828679084778,1.66671413183212,0.0677462799061398,0.477185249328613,6,0.1,1.85516619682312,3.5334529876709,2.75024211406708,1.43577837944031,1.5,281,59,0.220338983050847,1,0,0,0
5266,1,0.169699971509554,17,17,1.50393462181091,1.41331726908684,0.0634273024526171,0.433904103934765,4.875,0.1,-0.510859727859497,0.993074893951416,0.197759479284287,1.50393462181091,1.46153846153846,281,106,0.160377358490566,1,0,0,0
5643,1,0.685851618691863,153,118,2.59731698036194,2.41853566169739,0.0534509690534401,0.0564277172088623,9.70588235294118,0.1,-1.39139521121979,1.20592176914215,0.20718377828598,2.59731698036194,1.86585365853659,281,165,0.715151515151515,1,1,1,1
5644,1,0.654103840970321,144,32,2.60107505321503,2.27351725101471,0.0506013548324916,0.110163986682892,11.2801857585139,0.1,-1.39515328407288,1.20592176914215,-0.476977795362473,2.59583711624146,1.76470588235294,281,107,0.299065420560748,1,1,1,1
5974,1,0.198060881306087,12,11,1.78995156288147,1.74321894645691,0.0520921335788609,0.330694198608398,5.625,0.1,2.45313954353333,4.24309110641479,3.42109847068787,1.45925736427307,1.3,281,22,0.5,1,0,0,0
6170,1,0.300322857259093,12,12,1.57962131500244,1.55311050415039,0.0317271985400488,0.265966415405273,10.5,0.06,2.08061981201172,3.66024112701416,2.67806178331375,1.57962131500244,1.71428571428571,281,42,0.285714285714286,1,0,0,0
6367,1,0.542354369951256,25,17,2.70901948213577,2.46424341201782,0.0578863276394458,0.244109392166138,15,0.1,0.353757321834564,3.06277680397034,2.01691591739655,1.88704442977905,1.66666666666667,281,77,0.220779220779221,1,0,0,0
6468,1,0.234631686889947,16,11,1.82765424251556,1.72084735631943,0.0786200116738975,0.238291263580322,13.5,0.15,0.227330803871155,2.05498504638672,0.967275470495224,1.10505068302155,1.45454545454545,281,35,0.314285714285714,0,0,0,0
6471,1,0.321202002769898,20,17,1.83962535858154,1.75483238697052,0.0805422466001647,0.164780855178833,6.675,0.15,1.98100471496582,3.82063007354736,2.97149765491486,1.68811416625977,1.53846153846154,281,27,0.62962962962963,1,0,0,0
6716,1,0.237599617928003,14,14,1.76654553413391,1.6776976108551,0.0710390780327736,0.244238615036011,24,0.15,2.45627379417419,4.22281932830811,3.33954656124115,1.76654553413391,1.55555555555556,281,20,0.7,1,0,0,0
7122,1,0.107968460752099,12,12,1.74985361099243,1.71037532091141,0.0884181942062814,0.3704514503479,5,0.15,-1.23361527919769,0.516238331794739,-0.358688473701477,1.74985361099243,1.4,281,28,0.428571428571429,1,0,0,0
7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,18,0,0,1,0,1
8933,1,0.605382958476443,15,15,3.30045139789581,3.17829316854477,0.0269503683987013,0.244722843170166,15,0.06,-1.29342019557953,2.00703120231628,0.238043129444122,3.30045139789581,1.875,281,32,0.46875,1,1,0,0
8934,1,0.45553722555072,14,14,3.05323123931885,2.95644121170044,0.0307720037251082,0.244863033294678,15,0.06,-1.05015349388123,2.00307774543762,0.585940003395081,3.05323123931885,1.55555555555556,281,41,0.341463414634146,1,1,0,0
3143,1,0.723658986299571,33,33,2.56469124555588,2.42095540463924,0.0424901521322479,0.210722327232361,6,0.06,-1.56816637516022,0.99652487039566,-0.60451939702034,2.56469124555588,1.88888888888889,291,85,0.388235294117647,1,1,1,1
3171,1,0.192313079971736,15,15,1.69298028945923,1.63623285293579,0.080799821047732,0.197950839996338,8,0.15,4.58536291122437,6.27834320068359,5.41733360290527,1.69298028945923,1.36363636363636,291,49,0.306122448979592,0,0,0,0
3172,1,0.453301044578715,15,10,1.99078047275543,1.92040038108826,0.0437030897728147,0.170590162277222,9,0.1,1.79593503475189,3.78671550750732,3.12221419811249,1.2379504442215,1.66666666666667,291,31,0.32258064516129,1,0,0,0
3175,1,0.0958721755717135,12,12,1.51491117477417,1.4566755771637,0.0943462965916252,0.39418363571167,6,0.15,4.40844392776489,5.92335510253906,4.68542313575745,1.51491117477417,1.44444444444444,291,46,0.260869565217391,1,0,0,0
3570,1,0.288228579820444,16,16,1.59337168931961,1.51115077137947,0.0660757937733074,0.270699262619019,6.75,0.1,0.269925773143768,1.86329746246338,1.13086324930191,1.59337168931961,1.77777777777778,291,52,0.307692307692308,0,0,0,0
3670,1,0.375022506517168,18,18,2.42829871177673,2.31947283744812,0.0674631127143153,0.301556348800659,13.5,0.15,1.64070296287537,4.0690016746521,2.31648087501526,2.42829871177673,1.5,291,39,0.461538461538462,1,0,0,0
3869,1,0.390325292927993,16,16,1.83834218978882,1.76639515161514,0.048789776349124,0.227709531784058,10.875,0.1,1.38654661178589,3.22488880157471,2.48434573411941,1.83834218978882,1.6,291,96,0.166666666666667,0,0,0,0
3967,1,0.596250127219117,21,16,1.96586185693741,1.89498767852783,0.046639762922477,0.208473682403564,13.5,0.1,0.835802018642426,2.80166387557983,1.92322847247124,1.42499995231628,1.75,291,94,0.170212765957447,1,0,0,0
3969,1,0.339609371421025,17,17,2.45769333839417,2.26678184270859,0.0728797751997198,0.492780208587646,7.5,0.15,1.99447798728943,4.45217132568359,2.90228712558746,2.45769333839417,1.7,291,59,0.288135593220339,0,0,0,0
3970,1,0.634571482351714,25,7,2.20004725456238,2.09448257088661,0.0544415387100908,0.247211933135986,12,0.1,1.87098240852356,4.07102966308594,3.20718383789063,0.805366992950439,1.92307692307692,291,72,0.0972222222222222,1,0,0,0
3971,1,0.612674938351062,33,20,3.13502478599548,2.85963759422302,0.0566367128050505,0.247211933135986,12,0.1,1.74605393409729,4.88107872009277,2.49834704399109,1.78213763237,1.83333333333333,291,50,0.4,1,0,0,0
4171,1,0.710078035323614,25,25,2.34572172164917,2.23003733158112,0.0485221553600232,0.153592348098755,15,0.1,2.36301231384277,4.70873403549194,3.24734437465668,2.34572172164917,1.92307692307692,291,82,0.304878048780488,1,0,0,0
4620,1,0.169774909087333,12,12,1.74437117576599,1.71138958930969,0.0702937148767862,0.483778238296509,15,0.1,2.32688021659851,4.0712513923645,3.29875910282135,1.74437117576599,1.5,291,47,0.25531914893617,1,0,0,0
5229,1,0.687517626689852,32,32,2.82574653625488,2.79538487195969,0.0474594124713534,0.240117073059082,30,0.1,-1.04481029510498,1.7809362411499,0.418633878231049,2.82574653625488,1.88235294117647,291,59,0.542372881355932,1,1,1,1
5664,1,0.74681027189048,26,26,2.25783896446228,2.10998067855835,0.0370338124479573,0.32379262149334,31.5,0.1,-1.58309268951416,0.67474627494812,-0.404575169086456,2.25783896446228,2,291,26,1,1,1,1,1
6124,1,0.479909645073808,22,11,2.21674203872681,2.11564342975616,0.064489049962667,0.164512157440186,8.125,0.1,-1.71992528438568,0.496816754341125,-0.848296582698822,0.95795750617981,1.57142857142857,291,47,0.234042553191489,1,0,0,0
6224,1,0.388756475745263,19,16,2.71967351436615,2.50331671833992,0.0672680662782002,0.32520854473114,8.25,0.1,-1.09062814712524,1.62904536724091,0.502873003482819,2.564089179039,1.46153846153846,291,61,0.262295081967213,1,0,0,0
6423,1,0.278238478098736,15,15,1.52400934696198,1.52177622914314,0.0728224034535709,0.17702579498291,12,0.15,-1.06644642353058,0.457562923431396,-0.461531817913055,1.52400934696198,1.875,291,26,0.576923076923077,1,0,0,0
7067,1,0.193447911561003,14,14,2.13566219806671,2.10568035840988,0.0667901881421463,0.437228083610535,4.8,0.1,-1.17895781993866,0.956704378128052,0.320070445537567,2.13566219806671,1.35714285714286,291,83,0.168674698795181,1,0,0,0
7444,1,0.659378456613721,34,34,2.93265926837921,2.7617612361908,0.0507236003238703,0.284409999847412,30,0.1,-1.46602892875671,1.4666303396225,-0.136933565139771,2.93265926837921,1.88888888888889,291,48,0.708333333333333,1,1,1,1
7466,1,0.231108242045633,16,15,1.59559321403503,1.5046700835228,0.0730117477147934,0.159941613674164,8.25,0.1,-1.2888251543045,0.30676805973053,-0.488463997840881,1.43987131118774,1.45454545454545,291,31,0.483870967741935,1,0,0,0
7766,1,0.2327946923532,16,16,1.71043872833252,1.61062768697739,0.0766672735937932,0.180757880210876,9.75,0.1,-1.277459025383,0.432979702949524,-0.430247604846954,1.71043872833252,1.45454545454545,291,36,0.444444444444444,1,0,0,0
7817,1,0.431286353167875,12,9,2.62998819351196,2.58170615434647,0.027787454020642,0.247401118278503,15,0.06,-2.12950205802917,0.500486135482788,-1.05734574794769,1.90388000011444,1.71428571428571,291,17,0.529411764705882,0,0,0,1
7818,1,0.227717888426768,17,6,2.85135769844055,2.68308398723602,0.0786257985204313,0.249897718429565,5,0.1,-1.89532494544983,0.956032752990723,-0.469646096229553,2.85135769844055,1.30769230769231,291,12,0.5,0,0,0,0
7870,1,0.29067500208982,16,16,2.03341245651245,1.90390968322754,0.072579348822825,0.226215362548828,12,0.1,2.68800973892212,4.72142219543457,3.70552945137024,2.03341245651245,1.45454545454545,291,33,0.484848484848485,1,0,0,0
7918,1,0.285529449333764,17,17,2.84067535400391,2.75324845314026,0.0758095972567353,0.247862458229065,7,0.1,-1.90334033966064,0.937335014343262,-0.483002662658692,2.84067535400391,1.30769230769231,291,39,0.435897435897436,1,0,0,0
7938,1,0.311913491476805,13,11,1.79759001731873,1.76962396502495,0.0537686860257372,0.195471167564392,12,0.15,0.964867830276489,2.76245784759521,1.86366283893585,1.79759001731873,1.625,291,15,0.733333333333333,0,0,0,0
7966,1,0.230457559080827,13,13,1.80941796302795,1.75473387241364,0.0602740466490902,0.191712856292725,7,0.1,-1.39701664447784,0.41240131855011,-0.492307662963867,1.80941796302795,1.3,291,31,0.419354838709677,1,0,0,0
7970,1,0.2375271756986,15,10,1.83879280090332,1.78781551122665,0.0787801701044517,0.223066806793213,7,0.1,2.69925594329834,4.53804874420166,3.61865234375,1.63105392456055,1.5,291,30,0.333333333333333,0,0,0,0
8037,1,0.594540630946995,14,14,2.4183087348938,2.34096715450287,0.0277111853984711,0.200392484664917,15,0.06,0.451719284057617,2.87002801895142,1.74841940402985,2.4183087348938,2,291,69,0.202898550724638,0,0,0,0
8137,1,0.604110243227045,23,15,4.16414642333984,3.91487531065941,0.0575034916097408,0.205982685089111,15,0.15,-1.39023399353027,2.77391242980957,-0.0836368203163147,2.61319434642792,1.76923076923077,291,45,0.333333333333333,0,0,0,0
8169,1,0.434560035432063,21,14,2.51634764671326,2.28671673536301,0.0778944661094768,0.223777532577515,12,0.1,2.1474621295929,4.66380977630615,3.08880007266998,2.31300210952759,1.75,291,54,0.259259259259259,0,0,0,0
8237,1,0.593976264003687,20,20,3.88424408435822,3.68248301744461,0.0487746705314859,0.372085332870483,15,0.1,-1.04775726795197,2.83648681640625,0.0107660293579102,3.88424408435822,1.66666666666667,291,32,0.625,1,0,0,0
8265,1,0.463120161614354,16,16,3.55633240938187,3.43470980525017,0.0448272838597917,0.410128235816956,12,0.06,-0.797725021839142,2.75860738754272,0.861185550689697,3.55633240938187,1.6,291,66,0.242424242424242,0,0,0,0
8266,1,0.425211629374732,21,13,2.21118366718292,2.09791122078896,0.0735948040150675,0.210371255874634,9,0.1,1.94820964336395,4.15939331054688,2.24957317113876,2.21118366718292,1.61538461538462,291,75,0.173333333333333,0,0,0,0
8267,1,0.291436497027382,12,7,2.43549406528473,2.39395147562027,0.0357136150656878,0.419618844985962,12,0.06,1.81284368038177,4.2483377456665,2.31485605239868,1.82736074924469,1.33333333333333,291,68,0.102941176470588,0,0,0,0
8268,1,0.49230526800278,25,25,2.71515297889709,2.55159902572632,0.0762847104423526,0.227478265762329,27,0.1,1.68504548072815,4.40019845962524,3.25349545478821,2.71515297889709,1.92307692307692,291,85,0.294117647058824,1,0,0,0
8269,1,0.452964827522115,29,24,2.93821406364441,2.74734279513359,0.0745323699666087,0.218754291534424,15,0.1,1.72348475456238,4.66169881820679,3.70001828670502,2.9370653629303,1.70588235294118,291,48,0.5,0,0,0,0
8337,1,0.526051971771599,19,19,3.96758675575256,3.78341925740242,0.0577666417289512,0.415987372398376,12,0.1,-1.0718936920166,2.89569306373596,0.719489514827728,3.96758675575256,1.72727272727273,291,29,0.655172413793103,0,0,0,0
8365,1,0.626338949301136,16,16,3.19069278240204,3.0662051320076,0.0341427799229223,0.383763909339905,13.5,0.06,-1.42263329029083,1.76805949211121,0.667186617851257,3.19069278240204,2,291,71,0.225352112676056,0,0,0,0
8437,1,0.519036693572688,19,12,3.83803224563599,3.64850971698761,0.0429575348896147,0.38702917098999,15,0.1,-1.29077625274658,2.5472559928894,0.620555281639099,2.64647150039673,1.46153846153846,291,23,0.521739130434783,0,0,0,0
8465,1,0.616780773222569,20,15,4.09335398674011,3.88197636604309,0.0448286074788279,0.389384746551514,10.5,0.1,-1.46403694152832,2.62931704521179,0.55511862039566,3.49436247348785,1.66666666666667,291,44,0.340909090909091,0,0,0,0
8565,1,0.647795666645541,21,18,4.23729157447815,3.99747650027275,0.0496076567228416,0.224979400634766,15,0.1,-1.32351326942444,2.91377830505371,-0.382766902446747,3.58155560493469,1.75,291,50,0.36,0,0,0,0
8665,1,0.596185652187711,20,16,4.27897393703461,4.060906291008,0.0566284255774941,0.411900043487549,15,0.1,-1.3447402715683,2.93423366546631,0.977366089820862,3.44360852241516,1.81818181818182,291,45,0.355555555555556,0,0,0,0
8765,1,0.498832442566227,12,12,2.44015920162201,2.39495505094528,0.0291382750896391,0.231671929359436,15,0.06,-1.0032365322113,1.43692266941071,0.215356647968292,2.44015920162201,2,291,36,0.333333333333333,0,0,0,0
8865,1,0.489008841786559,19,18,4.25680065155029,3.96325701475143,0.0572095176893107,0.417292833328247,15,0.1,-1.21540999412537,3.04139065742493,1.2196124792099,3.83950781822205,1.58333333333333,291,38,0.473684210526316,0,0,0,0
8965,1,0.466042274344964,15,14,3.45862030982971,3.35009816288948,0.0515816290543384,0.467410683631897,15,0.1,-0.366377592086792,3.09224271774292,2.15844404697418,3.45862030982971,1.875,291,35,0.4,0,0,0,0
9064,1,0.555165103993786,17,12,3.75655949115753,3.59719999432564,0.0441590977098185,0.248530864715576,15,0.1,-1.31906425952911,2.43749523162842,0.303079664707184,3.31048357486725,1.7,291,19,0.631578947368421,0,0,0,0
9065,1,0.34090153235255,14,8,3.73955929279327,3.59799950122833,0.047648165894982,0.474784374237061,12,0.1,-1.09063923358917,2.6489200592041,1.34594786167145,2.58575987815857,1.4,291,16,0.5,0,0,0,0
9164,1,0.505438617013474,16,11,3.85376465320587,3.71657191514969,0.0458869061375278,0.472637176513672,13.5,0.1,-1.37288057804108,2.48088407516479,-0.418568193912506,2.62331998348236,1.77777777777778,291,35,0.314285714285714,0,0,0,0
9264,1,0.622890326894291,18,18,4.18136310577393,3.98472838401794,0.0445577786565089,0.259710788726807,12,0.1,-1.18463778495789,2.99672532081604,2.25353336334229,4.18136310577393,1.8,291,30,0.6,0,0,0,0
9364,1,0.647891355834512,19,18,4.47494745254517,4.25629854798317,0.0520377819694272,0.263350009918213,12,0.15,-1.43316721916199,3.04178023338318,0.0488500595092774,4.25241100788116,1.9,291,28,0.642857142857143,0,0,0,0
9436,1,0.426100870567309,12,12,2.83145403862,2.77904486656189,0.049093001955015,0.272626638412476,10.5,0.1,-0.148707866668701,2.68274617195129,0.753960907459259,2.83145403862,2,291,29,0.413793103448276,1,0,0,1
9464,1,0.412065613447748,19,15,4.60265493392944,4.38286501765251,0.0735408868602144,0.27167010307312,9,0.15,-1.48520278930664,3.1174521446228,0.780512094497681,3.80688500404358,1.58333333333333,291,27,0.555555555555556,0,0,0,0
