frame,timeSeconds,rosStamp,referenceX,referenceY,referencePsi,predictedX,predictedY,predictedPsi,x,y,psi,accepted,reason,positionErrorM,yawErrorDeg,similarity,rank,iterations,matches,totalMs,perceptionMs,registrationMs,mapSelectionMs,diskLoadMs,informationXX,informationXY,informationXPsi,informationYY,informationYPsi,informationPsiPsi,directionalAccepted,clockModelId
132,13.100463737778,1717776583.62463,484203.713282439,4977459.51891803,-1.1581909332129,484203.714417865,4977459.41132164,-1.15083376799238,484203.685495274,4977459.44157807,-1.14980704479654,1,accepted,0.0821802640965085,0.480361422165733,0.547105100749857,3,6,102,65.822,55.687,9.94,0.078,9.391,7.51673181182026,1.15725562995456,6.68245208284806,8.07278704970749,-12.9261502880396,2136.57963866275,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
133,13.2001410215099,1717776583.716,484204.097547106,4977458.69905826,-1.16497478607718,484204.067785529,4977458.60957644,-1.15670452487469,484204.055352786,4977458.59735929,-1.15651294509316,1,accepted,0.110104678909623,0.484827775295086,0.542614683361317,3,6,104,66.037,55.562,10.281,0.071,9.391,7.54234014264548,1.13541288904607,-3.76719802637002,8.25263779521859,-21.0162886139329,1995.67480287202,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
134,13.3004430455096,1717776583.80794,484204.48220509,4977457.86326691,-1.1718280084571,484204.438772222,4977457.74768277,-1.16349536477475,484204.420334914,4977457.76164567,-1.16240352864123,1,accepted,0.118973920050273,0.539982917555558,0.517981165707256,3,6,107,68.342,57.733,10.433,0.065,9.391,7.27843287822113,1.05835212550909,0.0732169219307106,7.16562683856805,-14.022496377189,1814.06656451921,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
135,13.4001770292324,1717776583.89937,484204.86259006,4977457.02140077,-1.17867278416978,484204.801067008,4977456.9048175,-1.16923446531438,484204.796385082,4977456.91402377,-1.16905706618284,1,accepted,0.126146426555426,0.550940057639926,0.546633984430103,3,5,112,68.442,57.756,10.5,0.069,9.391,7.65551664608477,1.11518899774149,2.03888914995309,7.12344788778256,-14.4429022686273,2003.31512912649,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
136,13.4996605446463,1717776583.99056,484205.238796197,4977456.16949526,-1.18560128866943,484205.173681602,4977456.04785751,-1.17573225958596,484205.159635114,4977456.04823419,-1.17507872402671,1,accepted,0.144812717572983,0.602898543681253,0.573578111529945,3,5,106,70.115,59.621,10.308,0.071,9.391,7.50161953398146,1.05748132932461,8.31198439741433,7.68747909747631,-7.72687002087492,2026.28327288452,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
137,13.6000036631349,1717776584.08254,484205.618976729,4977455.29869898,-1.19252497840398,484205.537665975,4977455.16595029,-1.18180352519901,484205.568234312,4977455.16034521,-1.18184298431737,1,accepted,0.147365384101125,0.612033177946613,0.495792942496647,3,6,110,71.797,61.173,10.432,0.078,9.391,6.52687407258463,1.18636862535517,12.2138419166551,6.33057883979555,-3.36672969600259,1892.47335707032,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
138,13.6996395922862,1717776584.17388,484206.00035413,4977454.42103928,-1.19947856431646,484205.941650215,4977454.27519291,-1.18891054504411,484205.980163937,4977454.28132018,-1.19069915105783,1,accepted,0.141170356007684,0.503023326320497,0.486868139789341,3,6,107,67.804,56.896,10.726,0.063,9.391,6.61030458209469,1.07808849664744,25.1863862556417,5.96229468150977,1.7955202568906,1821.0461329079,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
139,13.7999483786701,1717776584.26583,484206.381407097,4977453.52743412,-1.20617618460972,484206.350826509,4977453.37936427,-1.19768340782978,484206.344716476,4977453.38736331,-1.196729745243,1,accepted,0.144796526201872,0.541241107139351,0.456752320005422,3,5,103,67.804,57.044,10.564,0.066,9.391,6.46352957594395,1.04941371349942,24.4947957065215,5.48470737570481,6.05723724518124,1718.03823890529,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
140,13.9004548347475,1717776584.35796,484206.760024244,4977452.62305444,-1.21327596717848,484206.713718243,4977452.47278414,-1.20363705971944,484206.714074605,4977452.52866946,-1.20464194556301,1,accepted,0.104975681432781,0.4946929987912,0.4739328113033,3,7,103,65.275,55.093,10.012,0.067,9.391,7.34320585322224,0.925193674288478,24.9507665794179,5.63222625724388,8.64991945041145,1681.5020215554,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
141,13.9999211841091,1717776584.44914,484207.129868096,4977451.71831546,-1.22012090186956,484207.075588872,4977451.61398597,-1.21164151505469,484207.039419104,4977451.62643566,-1.20979182963439,1,accepted,0.128929891805495,0.591812245361032,0.490311327347613,3,5,104,64.529,54.553,9.799,0.069,9.391,7.94229409532425,0.982865706641165,5.02066492432812,5.4941507984436,7.36121379150197,2027.84818062021,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
142,14.1000968035417,1717776584.54096,484207.496388597,4977450.79798846,-1.22679017486056,484207.39954842,4977450.69605346,-1.21656869625811,484207.397161476,4977450.81016712,-1.22017892382151,1,accepted,0.0999717027669247,0.378796781838697,0.544407506898912,3,6,102,68.916,58.353,10.379,0.068,9.391,8.51197785810367,0.921556662587361,7.28674594682106,5.79889380056869,18.3476235907404,2515.82721690548,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
143,14.1999249404606,1717776584.63247,484207.859424532,4977449.87377798,-1.23385302856986,484207.749551871,4977449.87475668,-1.22711441970635,484207.744711004,4977449.87947941,-1.22608934716801,1,accepted,0.11485512519844,0.444826177809886,0.538918001188328,3,5,98,70.735,60.717,9.826,0.073,9.391,8.70272875752531,0.729623258512201,-11.931152849741,6.20652365565121,16.7253527085476,2852.22242972817,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
144,14.2999491865227,1717776584.72416,484208.217970731,4977448.94023679,-1.24050400154718,484208.095441092,4977448.93379377,-1.23290512219861,484208.093238063,4977448.90144437,-1.23186559512212,1,accepted,0.130625763739002,0.494944229874681,0.451943043594303,3,5,103,68.685,58.404,10.099,0.071,9.391,7.61890419027884,0.783884490474829,-0.241317097889594,5.21058350511253,17.9003097779712,2521.22159937965,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
145,14.4000938550428,1717776584.81596,484208.573375375,4977447.9983527,-1.24813683682771,484208.441338791,4977447.94808506,-1.2388578100349,484208.457021916,4977447.87420829,-1.23786580038835,1,accepted,0.170146883086704,0.5884870392005,0.448250171401304,3,8,104,67.972,56.556,11.238,0.069,9.391,7.78970543150644,0.793444419086605,-3.59549635604864,5.46270316767848,9.13551162820968,2620.8412936121,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
146,14.5004263097716,1717776584.90793,484208.921673048,4977447.04814558,-1.2540377050314,484208.7993894,4977446.91345558,-1.24463791560263,484208.798761765,4977446.92907245,-1.24582664223486,1,accepted,0.171130339331327,0.470459243558562,0.492299877186588,3,6,100,65.041,55.508,9.362,0.067,9.391,8.17656002980834,0.432406246959776,-6.1400901816461,6.51641362392926,21.0242927012488,3226.86923278365,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
147,14.601482339615,1717776585.00057,484209.272662433,4977446.08359489,-1.26173953319019,484209.137809826,4977445.95476111,-1.25278889129534,484209.142247103,4977445.93216349,-1.25163740326806,1,accepted,0.199849014302539,0.578809408630592,0.44327928329492,3,6,101,67.004,56.515,10.252,0.069,9.391,8.09455718388597,0.749149877207976,1.23857482655782,5.90267492323771,13.7657454071533,2804.52473578228,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
148,14.7016392324451,1717776585.09238,484209.618833032,4977445.11892649,-1.26807967711393,484209.474593931,4977444.96073421,-1.25850434769837,484209.457445615,4977444.96631357,-1.25834044352473,1,accepted,0.222118439616205,0.558016980353154,0.446302298411617,3,6,102,70.55,60.002,10.342,0.087,9.391,8.5052357890424,0.914343378411164,0.805888156339248,6.05864395669542,12.243560315153,2935.85764342379,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
149,14.8023940760978,1717776585.18474,484209.962521644,4977444.14345184,-1.27494176568596,484209.784805575,4977443.98319945,-1.26501255451457,484209.798822065,4977444.0293773,-1.26599727201573,1,accepted,0.19952582067052,0.512481737186046,0.450354397606537,3,7,96,67.598,56.719,10.695,0.068,9.391,8.87201501494937,1.01327419051773,8.4529177263481,6.01063385152511,19.4399410549463,2957.19960697771,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
150,14.9013553273743,1717776585.27545,484210.294379681,4977443.17980183,-1.28135325560422,484210.11572487,4977443.05713131,-1.27268243188155,484210.10099065,4977443.15674687,-1.2753468092902,1,accepted,0.194758437329258,0.344144023665022,0.526345709582356,3,5,91,84.874,73.973,10.702,0.069,9.391,10.1632876053134,0.909418113830291,4.50567936327814,7.81229301837248,41.4690849785816,3753.33595092474,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
151,15.0012596711619,1717776585.36703,484210.624286408,4977442.20171496,-1.28852566974148,484210.412315463,4977442.16833445,-1.28195476555737,484210.426701821,4977442.17656009,-1.28277033380836,1,accepted,0.19917940733993,0.329756458647429,0.520855527830882,3,5,91,69.029,58.797,9.75,0.332,9.35668,10.1235017429507,1.10947928530099,11.5235753027692,7.67365213132034,45.9124961024253,3709.10904588391,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
152,15.1027521348811,1717776585.46007,484210.952863971,4977441.20221929,-1.29551815355156,484210.735992664,4977441.16808544,-1.28956543285108,484210.736860544,4977441.18079516,-1.28876259186421,1,accepted,0.217063294646114,0.387065172925421,0.51720187620375,3,5,99,67.398,57.724,9.484,0.073,9.35668,9.77723823009399,0.865048967589759,-2.0250706108898,7.40154646780201,31.9903458046887,3587.1488776236,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
153,15.2025914557431,1717776585.55159,484211.271659335,4977440.21325078,-1.30215808549525,484211.036446896,4977440.18483691,-1.29554178934132,484211.055634045,4977440.17131698,-1.29636638044414,1,accepted,0.220057649373403,0.331840255613206,0.492514032584336,3,5,97,73.089,60.92,11.974,0.074,9.35668,9.7160541548378,0.997419429486833,1.02579741647138,7.09897265672789,26.9653404108531,3203.5045066771,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
154,15.3030487544889,1717776585.64367,484211.587004821,4977439.21479736,-1.30838010427443,484211.349590206,4977439.16517933,-1.30301140388996,484211.37144722,4977439.17000509,-1.30292408508373,1,accepted,0.220162273823685,0.312606872569394,0.491811961327623,3,6,97,78.154,65.502,12.443,0.07,9.35668,9.59552332474101,1.04527672205038,-4.91462209641795,6.74573548084918,20.4890805408707,3200.68661630612,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
155,15.4028485414123,1717776585.73516,484211.896806334,4977438.21948592,-1.3155718575702,484211.658136339,4977438.16646629,-1.30961026971235,484211.664579981,4977438.16895247,-1.30962914941438,1,accepted,0.237660911445873,0.340492096206388,0.463059195035481,3,5,98,86.677,74.293,12.131,0.125,9.35668,9.43031679068499,1.13119344838088,-8.40291313809453,6.52546260208433,19.3970218451426,3245.09890063245,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
156,15.5039516478537,1717776585.82784,484212.201329486,4977437.20716323,-1.32224395930027,484211.948440891,4977437.14716753,-1.31650313552499,484211.944543238,4977437.15283031,-1.31643547113174,1,accepted,0.262471414735232,0.3328018574079,0.440207691983038,3,5,98,68.421,58.014,10.162,0.08,9.35668,9.33628979914392,1.12977309725243,-15.5708184722567,6.62098765855718,20.9856270979803,3414.92073654253,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
157,15.6027745303449,1717776585.91842,484212.493362823,4977436.21333903,-1.32923165933088,484212.213134343,4977436.150892,-1.32300597721424,484212.230446259,4977436.13974401,-1.32297496714493,1,accepted,0.273022611768316,0.358482055967603,0.462276354433207,3,5,96,71.527,62.232,9.1,0.075,9.35668,9.79829522658895,1.22988089790425,-27.6473124804053,7.20426217367875,24.9884812268804,3892.14168824167,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
158,15.7027701663198,1717776586.01009,484212.785207098,4977435.20225066,-1.33619163820911,484212.497520687,4977435.12205038,-1.32982466993112,484212.491603178,4977435.11138453,-1.33001353373714,1,accepted,0.307343318365868,0.353979311634627,0.464783444039989,3,5,99,75.063,64.594,10.198,0.104,9.35668,9.17744847856394,1.21403362176533,-20.3717615166521,7.20023952937815,29.5088288302425,3664.68999716196,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
159,15.804560955221,1717776586.1034,484213.074899309,4977434.16967437,-1.34261411473394,484212.757458317,4977434.07300793,-1.3365315394983,484212.7527626,4977434.07130708,-1.33668090648805,1,accepted,0.336820699727553,0.339947791461566,0.486386478035615,3,5,99,74.683,62.724,11.746,0.093,9.35668,9.32217734271421,1.25139686635915,-28.7580730642978,7.22073869858274,23.1101000671564,3772.7634248207,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
160,15.9043001407779,1717776586.19482,484213.351433789,4977433.15562919,-1.34897369552258,484213.005652886,4977433.05003021,-1.34293279248726,484213.007693167,4977433.03195816,-1.34300214009722,1,accepted,0.365311016848986,0.342144923001481,0.477998413164718,3,6,106,80.926,66.028,14.651,0.071,9.35668,8.67130287792649,1.36527026184296,-22.8793459695699,6.69015675898527,26.6760228058639,3581.83096898002,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
161,16.0046125684457,1717776586.28678,484213.626176439,4977432.13334046,-1.35582562519247,484213.2570414,4977432.00092553,-1.34940156813288,484213.279559848,4977431.98588937,-1.34876664052918,1,accepted,0.376676102223649,0.404450028854222,0.478004119423509,3,6,103,74.925,63.421,11.277,0.095,9.35668,9.49502989563308,1.36941582400631,-29.6292025071853,7.09522813542721,27.8951649877693,3609.73385149143,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
162,16.1046407158833,1717776586.37847,484213.893792025,4977431.11129586,-1.36245947468192,484213.523195624,4977430.95574021,-1.35530250600351,484213.509880297,4977430.9734388,-1.3553011933552,1,accepted,0.407912716888844,0.410139308588651,0.455996412654815,3,6,104,76.345,63.107,13.041,0.071,9.35668,8.99659107313378,1.39001074435767,-33.0850591488279,6.56153523191722,19.9690934603732,3608.72959849144,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
163,16.205523784745,1717776586.47095,484214.156950747,4977430.07718021,-1.36885277713629,484213.747347692,4977429.93377905,-1.3617372064082,484213.761948613,4977429.93440598,-1.36070901236628,1,accepted,0.420013293679238,0.466603350669371,0.409390243662242,3,7,99,75.437,63.291,11.953,0.073,9.35668,8.31853952250703,1.45562444662465,-22.8046824094137,5.3836121320371,14.8685035408008,2858.05490529643,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
164,16.3042265048699,1717776586.56143,484214.409283082,4977429.06339876,-1.37528358107878,484213.989056015,4977428.91347396,-1.36693838516567,484213.968565082,4977428.89112757,-1.36605740561697,1,accepted,0.473190993446567,0.528620915009088,0.409089513783376,3,7,97,92.132,76.912,14.972,0.068,9.35668,8.36792597234755,1.79762993658498,-14.5927396167289,5.61898233501003,26.2123403135382,2568.86997647742,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
165,16.4042640156088,1717776586.65313,484214.659131839,4977428.03330344,-1.38134701814028,484214.194143064,4977427.853967,-1.37225067434818,484214.219456324,4977427.82365096,-1.36849726065073,1,accepted,0.487102371310998,0.736236871917509,0.389689814335716,3,9,92,79.946,63.822,15.891,0.102,9.35668,7.69277327533147,2.11471664039393,11.5654186227571,4.8887338053251,31.8195168172532,2124.30244317166,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
166,16.5060238535975,1717776586.74641,484214.904847822,4977426.98240589,-1.38761745526327,484214.444547841,4977426.76678103,-1.37460365757848,484214.427634118,4977426.65713343,-1.36942870206388,1,accepted,0.577524968381508,1.04213879293056,0.507300046746399,3,8,87,85.429,64.838,20.38,0.08,9.35668,9.17437848040858,3.42889777830601,29.9719177278426,6.57716967406465,48.5240708807543,2356.31212907173,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
167,16.6058980267476,1717776586.83796,484215.140990448,4977425.94715012,-1.39379444126937,484214.647761945,4977425.61799882,-1.37557718685469,484214.700062046,4977425.54415664,-1.3706553206339,1,accepted,0.597345461703792,1.32577395405658,0.448285477170131,3,11,96,75.03,60.845,13.989,0.08,9.35668,8.22129686184422,3.25668849968007,51.6195169141677,5.69347808998146,48.2536558936338,2335.96789124407,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
168,16.7061870461622,1717776586.92989,484215.370748142,4977424.904341,-1.40058482330737,484214.921760258,4977424.49830005,-1.3769163777071,484215.047756956,4977424.43223587,-1.37556412522376,1,accepted,0.572019725484252,1.43358040066217,0.367461630925935,3,10,100,83.138,61.226,21.555,0.25,9.35668,7.46063165284608,2.39893745067413,49.932709052624,4.20154873614907,32.5108267883484,2170.06239972329,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
169,16.8063005036781,1717776587.02166,484215.594295205,4977423.85978441,-1.40719554541192,484215.264673521,4977423.38528719,-1.38200758654203,484215.263142735,4977423.3623746,-1.3819338459582,1,accepted,0.597560443913513,1.44738876202601,0.38434195192097,3,7,96,74.206,63.15,10.862,0.079,9.35668,7.59202737245536,2.66954842803741,53.5755299601571,4.41054742542313,35.4250451322821,2104.62962997994,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
170,16.906330991941,1717776587.11336,484215.810776464,4977422.81324095,-1.41388258401188,484215.47347316,4977422.31321687,-1.38863094715106,484215.495765451,4977422.9499507,-1.37966556370375,1,accepted,0.343396991695858,1.96049085116943,0.604538688912681,3,11,100,72.364,58.397,13.726,0.072,9.35668,10.020066493597,1.74749090044983,76.4028611236341,6.48789513602733,22.0291594943888,2922.87574444814,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
171,17.0056415463732,1717776587.20439,484216.019699052,4977421.77105996,-1.42108355184607,484215.707610892,4977421.90745105,-1.38668296677488,484215.685827048,4977421.9047569,-1.38640015413223,1,accepted,0.359646197456271,1.98721230817674,0.585734296496545,3,5,102,73.06,62.035,10.795,0.104,9.35668,10.2892866608293,1.55319806423425,75.3555901979795,6.02809762280785,21.4069490677714,2965.3946699635,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
172,17.1057066268325,1717776587.29612,484216.222195367,4977420.71834667,-1.42832231050584,484215.892797751,4977420.85107615,-1.39362668835527,484215.892884236,4977420.85922868,-1.39320358629717,1,accepted,0.358180905656252,2.01215467904056,0.562876996449838,3,4,105,73.639,62.537,10.91,0.069,9.35668,10.0664282718418,1.48014163540612,59.7894338376316,6.1724920500067,17.7772290261906,2632.69879514495,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
173,17.2057345141785,1717776587.38781,484216.417451489,4977419.66277969,-1.43590698910231,484216.09319292,4977419.80179495,-1.40042585187687,484216.083921729,4977419.80920874,-1.40027906344968,1,accepted,0.364257559397029,2.04132977270145,0.498991436932634,3,6,103,73.946,62.738,11.019,0.078,9.35668,8.82632332020571,1.33245523131414,44.3129950757886,5.48887654093019,12.8095994197213,2019.0847340958,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
174,17.3056854143807,1717776587.47943,484216.604798526,4977418.60539729,-1.44324400635285,484216.277533539,4977418.74841445,-1.40756608484373,484216.266874295,4977418.72107936,-1.40657827941642,1,accepted,0.357176604401632,2.10079140623643,0.599796845509947,3,5,105,78.728,58.111,20.412,0.072,9.35668,9.27810087227394,1.87410661455901,58.0918713304483,7.67319883372076,13.9383227013048,1786.7878174086,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
175,17.4059715727866,1717776587.57136,484216.785309197,4977417.54116695,-1.45057216682531,484216.455063789,4977417.65361037,-1.4138625024624,484216.40493354,4977417.67334306,-1.41223241906041,1,accepted,0.402686186870807,2.19670573452477,0.664721413649191,3,5,99,75.784,61.184,14.377,0.095,9.35668,10.27785338572,1.9960709144192,47.9297212025654,8.3422207543689,15.6903510648663,1863.39342868647,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
176,17.5064023421787,1717776587.66343,484216.957729325,4977416.47273457,-1.4579070119754,484216.587184094,4977416.60202961,-1.41951200100876,484216.584630413,4977416.57154257,-1.4207289145405,1,accepted,0.385960904400474,2.13014807334594,0.514006832331578,3,5,92,72.506,61.828,10.418,0.082,9.35668,8.91016597714936,1.35618469851027,42.2879357352297,6.14582047910078,11.5995562246249,1603.4953626464,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
177,17.6055979360787,1717776587.75436,484217.121987321,4977415.41276419,-1.46534900470811,484216.756564119,4977415.51041681,-1.42801784095388,484216.752297555,4977415.49156504,-1.42913380033351,1,accepted,0.377994838575176,2.07497836486831,0.527015083333918,3,5,91,72.082,60.922,10.928,0.105,9.35668,9.49634569686688,1.34495149192821,37.2097107184251,6.44867031465565,12.7564279038292,1820.65993063716,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
178,17.7058146500002,1717776587.84622,484217.27934907,4977414.3358625,-1.47268802092525,484216.917304827,4977414.41587986,-1.43647965961515,484216.921086323,4977414.39177733,-1.43689816287417,1,accepted,0.362599868748925,2.05060781569923,0.485043735403054,3,6,93,83.487,66.29,17.006,0.069,9.35668,9.44606123469426,1.32914970642837,34.7690694972545,6.44323083138604,9.60282001894304,1857.01836649727,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
179,17.8054937543739,1717776587.93759,484217.429178314,4977413.26148337,-1.48014244162206,484217.076439135,4977413.31949018,-1.44415334929378,484217.046744195,4977413.33122869,-1.44506771419718,1,accepted,0.38874190054786,2.00963384901742,0.428942746865641,3,6,98,61.816,50.694,10.919,0.078,9.35668,8.94653608514326,1.08653073322517,23.7192319959241,5.71004217614173,8.17455620597958,1710.51139926285,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
180,17.9055825031781,1717776588.02934,484217.572061695,4977412.17986714,-1.48719834167622,484217.194843356,4977412.25201298,-1.45239161667979,484217.17363393,4977412.26993447,-1.45298693927869,1,accepted,0.408481098866662,1.96016896860222,0.500935671721459,3,5,96,66.233,55.348,10.659,0.089,9.35668,9.70597452121902,1.34777897286398,22.4698795970859,6.73162560606945,1.96612973769902,1769.03305412542,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
181,18.0058988322214,1717776588.1213,484217.707806782,4977411.09175724,-1.49492609611883,484217.313392148,4977411.18502266,-1.46025538682293,484217.307271132,4977411.11056266,-1.46134908139102,1,accepted,0.400976870175416,1.92382123255219,0.46691820781988,3,8,99,73.107,57.572,15.204,0.073,9.35668,9.34315911382885,0.978552016147105,15.9625633569986,5.99492098935359,5.35902061802726,1938.45506231652,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
182,18.1057233278565,1717776588.21281,484217.835351821,4977410.0057752,-1.50164165554007,484217.437055411,4977410.02805241,-1.46837394199851,484217.432594331,4977409.97786477,-1.46811315025916,1,accepted,0.403723404755923,1.92104184597872,0.507553517139162,3,7,95,75.077,62.482,12.367,0.097,9.35668,9.88489109578316,0.840309840777347,20.9250297528196,6.04460279782563,2.65518196001988,2132.33439329442,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
183,18.2068605063109,1717776588.30552,484217.957739114,4977408.90142533,-1.50877262978677,484217.556798949,4977408.8756559,-1.47501359309747,484217.5674824,4977408.87283702,-1.47491960461528,1,accepted,0.391302433753349,1.93963546607693,0.502505208178344,3,5,100,70.051,60.326,9.526,0.078,9.35668,9.58010986240036,0.872042835196626,21.004190367429,5.85641924028446,1.33689273426319,1975.20428041464,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
184,18.3057330663171,1717776588.39615,484218.069732128,4977407.81806341,-1.5155266677355,484217.681854102,4977407.78915299,-1.48144977832078,484217.709152258,4977407.7268913,-1.48167298128216,1,accepted,0.371927675086709,1.93967335473549,0.501452288192574,3,6,95,73.68,63.038,10.45,0.073,9.35668,9.64079989325637,0.754078419950185,36.1412566423717,5.56041248434418,2.16783097252532,1832.3753665388,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
185,18.4058441830076,1717776588.48792,484218.176905503,4977406.71634004,-1.52224862828195,484217.817281714,4977406.62415468,-1.4881573322947,484217.871081613,4977406.58855417,-1.49373901991365,1,accepted,0.331447552179336,1.63348023507458,0.46257923330114,3,10,99,66.845,53.655,13.001,0.072,9.35668,9.56334314895741,0.744820182827512,49.7432419017695,5.64580532599578,11.6979163638331,1301.7661070199,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
186,18.5062395799283,1717776588.57995,484218.277427127,4977405.606481,-1.52905842763608,484217.967078068,4977405.4769623,-1.5004283073365,484218.0968599,4977405.53259436,-1.51704686661949,1,accepted,0.195099358181181,0.6882117516142,0.447593594104871,3,7,92,73.301,63.267,9.848,0.072,9.35668,9.12028403374111,0.555350038166834,44.9482371471757,4.98453537855136,11.5770452115794,1144.35956120287,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
187,18.6060934659257,1717776588.67148,484218.369581833,4977404.49582782,-1.53595376462359,484218.166794625,4977404.42042124,-1.52358201193311,484218.282606385,4977404.48604674,-1.53637275350039,1,accepted,0.0875236990515859,-0.0240062943034286,0.433301482859181,3,7,82,66.295,55.248,10.875,0.068,9.35668,10.2338189634485,0.153415162477289,63.7829959987156,5.51792962222734,30.0895007286291,887.24063094521,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
188,18.706451669733,1717776588.76348,484218.452034485,4977403.37288117,-1.54197568977317,484218.331046681,4977403.36255483,-1.5425431586011,484218.35699834,4977403.38092313,-1.54417536777415,1,accepted,0.0953757941652594,-0.126032265743882,0.435496998170978,3,6,84,60.211,51.504,8.527,0.067,9.35668,10.9975656542019,0.0936797537926687,54.2758802501375,6.39506394937782,30.4536585710955,842.501776577785,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
189,18.8072317422808,1717776588.85586,484218.52689824,4977402.23940344,-1.54737528220491,484218.39633171,4977402.24631179,-1.54964684994964,484218.455099995,4977402.26638366,-1.5476169323997,1,accepted,0.0767001958971057,-0.0138455362796345,0.454672790538346,3,6,86,67.04,57.647,9.218,0.067,9.35668,12.7583996228765,0.10117162853,53.3613461253729,5.98269279597773,13.8385945927014,908.627571808475,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
