frame,start,repetition,order,totalMs,perceptionMs,registrationMs,overheadMs,accepted,reason,rank,iterations,sourceComponents,mapComponents,x,y,psi,positionDifferenceM,yawDifferenceDeg
700,3,4,75,79.882,69.448,10.415,0.0189999999999966,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
900,1,4,76,90.723,75.31,15.395,0.0179999999999954,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
260,1,4,77,72.495,61.04,11.437,0.018000000000006,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
550,3,4,78,80.924,68.382,12.524,0.0179999999999865,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
120,1,4,79,85.752,63.977,21.757,0.0179999999999936,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
1050,2,4,80,77.945,62.204,15.726,0.0150000000000059,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
120,2,4,81,83.819,61.952,21.849,0.0180000000000042,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
260,2,4,82,72.299,57.11,15.171,0.018000000000006,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
550,1,4,83,83.936,69.85,14.069,0.0169999999999995,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
700,2,4,84,82.727,67.602,15.106,0.0190000000000001,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
550,3,5,85,81.813,69.41,12.384,0.0190000000000072,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
260,3,5,86,71.911,58.874,13.019,0.0179999999999989,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
550,1,5,87,83.245,69.221,14.005,0.0190000000000001,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
120,3,5,88,80.285,63.505,16.762,0.0179999999999936,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
120,1,5,89,83.924,63.663,20.244,0.0169999999999924,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
900,2,5,90,85.069,70.135,14.914,0.0199999999999978,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
700,2,5,91,78.808,65.611,13.178,0.0190000000000019,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
700,1,5,92,78.182,66.417,11.746,0.0190000000000019,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
1050,3,5,93,79.773,64.984,14.772,0.0170000000000012,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
350,1,5,94,74.27,60.211,14.043,0.0159999999999982,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
1050,2,5,95,82.604,65.892,16.693,0.0189999999999912,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
260,2,5,96,73.507,59.273,14.216,0.0180000000000096,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
350,3,5,97,72.678,58.846,13.815,0.0170000000000083,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
350,2,5,98,71.241,55.696,15.528,0.0169999999999941,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
1050,1,5,99,84.885,68.588,16.278,0.019000000000009,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
900,3,5,100,83.315,69.495,13.801,0.018999999999993,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
700,3,5,101,76.746,65.986,10.742,0.0179999999999918,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
550,2,5,102,83.171,67.474,15.68,0.0169999999999888,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
120,2,5,103,81.212,62.75,18.444,0.0180000000000042,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
260,1,5,104,72.919,59.847,13.054,0.0180000000000025,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
900,1,5,105,106.036,90.893,15.125,0.0180000000000007,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
120,3,6,106,79.193,61.382,17.792,0.0190000000000019,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
120,2,6,107,80.635,61.181,19.436,0.0180000000000078,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
900,2,6,108,86.578,71.424,15.134,0.019999999999996,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
350,2,6,109,77.814,62.559,15.238,0.0169999999999888,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
1050,1,6,110,79.714,63.72,15.975,0.0190000000000001,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
900,1,6,111,89.141,74.316,14.807,0.0180000000000025,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
550,3,6,112,82.921,70.373,12.53,0.0179999999999882,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
550,2,6,113,89.621,72.98,16.623,0.0180000000000078,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
700,2,6,114,79.636,66.199,13.417,0.0199999999999978,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
350,3,6,115,76.533,62.332,14.181,0.0200000000000014,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
1050,2,6,116,87.208,71.601,15.59,0.0169999999999995,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
120,1,6,117,80.609,62.29,18.296,0.0229999999999961,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
260,2,6,118,71.985,58.091,13.875,0.0190000000000055,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
700,3,6,119,74.425,63.704,10.704,0.0170000000000172,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
260,1,6,120,67.69,56.219,11.453,0.0179999999999971,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
700,1,6,121,81.721,69.504,12.199,0.0180000000000131,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
350,1,6,122,71.155,57.515,13.622,0.0180000000000078,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
260,3,6,123,73.379,59.797,13.563,0.0190000000000001,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
1050,3,6,124,80.297,65.89,14.389,0.0179999999999954,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
900,3,6,125,88.425,74.942,13.464,0.0190000000000037,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
550,1,6,126,85.841,71.494,14.329,0.0179999999999954,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
550,3,7,127,83.096,69.491,13.587,0.0180000000000042,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
120,1,7,128,82.53,64.198,18.314,0.0179999999999936,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
550,2,7,129,86.743,70.768,15.957,0.0179999999999954,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
350,1,7,130,72.672,58.798,13.855,0.0189999999999966,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
1050,3,7,131,79.761,65.443,14.3,0.0179999999999971,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
900,2,7,132,85.928,70.671,15.238,0.0190000000000055,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
700,2,7,133,80.113,66.983,13.111,0.0189999999999966,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
1050,1,7,134,82.299,66.269,16.01,0.0199999999999996,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
120,2,7,135,79.468,58.911,20.538,0.0190000000000019,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
120,3,7,136,84.045,64.589,19.437,0.0190000000000019,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
350,2,7,137,72.09,56.545,15.527,0.0180000000000096,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
1050,2,7,138,81.35,65.487,15.843,0.0199999999999996,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
700,1,7,139,76.192,64.321,11.853,0.0179999999999936,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
900,3,7,140,86.774,72.798,13.956,0.0199999999999996,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
700,3,7,141,78.404,67.711,10.674,0.0189999999999984,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
550,1,7,142,100.941,84.814,16.105,0.0219999999999949,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
260,2,7,143,74.912,60.506,14.387,0.0190000000000055,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
260,3,7,144,69.41,56.473,12.92,0.0169999999999977,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
