frame,map,source,variant,start,accepted,reason,recordedPoseScore,optimizedScore,translationDifferenceM,yawDifferenceDeg,longitudinalDifferenceM,lateralDifferenceM,minimumCurvature,maximumCurvature,x,y,yaw
260,fixed,fine,xyzExactPose,2,0,searchBoundary,0.0814732121573951,0.180881341536459,2.72276942744532,-0.621308487013244,2.71650141581952,0.184644016641396,0.0420332262118196,13.9486079681388,484230.425610736,4977309.24193313,-1.34806754762673
260,fixed,fine,xyzExactPose,3,0,searchBoundary,0.0814732121573951,0.19808498853169,3.1320061392466,-0.543940465004523,3.12677713379289,0.180906638541455,0.0563559927634849,15.5170756448035,484230.516935062,4977308.84193313,-1.34671722090692
260,fixed,fine,xyzWideHeight,1,1,accepted,0.223028757338352,0.258528543944766,0.158348078957356,-0.52052666417115,-0.0285027895256656,0.155761693296974,0.15998575376765,24.0510448886326,484229.762168737,4977311.90571371,-1.34630857299197
260,fixed,fine,xyzWideHeight,2,1,accepted,0.223028757338352,0.258528543943983,0.158348255221986,-0.520525198860971,-0.0285054543751942,0.155761384825351,0.159985801296901,24.0510469037456,484229.76216782,4977311.90571623,-1.34630854741748
260,fixed,fine,xyzWideHeight,3,1,accepted,0.223028757338352,0.258528543943983,0.158348255221986,-0.520525198861492,-0.0285054543751942,0.155761384825351,0.159985801296913,24.0510469037424,484229.76216782,4977311.90571623,-1.34630854741749
260,futureGrid,coarse,xy,1,1,accepted,0.463476489377781,0.548760036399027,0.187911313501899,-0.746433714593868,-0.0685312541616362,0.174968937086108,0.472352982709505,33.7014166857399,484229.771589648,4977311.94910084,-1.35025139482532
260,futureGrid,coarse,xy,2,1,accepted,0.463476489377781,0.548760036399027,0.187911313501899,-0.74643371460019,-0.0685312541616362,0.174968937086108,0.472352982707379,33.7014166857294,484229.771589648,4977311.94910084,-1.35025139482543
260,futureGrid,coarse,xy,3,1,accepted,0.463476489377781,0.548760036399679,0.18791085892266,-0.746429380539125,-0.0685316799545415,0.17496828210753,0.472354114489838,33.7014243595055,484229.771588912,4977311.9491011,-1.35025131918179
260,futureGrid,coarse,xyz,1,1,accepted,0.203077344798405,0.292601438529346,0.245432844918714,-1.1757096313359,-0.0454036100007257,0.241196586965478,0.18901911314178,21.6443687338861,484229.841371933,4977311.94192991,-1.35774367297198
260,futureGrid,coarse,xyz,2,1,accepted,0.203077344798405,0.292601438529346,0.245432844918714,-1.17570963125397,-0.0454036100007257,0.241196586965478,0.189019113139378,21.6443687339167,484229.841371933,4977311.94192991,-1.35774367297055
260,futureGrid,coarse,xyz,3,1,accepted,0.203077344798405,0.292601438529667,0.245432888794731,-1.17571108984915,-0.0454032972177287,0.241196690491154,0.189018935224005,21.6443694881107,484229.841372106,4977311.94192963,-1.35774369842784
260,futureGrid,coarse,xyzExactPose,1,1,accepted,0.0787126487265873,0.191778517045799,1.54804365456192,-9.56033819817412,0.643498053987601,1.40795930727546,0.0151588590319253,19.412778358041,484231.13590151,4977311.54178753,-1.50408304802008
260,futureGrid,coarse,xyzExactPose,2,1,accepted,0.0787126487265873,0.191778517045601,1.54804309938932,-9.56033660953542,0.643497591447407,1.40795890826696,0.0151590087632932,19.4127769053133,484231.135901015,4977311.54178789,-1.50408302029311
260,futureGrid,coarse,xyzExactPose,3,1,accepted,0.0787126487265873,0.191778517045606,1.54804310568918,-9.56033665112151,0.643497594660606,1.40795891372505,0.0151590090239937,19.4127769030872,484231.135901021,4977311.54178789,-1.50408302101892
260,futureGrid,fine,xy,1,1,accepted,0.465359525635309,0.553921631394395,0.164090723688085,-0.52821849875,-0.0835241387978118,0.141242641714757,0.488633575703945,38.4570350582631,484229.735308994,4977311.95588049,-1.34644282083089
260,futureGrid,fine,xy,2,1,accepted,0.465359525635309,0.553921631394459,0.164090997571461,-0.528220740921004,-0.0835240228503836,0.141243028468261,0.488633272044678,38.4570302027045,484229.735309397,4977311.95588047,-1.34644285996416
260,futureGrid,fine,xy,3,1,accepted,0.465359525635309,0.553921631394475,0.164090943392346,-0.528219924150669,-0.083524097094208,0.141242921620829,0.488633380498548,38.4570319672502,484229.735309276,4977311.95588052,-1.34644284570883
260,futureGrid,fine,xyz,1,1,accepted,0.212656027555444,0.298229534258072,0.214182364005195,-0.957044178437751,-0.0593803947050484,0.205786427578513,0.186338063923481,22.6757041277476,484229.80368832,4977311.94733131,-1.35392724085855
260,futureGrid,fine,xyz,2,1,accepted,0.212656027555444,0.298229534258072,0.214182364362151,-0.957044177773995,-0.0593803956380265,0.205786427680818,0.186338063971363,22.6757041274579,484229.80368832,4977311.94733132,-1.35392724084696
260,futureGrid,fine,xyz,3,1,accepted,0.212656027555444,0.298229534258072,0.214182364362151,-0.957044177776386,-0.0593803956380265,0.205786427680818,0.186338063971416,22.6757041274724,484229.80368832,4977311.94733132,-1.353927240847
260,futureGrid,fine,xyzExactPose,1,1,accepted,0.0572527146246317,0.16569972537854,1.05334206583146,-0.0858775956768519,1.05247317120772,0.0427753613432733,0.247545472844913,11.1700681176527,484229.90244737,4977310.82793969,-1.33872251565602
260,futureGrid,fine,xyzExactPose,2,0,insufficientOverlap,0.0572527146246317,0.1340035183104,1.673927253763,-0.532988963287943,1.67040150946107,0.108587513465864,0.224503092729608,9.3756108936193,484230.109494819,4977310.24202329,-1.34652608114393
260,futureGrid,fine,xyzExactPose,3,0,insufficientOverlap,0.0572527146246317,0.134003518310396,1.67392725256474,-0.532988958076656,1.67040150831253,0.108587512662136,0.224503091555008,9.37561088826865,484230.109494818,4977310.24202329,-1.34652608105297
260,fineSelf,coarse,xy,1,1,accepted,0.881138835393048,0.888043171725135,0.0396307652341589,0.148522458514118,-0.00678608838276307,-0.039045442211689,2.49592138641351,56.5352711966733,484229.577677885,4977311.8394977,-1.33463146294353
260,fineSelf,coarse,xy,2,1,accepted,0.881138835393048,0.888043171725135,0.0396307652341589,0.148522458503698,-0.00678608838276307,-0.039045442211689,2.49592138642074,56.5352711967096,484229.577677885,4977311.8394977,-1.33463146294372
260,fineSelf,coarse,xy,3,1,accepted,0.881138835393048,0.888043171725134,0.0396307652341589,0.148522458526547,-0.00678608838276307,-0.039045442211689,2.49592138640988,56.5352711966904,484229.577677885,4977311.8394977,-1.33463146294332
260,fineSelf,coarse,xyz,1,1,accepted,0.424763874836555,0.426383876358176,0.0312475549654118,0.131159180467326,-0.00881429678386975,-0.0299786234427516,1.07681553963865,41.2816133224813,484229.586029062,4977311.84356939,-1.33493450931439
260,fineSelf,coarse,xyz,2,1,accepted,0.424763874836555,0.426383876359488,0.0312474990428809,0.131156996195942,-0.00881400645594231,-0.0299786505138149,1.07681582782023,41.2816094195014,484229.586029103,4977311.8435691,-1.33493454743712
260,fineSelf,coarse,xyz,3,1,accepted,0.424763874836555,0.426383876359427,0.0312476296844513,0.131157553196725,-0.00881406178756197,-0.029978770416774,1.07681574074907,41.2816085631714,484229.586028974,4977311.84356913,-1.33493453771562
260,fineSelf,coarse,xyzExactPose,1,1,accepted,0.726337276243894,0.73085061804818,0.0283962535638283,0.0941447742600654,-0.00729176160690111,-0.0274440782160624,4.53772118120732,67.1491548509446,484229.588847182,4977311.84267483,-1.33558053257338
260,fineSelf,coarse,xyzExactPose,2,1,accepted,0.726337276243894,0.73085061804818,0.0283962535638283,0.0941447742591876,-0.00729176160690111,-0.0274440782160624,4.53772118120922,67.1491548509584,484229.588847182,4977311.84267483,-1.33558053257339
260,fineSelf,coarse,xyzExactPose,3,1,accepted,0.726337276243894,0.73085061804818,0.0283962535638283,0.094144774259671,-0.00729176160690111,-0.0274440782160624,4.53772118121276,67.1491548509971,484229.588847182,4977311.84267483,-1.33558053257338
260,fineSelf,fine,xy,1,1,accepted,0.999999999933278,0.99999999998736,1.65299348152985e-06,9.52305106945028e-06,-7.55673874617987e-07,-1.47015116406443e-06,3.83067930734321,71.8111157600126,484229.617232142,4977311.84193353,-1.33722350264917
260,fineSelf,fine,xy,2,1,accepted,0.999999999933278,0.999999999999981,1.94369142390031e-08,1.38101465379768e-07,1.85854380619142e-08,5.68991451439422e-09,3.83067890732445,71.811113621726,484229.617233757,4977311.84193311,-1.33722366644744
260,fineSelf,fine,xy,3,1,accepted,0.999999999933278,1,0,0,0,0,3.8306789156093,71.8111136665853,484229.617233747,4977311.84193313,-1.33722366885776
260,fineSelf,fine,xyz,1,1,accepted,0.48619859499969,0.486198613398129,8.09247370056914e-05,-0.000352118813988934,4.19517391008937e-05,6.92016231446262e-05,1.72069077994857,43.5724083754849,484229.617310779,4977311.84190833,-1.33722981449042
260,fineSelf,fine,xyz,2,1,accepted,0.48619859499969,0.486198613398129,8.09247370056914e-05,-0.000352118834395373,4.19517391008937e-05,6.92016231446262e-05,1.72069077998236,43.5724083755152,484229.617310779,4977311.84190833,-1.33722981449078
260,fineSelf,fine,xyz,3,1,accepted,0.48619859499969,0.486198613398129,8.09247370056914e-05,-0.000352118890131414,4.19517391008937e-05,6.92016231446262e-05,1.72069077991554,43.5724083754706,484229.617310779,4977311.84190833,-1.33722981449175
260,fineSelf,fine,xyzExactPose,1,1,accepted,0.999999999979794,0.999999999999993,1.52748259407065e-08,-1.08784511770097e-08,-1.39340203671743e-08,-6.25806550988825e-09,7.72618288461674,106.134042015962,484229.617233738,4977311.84193314,-1.33722366904763
260,fineSelf,fine,xyzExactPose,2,1,accepted,0.999999999979794,0.999999999998467,2.73461845920514e-07,4.51469470203234e-07,-2.32439011065168e-07,-1.44060707027633e-07,7.72618333123825,106.134042581273,484229.617233553,4977311.84193332,-1.33722366097813
260,fineSelf,fine,xyzExactPose,3,1,accepted,0.999999999979794,1,0,0,0,0,7.72618285504594,106.134041980676,484229.617233747,4977311.84193313,-1.33722366885776
260,coarseSelf,coarse,xy,1,1,accepted,1,1,1.16415321826935e-10,5.60612201485995e-09,-2.6944866191076e-11,-1.13254144922002e-10,3.64186023983223,67.6509592611659,484229.617233747,4977311.84193313,-1.33722366875992
260,coarseSelf,coarse,xy,2,1,accepted,1,0.999999999999983,6.56747780408402e-08,-3.4873708326987e-07,2.23508627751062e-08,6.17544767925532e-08,3.64186022933077,67.6509592112865,484229.617233812,4977311.84193312,-1.33722367494437
260,coarseSelf,coarse,xy,3,1,accepted,1,1,0,0,0,0,3.64186023972717,67.6509592610838,484229.617233747,4977311.84193313,-1.33722366885776
260,coarseSelf,coarse,xyz,1,1,accepted,0.584075463490105,0.584075472130744,6.214194423311e-05,-0.000376229145693731,3.29865159906425e-05,5.26641338661336e-05,1.54266045048838,66.6492866306374,484229.617292616,4977311.84191323,-1.3372302352951
260,coarseSelf,coarse,xyz,2,1,accepted,0.584075463490105,0.584075472130745,6.21444256238949e-05,-0.000376246729046788,3.29871222501318e-05,5.26666820843943e-05,1.54266045161177,66.6492866367807,484229.617292619,4977311.84191323,-1.33723023560198
260,coarseSelf,coarse,xyz,3,1,accepted,0.584075463490105,0.584075472130744,6.21413376726404e-05,-0.000376224692166566,3.29863677938784e-05,5.26635109683365e-05,1.54266045021255,66.6492866289991,484229.617292615,4977311.84191323,-1.33723023521737
260,coarseSelf,coarse,xyzExactPose,1,1,accepted,1,0.99999999999996,5.25942534489118e-08,3.24009415621176e-07,6.73645722179069e-09,-5.2161054820118e-08,7.57825759130718,108.777417657443,484229.617233698,4977311.84193311,-1.33722366320273
260,coarseSelf,coarse,xyzExactPose,2,1,accepted,1,0.999999999992982,9.87848817479858e-07,-5.126365518264e-06,1.36093935619042e-07,9.7842921403854e-07,7.57825797737707,108.777420202362,484229.61723473,4977311.84193322,-1.33722375832972
260,coarseSelf,coarse,xyzExactPose,3,1,accepted,1,1,0,0,0,0,7.57825766085097,108.777417807096,484229.617233747,4977311.84193313,-1.33722366885776
550,fixed,coarse,xy,1,0,searchBoundary,0.299133090873668,0.413664510052211,3.61710173559898,-0.475028332245441,3.61678986793627,-0.0474975459017963,0.0147421083861784,16.3937327018078,484320.218936824,4976929.11597942,-1.21772807310525
550,fixed,coarse,xy,2,0,searchBoundary,0.299133090873668,0.405907114653634,2.78286126091615,-0.489633183015904,2.78284723995031,0.00883383318630837,0.013286334677819,17.2011981147499,484319.97679321,4976929.91597942,-1.21798297583796
550,fixed,coarse,xy,3,0,searchBoundary,0.299133090873668,0.411039673706393,3.19969161888705,-0.478898768582211,3.19963016856631,-0.0198302893658988,0.014166531867219,16.851349195037,484320.097332171,4976929.51597942,-1.21779562496282
550,fixed,coarse,xyz,1,0,searchBoundary,0.158940955348539,0.330350204165903,3.62173445686742,-0.602024300812869,3.62156669555752,-0.0348589398757249,0.0190713861196678,12.6241845083578,484320.232448021,4976929.11597942,-1.21994457089351
550,fixed,coarse,xyz,2,0,searchBoundary,0.158940955348539,0.301343810242359,2.78523333318818,-0.575276640613889,2.78519272795699,0.0150395624287405,0.0132704427209135,12.1368928597487,484319.983427393,4976929.91597942,-1.21947773615584
550,fixed,coarse,xyz,3,0,searchBoundary,0.158940955348539,0.317251104306982,3.20279776738379,-0.572127250154777,3.20277710668646,-0.0115040707449934,0.0164133903795261,12.4448811636681,484320.106233246,4976929.51597942,-1.21942276892289
550,fixed,coarse,xyzNoCross,1,0,searchBoundary,0.212665410143387,0.359860358382496,3.61485762876947,-0.426891913936569,3.61445927718511,-0.0536638597500914,0.0172815621841492,13.1875281305936,484320.212344777,4976929.11597942,-1.21688793411564
550,fixed,coarse,xyzNoCross,2,0,searchBoundary,0.212665410143387,0.341347638714319,2.77482643933719,-0.361628994941334,2.77479845625486,-0.0124617659396097,0.01404111643614,13.2031737191283,484319.954027326,4976929.91597942,-1.21574888129971
550,fixed,coarse,xyzNoCross,3,0,searchBoundary,0.212665410143387,0.351973148955154,3.19729554517076,-0.432772478100527,3.19718743026276,-0.0262933249809927,0.0158632913148588,13.2554642773792,484320.090422917,4976929.51597942,-1.21699056932218
550,fixed,coarse,xyzExactPose,1,0,searchBoundary,0.0204616883006546,0.133747173805193,3.62613003780822,-0.887765458525417,3.6260572350453,-0.0229777995184823,0.00997890033997675,4.48325486165203,484320.245149456,4976929.11597942,-1.22493169490406
550,fixed,coarse,xyzExactPose,2,0,searchBoundary,0.0204616883006546,0.102731372769247,2.86440741492773,-2.13536387802394,2.85705062300069,0.205162316969627,-0.000569915057455303,3.64426298581623,484320.186676548,4976929.91597942,-1.24670639506698
550,fixed,coarse,xyzExactPose,3,0,searchBoundary,0.0204616883006546,0.119139144601565,3.21264025046266,-1.11657049734398,3.21260750384025,0.0145053494303786,0.00486511911519884,4.0227156740081,484320.134038401,4976929.51597942,-1.22892509617659
550,fixed,coarse,xyzWideHeight,1,0,searchBoundary,0.13596493939596,0.193190043695516,3.61646059709795,-0.486545949962294,3.61612514570378,-0.0492562784915613,0.00718576593898301,7.33770605097083,484320.217056666,4976929.11597942,-1.2179290934564
550,fixed,coarse,xyzWideHeight,2,0,searchBoundary,0.13596493939596,0.188372173132942,2.78134213413052,-0.495569962290412,2.78133792212905,0.00484045623751905,0.00634391108158659,7.65033097983431,484319.972524123,4976929.91597942,-1.21808659218326
550,fixed,coarse,xyzWideHeight,3,0,searchBoundary,0.13596493939596,0.191383453123959,3.19853891545252,-0.487032904896892,3.19845668636061,-0.0229351071345818,0.00684153336608279,7.51886938849053,484320.094012992,4976929.51597942,-1.21793759242331
550,fixed,fine,xy,1,0,searchBoundary,0.43740095121928,0.73554558804318,3.60656049903277,-0.237157263893195,3.60574435848296,-0.0767219294061101,0.0288909903618328,41.8123567996011,484320.187694739,4976929.11597942,-1.21357643976727
550,fixed,fine,xy,2,0,searchBoundary,0.43740095121928,0.69761677760048,2.76644457111236,-0.156802317269811,2.76622118523611,-0.0351556451791325,0.0223837541765842,41.1022728883724,484319.929766623,4976929.91597942,-1.21217398137843
550,fixed,fine,xy,3,0,searchBoundary,0.43740095121928,0.71896418716542,3.18654102091071,-0.199634357434123,3.18605325748228,-0.0557522953178289,0.0259590545870489,41.6288865704658,484320.058930049,4976929.51597942,-1.21292154150464
550,fixed,fine,xyz,1,0,searchBoundary,0.250388888300499,0.597212636079336,3.61111828494723,-0.340314420848577,3.61055102553939,-0.0640043737308047,0.0341438298589139,33.6997591608318,484320.201290337,4976929.11597942,-1.21537687180314
550,fixed,fine,xyz,2,0,searchBoundary,0.250388888300499,0.528852622572086,2.77395812243695,-0.323502445420028,2.7739186969504,-0.0147894470134243,0.0201838895388146,30.5199104143127,484319.951538938,4976929.91597942,-1.21508344747814
550,fixed,fine,xyz,3,0,searchBoundary,0.250388888300499,0.565118110461062,3.19213925793783,-0.319109790974733,3.19188455893954,-0.0403237457487253,0.0275477142270341,32.2608371758927,484320.075423812,4976929.51597942,-1.21500678119517
550,fixed,fine,xyzNoCross,1,0,searchBoundary,0.333260983022637,0.661543822048579,3.60539543864653,-0.230798214877153,3.6045079189336,-0.0799933207098031,0.0334652865358259,36.0659079887052,484320.184197485,4976929.11597942,-1.21346545342464
550,fixed,fine,xyzNoCross,2,0,searchBoundary,0.333260983022637,0.60853812122583,2.77027155616119,-0.229888327886029,2.77016116191609,-0.0247311926013309,0.0238346402921895,33.8224974399878,484319.940910797,4976929.91597942,-1.21344957290083
550,fixed,fine,xyzNoCross,3,0,searchBoundary,0.333260983022637,0.637067769379882,3.18866694724726,-0.236219981062176,3.18827696503529,-0.049868774724654,0.0290798307245964,35.0594382132578,484320.065219778,4976929.51597942,-1.21356008109584
550,fixed,fine,xyzExactPose,1,0,searchBoundary,0.043323317013723,0.276241913998147,3.614651136628,-0.634076344474233,3.61424427106407,-0.0542327263436768,0.0192963339124593,15.0239062749905,484320.211736635,4976929.11597942,-1.2205039845874
550,fixed,fine,xyzExactPose,2,0,searchBoundary,0.043323317013723,0.213147229587664,2.78187862606013,-0.972694405372642,2.78187159961902,0.00625246857615092,-0.0011179658444533,11.507873069086,484319.974033623,4976929.91597942,-1.22641398465679
550,fixed,fine,xyzExactPose,3,0,searchBoundary,0.043323317013723,0.244603174067214,3.20148187777935,-0.798212430056836,3.20144662373952,-0.0150242835565049,0.00871640614500587,13.12672894362,484320.102469992,4976929.51597942,-1.22336869970215
550,fixed,fine,xyzWideHeight,1,0,searchBoundary,0.20204337917024,0.345622083243958,3.60552957564783,-0.267560680630895,3.60465043723177,-0.0796162435437653,0.0139479492835256,18.901220930556,484320.184600597,4976929.11597942,-1.2141070794932
550,fixed,fine,xyzWideHeight,2,0,searchBoundary,0.20204337917024,0.32672571297343,2.76061544130454,-0.12845649980574,2.76013975427711,-0.0512459913376554,0.0107446426239972,18.580343465688,484319.912565372,4976929.91597942,-1.21167925353451
550,fixed,fine,xyzWideHeight,3,0,searchBoundary,0.20204337917024,0.337252217699375,3.1851551019072,-0.231984363953499,3.18459736024885,-0.0596043312309225,0.0125002870982816,18.786873792025,484320.054812062,4976929.51597942,-1.21348615563144
550,futureGrid,coarse,xy,1,0,searchBoundary,0.290515234697661,0.386425611461992,3.61377751989547,-0.34940552486711,3.61333358848619,-0.0566422247030842,0.565461574404031,13.9122934660222,484320.209160781,4976929.11597942,-1.2155355415009
550,futureGrid,coarse,xy,2,0,searchBoundary,0.290515234697661,0.387746079247156,2.76523271341396,-0.205502027136645,2.76496497242474,-0.0384793528919974,0.588310645722998,14.9064423238815,484319.926213441,4976929.91597942,-1.21302395166037
550,futureGrid,coarse,xy,3,1,accepted,0.290515234697661,0.389595262395732,2.80798617216591,-0.160160622856114,2.80728510391965,-0.0627430345602717,0.642494897765099,14.5880986988302,484319.918478882,4976929.86781412,-1.21223259486819
550,futureGrid,coarse,xyz,1,0,searchBoundary,0.118743402316797,0.203132131936543,3.60439763751364,-0.329260892722571,3.60344643195397,-0.0828018197390921,0.360275558868042,6.9851894548117,484320.181195083,4976929.11597942,-1.21518395134338
550,futureGrid,coarse,xyz,2,0,searchBoundary,0.118743402316797,0.194127192163063,2.76081762092054,-0.294954267099309,2.7603523542719,-0.050683490910943,0.338295915960215,6.88297975132512,484319.913166708,4976929.91597942,-1.214585187771
550,futureGrid,coarse,xyz,3,1,accepted,0.118743402316797,0.194999186167637,2.81628250613716,-0.230180712583924,2.81538628595597,-0.071043755709001,0.356779972528562,6.80402164791482,484319.913578384,4976929.85730145,-1.21345467597649
550,futureGrid,coarse,xyzExactPose,1,0,insufficientOverlap,0.0147737411615643,0.100664235114304,1.24179873092085,-1.22106441688558,1.23992100402919,0.0682641332170439,0.134605156629696,3.98148736864958,484319.486890168,4976931.38027049,-1.23074885912091
550,futureGrid,coarse,xyzExactPose,2,0,insufficientOverlap,0.0147737411615643,0.100664235131633,1.24179832130968,-1.22113074039936,1.23992021009455,0.0682711022806451,0.134613552382496,3.98157096559975,484319.486896406,4976931.3802737,-1.2307500166846
550,futureGrid,coarse,xyzExactPose,3,0,insufficientOverlap,0.0147737411615643,0.100664235131622,1.24179810569105,-1.22113052991279,1.23991999286999,0.0682711255156216,0.134613572964942,3.98157156001015,484319.486896351,4976931.38027391,-1.23075001301091
550,futureGrid,fine,xy,1,0,searchBoundary,0.486592837883659,0.644289781529449,3.59809090786337,-0.101314377499003,3.59668146415619,-0.100700678470096,1.08600212301602,31.856958604245,484320.162060456,4976929.11597942,-1.21120553413428
550,futureGrid,fine,xy,2,1,accepted,0.486592837883659,0.644863445695119,2.69685504830811,-0.00197160593621987,2.69599460479138,-0.0681193256034819,0.894406650614045,33.3438317113229,484319.874103513,4976929.9700164,-1.20947167568245
550,futureGrid,fine,xy,3,0,searchBoundary,0.486592837883659,0.586905705324844,3.19365976354089,-0.307488236050282,3.19345494788801,-0.0361687858462338,-1.38263354400225,29.6094646939581,484320.079865637,4976929.51597942,-1.21480394679754
550,futureGrid,fine,xyz,1,0,searchBoundary,0.219473713854609,0.346232404360335,3.59695777158547,-0.173872583862738,3.59545557971828,-0.103944142893075,0.625056553915338,17.5511877581501,484320.158593057,4976929.11597942,-1.21247191373467
