frame,geometry,mode,class,longitudinalOffsetM,yawOffsetDeg,score
260,original,xyz,roadMarking,8.5,0,0.110393276587877
260,original,xyz,roadMarking,8.6,0,0.103279668212506
260,original,xyz,roadMarking,8.7,0,0.0964884564014842
260,original,xyz,roadMarking,8.8,0,0.0900167680933348
260,original,xyz,roadMarking,8.9,0,0.0838606417913023
260,original,xyz,roadMarking,9,0,0.07801512146814
260,original,xyz,roadMarking,9.1,0,0.0724743495953794
260,original,xyz,roadMarking,9.2,0,0.0672316608336678
260,original,xyz,roadMarking,9.3,0,0.0622796746285356
260,original,xyz,roadMarking,9.4,0,0.057610384602087
260,original,xyz,roadMarking,9.5,0,0.0532152466763904
260,original,xyz,roadMarking,9.6,0,0.049085264455846
260,original,xyz,roadMarking,9.7,0,0.0452110697983507
260,original,xyz,roadMarking,9.8,0,0.0415830011164771
260,original,xyz,roadMarking,9.9,0,0.0381911771723054
260,original,xyz,roadMarking,10,0,0.035025565871719
260,original,xy,pole,-10,0,2.10738178873267e-43
260,original,xy,pole,-9.9,0,1.51516004758397e-42
260,original,xy,pole,-9.8,0,1.06757993594317e-41
260,original,xy,pole,-9.7,0,7.3717213264871e-41
260,original,xy,pole,-9.6,0,4.9884314990125e-40
260,original,xy,pole,-9.5,0,3.30815402733139e-39
260,original,xy,pole,-9.4,0,2.14997813935122e-38
260,original,xy,pole,-9.3,0,1.36933265189418e-37
260,original,xy,pole,-9.2,0,8.54693673786246e-37
260,original,xy,pole,-9.1,0,5.22803669912775e-36
260,original,xy,pole,-9,0,3.1339593841901e-35
260,original,xy,pole,-8.9,0,1.84108866989991e-34
260,original,xy,pole,-8.8,0,1.05994336207918e-33
260,original,xy,pole,-8.7,0,5.98022069863041e-33
260,original,xy,pole,-8.6,0,3.30657493819367e-32
260,original,xy,pole,-8.5,0,1.79170349060304e-31
260,original,xy,pole,-8.4,0,9.51438033892202e-31
260,original,xy,pole,-8.3,0,4.9513255548278e-30
260,original,xy,pole,-8.2,0,2.52516097275994e-29
260,original,xy,pole,-8.1,0,1.26206944792182e-28
260,original,xy,pole,-8,0,6.181644759099e-28
260,original,xy,pole,-7.9,0,2.96723160272007e-27
260,original,xy,pole,-7.8,0,1.39580724119776e-26
260,original,xy,pole,-7.7,0,6.43466665810255e-26
260,original,xy,pole,-7.6,0,2.90705515472948e-25
260,original,xy,pole,-7.5,0,1.28708458507125e-24
260,original,xy,pole,-7.4,0,5.5845413614549e-24
260,original,xy,pole,-7.3,0,2.37462232129119e-23
260,original,xy,pole,-7.2,0,9.89528209115945e-23
260,original,xy,pole,-7.1,0,4.0409959815431e-22
260,original,xy,pole,-7,0,1.61724295678195e-21
260,original,xy,pole,-6.9,0,6.34291247067197e-21
260,original,xy,pole,-6.8,0,2.43797233795499e-20
260,original,xy,pole,-6.7,0,9.18322953378155e-20
260,original,xy,pole,-6.6,0,3.38991419682599e-19
260,original,xy,pole,-6.5,0,1.22633345814032e-18
260,original,xy,pole,-6.4,0,4.34765485050647e-18
260,original,xy,pole,-6.3,0,1.51052577937217e-17
260,original,xy,pole,-6.2,0,5.14313387902935e-17
260,original,xy,pole,-6.1,0,1.71614558476954e-16
260,original,xy,pole,-6,0,5.61186255618979e-16
260,original,xy,pole,-5.9,0,1.79840097778603e-15
260,original,xy,pole,-5.8,0,5.64797341447356e-15
260,original,xy,pole,-5.7,0,1.7383025157658e-14
260,original,xy,pole,-5.6,0,5.24305820458559e-14
260,original,xy,pole,-5.5,0,1.54978198700673e-13
260,original,xy,pole,-5.4,0,4.48934663699104e-13
260,original,xy,pole,-5.3,0,1.27444845891379e-12
260,original,xy,pole,-5.2,0,3.54558598727992e-12
260,original,xy,pole,-5.1,0,9.66674738527613e-12
260,original,xy,pole,-5,0,2.5828508169989e-11
260,original,xy,pole,-4.9,0,6.76308559789837e-11
260,original,xy,pole,-4.8,0,1.73546974875668e-10
260,original,xy,pole,-4.7,0,4.36431226772246e-10
260,original,xy,pole,-4.6,0,1.07557622691305e-09
260,original,xy,pole,-4.5,0,2.59772500326581e-09
260,original,xy,pole,-4.4,0,6.14853655950278e-09
260,original,xy,pole,-4.3,0,1.42618857645783e-08
260,original,xy,pole,-4.2,0,3.2419681928131e-08
260,original,xy,pole,-4.1,0,7.22216075712156e-08
260,original,xy,pole,-4,0,1.57671123000603e-07
260,original,xy,pole,-3.9,0,3.37336840591324e-07
260,original,xy,pole,-3.8,0,7.07297284890842e-07
260,original,xy,pole,-3.7,0,1.45333862745596e-06
260,original,xy,pole,-3.6,0,2.92656547720441e-06
260,original,xy,pole,-3.5,0,5.77532301304696e-06
260,original,xy,pole,-3.4,0,1.11691705070341e-05
260,original,xy,pole,-3.3,0,2.11686014204184e-05
260,original,xy,pole,-3.2,0,3.93178730359762e-05
260,original,xy,pole,-3.1,0,7.15672737361503e-05
260,original,xy,pole,-3,0,0.000127663143713425
260,original,xy,pole,-2.9,0,0.000223173796363756
260,original,xy,pole,-2.8,0,0.000382338009533575
260,original,xy,pole,-2.7,0,0.000641916223666269
260,original,xy,pole,-2.6,0,0.00105617488210354
260,original,xy,pole,-2.5,0,0.00170302069075935
260,original,xy,pole,-2.4,0,0.00269110484442254
260,original,xy,pole,-2.3,0,0.00416742619375144
260,original,xy,pole,-2.2,0,0.00632458192573201
260,original,xy,pole,-2.1,0,0.00940637595000891
260,original,xy,pole,-2,0,0.0137100629102726
260,original,xy,pole,-1.9,0,0.0195831779012441
260,original,xy,pole,-1.8,0,0.0274128061726523
260,original,xy,pole,-1.7,0,0.0376054185473716
260,original,xy,pole,-1.6,0,0.0505561465785194
260,original,xy,pole,-1.5,0,0.0666076492403082
260,original,xy,pole,-1.4,0,0.0860004758633461
260,original,xy,pole,-1.3,0,0.108818868991003
260,original,xy,pole,-1.2,0,0.134937968128472
260,original,xy,pole,-1.1,0,0.163979942720088
260,original,xy,pole,-1,0,0.195287254489363
260,original,xy,pole,-0.9,0,0.227920649913694
260,original,xy,pole,-0.799999999999999,0,0.260687408490934
260,original,xy,pole,-0.699999999999999,0,0.292201903193399
260,original,xy,pole,-0.6,0,0.320976052320227
260,original,xy,pole,-0.5,0,0.345532440604809
260,original,xy,pole,-0.399999999999999,0,0.364528618140955
260,original,xy,pole,-0.299999999999999,0,0.376878216842915
260,original,xy,pole,-0.199999999999999,0,0.381853740530775
260,original,xy,pole,-0.0999999999999996,0,0.379157513512394
260,original,xy,pole,0,0,0.368951168472503
260,original,xy,pole,0.100000000000001,0,0.351839600675229
260,original,xy,pole,0.200000000000001,0,0.328811616666081
260,original,xy,pole,0.300000000000001,0,0.301145371252797
260,original,xy,pole,0.4,0,0.270291157016593
260,original,xy,pole,0.5,0,0.237746475169561
260,original,xy,pole,0.600000000000001,0,0.204938211924052
260,original,xy,pole,0.700000000000001,0,0.173124448999256
260,original,xy,pole,0.800000000000001,0,0.143324511308818
260,original,xy,pole,0.9,0,0.116281102756793
260,original,xy,pole,1,0,0.0924537262250272
260,original,xy,pole,1.1,0,0.0720387719514952
260,original,xy,pole,1.2,0,0.0550091316364938
260,original,xy,pole,1.3,0,0.0411651671606488
260,original,xy,pole,1.4,0,0.0301891983296481
260,original,xy,pole,1.5,0,0.0216970098091866
260,original,xy,pole,1.6,0,0.0152818099866206
260,original,xy,pole,1.7,0,0.0105481502848346
260,original,xy,pole,1.8,0,0.00713517172031695
260,original,xy,pole,1.9,0,0.00472997838497137
260,original,xy,pole,2,0,0.00307284380632479
260,original,xy,pole,2.1,0,0.00195635841425697
260,original,xy,pole,2.2,0,0.00122062698053063
260,original,xy,pole,2.3,0,0.000746352703799053
260,original,xy,pole,2.4,0,0.00044723096371932
260,original,xy,pole,2.5,0,0.000262631142505084
260,original,xy,pole,2.6,0,0.000151142702768797
260,original,xy,pole,2.7,0,8.52422204248489e-05
260,original,xy,pole,2.8,0,4.71138862316961e-05
260,original,xy,pole,2.9,0,2.55193557513917e-05
260,original,xy,pole,3,0,1.3546187793619e-05
260,original,xy,pole,3.1,0,7.04678601033992e-06
260,original,xy,pole,3.2,0,3.59245781267665e-06
260,original,xy,pole,3.3,0,1.79481164584931e-06
260,original,xy,pole,3.4,0,8.78764869085241e-07
260,original,xy,pole,3.5,0,4.21650962109599e-07
260,original,xy,pole,3.6,0,1.98271418698679e-07
260,original,xy,pole,3.7,0,9.13679199586641e-08
260,original,xy,pole,3.8,0,4.12623504339707e-08
260,original,xy,pole,3.9,0,1.82616829232202e-08
260,original,xy,pole,4,0,7.92052990161191e-09
260,original,xy,pole,4.1,0,3.36662139538083e-09
260,original,xy,pole,4.2,0,1.40236456638375e-09
260,original,xy,pole,4.3,0,5.72471916202767e-10
260,original,xy,pole,4.4,0,2.29020333916056e-10
260,original,xy,pole,4.5,0,8.97884574594549e-11
260,original,xy,pole,4.6,0,3.44979734206906e-11
260,original,xy,pole,4.7,0,1.29895245849458e-11
260,original,xy,pole,4.8,0,4.7931336593407e-12
260,original,xy,pole,4.9,0,1.73329477818148e-12
260,original,xy,pole,5,0,6.14259550501162e-13
260,original,xy,pole,5.1,0,2.13332988533142e-13
260,original,xy,pole,5.2,0,7.26090445995491e-14
260,original,xy,pole,5.3,0,2.42186553805285e-14
260,original,xy,pole,5.4,0,7.91654971079579e-15
260,original,xy,pole,5.5,0,2.53599541845828e-15
260,original,xy,pole,5.6,0,7.96136592652308e-16
260,original,xy,pole,5.7,0,2.449363928504e-16
260,original,xy,pole,5.8,0,7.38491762612509e-17
260,original,xy,pole,5.9,0,2.18204946952565e-17
260,original,xy,pole,6,0,6.31844400074321e-18
260,original,xy,pole,6.1,0,1.79300827723425e-18
260,original,xy,pole,6.2,0,4.98633034921841e-19
260,original,xy,pole,6.3,0,1.35895918165843e-19
260,original,xy,pole,6.4,0,3.62959678999384e-20
260,original,xy,pole,6.5,0,9.5002919417087e-21
260,original,xy,pole,6.6,0,2.43692482405088e-21
260,original,xy,pole,6.7,0,6.12595663793115e-22
260,original,xy,pole,6.8,0,1.5091496364531e-22
260,original,xy,pole,6.9,0,3.64348763839839e-23
260,original,xy,pole,7,0,8.62042947203239e-24
260,original,xy,pole,7.1,0,1.99878970476915e-24
260,original,xy,pole,7.2,0,4.54184090415675e-25
260,original,xy,pole,7.3,0,1.01140090037638e-25
260,original,xy,pole,7.4,0,2.20719829987725e-26
260,original,xy,pole,7.5,0,4.72047805115644e-27
260,original,xy,pole,7.6,0,9.89366537517581e-28
260,original,xy,pole,7.7,0,2.03214667289727e-28
260,original,xy,pole,7.8,0,4.090529190701e-29
260,original,xy,pole,7.9,0,8.0692012583222e-30
260,original,xy,pole,8,0,1.55994108536894e-30
260,original,xy,pole,8.1,0,2.95537406947681e-31
260,original,xy,pole,8.2,0,5.48710569830868e-32
260,original,xy,pole,8.3,0,9.98391306728507e-33
260,original,xy,pole,8.4,0,1.78026588357929e-33
260,original,xy,pole,8.5,0,3.11096806414354e-34
260,original,xy,pole,8.6,0,5.32761500974872e-35
260,original,xy,pole,8.7,0,8.94121892073052e-36
260,original,xy,pole,8.8,0,1.47057516825295e-36
260,original,xy,pole,8.9,0,2.37030550550444e-37
260,original,xy,pole,9,0,3.74410514026259e-38
260,original,xy,pole,9.1,0,5.79586621602539e-39
260,original,xy,pole,9.2,0,8.79255847268615e-40
260,original,xy,pole,9.3,0,1.30719022635237e-40
260,original,xy,pole,9.4,0,1.90453485292354e-41
260,original,xy,pole,9.5,0,2.71935341414475e-42
260,original,xy,pole,9.6,0,3.8051256007907e-43
260,original,xy,pole,9.7,0,5.21793836975672e-44
260,original,xy,pole,9.8,0,7.01221930603588e-45
260,original,xy,pole,9.9,0,9.23503721242583e-46
260,original,xy,pole,10,0,1.19192358824376e-46
260,original,xyz,pole,-10,0,1.06601470332191e-43
260,original,xyz,pole,-9.9,0,7.72247683549558e-43
260,original,xyz,pole,-9.8,0,5.48202662630401e-42
260,original,xyz,pole,-9.7,0,3.81343880500028e-41
260,original,xyz,pole,-9.6,0,2.59946228959102e-40
260,original,xyz,pole,-9.5,0,1.73636638022785e-39
260,original,xyz,pole,-9.4,0,1.13655466683775e-38
260,original,xyz,pole,-9.3,0,7.29004803787049e-38
260,original,xyz,pole,-9.2,0,4.58206828945079e-37
260,original,xyz,pole,-9.1,0,2.8221743412679e-36
260,original,xyz,pole,-9,0,1.70332382108869e-35
260,original,xyz,pole,-8.9,0,1.0073994466885e-34
260,original,xyz,pole,-8.8,0,5.83844656536324e-34
260,original,xyz,pole,-8.7,0,3.31576704907651e-33
260,original,xyz,pole,-8.6,0,1.84527806754975e-32
260,original,xyz,pole,-8.5,0,1.00630757526901e-31
260,original,xyz,pole,-8.4,0,5.37762809507721e-31
260,original,xyz,pole,-8.3,0,2.81605993075576e-30
260,original,xyz,pole,-8.2,0,1.44505419615643e-29
260,original,xyz,pole,-8.1,0,7.26636949801406e-29
260,original,xyz,pole,-8,0,3.58048556903177e-28
260,original,xyz,pole,-7.9,0,1.72885070085429e-27
260,original,xyz,pole,-7.8,0,8.18020436234676e-27
260,original,xyz,pole,-7.7,0,3.79281730351884e-26
260,original,xyz,pole,-7.6,0,1.72325999692041e-25
260,original,xyz,pole,-7.5,0,7.67239211455689e-25
260,original,xyz,pole,-7.4,0,3.34735582915024e-24
260,original,xyz,pole,-7.3,0,1.43108056650376e-23
260,original,xyz,pole,-7.2,0,5.99538929977518e-23
260,original,xyz,pole,-7.1,0,2.46128440354996e-22
260,original,xyz,pole,-7,0,9.90141635773539e-22
260,original,xyz,pole,-6.9,0,3.90322824684054e-21
260,original,xyz,pole,-6.8,0,1.50779285051898e-20
260,original,xyz,pole,-6.7,0,5.70756049706755e-20
260,original,xyz,pole,-6.6,0,2.11714434537904e-19
260,original,xyz,pole,-6.5,0,7.6955829034599e-19
260,original,xyz,pole,-6.4,0,2.74109246119692e-18
260,original,xyz,pole,-6.3,0,9.56746651857891e-18
260,original,xyz,pole,-6.2,0,3.27236187288581e-17
260,original,xyz,pole,-6.1,0,1.09677314569603e-16
260,original,xyz,pole,-6,0,3.60216327954046e-16
260,original,xyz,pole,-5.9,0,1.15931402038315e-15
260,original,xyz,pole,-5.8,0,3.65619956491628e-15
260,original,xyz,pole,-5.7,0,1.12992547361339e-14
260,original,xyz,pole,-5.6,0,3.42184878375221e-14
260,original,xyz,pole,-5.5,0,1.01546027514623e-13
260,original,xyz,pole,-5.4,0,2.95295049372547e-13
260,original,xyz,pole,-5.3,0,8.41473610237131e-13
260,original,xyz,pole,-5.2,0,2.34971909198184e-12
260,original,xyz,pole,-5.1,0,6.4295783609965e-12
260,original,xyz,pole,-5,0,1.72401146138023e-11
260,original,xyz,pole,-4.9,0,4.52990312120942e-11
260,original,xyz,pole,-4.8,0,1.16634970210784e-10
260,original,xyz,pole,-4.7,0,2.94279329843898e-10
260,original,xyz,pole,-4.6,0,7.2758182857946e-10
260,original,xyz,pole,-4.5,0,1.76276749340331e-09
260,original,xyz,pole,-4.4,0,4.18503726299444e-09
260,original,xyz,pole,-4.3,0,9.73631766869301e-09
260,original,xyz,pole,-4.2,0,2.21963336834892e-08
260,original,xyz,pole,-4.1,0,4.95859755140723e-08
260,original,xyz,pole,-4,0,1.0854944015224e-07
260,original,xyz,pole,-3.9,0,2.3285599208861e-07
260,original,xyz,pole,-3.8,0,4.89483836530958e-07
260,original,xyz,pole,-3.7,0,1.00827825662041e-06
260,original,xyz,pole,-3.6,0,2.03523026714997e-06
260,original,xyz,pole,-3.5,0,4.02566665605792e-06
260,original,xyz,pole,-3.4,0,7.8028485435134e-06
260,original,xyz,pole,-3.3,0,1.48203905561435e-05
260,original,xyz,pole,-3.2,0,2.75839988962954e-05
260,original,xyz,pole,-3.1,0,5.03090265312188e-05
260,original,xyz,pole,-3,0,8.9913666124632e-05
260,original,xyz,pole,-2.9,0,0.000157469556593517
260,original,xyz,pole,-2.8,0,0.000270245587731888
260,original,xyz,pole,-2.7,0,0.000454476806283423
260,original,xyz,pole,-2.6,0,0.000748955378237803
260,original,xyz,pole,-2.5,0,0.00120945933624362
260,original,xyz,pole,-2.4,0,0.00191389322202252
260,original,xyz,pole,-2.3,0,0.002967804194801
260,original,xyz,pole,-2.2,0,0.00450966095671578
260,original,xyz,pole,-2.1,0,0.00671496333657368
260,original,xyz,pole,-2,0,0.00979793391987328
260,original,xyz,pole,-1.9,0,0.0140093012533922
260,original,xyz,pole,-1.8,0,0.0196286101084881
260,original,xyz,pole,-1.7,0,0.0269496872391569
260,original,xyz,pole,-1.6,0,0.0362584319072799
260,original,xyz,pole,-1.5,0,0.0478030285913428
260,original,xyz,pole,-1.4,0,0.0617579560451735
260,original,xyz,pole,-1.3,0,0.0781846547475059
260,original,xyz,pole,-1.2,0,0.0969931888664263
260,original,xyz,pole,-1.1,0,0.117910385720795
260,original,xyz,pole,-1,0,0.140460428513085
260,original,xyz,pole,-0.9,0,0.16396344129806
260,original,xyz,pole,-0.799999999999999,0,0.187556088671871
260,original,xyz,pole,-0.699999999999999,0,0.21023567648996
260,original,xyz,pole,-0.6,0,0.230925968119132
260,original,xyz,pole,-0.5,0,0.248559425270408
260,original,xyz,pole,-0.399999999999999,0,0.262167471629051
260,original,xyz,pole,-0.299999999999999,0,0.270968297348498
260,original,xyz,pole,-0.199999999999999,0,0.274441172541038
260,original,xyz,pole,-0.0999999999999996,0,0.272377453913264
260,original,xyz,pole,0,0,0.264901338887285
260,original,xyz,pole,0.100000000000001,0,0.25245748861575
260,original,xyz,pole,0.200000000000001,0,0.235767244461829
260,original,xyz,pole,0.300000000000001,0,0.215759429770819
260,original,xyz,pole,0.4,0,0.193484959240694
260,original,xyz,pole,0.5,0,0.170026157775811
260,original,xyz,pole,0.600000000000001,0,0.146411563751356
260,original,xyz,pole,0.700000000000001,0,0.123545270478791
260,original,xyz,pole,0.800000000000001,0,0.102156963444646
260,original,xyz,pole,0.9,0,0.0827753325445078
260,original,xyz,pole,1,0,0.0657241533222268
260,original,xyz,pole,1.1,0,0.0511375798890317
260,original,xyz,pole,1.2,0,0.0389893908970084
260,original,xyz,pole,1.3,0,0.0291302248620102
260,original,xyz,pole,1.4,0,0.0213271256779111
260,original,xyz,pole,1.5,0,0.0153007221353883
260,original,xyz,pole,1.6,0,0.0107567886377331
260,original,xyz,pole,1.7,0,0.0074104477039886
260,original,xyz,pole,1.8,0,0.00500261829792078
260,original,xyz,pole,1.9,0,0.00330934004710592
260,original,xyz,pole,2,0,0.00214524316398746
260,original,xyz,pole,2.1,0,0.00136270788153748
260,original,xyz,pole,2.2,0,0.000848242670883364
260,original,xyz,pole,2.3,0,0.000517402553648327
260,original,xyz,pole,2.4,0,0.000309263117632685
260,original,xyz,pole,2.5,0,0.000181141849750574
260,original,xyz,pole,2.6,0,0.000103968210875285
260,original,xyz,pole,2.7,0,5.84754338729549e-05
260,original,xyz,pole,2.8,0,3.22283032792766e-05
260,original,xyz,pole,2.9,0,1.74057417096499e-05
260,original,xyz,pole,3,0,9.21167776074479e-06
260,original,xyz,pole,3.1,0,4.77722885668117e-06
260,original,xyz,pole,3.2,0,2.42775277934747e-06
260,original,xyz,pole,3.3,0,1.2089935480329e-06
260,original,xyz,pole,3.4,0,5.8997636462663e-07
260,original,xyz,pole,3.5,0,2.82121605430434e-07
260,original,xyz,pole,3.6,0,1.32199310641503e-07
260,original,xyz,pole,3.7,0,6.07034174340824e-08
260,original,xyz,pole,3.8,0,2.73141817372602e-08
260,original,xyz,pole,3.9,0,1.20435455408544e-08
260,original,xyz,pole,4,0,5.20369256381206e-09
260,original,xyz,pole,4.1,0,2.20323085093851e-09
260,original,xyz,pole,4.2,0,9.14112165977757e-10
260,original,xyz,pole,4.3,0,3.71646528910174e-10
260,original,xyz,pole,4.4,0,1.48064783204851e-10
260,original,xyz,pole,4.5,0,5.78048901817343e-11
260,original,xyz,pole,4.6,0,2.21140604745628e-11
260,original,xyz,pole,4.7,0,8.29017134995179e-12
260,original,xyz,pole,4.8,0,3.04543709402551e-12
260,original,xyz,pole,4.9,0,1.09629356835195e-12
260,original,xyz,pole,5,0,3.86718724542683e-13
260,original,xyz,pole,5.1,0,1.3367637112346e-13
260,original,xyz,pole,5.2,0,4.52798730645506e-14
260,original,xyz,pole,5.3,0,1.50295803882413e-14
260,original,xyz,pole,5.4,0,4.88854506027647e-15
260,original,xyz,pole,5.5,0,1.55812930851375e-15
260,original,xyz,pole,5.6,0,4.86651954565454e-16
260,original,xyz,pole,5.7,0,1.48944530407578e-16
260,original,xyz,pole,5.8,0,4.46705967463904e-17
260,original,xyz,pole,5.9,0,1.31283470688312e-17
260,original,xyz,pole,6,0,3.78085008793521e-18
260,original,xyz,pole,6.1,0,1.06698907515018e-18
260,original,xyz,pole,6.2,0,2.95067643662269e-19
260,original,xyz,pole,6.3,0,7.99602820515343e-20
260,original,xyz,pole,6.4,0,2.12333321236744e-20
260,original,xyz,pole,6.5,0,5.52526470333083e-21
260,original,xyz,pole,6.6,0,1.40889665527967e-21
260,original,xyz,pole,6.7,0,3.52043471069577e-22
260,original,xyz,pole,6.8,0,8.61994611051415e-23
260,original,xyz,pole,6.9,0,2.06825422632413e-23
260,original,xyz,pole,7,0,4.86288945643913e-24
260,original,xyz,pole,7.1,0,1.12040741316226e-24
260,original,xyz,pole,7.2,0,2.52958142862626e-25
260,original,xyz,pole,7.3,0,5.59644785114517e-26
260,original,xyz,pole,7.4,0,1.21329765491653e-26
260,original,xyz,pole,7.5,0,2.57758721656794e-27
260,original,xyz,pole,7.6,0,5.3659977579647e-28
260,original,xyz,pole,7.7,0,1.09465862697466e-28
260,original,xyz,pole,7.8,0,2.18825553374474e-29
260,original,xyz,pole,7.9,0,4.28655572447691e-30
260,original,xyz,pole,8,0,8.22829798869336e-31
260,original,xyz,pole,8.1,0,1.54775659491682e-31
260,original,xyz,pole,8.2,0,2.85289916692094e-32
260,original,xyz,pole,8.3,0,5.15301349356667e-33
260,original,xyz,pole,8.4,0,9.12068070628808e-34
260,original,xyz,pole,8.5,0,1.58191932552448e-34
260,original,xyz,pole,8.6,0,2.68863909711384e-35
260,original,xyz,pole,8.7,0,4.47787331745652e-36
260,original,xyz,pole,8.8,0,7.30806165600466e-37
260,original,xyz,pole,8.9,0,1.16875558992082e-37
260,original,xyz,pole,9,0,1.83162395365656e-38
260,original,xyz,pole,9.1,0,2.81280765389228e-39
260,original,xyz,pole,9.2,0,4.23286925074331e-40
260,original,xyz,pole,9.3,0,6.24195721893311e-41
260,original,xyz,pole,9.4,0,9.01981913028284e-42
260,original,xyz,pole,9.5,0,1.27722075586294e-42
260,original,xyz,pole,9.6,0,1.77225096866738e-43
260,original,xyz,pole,9.7,0,2.40976994697476e-44
260,original,xyz,pole,9.8,0,3.21082801049602e-45
260,original,xyz,pole,9.9,0,4.19227360156364e-46
260,original,xyz,pole,10,0,5.36380894722375e-47
550,original,xy,all,-10,0,0.00730731913438727
550,original,xy,all,-9.9,0,0.00753926411375574
550,original,xy,all,-9.8,0,0.00777681190029172
550,original,xy,all,-9.7,0,0.00802018476619016
550,original,xy,all,-9.6,0,0.00826963810869784
550,original,xy,all,-9.5,0,0.00852546395137795
550,original,xy,all,-9.4,0,0.00878799450983793
550,original,xy,all,-9.3,0,0.00905760586209604
550,original,xy,all,-9.2,0,0.00933472164750693
550,original,xy,all,-9.1,0,0.00961981680276442
550,original,xy,all,-9,0,0.00991342133478853
550,original,xy,all,-8.9,0,0.0102161240551515
550,original,xy,all,-8.8,0,0.0105285763019594
550,original,xy,all,-8.7,0,0.0108514955779806
550,original,xy,all,-8.6,0,0.0111856691234432
550,original,xy,all,-8.5,0,0.0115319573378536
550,original,xy,all,-8.4,0,0.0118912970659952
550,original,xy,all,-8.3,0,0.0122647046709156
550,original,xy,all,-8.2,0,0.012653278905493
550,original,xy,all,-8.1,0,0.0130582035004244
550,original,xy,all,-8,0,0.0134807494522284
550,original,xy,all,-7.9,0,0.0139222770016021
550,original,xy,all,-7.8,0,0.0143842372177151
550,original,xy,all,-7.7,0,0.014868173214287
550,original,xy,all,-7.6,0,0.0153757209188
550,original,xy,all,-7.5,0,0.0159086094422496
550,original,xy,all,-7.4,0,0.016468660962145
550,original,xy,all,-7.3,0,0.0170577901643813
550,original,xy,all,-7.2,0,0.0176780032348067
550,original,xy,all,-7.1,0,0.0183313964021819
550,original,xy,all,-7,0,0.0190201540496421
550,original,xy,all,-6.9,0,0.0197465464297613
550,original,xy,all,-6.8,0,0.0205129270485957
550,original,xy,all,-6.7,0,0.0213217296926461
550,original,xy,all,-6.6,0,0.0221754652482254
550,original,xy,all,-6.5,0,0.023076718251379
550,original,xy,all,-6.4,0,0.0240281434115476
550,original,xy,all,-6.3,0,0.0250324619747746
550,original,xy,all,-6.2,0,0.0260924581248133
550,original,xy,all,-6.1,0,0.0272109754943024
550,original,xy,all,-6,0,0.0283909137780706
550,original,xy,all,-5.9,0,0.0296352255413359
550,original,xy,all,-5.8,0,0.0309469132485287
550,original,xy,all,-5.7,0,0.0323290266563649
550,original,xy,all,-5.6,0,0.0337846603772338
550,original,xy,all,-5.5,0,0.0353169517519195
550,original,xy,all,-5.4,0,0.036929079056022
550,original,xy,all,-5.3,0,0.038624259830232
550,original,xy,all,-5.2,0,0.0404057493498041
550,original,xy,all,-5.1,0,0.0422768390810838
550,original,xy,all,-5,0,0.0442408551526318
550,original,xy,all,-4.9,0,0.046301156443691
550,original,xy,all,-4.8,0,0.0484611322451053
550,original,xy,all,-4.7,0,0.050724199201696
550,original,xy,all,-4.6,0,0.0530937975964003
550,original,xy,all,-4.5,0,0.0555733862363694
550,original,xy,all,-4.4,0,0.0581664360192657
550,original,xy,all,-4.3,0,0.0608764220536461
550,original,xy,all,-4.2,0,0.0637068136885132
550,original,xy,all,-4.1,0,0.0666610624554034
550,original,xy,all,-4,0,0.0697425875525353
550,original,xy,all,-3.9,0,0.0729547590301093
550,original,xy,all,-3.8,0,0.076300877965467
550,original,xy,all,-3.7,0,0.0797841538267693
550,original,xy,all,-3.6,0,0.0834076787479966
550,original,xy,all,-3.5,0,0.0871743991472914
550,original,xy,all,-3.4,0,0.0910870840772691
550,original,xy,all,-3.3,0,0.0951482904548673
550,original,xy,all,-3.2,0,0.0993603261600493
550,original,xy,all,-3.1,0,0.10372521009916
550,original,xy,all,-3,0,0.108244630145152
550,original,xy,all,-2.9,0,0.11291989899009
550,original,xy,all,-2.8,0,0.117751908990029
550,original,xy,all,-2.7,0,0.122741085565025
550,original,xy,all,-2.6,0,0.127887339618786
550,original,xy,all,-2.5,0,0.133190021194765
550,original,xy,all,-2.4,0,0.138647872366153
550,original,xy,all,-2.3,0,0.144258982243664
550,original,xy,all,-2.2,0,0.150020742860763
550,original,xy,all,-2.1,0,0.155929808525969
550,original,xy,all,-2,0,0.161982057365752
550,original,xy,all,-1.9,0,0.168172556692056
550,original,xy,all,-1.8,0,0.174495532283291
550,original,xy,all,-1.7,0,0.180944343134788
550,original,xy,all,-1.6,0,0.187511460865394
550,original,xy,all,-1.5,0,0.194188454330918
550,original,xy,all,-1.4,0,0.20096598215434
550,original,xy,all,-1.3,0,0.207833790100547
550,original,xy,all,-1.2,0,0.214780716824906
550,original,xy,all,-1.1,0,0.221794705705193
550,original,xy,all,-1,0,0.228862826284126
550,original,xy,all,-0.9,0,0.235971302164424
550,original,xy,all,-0.799999999999999,0,0.243105547118775
550,original,xy,all,-0.699999999999999,0,0.250250211120451
550,original,xy,all,-0.6,0,0.257389232896113
550,original,xy,all,-0.5,0,0.264505902173143
550,original,xy,all,-0.399999999999999,0,0.271582928772894
550,original,xy,all,-0.299999999999999,0,0.278602521396058
550,original,xy,all,-0.199999999999999,0,0.285546471995011
550,original,xy,all,-0.0999999999999996,0,0.292396248243871
550,original,xy,all,0,0,0.299133090873668
550,original,xy,all,0.100000000000001,0,0.305738117781106
