order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
1,1050,1,0,0.031,93.074,93.105,1,accepted,0.0916931629180908
2,550,3,91.6931629180908,1.43183708190918,92.002,93.4338370819092,1,accepted,0.0916931629180908
3,900,2,183.386325836182,1.76067416381837,96.036,97.7966741638184,1,accepted,0.0916931629180908
4,900,3,275.079488754272,6.12251124572755,93.777,99.8995112457276,1,accepted,0.0916931629180908
5,550,1,366.772651672363,8.22634832763675,95.522,103.748348327637,1,accepted,0.0916931629180908
6,900,1,458.465814590454,12.0851854095459,126.152,138.237185409546,1,accepted,0.0916931629180908
7,260,1,550.158977508545,46.5670224914551,80.578,127.145022491455,1,accepted,0.0916931629180908
8,700,1,641.852140426636,35.4708595733643,86.47,121.940859573364,0,inconsistentClasses,0.0916931629180908
9,350,3,733.545303344727,30.2656966552735,70.557,100.822696655273,1,accepted,0.0916931629180908
10,260,3,825.238466262817,9.15053373718266,71.8609999999999,81.0115337371826,1,accepted,0.0916931629180908
11,700,3,916.931629180908,0.0153708190917534,84.3370000000001,84.3523708190919,0,inconsistentClasses,0.0916931629180908
12,550,2,1008.624792099,0.0152079010009576,96.7709999999999,96.7862079010009,1,accepted,0.0916931629180908
13,350,1,1100.31795501709,5.11504498291027,79.985,85.1000449829102,1,accepted,0.0916931629180908
14,260,2,1192.01111793518,0.0118820648193907,79.1059999999999,79.1178820648193,1,accepted,0.0916931629180908
15,700,2,1283.70428085327,0.0147191467285701,86.837,86.8517191467286,0,inconsistentClasses,0.0916931629180908
16,1050,2,1375.39744377136,0.011556228637799,93.5929999999998,93.6045562286376,1,accepted,0.0916931629180908
17,120,3,1467.09060668945,1.93239331054684,86.3290000000001,88.2613933105469,1,accepted,0.0916931629180908
18,350,2,1558.78376960754,0.0142303924559606,87.1520000000001,87.1662303924561,1,accepted,0.0916931629180908
19,120,1,1650.47693252563,0.0150674743653045,84.514,84.5290674743653,1,accepted,0.0916931629180908
20,1050,3,1742.17009544373,0.0289045562744672,95.858,95.8869045562745,1,accepted,0.0916931629180908
21,120,2,1833.86325836182,4.21374163818355,94.012,98.2257416381835,1,accepted,0.0916931629180908
22,350,1,1925.55642127991,6.55157872009271,73.6680000000001,80.2195787200928,1,accepted,0.0916931629180908
23,700,2,2017.249584198,0.0134158020017594,98.9400000000003,98.953415802002,0,inconsistentClasses,0.0916931629180908
24,700,1,2108.94274711609,7.27725288391134,87.2599999999997,94.537252883911,0,inconsistentClasses,0.0916931629180908
25,900,2,2200.63591003418,2.86208996582049,100.885,103.74708996582,1,accepted,0.0916931629180908
26,350,3,2292.32907295227,12.0759270477295,75.6069999999998,87.6829270477293,1,accepted,0.0916931629180908
27,1050,1,2384.02223587036,0.0157641296385513,97.8820000000002,97.8977641296388,1,accepted,0.0916931629180908
28,350,2,2475.71539878845,6.2256012115478,78.8350000000002,85.060601211548,1,accepted,0.0916931629180908
29,120,3,2567.40856170654,0.0134382934571242,82.22,82.2334382934571,1,accepted,0.0916931629180908
30,700,3,2659.10172462463,0.0142753753662461,87.075,87.0892753753663,0,inconsistentClasses,0.0916931629180908
31,260,2,2750.79488754272,0.0131124572755326,79.4189999999997,79.4321124572752,1,accepted,0.0916931629180908
32,550,2,2842.48805046082,0.0149495391843502,100.646,100.660949539185,1,accepted,0.0916931629180908
33,900,1,2934.18121337891,8.9877866210939,102.752,111.739786621094,1,accepted,0.0916931629180908
34,1050,3,3025.874376297,20.0666237030029,94.258,114.324623703003,1,accepted,0.0916931629180908
35,260,3,3117.56753921509,22.6524607849119,79.8510000000001,102.503460784912,1,accepted,0.0916931629180908
36,900,3,3209.26070213318,10.8292978668212,94.8230000000003,105.652297866822,1,accepted,0.0916931629180908
37,550,3,3300.95386505127,13.9791349487304,85.5420000000002,99.5211349487306,1,accepted,0.0916931629180908
38,260,1,3392.64702796936,7.84797203063947,75.275,83.1229720306395,1,accepted,0.0916931629180908
39,1050,2,3484.34019088745,0.0168091125489767,104.483,104.499809112549,1,accepted,0.0916931629180908
40,120,1,3576.03335380554,12.8296461944579,96.5380000000002,109.367646194458,1,accepted,0.0916931629180908
41,550,1,3667.72651672363,17.6984832763671,95.3340000000003,113.032483276367,1,accepted,0.0916931629180908
42,120,2,3759.41967964172,21.3593203582763,84.2050000000003,105.564320358277,1,accepted,0.0916931629180908
43,260,2,3851.11284255981,13.8911574401854,77.998,91.8891574401854,1,accepted,0.0916931629180908
44,900,2,3942.80600547791,0.214994522094614,100.633,100.847994522095,1,accepted,0.0916931629180908
45,120,2,4034.499168396,9.17383160400398,84.8339999999999,94.0078316040038,1,accepted,0.0916931629180908
46,350,1,4126.19233131409,2.33466868591314,80.9579999999999,83.292668685913,1,accepted,0.0916931629180908
47,700,3,4217.88549423218,0.0135057678223305,89.448,89.4615057678223,0,inconsistentClasses,0.0916931629180908
48,550,1,4309.57865715027,0.0133428497317567,91.5539999999995,91.5673428497312,1,accepted,0.0916931629180908
49,550,3,4401.27182006836,0.0121799316410431,96.2709999999998,96.2831799316408,1,accepted,0.0916931629180908
50,900,1,4492.96498298645,4.61001701355013,96.7560000000001,101.36601701355,1,accepted,0.0916931629180908
51,700,2,4584.65814590454,9.69285409545861,84.9260000000003,94.6188540954589,0,inconsistentClasses,0.0916931629180908
52,1050,1,4676.35130882263,2.94469117736806,96.9980000000001,99.9426911773682,1,accepted,0.0916931629180908
53,1050,3,4768.04447174072,8.27052825927765,90.2279999999998,98.4985282592774,1,accepted,0.0916931629180908
54,350,3,4859.73763465881,6.82536534118672,70.9330000000001,77.7583653411868,1,accepted,0.0916931629180908
55,550,2,4951.4307975769,0.0162024230956348,93.6329999999996,93.6492024230953,1,accepted,0.0916931629180908
56,260,1,5043.123960495,1.97603950500458,73.4560000000002,75.4320395050048,1,accepted,0.0916931629180908
57,1050,2,5134.81712341309,0.0138765869142077,89.4459999999997,89.4598765869139,1,accepted,0.0916931629180908
58,120,1,5226.51028633118,0.0117136688233543,86.7959999999997,86.807713668823,1,accepted,0.0916931629180908
59,120,3,5318.20344924927,0.0145507507323117,90.3799999999997,90.394550750732,1,accepted,0.0916931629180908
60,700,1,5409.89661216736,0.0103878326411788,87.8530000000008,87.863387832642,0,inconsistentClasses,0.0916931629180908
61,260,3,5501.58977508545,0.0132249145510244,79.256,79.269224914551,1,accepted,0.0916931629180908
62,350,2,5593.28293800354,0.0140619964597022,75.9040000000004,75.9180619964601,1,accepted,0.0916931629180908
63,900,3,5684.97610092163,0.0138990783691284,97.2150000000003,97.2288990783694,1,accepted,0.0916931629180908
64,1050,3,5776.66926383972,5.55573616027871,90.4719999999992,96.0277361602779,1,accepted,0.0916931629180908
65,700,1,5868.36242675781,4.35557324218738,94.4149999999997,98.7705732421871,0,inconsistentClasses,0.0916931629180908
