order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
1,1050,1,0,0.507,120.508,121.015,1,accepted,0.1
2,550,3,100,21.132,112.13,133.262,1,accepted,0.1
3,900,2,200,33.28,110.068,143.348,1,accepted,0.1
4,900,3,300,43.3669999999999,104.711,148.078,1,accepted,0.1
5,550,1,400,48.097,104.087,152.184,1,accepted,0.1
6,900,1,500,52.21,112.214,164.424,1,accepted,0.1
7,260,1,600,64.4439999999999,93.912,158.356,1,accepted,0.1
8,700,1,700,58.376,101.343,159.719,0,inconsistentClasses,0.1
9,350,3,800,59.738,91.032,150.77,1,accepted,0.1
10,260,3,900,50.79,90.881,141.671,1,accepted,0.1
11,700,3,1000,41.698,100.047,141.745,0,inconsistentClasses,0.1
12,550,2,1100,41.763,107.013,148.776,1,accepted,0.1
13,350,1,1200,48.7949999999999,86.857,135.652,1,accepted,0.1
14,260,2,1300,35.6719999999999,91.1010000000001,126.773,1,accepted,0.1
15,700,2,1400,26.7929999999998,106.289,133.082,0,inconsistentClasses,0.1
16,1050,2,1500,33.102,101.835,134.937,1,accepted,0.1
17,120,3,1600,34.9649999999999,98.582,133.547,1,accepted,0.1
18,350,2,1700,33.5669999999999,90.5819999999999,124.149,1,accepted,0.1
19,120,1,1800,24.168,103.118,127.286,1,accepted,0.1
20,1050,3,1900,27.3089999999998,104.575,131.884,1,accepted,0.1
21,120,2,2000,31.9039999999999,96.7700000000002,128.674,1,accepted,0.1
22,350,1,2100,28.6930000000001,74.7359999999997,103.429,1,accepted,0.1
23,700,2,2200,3.44699999999998,90.6419999999999,94.0889999999999,0,inconsistentClasses,0.1
24,700,1,2300,32.9149999999996,92.3670000000003,125.282,0,inconsistentClasses,0.1
25,900,2,2400,25.3009999999998,95.3139999999997,120.614999999999,1,accepted,0.1
26,350,3,2500,20.632,71.9759999999998,92.6079999999998,1,accepted,0.1
27,1050,1,2600,0.055999999999834,95.5910000000002,95.647,1,accepted,0.1
28,350,2,2700,0.011999999999901,81.261,81.2729999999999,1,accepted,0.1
29,120,3,2800,0.0139999999997364,82.6310000000001,82.6449999999999,1,accepted,0.1
30,700,3,2900,0.0129999999995967,82.1200000000002,82.1329999999998,0,inconsistentClasses,0.1
