order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
75,700,3,7400,0.0249999999999417,76.7359999999995,76.7609999999994,1,accepted,0.1
76,900,1,7500,0.0140000000001805,88.19,88.2040000000002,1,accepted,0.1
77,260,1,7600,0.0149999999994321,69.4879999999998,69.5029999999992,1,accepted,0.1
78,550,3,7700,0.0149999999994321,80.4400000000003,80.4549999999997,1,accepted,0.1
79,120,1,7800,0.0209999999993826,87.7330000000001,87.7539999999995,1,accepted,0.1
80,1050,2,7900,0.0149999999994321,81.3600000000001,81.3749999999995,1,accepted,0.1
81,120,2,8000,0.0129999999991526,84.0580000000006,84.0709999999998,1,accepted,0.1
82,260,2,8100,0.0150000000012085,71.019999999999,71.0350000000002,1,accepted,0.1
83,550,1,8200,0.0139999999984042,84.13,84.1439999999984,1,accepted,0.1
84,700,2,8300,0.0159999999986837,81.2050000000006,81.2209999999993,1,accepted,0.1
85,550,3,8400,0.0140000000001805,85.3889999999993,85.4029999999995,1,accepted,0.1
86,260,3,8500,0.0160000000004601,70.5729999999996,70.589,1,accepted,0.1
87,550,1,8600,0.0150000000012085,84.7429999999996,84.7580000000008,1,accepted,0.1
88,120,3,8700,0.0179999999989633,81.372,81.389999999999,1,accepted,0.1
89,120,1,8800,0.0139999999984042,82.3220000000013,82.3359999999997,1,accepted,0.1
90,900,2,8900,0.0149999999994321,88.2810000000003,88.2959999999997,1,accepted,0.1
91,700,2,9000,0.0149999999994321,84.6689999999999,84.6839999999993,1,accepted,0.1
92,700,1,9100,0.0150000000012085,77.8789999999994,77.8940000000006,1,accepted,0.1
93,1050,3,9200,0.0179999999989633,86.2259999999999,86.2439999999989,1,accepted,0.1
94,350,1,9300,0.0139999999984042,72.2270000000016,72.241,1,accepted,0.1
95,1050,2,9400,0.0140000000001805,80.2370000000003,80.2510000000005,1,accepted,0.1
96,260,2,9500,0.0160000000004601,70.983,70.9990000000005,1,accepted,0.1
97,350,3,9600,0.0139999999984042,74.2569999999994,74.2709999999978,1,accepted,0.1
98,350,2,9700,0.0179999999989633,71.4509999999997,71.4689999999987,1,accepted,0.1
99,1050,1,9800,0.0159999999986837,79.9710000000005,79.9869999999991,1,accepted,0.1
100,900,3,9900,0.0149999999994321,100.709999999999,100.724999999999,1,accepted,0.1
101,700,3,10000,0.745000000000218,76.8649999999997,77.61,1,accepted,0.1
102,550,2,10100,0.0139999999984042,87.9080000000005,87.9219999999989,1,accepted,0.1
103,120,2,10200,0.0139999999984042,81.296,81.3099999999984,1,accepted,0.1
104,260,1,10300,0.0159999999986837,76.7050000000005,76.7209999999992,1,accepted,0.1
105,900,1,10400,0.0140000000001805,91.3299999999992,91.3439999999994,1,accepted,0.1
