order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
1,1050,1,0,0.01,80.595,80.605,1,accepted,0.1
2,550,3,100,0.0249999999999972,73.161,73.186,1,accepted,0.1
3,900,2,200,0.0179999999999902,74.441,74.459,1,accepted,0.1
4,900,3,300,0.0169999999999337,77.875,77.892,1,accepted,0.1
5,550,1,400,0.0179999999999625,72.227,72.245,1,accepted,0.1
6,900,1,500,0.0339999999999785,77.981,78.0149999999999,1,accepted,0.1
7,260,1,600,0.015999999999905,61.511,61.5269999999999,1,accepted,0.1
8,700,1,700,0.0249999999999417,68.674,68.699,1,accepted,0.1
9,350,3,800,0.0219999999999665,64.2389999999999,64.2609999999999,1,accepted,0.1
10,260,3,900,0.024000000000024,65.796,65.82,1,accepted,0.1
11,700,3,1000,0.0290000000000568,67.2059999999999,67.2349999999999,1,accepted,0.1
12,550,2,1100,0.0229999999998842,71.4680000000001,71.491,1,accepted,0.1
13,350,1,1200,0.019999999999909,61.291,61.3109999999999,1,accepted,0.1
14,260,2,1300,0.024000000000024,63.3969999999999,63.4209999999999,1,accepted,0.1
15,700,2,1400,0.0229999999998842,68.4769999999999,68.4999999999998,1,accepted,0.1
16,1050,2,1500,0.0230000000001063,69.5359999999998,69.5589999999999,1,accepted,0.1
17,120,3,1600,0.0259999999998595,66.2450000000001,66.271,1,accepted,0.1
18,350,2,1700,0.0209999999998267,66.4,66.4209999999998,1,accepted,0.1
19,120,1,1800,0.0210000000000488,68.1229999999999,68.144,1,accepted,0.1
20,1050,3,1900,0.0219999999999665,68.7499999999999,68.7719999999998,1,accepted,0.1
21,120,2,2000,0.0290000000000568,68.282,68.311,1,accepted,0.1
22,350,1,2100,0.0219999999999665,64.324,64.346,1,accepted,0.1
23,700,2,2200,0.0229999999996622,72.781,72.8039999999996,1,accepted,0.1
24,700,1,2300,0.0379999999995384,70.0200000000004,70.058,1,accepted,0.1
25,900,2,2400,0.0209999999998267,75.126,75.1469999999998,1,accepted,0.1
26,350,3,2500,0.0219999999999665,60.8300000000002,60.8520000000001,1,accepted,0.1
27,1050,1,2600,0.0830000000000553,69.6939999999997,69.7769999999998,1,accepted,0.1
28,350,2,2700,0.0369999999998427,62.5599999999999,62.5969999999998,1,accepted,0.1
29,120,3,2800,0.023999999999802,69.1099999999998,69.1339999999996,1,accepted,0.1
30,700,3,2900,0.0199999999996869,69.8829999999999,69.9029999999996,1,accepted,0.1
31,260,2,3000,0.0209999999998267,67.231,67.2519999999999,1,accepted,0.1
32,550,2,3100,0.0309999999998922,81.3959999999998,81.4269999999997,1,accepted,0.1
33,900,1,3200,0.0139999999997364,77.0089999999999,77.0229999999996,1,accepted,0.1
34,1050,3,3300,0.0199999999996869,73.842,73.8619999999997,1,accepted,0.1
35,260,3,3400,0.0809999999997757,67.164,67.2449999999998,1,accepted,0.1
36,900,3,3500,0.0219999999999665,74.5990000000001,74.6210000000001,1,accepted,0.1
37,550,3,3600,0.0209999999998267,70.7659999999999,70.7869999999997,1,accepted,0.1
38,260,1,3700,0.027999999999917,60.432,60.46,1,accepted,0.1
39,1050,2,3800,0.0209999999998267,70.4729999999998,70.4939999999996,1,accepted,0.1
40,120,1,3900,0.0189999999995472,67.31,67.3289999999995,1,accepted,0.1
41,550,1,4000,0.0210000000002708,73.0189999999995,73.0399999999998,1,accepted,0.1
42,120,2,4100,0.0199999999992428,64.9670000000002,64.9869999999995,1,accepted,0.1
43,260,2,4200,0.020000000000131,61.026,61.0460000000002,1,accepted,0.1
44,900,2,4300,0.0249999999999417,77.0780000000002,77.1030000000002,1,accepted,0.1
45,120,2,4400,0.0219999999995224,66.2330000000004,66.255,1,accepted,0.1
46,350,1,4500,0.0220000000004106,65.5439999999992,65.5659999999996,1,accepted,0.1
47,700,3,4600,0.0229999999996622,68.5589999999996,68.5819999999993,1,accepted,0.1
48,550,1,4700,0.020000000000131,72.8719999999994,72.8919999999995,1,accepted,0.1
49,550,3,4800,0.0189999999991031,72.7410000000006,72.7599999999997,1,accepted,0.1
50,900,1,4900,0.0199999999992428,74.9710000000006,74.9909999999998,1,accepted,0.1
51,700,2,5000,0.0210000000002708,69.5549999999994,69.5759999999996,1,accepted,0.1
52,1050,1,5100,0.0219999999995224,68.263,68.2849999999995,1,accepted,0.1
53,1050,3,5200,0.020000000000131,71.1059999999995,71.1259999999996,1,accepted,0.1
54,350,3,5300,0.0219999999995224,62.1239999999998,62.1459999999994,1,accepted,0.1
55,550,2,5400,0.0260000000000815,79.4619999999995,79.4879999999996,1,accepted,0.1
56,260,1,5500,0.0220000000004106,63.3909999999993,63.4129999999997,1,accepted,0.1
57,1050,2,5600,0.0269999999993331,68.9820000000001,69.0089999999994,1,accepted,0.1
58,120,1,5700,0.0209999999993826,69.7970000000003,69.8179999999997,1,accepted,0.1
59,120,3,5800,0.042999999998905,68.2750000000007,68.3179999999997,1,accepted,0.1
60,700,1,5900,0.0229999999996622,71.4689999999996,71.4919999999992,1,accepted,0.1
61,260,3,6000,0.0229999999996622,81.0050000000002,81.0279999999999,1,accepted,0.1
62,350,2,6100,0.0269999999993331,66.63,66.6569999999993,1,accepted,0.1
63,900,3,6200,0.020000000000131,75.4909999999995,75.5109999999997,1,accepted,0.1
64,1050,3,6300,0.0209999999993826,71.5950000000003,71.6159999999997,1,accepted,0.1
65,700,1,6400,0.0209999999993826,68.9489999999999,68.9699999999993,1,accepted,0.1
66,120,3,6500,0.020000000000131,65.2780000000002,65.2980000000003,1,accepted,0.1
67,260,3,6600,0.0229999999996622,63.3319999999999,63.3549999999996,1,accepted,0.1
68,1050,1,6700,0.0270000000002213,70.9779999999993,71.0049999999995,1,accepted,0.1
69,900,2,6800,0.0209999999993826,75.0330000000004,75.0539999999997,1,accepted,0.1
70,900,3,6900,0.0199999999992428,75.8790000000005,75.8989999999997,1,accepted,0.1
71,550,2,7000,0.0210000000002708,71.8269999999999,71.8480000000001,1,accepted,0.1
72,350,3,7100,0.0539999999995544,62.271,62.3249999999995,1,accepted,0.1
73,350,2,7200,0.0229999999996622,64.6930000000001,64.7159999999998,1,accepted,0.1
74,350,1,7300,0.0219999999995224,62.2879999999997,62.3099999999992,1,accepted,0.1
75,700,3,7400,0.0260000000000815,68.263,68.289,1,accepted,0.1
76,900,1,7500,0.0229999999996622,74.7200000000001,74.7429999999998,1,accepted,0.1
77,260,1,7600,0.0189999999991031,60.9310000000001,60.9499999999992,1,accepted,0.1
78,550,3,7700,0.0260000000000815,73.9669999999997,73.9929999999998,1,accepted,0.1
79,120,1,7800,0.0189999999991031,66.738,66.7569999999991,1,accepted,0.1
80,1050,2,7900,0.0349999999995632,67.9870000000005,68.022,1,accepted,0.1
81,120,2,8000,0.0230000000005504,68.9979999999988,69.0209999999993,1,accepted,0.1
82,260,2,8100,0.0250000000008299,66.9439999999994,66.9690000000003,1,accepted,0.1
83,550,1,8200,0.0249999999990536,73.0620000000002,73.0869999999992,1,accepted,0.1
84,700,2,8300,0.0199999999992428,70.214,70.2339999999992,1,accepted,0.1
85,550,3,8400,0.0210000000002708,75.1019999999993,75.1229999999996,1,accepted,0.1
86,260,3,8500,0.0169999999997117,60.9009999999994,60.9179999999991,1,accepted,0.1
87,550,1,8600,0.0270000000011095,71.3659999999994,71.3930000000005,1,accepted,0.1
88,120,3,8700,0.0219999999995224,66.1939999999994,66.2159999999989,1,accepted,0.1
89,120,1,8800,0.0269999999993331,68.1829999999994,68.2099999999988,1,accepted,0.1
90,900,2,8900,0.0289999999996127,78.6230000000003,78.6519999999999,1,accepted,0.1
91,700,2,9000,0.0250000000008299,71.2709999999994,71.2960000000002,1,accepted,0.1
92,700,1,9100,0.0330000000001718,77.0890000000009,77.122000000001,1,accepted,0.1
93,1050,3,9200,0.0219999999995224,71.4179999999995,71.4399999999991,1,accepted,0.1
94,350,1,9300,0.0219999999995224,62.3839999999998,62.4059999999993,1,accepted,0.1
95,1050,2,9400,0.023999999999802,72.735999999999,72.7599999999988,1,accepted,0.1
96,260,2,9500,0.0230000000005504,65.7129999999988,65.7359999999994,1,accepted,0.1
97,350,3,9600,0.0389999999992341,66.2319999999994,66.2709999999986,1,accepted,0.1
98,350,2,9700,0.0289999999996127,63.801999999999,63.8309999999986,1,accepted,0.1
99,1050,1,9800,0.0579999999992253,74.2340000000006,74.2919999999998,1,accepted,0.1
100,900,3,9900,0.0199999999992428,76.0450000000006,76.0649999999998,1,accepted,0.1
101,700,3,10000,0.0219999999995224,74.0680000000005,74.09,1,accepted,0.1
102,550,2,10100,0.0199999999992428,77.0769999999992,77.0969999999984,1,accepted,0.1
103,120,2,10200,0.0179999999989633,68.4349999999991,68.4529999999981,1,accepted,0.1
104,260,1,10300,0.023999999999802,64.1999999999996,64.2239999999994,1,accepted,0.1
105,900,1,10400,0.023999999999802,76.9730000000006,76.9970000000004,1,accepted,0.1
106,120,3,10500,0.0180000000007396,67.9809999999996,67.9990000000004,1,accepted,0.1
107,120,2,10600,0.0259999999983052,67.756000000001,67.7819999999993,1,accepted,0.1
108,900,2,10700,0.0579999999992253,76.4820000000004,76.5399999999996,1,accepted,0.1
109,350,2,10800,0.0169999999997117,65.377999999999,65.3949999999988,1,accepted,0.1
110,1050,1,10900,0.023999999999802,70.309,70.3329999999998,1,accepted,0.1
111,900,1,11000,0.0250000000008299,76.3279999999984,76.3529999999992,1,accepted,0.1
112,550,3,11100,0.0169999999979353,72.1129999999999,72.1299999999978,1,accepted,0.1
113,550,2,11200,0.0189999999982149,77.1490000000004,77.1679999999986,1,accepted,0.1
114,700,2,11300,0.0189999999999912,71.4279999999992,71.4469999999992,1,accepted,0.1
115,350,3,11400,0.0260000000000815,64.6419999999992,64.6679999999993,1,accepted,0.1
116,1050,2,11500,0.0189999999999912,72.6600000000008,72.6790000000008,1,accepted,0.1
117,120,1,11600,0.0249999999990536,67.6059999999996,67.6309999999987,1,accepted,0.1
118,260,2,11700,0.022999999998774,65.4009999999996,65.4239999999984,1,accepted,0.1
119,700,3,11800,0.022999999998774,73.5810000000008,73.6039999999996,1,accepted,0.1
120,260,1,11900,0.022999999998774,67.0840000000013,67.107,1,accepted,0.1
121,700,1,12000,0.0280000000003611,96.2560000000003,96.2840000000007,1,accepted,0.1
122,350,1,12100,0.0189999999982149,70.9099999999996,70.9289999999978,1,accepted,0.1
123,260,3,12200,0.022999999998774,63.7109999999996,63.7339999999984,1,accepted,0.1
124,1050,3,12300,0.0260000000000815,68.4439999999995,68.4699999999996,1,accepted,0.1
125,900,3,12400,0.022999999998774,75.330000000001,75.3529999999998,1,accepted,0.1
126,550,1,12500,0.0210000000002708,75.8329999999994,75.8539999999996,1,accepted,0.1
127,550,3,12600,0.0769999999992166,75.035999999999,75.1129999999982,1,accepted,0.1
128,120,1,12700,0.0249999999990536,65.8329999999996,65.8579999999986,1,accepted,0.1
129,550,2,12800,0.0719999999994059,75.1589999999993,75.2309999999987,1,accepted,0.1
130,350,1,12900,0.022999999998774,65.2830000000009,65.3059999999996,1,accepted,0.1
131,1050,3,13000,0.0230000000005504,70.4569999999993,70.4799999999999,1,accepted,0.1
132,900,2,13100,0.021999999997746,76.2400000000003,76.2619999999981,1,accepted,0.1
133,700,2,13200,0.0189999999982149,70.6480000000003,70.6669999999985,1,accepted,0.1
134,1050,1,13300,0.0199999999992428,69.6180000000002,69.6379999999994,1,accepted,0.1
135,120,2,13400,0.0210000000002708,71.5409999999999,71.5620000000001,1,accepted,0.1
136,120,3,13500,0.023999999999802,68.2969999999994,68.3209999999992,1,accepted,0.1
137,350,2,13600,0.0209999999984944,64.4360000000006,64.4569999999991,1,accepted,0.1
138,1050,2,13700,0.0249999999990536,71.1940000000002,71.2189999999993,1,accepted,0.1
139,700,1,13800,0.0209999999984944,70.1689999999999,70.1899999999984,1,accepted,0.1
140,900,3,13900,0.0210000000002708,75.7329999999996,75.7539999999999,1,accepted,0.1
141,700,3,14000,0.023999999999802,70.5589999999994,70.5829999999992,1,accepted,0.1
142,550,1,14100,0.021999999997746,75.9460000000001,75.9679999999978,1,accepted,0.1
143,260,2,14200,0.0219999999995224,63.2429999999999,63.2649999999995,1,accepted,0.1
144,260,3,14300,0.0289999999996127,62.8499999999992,62.8789999999988,1,accepted,0.1
145,900,1,14400,0.0309999999998922,79.0740000000003,79.1050000000002,1,accepted,0.1
146,260,1,14500,0.0189999999999912,61.6050000000001,61.6240000000001,1,accepted,0.1
147,350,3,14600,0.0289999999978363,64.2690000000012,64.2979999999991,1,accepted,0.1
148,260,3,14700,0.0259999999983052,65.042,65.0679999999983,1,accepted,0.1
149,1050,2,14800,0.0279999999985847,72.6130000000005,72.6409999999991,1,accepted,0.1
150,120,3,14900,0.0199999999992428,68.6230000000005,68.6429999999998,1,accepted,0.1
151,350,3,15000,0.0210000000002708,65.2899999999992,65.3109999999995,1,accepted,0.1
152,350,1,15100,0.0329999999983954,73.220000000001,73.2529999999993,1,accepted,0.1
153,700,1,15200,0.0169999999997117,69.7949999999992,69.8119999999989,1,accepted,0.1
154,900,3,15300,0.0429999999997932,78.9200000000001,78.9629999999999,1,accepted,0.1
155,900,2,15400,0.0199999999992428,76.2800000000006,76.2999999999998,1,accepted,0.1
156,550,3,15500,0.0189999999999912,73.7100000000002,73.7290000000002,1,accepted,0.1
157,1050,3,15600,0.0249999999990536,72.9360000000003,72.9609999999994,1,accepted,0.1
158,700,3,15700,0.0319999999991438,72.9449999999989,72.9769999999981,1,accepted,0.1
159,350,2,15800,0.0199999999992428,66.3300000000007,66.3499999999999,1,accepted,0.1
160,1050,1,15900,0.0269999999993331,72.9970000000009,73.0240000000002,1,accepted,0.1
161,120,2,16000,0.0199999999992428,67.6140000000025,67.6340000000017,1,accepted,0.1
162,550,2,16100,0.023999999999802,75.9100000000004,75.9340000000002,1,accepted,0.1
163,260,2,16200,0.0210000000002708,61.4880000000007,61.5090000000009,1,accepted,0.1
164,550,1,16300,0.0259999999983052,73.6279999999994,73.6539999999977,1,accepted,0.1
165,120,1,16400,0.0209999999967181,65.6990000000022,65.7199999999989,1,accepted,0.1
166,900,1,16500,0.0250000000008299,78.7449999999978,78.7699999999987,1,accepted,0.1
167,260,1,16600,0.0179999999971869,62.8680000000017,62.8859999999989,1,accepted,0.1
168,700,2,16700,0.0260000000018579,70.0289999999981,70.055,1,accepted,0.1
169,900,1,16800,0.023999999999802,76.3290000000012,76.353000000001,1,accepted,0.1
170,700,2,16900,0.0199999999992428,71.1579999999969,71.1779999999962,1,accepted,0.1
171,260,2,17000,0.0210000000002708,63.8819999999996,63.9029999999998,1,accepted,0.1
172,550,2,17100,0.0259999999983052,74.2060000000002,74.2319999999985,1,accepted,0.1
173,700,3,17200,0.0180000000007396,69.7539999999996,69.7720000000004,1,accepted,0.1
174,1050,2,17300,0.0350000000004513,73.2749999999989,73.3099999999993,1,accepted,0.1
175,350,2,17400,0.0209999999967181,62.2100000000003,62.230999999997,1,accepted,0.1
176,900,2,17500,0.0259999999983052,76.1200000000031,76.1460000000014,1,accepted,0.1
177,260,3,17600,0.0210000000002708,64.6199999999979,64.6409999999982,1,accepted,0.1
178,350,3,17700,0.0280000000003611,66.9250000000012,66.9530000000016,1,accepted,0.1
179,700,1,17800,0.022999999998774,70.8389999999994,70.8619999999982,1,accepted,0.1
180,550,1,17900,0.0669999999978188,74.109,74.1759999999978,1,accepted,0.1
181,350,1,18000,0.022999999998774,76.276,76.2989999999988,1,accepted,0.1
182,120,3,18100,0.0289999999978363,67.0439999999992,67.0729999999971,1,accepted,0.1
183,120,2,18200,0.0230000000023267,68.5079999999978,68.5310000000001,1,accepted,0.1
184,260,1,18300,0.0250000000008299,62.6269999999991,62.6519999999999,1,accepted,0.1
185,120,1,18400,0.0239999999962492,70.8750000000009,70.8989999999972,1,accepted,0.1
186,550,3,18500,0.0220000000012988,72.816999999997,72.8389999999983,1,accepted,0.1
187,1050,1,18600,0.0489999999970792,69.1200000000016,69.1689999999987,1,accepted,0.1
188,1050,3,18700,0.0220000000012988,70.3229999999984,70.3449999999997,1,accepted,0.1
189,900,3,18800,0.023999999999802,75.9039999999978,75.9279999999976,1,accepted,0.1
190,260,2,18900,0.0209999999967181,63.6360000000025,63.6569999999992,1,accepted,0.1
191,1050,1,19000,0.0259999999983052,71.5430000000019,71.5690000000002,1,accepted,0.1
192,120,3,19100,0.021999999997746,67.8100000000015,67.8319999999992,1,accepted,0.1
193,700,1,19200,0.0669999999978188,73.795999999998,73.8629999999958,1,accepted,0.1
194,700,3,19300,0.075999999999965,73.2579999999992,73.3339999999991,1,accepted,0.1
195,260,3,19400,0.0189999999982149,64.0220000000014,64.0409999999996,1,accepted,0.1
196,120,2,19500,0.023999999999802,70.5549999999988,70.5789999999986,1,accepted,0.1
197,1050,2,19600,0.0189999999982149,70.6020000000009,70.6209999999992,1,accepted,0.1
198,550,3,19700,0.021999999997746,75.5990000000004,75.6209999999982,1,accepted,0.1
199,550,2,19800,0.0210000000002708,75.7389999999987,75.7599999999989,1,accepted,0.1
200,350,1,19900,0.021999999997746,65.2749999999997,65.2969999999975,1,accepted,0.1
201,700,2,20000,0.0280000000003611,72.1109999999996,72.139,1,accepted,0.1
202,900,2,20100,0.0210000000002708,77.9899999999998,78.0110000000001,1,accepted,0.1
203,1050,3,20200,0.0179999999971869,71.5150000000015,71.5329999999987,1,accepted,0.1
204,350,2,20300,0.0210000000002708,67.536999999998,67.5579999999982,1,accepted,0.1
205,900,3,20400,0.0289999999978363,75.8940000000017,75.9229999999995,1,accepted,0.1
206,120,1,20500,0.0180000000007396,66.6009999999986,66.6189999999993,1,accepted,0.1
207,900,1,20600,0.023999999999802,75.9270000000001,75.9509999999999,1,accepted,0.1
208,550,1,20700,0.0189999999982149,72.8459999999984,72.8649999999966,1,accepted,0.1
209,350,3,20800,0.021999999997746,64.147000000002,64.1689999999997,1,accepted,0.1
210,260,1,20900,0.0269999999993331,69.8129999999999,69.8399999999992,1,accepted,0.1
