frame,poseMode,semanticName,pairs,uniqueMapTargets,classWeight,robustWeight,robustScore,meanLongitudinalResidualM,meanLateralResidualM,classCorrection,weightedClassCorrection,eigenRatio
90,reference,trafficSign,41,11,0.333333333333333,0.249535937656903,0.700671274783196,-0.131897305018572,-0.139470930577431,0.232451342499179,0.144829725760727,0.500337569900849
90,estimate,curb,161,8,0.333333333333333,0.215221719207981,1.36663127812975,1.30576546951337,1.39573207383488,0.262186302662168,0.131706423346499,0.485718559515581
90,estimate,pole,23,10,0.333333333333333,0.206651564264755,1.79542402386454,0.0665755640320835,-0.0628434012483154,0.161291703794266,0.089739381198365,0.485718559515581
90,estimate,trafficSign,41,9,0.333333333333333,0.302756024635349,0.207077972107212,-0.0257498374142446,0.0523362898029357,0.0542165432505921,0.052488437746972,0.485718559515581
92,reference,curb,124,6,0.333333333333333,0.179136353388472,1.73936535800871,0.324466280230502,0.349426172570451,0.300604184624383,0.169830143783166,0.441059380812749
92,reference,pole,25,10,0.333333333333333,0.169981534860181,1.7851117182624,-0.0153429958798639,0.169413990684281,0.385062788838484,0.29006214929973,0.441059380812749
92,reference,trafficSign,38,11,0.333333333333333,0.245143364299441,0.792373173759331,-0.145656859806984,-0.0251371616745118,0.115567691526852,0.107454258012333,0.441059380812749
92,estimate,curb,130,8,0.333333333333333,0.179531842501878,1.85012372260701,0.972803744197581,1.15684419954632,0.187926746072175,0.148813197535206,0.417887283504543
92,estimate,pole,25,10,0.333333333333333,0.215954857857683,1.71025601128575,0.0707362246410956,-0.0733983442290009,0.123687712599747,0.0586913018177366,0.417887283504543
92,estimate,trafficSign,38,10,0.333333333333333,0.300985243304252,0.221719563760878,-0.0413915985806259,0.0198196469273865,0.077643837179044,0.0690259786465883,0.417887283504543
94,reference,curb,79,6,0.333333333333333,0.190159243896037,1.59512765142432,-1.16146928159487,-0.460404408065063,0.398094301581729,0.142322487020521,0.418177229534727
94,reference,pole,25,11,0.333333333333333,0.1579670658236,1.95792633151983,0.0252785852848099,0.272559796164481,0.299637595255012,0.26112328927601,0.418177229534727
94,reference,trafficSign,39,10,0.333333333333333,0.251291271267429,0.792622878364217,-0.130220944291783,0.0336689241446607,0.176796150080536,0.123933512189347,0.418177229534727
94,estimate,curb,78,6,0.333333333333333,0.172817282237566,1.84192581254799,0.110029415099227,0.634774654275423,0.365321755198519,0.242925432053761,0.441491636841559
94,estimate,pole,24,10,0.333333333333333,0.163225332006907,2.11573235930588,0.0803095769530019,-0.0868251077874371,0.118135067348058,0.0698697016009499,0.441491636841559
94,estimate,trafficSign,39,9,0.333333333333333,0.273564828325043,0.438618084601055,-0.0191901287285675,0.000142344458022816,0.166339318953941,0.129481164665409,0.441491636841559
100,reference,curb,164,10,0.333333333333333,0.225247420986625,0.973550880799901,-3.39827276753919,-0.724969898240917,0.733642915143615,0.186180604507729,0.417153272628733
100,reference,pole,27,10,0.333333333333333,0.221695278341605,1.00331834780468,0.115024558951097,0.142784680524086,0.19237961668956,0.168140796238902,0.417153272628733
100,reference,trafficSign,40,9,0.333333333333333,0.276615957874458,0.56751849181977,-0.142347216147122,-0.251786434696041,0.203786431391705,0.151179437066237,0.417153272628733
100,estimate,curb,165,7,0.333333333333333,0.24669757917436,0.838095460032941,-3.51767026658795,-1.01492750792386,0.601628394150151,0.10225321758527,0.375534313572253
100,estimate,pole,27,11,0.333333333333333,0.267359693083606,0.537249689905462,-0.028098241989973,0.0840958923024267,0.0830067244329086,0.0539748515146838,0.375534313572253
100,estimate,trafficSign,40,9,0.333333333333333,0.277963803075431,0.599559152859586,-0.0692118933901822,-0.197182836031364,0.0831964754944736,0.0524188080799326,0.375534313572253
200,reference,curb,219,11,0.333333333333333,0.288778636575865,0.340194392503584,-0.694988917473042,0.0663628939353538,0.353615823756907,0.113657443550139,0.339383792140883
200,reference,pole,13,4,0.333333333333333,0.265858287091815,0.49643114453528,0.099190421177896,0.122405785943156,0.161644197614981,0.123263077288285,0.339383792140883
200,reference,trafficSign,5,1,0.333333333333333,0.293526136666109,0.273853424027993,-0.0414184211600544,-0.18592513717176,0.127283923979525,0.109248141969958,0.339383792140883
200,estimate,curb,219,11,0.333333333333333,0.289562713690058,0.333536521276594,-0.537974569426193,0.0356241060136962,0.368443982349858,0.111998180633885,0.341373406562747
200,estimate,pole,13,4,0.333333333333333,0.262605429314761,0.533516552294187,0.0635891579402961,0.118859032046511,0.160670330313621,0.132449369511786,0.341373406562747
200,estimate,trafficSign,5,1,0.333333333333333,0.301069352241211,0.219464612743039,-0.0333788741225259,-0.159984422736502,0.110173884719455,0.0935980788186423,0.341373406562747
425,reference,curb,246,15,0.333333333333333,0.266434789821556,0.628690607456608,0.0812711495712832,0.0950112261458356,0.212334388782672,0.0675113836215887,0.337974573215187
425,reference,pole,2,2,0.333333333333333,0.299830059086948,0.220853979289552,0.0442677450159964,0.164329433156199,0.101170946319322,0.0924367357107307,0.337974573215187
425,reference,trafficSign,16,4,0.333333333333333,0.314438321406395,0.124516471267531,0.00326916622880295,0.0108992078686727,0.131948713414469,0.0591500198997201,0.337974573215187
425,estimate,curb,246,14,0.333333333333333,0.268049030983043,0.603629752706557,0.169968155448886,0.0826988270344264,0.152215165778358,0.0494746316197593,0.316744818253255
425,estimate,pole,2,2,0.333333333333333,0.330359027959011,0.0187519542948586,0.0160453651699798,0.00651911201797942,0.0194558555467205,0.00839581895243688,0.316744818253255
425,estimate,trafficSign,16,3,0.333333333333333,0.309527353668298,0.163210256200056,-0.00433877888958911,0.00211080275025155,0.209961141040297,0.0818192631724065,0.316744818253255
600,reference,curb,126,7,0.333333333333333,0.249005458553111,0.725421425784326,-0.116412507095071,-0.0228854136589382,0.0748031698528525,0.0393917384408476,0.185504017109213
600,reference,pole,3,1,0.333333333333333,0.309798556117862,0.152588913620533,0.0719376210924284,-0.138048302789596,0.132829725813856,0.0887596883403507,0.185504017109213
600,reference,trafficSign,4,1,0.333333333333333,0.312121099752463,0.138526958499441,0.0273458944715775,0.457077875086735,0.0996194081991915,0.0829970198121137,0.185504017109213
600,estimate,curb,126,6,0.333333333333333,0.250902280442957,0.703951288702648,-0.449570826941529,0.0229821876409525,0.0250573502685669,0.00699897935352191,0.180756924212543
600,estimate,pole,3,1,0.333333333333333,0.323600242432473,0.0620733469738932,0.0719179367515889,-0.0227398547669753,0.0757108608830319,0.0426832303560282,0.180756924212543
600,estimate,trafficSign,4,1,0.333333333333333,0.31786843052575,0.103673408037079,-0.0464418578699483,0.110991987457684,0.0644521309214788,0.0529551809094302,0.180756924212543
800,reference,curb,79,5,0.333333333333333,0.243643149789927,0.863136326513553,1.07949194314486,-0.122763072556217,0.740482801907741,0.172662219163423,0.379563386024339
800,reference,pole,12,6,0.333333333333333,0.261624138572914,0.725185398860346,0.0156203833812021,0.0739719526610253,0.0385612591280437,0.0228962971784791,0.379563386024339
800,reference,trafficSign,9,1,0.333333333333333,0.318861715245741,0.0939069529437003,-0.195172669484361,-0.265840756660967,0.211913074412456,0.0647137735088648,0.379563386024339
800,estimate,curb,79,5,0.333333333333333,0.255193258855822,0.698383928275712,1.6274563280678,0.030916968537698,0.50662586373917,0.137769685054444,0.366052357330938
800,estimate,pole,12,6,0.333333333333333,0.252909265513588,0.65547213205407,0.187404620948537,-0.0382680482592351,0.256707369537408,0.146724009882736,0.366052357330938
800,estimate,trafficSign,9,1,0.333333333333333,0.307576644007473,0.169118501665664,-0.185922586118653,-0.0686361141371839,0.128304255203133,0.115097967681193,0.366052357330938
820,reference,curb,167,5,0.333333333333333,0.255550071365739,0.670599975497785,-0.79140512325385,-0.294410032543921,0.434049505929997,0.104577246163281,0.224642080695807
820,reference,pole,12,4,0.333333333333333,0.303729497667297,0.20243963005636,-0.00655537707846204,-0.190577795664292,0.229072767190948,0.154390898796971,0.224642080695807
820,reference,trafficSign,12,3,0.333333333333333,0.140101301337814,2.46240451683388,0.104129524326875,0.578177816297279,0.926161795605196,0.288383573258217,0.224642080695807
820,estimate,curb,166,6,0.333333333333333,0.252610193879351,0.704715912077883,-1.66847252411131,-0.740851509673127,0.46231385644223,0.108175822213443,0.245499257345478
820,estimate,pole,14,5,0.333333333333333,0.179138623113799,1.82979855658665,-0.73830049796827,-0.238646819050538,0.646702519064109,0.358670809396711,0.245499257345478
820,estimate,trafficSign,12,3,0.333333333333333,0.252638949361774,0.60256614908161,-0.209752057297456,0.71244570326358,0.21686746220209,0.126958431577231,0.245499257345478
830,reference,curb,169,6,0.333333333333333,0.247793118785981,0.786145315285733,2.05251815863526,0.0664277315089198,0.827023495574819,0.167977419805556,0.255292288984994
830,reference,pole,20,6,0.333333333333333,0.150465604790409,2.25308475993675,-0.182397294491127,-0.390818525435737,0.486309849143382,0.353297074198448,0.255292288984994
830,reference,trafficSign,10,3,0.333333333333333,0.125904558859069,2.30354516251021,0.248483866551407,0.671791444674307,0.783033608723797,0.330608558619561,0.255292288984994
830,estimate,curb,168,6,0.333333333333333,0.253466337388138,0.729829306490434,1.39984974096933,-0.242904630196259,0.76058012991829,0.160484163489599,0.275701843523017
830,estimate,pole,20,6,0.333333333333333,0.123865682203225,2.45160818092616,-0.706352901540605,0.0456726412231623,0.73873982672581,0.36428603495779,0.275701843523017
830,estimate,trafficSign,10,2,0.333333333333333,0.280838032255518,0.371950087458417,-0.0982005921980784,0.686851709935145,0.118083566970438,0.0907412608350664,0.275701843523017
840,reference,curb,142,6,0.333333333333333,0.265757518556113,0.565251890306924,-1.86167331007869,-0.436093792448753,0.171545505236406,0.0707190574731862,0.0633927752477664
840,reference,pole,8,5,0.333333333333333,0.161192161854516,1.99480755557204,-0.0749712950608615,-0.128640643532966,0.870932087455187,0.468018468670639,0.0633927752477664
840,reference,trafficSign,3,1,0.333333333333333,0.273584651510109,0.418179160448334,-0.225396597550427,-0.156893481751213,0.101073996111693,0.0804195483907506,0.0633927752477664
840,estimate,curb,144,6,0.333333333333333,0.271452721874237,0.510967679232028,-1.79242222070564,-0.602532187667463,0.10296082001892,0.0214823122185266,0.0574165004230902
840,estimate,pole,8,5,0.333333333333333,0.177240939737786,1.6467987975467,-0.340982940546434,-0.113801780652165,0.882893723204338,0.404429086006611,0.0574165004230902
840,estimate,trafficSign,3,1,0.333333333333333,0.3259282580439,0.0468376730439303,0.0508921099445023,0.0126522974693872,0.0172553688998176,0.0160361663403662,0.0574165004230902
842,reference,curb,138,5,0.333333333333333,0.265964202734259,0.547990512622662,-1.99895938944712,-0.363935435224814,0.28190369163094,0.0748746186759791,0.492715066603899
842,reference,pole,9,4,0.333333333333333,0.20162135884951,1.93307943301799,-0.0568316772376678,-0.101902360667347,0.602389363934059,0.34833147224881,0.492715066603899
842,reference,trafficSign,5,2,0.333333333333333,0.240399542893804,0.684993529837687,0.260464295196108,0.418927733729868,0.496132359023039,0.298756587610754,0.492715066603899
842,estimate,curb,138,5,0.333333333333333,0.272353407530861,0.497679467239282,-2.23043934812414,-0.536824495714224,0.0569769265001823,0.0360840689306541,0.464435563692147
842,estimate,pole,9,4,0.333333333333333,0.195587019470009,1.57604560996605,-0.0837549293733894,0.00209454630262352,0.506571116863422,0.311059791021008,0.464435563692147
842,estimate,trafficSign,5,2,0.333333333333333,0.290210391274902,0.313125664461886,0.110881293433499,0.594613650969163,0.346849665802507,0.163044675536009,0.464435563692147
900,reference,curb,208,10,0.333333333333333,0.27724643315907,0.463395818134235,0.696821893476137,-0.00711750048588043,0.194139360334621,0.056618207897613,0.288671097438695
900,reference,pole,26,10,0.333333333333333,0.294173107249066,0.314374331057633,-0.00505778642093906,-0.0863127163200063,0.105964324385919,0.067492817333054,0.288671097438695
900,reference,trafficSign,5,1,0.333333333333333,0.287247576922964,0.319380411768589,0.213338240399147,0.0518907571746094,0.188313588096018,0.139765529598882,0.288671097438695
900,estimate,curb,208,10,0.333333333333333,0.27587606472912,0.470323346138192,0.470838515182294,0.0486352080762144,0.211367421706456,0.0529028025094387,0.30829885756109
900,estimate,pole,26,9,0.333333333333333,0.29738986631239,0.294173460941566,-0.124279670476937,-0.0240245176872295,0.0666101237616663,0.0519351803056002,0.30829885756109
900,estimate,trafficSign,5,1,0.333333333333333,0.32430363291888,0.0581864612064684,0.0566575940592898,0.0924760932146842,0.0326090105915023,0.0312011260380353,0.30829885756109
966,reference,curb,195,10,0.333333333333333,0.259983446936256,0.623693100338334,-0.629263198302194,-0.107320797596391,0.198691653454757,0.0630308792052203,0.178874591435668
966,reference,pole,11,5,0.333333333333333,0.203001032897524,1.55425305250825,-0.024918906992046,-0.193936222161977,0.262251427868815,0.15836097137074,0.178874591435668
966,reference,trafficSign,2,1,0.333333333333333,0.273171198363286,0.41530905126866,-0.118904617971734,0.247347120332411,0.271259253549225,0.244091632228187,0.178874591435668
966,estimate,curb,195,10,0.333333333333333,0.258650457025698,0.641742570413947,-0.692934968740979,-0.0867094678571834,0.272630422408018,0.0697680813731535,0.181207592586773
966,estimate,pole,11,5,0.333333333333333,0.188613237219468,1.65764133983856,0.0699115923268184,-0.209167567256735,0.302272222318283,0.195109471872967,0.181207592586773
966,estimate,trafficSign,2,1,0.333333333333333,0.300110719883656,0.219090814117374,-0.0799953299349643,0.177159087367087,0.19254428085914,0.172748303281261,0.181207592586773
1100,reference,curb,209,13,0.333333333333333,0.286077748668445,0.359175279506573,-0.0151489936895169,0.0509154873011854,0.191949272073907,0.0536228835338689,0.0706507793268252
1100,reference,pole,30,10,0.333333333333333,0.251483462053584,0.640001451643899,-0.17103498924764,-0.141625501198794,0.216888244409688,0.136601238158269,0.0706507793268252
1100,reference,trafficSign,4,2,0.333333333333333,0.279790257975476,0.459339531451253,0.102972131655547,0.0430369350802567,0.329091432735454,0.0568992160490471,0.0706507793268252
1100,estimate,curb,209,13,0.333333333333333,0.288550636794417,0.33916119555916,0.188402349729769,-0.018636584565349,0.0950176890408854,0.0391190730111843,0.0701054188374827
1100,estimate,pole,32,10,0.333333333333333,0.262732256933716,0.545180647634379,-0.129726636214327,-0.181232089810407,0.213652347008424,0.110358457307275,0.0701054188374827
1100,estimate,trafficSign,4,2,0.333333333333333,0.314460136370733,0.123296810622745,0.0149075853427728,0.123517544759353,0.138571409088484,0.0269884679051425,0.0701054188374827
