positionRmse,velocityRmse,accelerationRmse,headingRmse,maximumPositionError,maximumVelocityError,maximumAccelerationError,maximumHeadingError,finalErrorNorm,integrationStepCount,mode,noisy,runtimeSeconds,matrixCertificateVerified,coefficientBoundsSatisfied
1.3567524187587e-10,3.65417263182677e-09,2.75602790419076e-08,3.58757693743722e-11,0.14142135623731,2.23683012994407,13.0423966255309,0.0800754907600688,2.77973684417932e-08,4000,gnss,0,0.732171,1,1
0.00994532441222128,0.011353674701009,0.013056435875385,0.000814783273765928,0.14142135623731,2.34710818150742,13.6926007158562,0.0845288940041204,0.0186964976712244,4000,gnss,1,0.725057,1,1
4.63222435740137e-05,0.000120871085547507,6.45107098957785e-05,3.10982386855421e-08,0.14142135623731,0.145377716886377,0.0435307529662162,0.0349065850398866,2.65120167118372e-07,4000,lidar,0,1.521016,1,1
0.0133047466404818,0.0119369494601828,0.003833337556947,0.00104019671032995,0.14142135623731,0.14947106494835,0.0448632149863622,0.0349065850398866,0.0215336216683805,4000,lidar,1,1.497275,1,1
