positionRmse,velocityRmse,accelerationRmse,headingRmse,maximumPositionError,maximumVelocityError,maximumAccelerationError,maximumHeadingError,finalErrorNorm,integrationStepCount,mode,coefficientBoundsSatisfied,maximumTrackRate
0.00994532441203301,0.0113536747174514,0.0130564360201388,0.000803203331114795,0.14142135623731,2.34710818150413,13.6926007158144,0.0845287668677902,0.0186931488790329,4000,gnss,1,0.00143067336203107
0.0133047467551484,0.0119369483766582,0.003833336886625,0.00104019233728077,0.14142135623731,0.149471019026045,0.0448630433539502,0.0349065850398866,0.0215336209069035,4000,lidar,1,0.00143067336203107
