frame,before,errors,matchingError,valid,seconds
51,0.0379803632567708,0.0838189466357654,0.0263613542639661,1,0.036548
52,0.0385158568295193,0.0821714431985917,0.0351571749212893,1,0.031404
53,0.0388776533385615,0.0799144813846194,0.0320512132878065,1,0.036033
54,0.0383772954131309,0.0778972865760243,0.0301175217828714,1,0.034266
55,0.0374419088496424,0.0746965296687583,0.0473181029307604,1,0.028937
56,0.0359242783049832,0.0717669959169336,0.0478932970128439,1,0.033172
57,0.0350240642755471,0.0691018228116162,0.0489469273864431,1,0.029558
58,0.0330164696383636,0.0658991583300829,0.0289191435834866,1,0.032183
59,0.0310414593025949,0.0638239911544083,0.0200450429840591,1,0.031879
60,0.0293940323850999,0.0631346444722888,0.0272916717893254,1,0.032096
61,0.0285728101057204,0.062605688556821,0.0233289339532441,1,0.029593
62,0.0282077395576241,0.063034164931215,0.0233272221629209,1,0.036695
63,0.028452929187314,0.0621147781320565,0.0254723559700045,1,0.03531
64,0.032075281948131,0.0613511888033603,0.0322706657064511,1,0.030138
65,0.0336825630833921,0.0596352278291305,0.0333659753074988,1,0.028087
66,0.0355008779755608,0.058612626562159,0.0295848621225987,1,0.026502
67,0.0365135808337297,0.0589202933712989,0.0315797212879586,1,0.025653
68,0.0353119703508546,0.0584406152938578,0.0311327188610313,1,0.026205
69,0.0334499310855057,0.0573428137270125,0.0252293759739563,1,0.026212
70,0.033287217185442,0.0586109906995,0.0275404699169022,1,0.0303
71,0.0369115273067736,0.0602814088632115,0.0429969707326705,1,0.030921
72,0.0443552474749227,0.0615674729444099,0.0586096992663036,1,0.030065
73,0.0506292246426359,0.0633388240898797,0.0453365376096169,1,0.026792
74,0.0574820062490849,0.0650256530959095,0.0541554067618733,1,0.030952
75,0.0658752938100656,0.0670675180830383,0.0586450706084297,1,0.033901
76,0.0738963143036862,0.0686605509420694,0.069860734475838,1,0.035645
77,0.0786416877680566,0.0692081278476833,0.0849264127989422,1,0.040022
78,0.0919979574892042,0.0751210106203621,0.0928216691762484,1,0.040321
79,0.106094246216787,0.0843966838893306,0.115233531101471,1,0.038398
80,0.121519206447242,0.0960470483431643,0.113682903157335,1,0.037499
81,0.138770583853856,0.106570731110594,0.123535844266427,1,0.040667
82,0.153116343839573,0.114778437495718,0.139149488278238,1,0.041419
83,0.165363752845502,0.12017056023227,0.165034391656276,1,0.046367
84,0.173423874003999,0.121336133828049,0.173651100383078,1,0.04674
85,0.177217051881496,0.122135763729889,0.178777924571158,1,0.046459
86,0.178443374934797,0.121505824550888,0.17938765673956,1,0.051066
87,0.183133812240443,0.126495129960812,0.188647168963764,1,0.047247
88,0.189638240064122,0.134366578010474,0.186280378792748,1,0.047288
89,0.195518023238142,0.142060609290252,0.187988680160691,1,0.048012
90,0.20252934018061,0.148583295346618,0.193013628099551,1,0.049009
91,0.205133564618803,0.150458200837032,0.175854839126988,1,0.045959
92,0.204261374904956,0.145914281437601,0.169446395317022,1,0.048848
93,0.201382480156662,0.138477179979258,0.177731615264221,1,0.053306
94,0.195750322108488,0.132337446822541,0.168195212565635,1,0.052573
95,0.194212681047167,0.128717031312718,0.182194697771043,1,0.053101
96,0.194857148638335,0.126406892690504,0.196841874648394,1,0.054941
97,0.194299628425235,0.124981900407707,0.181754771568237,1,0.053894
98,0.195550768291476,0.126078650310127,0.174178385452154,1,0.055508
99,0.195755609979919,0.12552238536288,0.162847810884707,1,0.05764
100,0.190427830711544,0.122683335260416,0.128335198021218,1,0.060079
101,0.184752717018591,0.118852343291566,0.114430094385151,1,0.061926
102,0.177056542147237,0.112500865938798,0.109579663997733,1,0.067715
103,0.167250208015858,0.107531125568383,0.0843770619309436,1,0.054431
104,0.157315745428913,0.102505283622634,0.0727666101294731,1,0.056622
105,0.14621370655385,0.0968402467335864,0.0646705420931761,1,0.061214
106,0.134154482443075,0.0902639626958961,0.0616275342174683,1,0.05901
107,0.121304820690865,0.0850815792915071,0.0556436761728563,1,0.060864
108,0.110005748657375,0.081480865770779,0.052790945376822,1,0.0684
109,0.0984700400629522,0.076181398200654,0.0424126780757033,1,0.078586
110,0.0865709190823532,0.0691537917012765,0.026453707619449,1,0.064
111,0.0757876871602896,0.0638149187481529,0.0293023356587261,1,0.057436
112,0.0654582777638117,0.0592588176635213,0.0398734195144455,1,0.052323
113,0.0567355480715153,0.0555312768284292,0.0431371195088124,1,0.053798
114,0.0484150514196969,0.0520989916597346,0.0504101767876467,1,0.046307
115,0.043542631740722,0.0497082305730877,0.0427190185510202,1,0.050265
116,0.0378200798199487,0.0458040057141713,0.0544990587027079,1,0.054551
117,0.0354239933463169,0.042179705327909,0.0607640294082878,1,0.057014
118,0.0354895757429425,0.0362294712452647,0.0493921623223791,1,0.054818
119,0.0395434233020416,0.0327353613446614,0.0106207514402774,1,0.052099
120,0.0453212664485697,0.0293747826287599,0.0184451924602457,1,0.045248
121,0.0497926093171919,0.0277136187521888,0.0226422164723168,1,0.042785
122,0.0542879207330397,0.0269619419295068,0.0413253315172773,1,0.043413
123,0.0584478394575482,0.0258586809002859,0.0562854589416284,1,0.036018
124,0.0622953187159105,0.0245832342193796,0.0614335937519709,1,0.038676
125,0.0666583237264769,0.0251779832030822,0.0641385741359525,1,0.041885
126,0.0667424445145509,0.02619099903701,0.0493303223385843,1,0.036027
127,0.0695437164945413,0.0288045604772543,0.0587831650282646,1,0.041333
128,0.0740148574191827,0.0302295658582979,0.0654062493972773,1,0.042453
129,0.078918640455986,0.0313525761115801,0.0690323426880765,1,0.048155
130,0.0825280898345394,0.0332633116321308,0.0847041354045629,1,0.048508
131,0.0877998820028542,0.0360524285180025,0.110302559312405,1,0.047881
132,0.0911279422108989,0.0377346534327943,0.105247153047572,1,0.042338
133,0.0971743158351914,0.0407725891487518,0.132332984825691,1,0.041314
134,0.102491996845484,0.0428089829350731,0.145244777064344,1,0.047489
135,0.107554258971466,0.0448603377286336,0.154682731537329,1,0.054565
136,0.110867989542128,0.0466699140786706,0.17458365086188,1,0.054361
137,0.113402323095859,0.0476305107258802,0.178705031986297,1,0.059479
138,0.1146556788163,0.0503012694754186,0.167486976058735,1,0.054468
139,0.115947738208269,0.0521273765251841,0.167058232023267,1,0.058661
140,0.113845636456255,0.0548321329472116,0.125737323412495,1,0.062205
141,0.11538373467998,0.0570223950126763,0.156031873220492,1,0.056788
142,0.111363907256532,0.0588981112603426,0.130675011498641,1,0.054767
143,0.113239593737595,0.0609711359761103,0.147741577969584,1,0.065103
144,0.116469534873516,0.0555234754981057,0.129183916373253,1,0.086836
145,0.122363691028159,0.0598837897893755,0.203897468207354,1,0.052363
146,0.121495467363991,0.0623970929101955,0.118213195172427,1,0.041204
147,0.128721001797635,0.0662997861750061,0.229885724652795,1,0.05953
148,0.137692398444298,0.0695724538067644,0.163617005941532,1,0.052377
149,0.140184607388379,0.0735568389959079,0.231949153377831,1,0.071606
150,0.135296677739604,0.0744576497958745,0.161336408381019,1,0.058443
151,0.130623114686758,0.0757809717465045,0.15505323468279,1,0.056664
152,0.130277226082385,0.0785035680150106,0.20242150914282,1,0.058164
153,0.130830354710295,0.0772754837370877,0.21050112578365,1,0.06025
154,0.129138070928567,0.0758449150827824,0.209698972243117,1,0.057453
155,0.128628006269737,0.0734581602826706,0.218245713374254,1,0.064116
156,0.127407808408831,0.0716431062453576,0.228136413865382,1,0.064338
157,0.127236527038571,0.0726358840871397,0.205014849972956,1,0.0645
158,0.129338341074695,0.0732517051737161,0.221977505928386,1,0.061268
159,0.132857615147808,0.0718666730059574,0.244626817569357,1,0.075993
160,0.134231738757916,0.0728608254803228,0.249381980162154,1,0.067702
161,0.137459918568236,0.0713899021589948,0.138874329205036,1,0.054702
162,0.122126378249927,0.0702858119825132,0.0875885445276803,1,0.053651
163,0.115736306398543,0.069459055682617,0.13539740736941,1,0.059986
164,0.107967583575559,0.0679269455543124,0.105165419257291,1,0.053838
165,0.103512678900598,0.0658233089362301,0.132173256836999,1,0.052675
166,0.101737410061552,0.0639379854550657,0.161492585770086,1,0.055089
167,0.101859213398868,0.064194937363357,0.193417010359873,1,0.054934
168,0.100332545328059,0.0639779994327504,0.204471436377391,1,0.055955
169,0.0923607020721229,0.0634020946399277,0.390285760562742,1,0.05693
170,0.0974839884260531,0.06291142978638,0.242037305507258,1,0.053365
171,0.101162893982077,0.0646696959058654,0.225175218447795,1,0.053357
172,0.10302747834358,0.0645875403784698,0.238592353105749,1,0.05405
173,0.105759131614225,0.0648367232915529,0.242245451981382,1,0.054602
174,0.102345013093935,0.0655477437929365,0.206583332209726,1,0.047635
175,0.100527373141127,0.0668119428211076,0.207628329466668,1,0.04709
176,0.0989482496276175,0.0667415072986193,0.202779923429212,1,0.053648
177,0.0887150221985271,0.0671816799307083,0.200163457336221,1,0.052304
178,0.08320977415884,0.0659567938832648,0.18679507867855,1,0.055227
179,0.0841700927878417,0.065724295740696,0.222540708643373,1,0.058986
180,0.0897018616942494,0.0648312994127111,0.190247274519776,1,0.068758
181,0.0942801298992809,0.0654882654532656,0.194593411214228,1,0.052991
182,0.0990421118411059,0.0654356738166885,0.213749947417629,1,0.059687
183,0.103365023053367,0.0648812679595753,0.224778905181836,1,0.059888
184,0.104016950338476,0.0630045807717476,0.21191256176467,1,0.056473
185,0.10535581340678,0.062285857082648,0.222692790712431,1,0.063861
186,0.105233595272824,0.058572630680447,0.220763046256116,1,0.06361
187,0.0934760380500389,0.0533491660566759,0.106563016247749,1,0.061508
188,0.0852898444190915,0.048074616596677,0.133519757579908,1,0.058976
189,0.063384363157722,0.0445073241205538,0.106586223543425,1,0.051892
190,0.0525799728995632,0.0423950265393405,0.137314506306679,1,0.059785
191,0.0489276786244989,0.0386129410668463,0.080944731304138,1,0.054461
192,0.0498515911202784,0.0377458992544205,0.0869357266201515,1,0.04711
193,0.0538618138699628,0.0376389650314773,0.0987275177977599,1,0.048884
194,0.0602858955464182,0.0382560495295017,0.119195021755772,1,0.044928
195,0.0506261256921016,0.0376260328611632,0.0792952333035778,1,0.057842
196,0.0411188547148314,0.0391914682483002,0.0773133462289378,1,0.053355
197,0.0349150591572483,0.0383804653545649,0.0232316844024916,1,0.063954
198,0.0315436693557506,0.0361486811165725,0.0106191023604708,1,0.056413
199,0.0317880489646979,0.0338858961333271,0.0251935983270546,1,0.0564
200,0.0345010636863556,0.0323606726518163,0.053697412581526,1,0.050167
201,0.0399761175564033,0.031985136632866,0.0844469527329324,1,0.051201
202,0.045568825375363,0.0309412947092191,0.114463525048027,1,0.058593
203,0.0493221097159623,0.0315710545411811,0.122382153788773,1,0.053912
204,0.0542391623592353,0.0298613737245284,0.154507944362272,1,0.059977
205,0.0570908843787963,0.0285054219417335,0.164784550104252,1,0.052308
206,0.0471246328013636,0.0270245827891911,0.0600016523823245,1,0.050629
207,0.0375841960380207,0.0261103116568616,0.0509067159423706,1,0.044509
208,0.0284344110441516,0.0244277353750093,0.0568510037440625,1,0.044218
209,0.0205664362067575,0.0222722358566423,0.0407545118776876,1,0.043289
210,0.0149508260020625,0.0211260153376407,0.0535081949023344,1,0.044036
211,0.012174186140027,0.0198805809398383,0.0649233483135449,1,0.043902
212,0.00453398485146629,0.0211096035832788,0.0763852724536225,1,0.045014
213,0.00631566608942382,0.0220382211388135,0.0911737120138892,1,0.050063
214,0.0098105824954317,0.0236773087053094,0.0948966991758204,1,0.045038
215,0.0105537996814609,0.0226318425494774,0.065959638115178,1,0.039707
216,0.00925874819961564,0.0234121208633642,0.0600763726108269,1,0.040171
217,0.00647837571624132,0.0246203511107427,0.0458431730510298,1,0.038358
218,0.00514559570622891,0.0276929356800346,0.0450090888647558,1,0.038945
219,0.00315768605829563,0.0293242080276377,0.0780197739395656,1,0.04369
220,0.00868546549815045,0.0328844808799699,0.101485716276022,1,0.047126
221,0.0128729774854126,0.0334118239672692,0.112752342292372,1,0.047147
222,0.0149496443020393,0.0349431108539456,0.118057098892758,1,0.046741
223,0.016799263383589,0.0321425504125202,0.130226336538218,1,0.05728
224,0.0197283131281987,0.0301392650182946,0.126657546738548,1,0.052622
225,0.0207933433211324,0.0284240144856542,0.138596406316991,1,0.062711
226,0.024434852003533,0.0285282009735533,0.149953161450453,1,0.046627
227,0.0283410514729125,0.0278928105605087,0.164001127413193,1,0.042673
228,0.0289038388523823,0.0274025468525696,0.138385763996173,1,0.044531
229,0.0308994171233569,0.0276535195986226,0.136147677726413,1,0.044125
230,0.0325258256653906,0.0289463305376397,0.133758485580329,1,0.03908
231,0.0308802024302692,0.029812320907302,0.107919403825336,1,0.038222
232,0.0280682728170946,0.0308842028626949,0.0975359253598347,1,0.039886
233,0.0240476001917287,0.0323406782073504,0.0752352279437546,1,0.04003
234,0.0217647535532756,0.0329897983137611,0.076176165027457,1,0.041115
235,0.0191189291519147,0.0350281402421271,0.0775704079918188,1,0.041515
236,0.0153890397917827,0.0375872838999326,0.0753760479108635,1,0.041223
237,0.0135476700990958,0.039721371705816,0.0792836777627102,1,0.042531
238,0.0156049970085201,0.0422023800080786,0.0754832304483632,1,0.040505
239,0.0211568003328746,0.0430957768291001,0.0275647460150956,1,0.040699
240,0.026223518468456,0.0435958517639522,0.016105552952155,1,0.040485
241,0.0274353244665005,0.04371748398088,0.0279700219719128,1,0.040379
242,0.0278352884273238,0.0446729546412357,0.0402214198604778,1,0.040018
243,0.0263173252556948,0.0441030810102988,0.0429560475047753,1,0.040079
244,0.0229116075009336,0.0406179622454389,0.0522203947299034,1,0.040529
245,0.0186343413824252,0.0371602645023656,0.0631407008600168,1,0.040544
246,0.0155486804639965,0.0360155587301481,0.0912654341475644,1,0.050072
247,0.0171555920605184,0.0376491726053341,0.105404925730828,1,0.052501
248,0.0225470051400388,0.0410074364737563,0.118238603104799,1,0.05113
249,0.0294300435358634,0.0437058736516736,0.139953833986585,1,0.045822
250,0.0356673550997478,0.0424542228753499,0.158405874530722,1,0.040526
251,0.0357508460024429,0.0435691654248156,0.101148331740795,1,0.039927
252,0.0369332535689947,0.0437782325506212,0.111509151931059,1,0.041475
253,0.037317355086932,0.0421262588223588,0.111696778208102,1,0.042032
254,0.0416027641117946,0.0420987583352887,0.133682197444493,1,0.041243
255,0.042278707527417,0.042912506095532,0.124764116869681,1,0.04012
256,0.0420227511557805,0.0429481731420709,0.117956723102473,1,0.041297
257,0.0420848907312513,0.0443406479764788,0.118093522445136,1,0.045361
258,0.0383667999322059,0.0450094967889756,0.1169109407192,1,0.039414
259,0.0360489245522836,0.0455802418113016,0.0915799147429143,1,0.041746
260,0.0340333743869376,0.0447834604173108,0.0266553272693737,1,0.040579
261,0.0339196631063043,0.0458145765002393,0.0395974211611619,1,0.041184
262,0.0334366030742089,0.0460793655095608,0.0619914408173681,1,0.040118
263,0.0297198022957287,0.046066165549423,0.0764309128281132,1,0.043131
264,0.0291959221202898,0.0473300175436871,0.0912095886133227,1,0.040236
265,0.030503898353253,0.0480625742096644,0.108939379671429,1,0.044504
266,0.0349946588697913,0.0473202833999343,0.134748563058929,1,0.055997
267,0.043020476444555,0.0479957253876168,0.163590050966591,1,0.054053
268,0.0285512467947856,0.0443589545481472,0.177202596607774,1,0.047689
269,0.0222040864940744,0.0442563329651669,0.0477134087828167,1,0.049082
270,0.0207456550717312,0.0443132164901344,0.0327216251925876,1,0.043234
271,0.022362823322231,0.0437826351199024,0.0310803691806678,1,0.043353
272,0.0213674915182298,0.0426673580391082,0.0399898521429277,1,0.049648
273,0.0199165567363291,0.0424713211242955,0.0438343188020937,1,0.048744
274,0.0169292403944511,0.0413853193143382,0.058124546708961,1,0.053024
275,0.0133175695866366,0.0417501587624558,0.0683263133616888,1,0.053183
276,0.011981255316474,0.0430721709241358,0.0681343006023224,1,0.046097
277,0.0144704980079931,0.0447184425974903,0.072893445805759,1,0.047656
278,0.0188146152009815,0.0462293469609438,0.083911421111145,1,0.044858
279,0.0230995588927177,0.0447888596242681,0.0946316327746713,1,0.048243
280,0.0279025112791489,0.0407028063704603,0.119540154183338,1,0.048306
281,0.0326060364967558,0.0376776705950009,0.135408667374389,1,0.048922
282,0.0366111118490825,0.0367896220758443,0.150155180357589,1,0.047902
283,0.0377283724380657,0.0372191436011883,0.147545928772282,1,0.055964
284,0.0349667122095148,0.0380078119467812,0.136973822617228,1,0.050343
285,0.0257857784441802,0.0379566634061473,0.108445010749799,1,0.044834
286,0.0206292699950161,0.0387862193031179,0.09508409982904,1,0.045248
287,0.0170775408939298,0.0391877785730826,0.0379373982442056,1,0.039265
288,0.0176609967975104,0.0389098975433076,0.00868467642790158,1,0.045375
289,0.0197319961267884,0.0388307547911275,0.0277396183948373,1,0.039762
290,0.0235015945817005,0.0397788434221295,0.0595412118553822,1,0.04654
291,0.0238515334060662,0.0398557160684297,0.0953004467360154,1,0.050336
292,0.0256848664359079,0.0386820340304244,0.0724912400734021,1,0.057366
293,0.0278320097677544,0.0369964626949118,0.0995107891795477,1,0.051018
294,0.0282464727409213,0.0328223950905813,0.10517888464563,1,0.053597
295,0.0283698049058836,0.0307758665603951,0.0736690144556977,1,0.054861
296,0.0296320144673062,0.0309958120489349,0.0794601891956581,1,0.042362
297,0.0333764527364226,0.0310615759265785,0.0913545776969912,1,0.047999
298,0.0357381689353153,0.0301543529311362,0.0903206062645048,1,0.047165
299,0.0369873043296857,0.0283333391302423,0.092189046630577,1,0.052356
300,0.0385755766835584,0.0277193855206188,0.103764674167768,1,0.047729
301,0.0414265541303336,0.0279641731959263,0.125470036509,1,0.047132
302,0.0442127331964163,0.0296123495483506,0.131558151603247,1,0.057766
303,0.0370336650091774,0.026891676320753,0.0943688740263929,1,0.046549
304,0.0314229386850562,0.0227017879148746,0.0371688127001551,1,0.047106
305,0.0265336267001673,0.0203461815710929,0.0326860163302591,1,0.046008
306,0.0256009382562384,0.0188510036129501,0.0537924561983752,1,0.042923
307,0.0281942748097749,0.0200199596477938,0.080254577873502,1,0.048187
308,0.0293920989573879,0.0225659822380914,0.0866659878896038,1,0.048276
309,0.0321528061651134,0.02348342181304,0.100192465073046,1,0.051229
310,0.0339520526630806,0.0253345382880308,0.094145166293939,1,0.039653
311,0.0365597088709262,0.0281332818236662,0.104202471418096,1,0.039783
312,0.0408959114020759,0.0311176250263424,0.121980494411455,1,0.040443
313,0.0437388118360186,0.0321248764234192,0.128370678262873,1,0.040199
314,0.0445834065869245,0.0297774048583306,0.117571921425895,1,0.050023
315,0.0474099390755917,0.028445334797468,0.143724809683213,1,0.05793
316,0.0489187464959203,0.0272426352477169,0.155388474111015,1,0.056951
317,0.0654703609138658,0.0464610472456738,0.178879465116968,1,0.052829
318,0.0525054203800545,0.0306769542732524,0.181948409895224,1,0.050759
319,0.0528663047755293,0.0302071812260506,0.180524123531483,1,0.050503
320,0.0562939153877471,0.0306169431335524,0.207022322065306,1,0.057045
321,0.046580927853247,0.0291855259362656,0.210197878757776,1,0.058317
322,0.0426460258717966,0.0254649683748401,0.210847055776958,1,0.057806
323,0.0299890781903705,0.0247266943764293,0.217624754716455,1,0.057968
324,0.0252615928145885,0.0257562513095355,0.238487225911452,1,0.059035
325,0.0218026276563117,0.0263631657442955,0.127100343212176,1,0.048754
326,0.0221381666937326,0.0281454027119291,0.148615853021807,1,0.048625
327,0.0433085413110925,0.051567094124434,0.146069950659753,1,0.047156
328,0.0249549483795418,0.0336798653749538,0.142479654687225,1,0.053175
329,0.0288884250328505,0.0355332943637911,0.145745345230399,1,0.053198
330,0.0324299163633506,0.0376941712773689,0.154786753302707,1,0.053557
331,0.0287856566320215,0.039823990367057,0.130728284713576,1,0.051693
332,0.0294117905337002,0.0427446687740898,0.157357037355549,1,0.051993
333,0.0334959700094144,0.0461791500882617,0.180265311134467,1,0.061224
334,0.0420932540220787,0.0467947967406763,0.221526791362406,1,0.055965
335,0.0497818373160482,0.0486320916323491,0.238777573625238,1,0.053633
336,0.0550423356264513,0.0537910596677434,0.222452834687489,1,0.04943
337,0.0597575862216905,0.057442800062421,0.221163567000623,1,0.052755
338,0.0477545918154594,0.0573120915383416,0.243052485444221,1,0.059835
339,0.0396804917241627,0.0591037716522996,0.237789524681813,1,0.0593
340,0.0319129436980857,0.0576549441859785,0.0893611710718145,1,0.05564
341,0.0221940116669954,0.0551127893941324,0.0900232527882529,1,0.050319
342,0.0178992055351364,0.0533368295968241,0.056718228032923,1,0.053071
343,0.017223851731635,0.0520363498180781,0.0637865269351547,1,0.050275
344,0.0179098366639392,0.0493626658564214,0.065989080551813,1,0.050647
345,0.0209371391474349,0.047804450985492,0.0837546451291501,1,0.049387
346,0.0232743741180227,0.0476308771117323,0.0888827469102637,1,0.050793
347,0.0257843173826049,0.0482461847932161,0.10069614497535,1,0.057756
348,0.0279851032495794,0.0519635888607972,0.100659244161219,1,0.05149
349,0.0306664130025867,0.0570735932545296,0.109170435497867,1,0.052099
350,0.0322853182836827,0.0570800704562395,0.105617145291525,1,0.053964
351,0.0348923149006702,0.0592606449064649,0.124449198970649,1,0.050918
352,0.0378849724345588,0.0608573762549525,0.141779822812614,1,0.050344
353,0.0413467677935036,0.0625918395656983,0.15621673608027,1,0.051877
354,0.0461249572050551,0.0635462844688285,0.180599114641215,1,0.052003
355,0.0514506292207308,0.0665243803903004,0.198454153937697,1,0.05744
356,0.0551445787047543,0.0677096510742617,0.216897121856084,1,0.052258
357,0.0374934227741344,0.0677203645703348,0.227205081299127,1,0.057331
358,0.0238795467888189,0.0566548866326467,0.246291469079753,1,0.053033
359,0.026496781809754,0.0395306494785799,0.0972325390780132,1,0.05669
360,0.0356934908710366,0.0274347614122543,0.0918915783167094,1,0.051771
361,0.0422959038533356,0.0203844267198563,0.0863580387778275,1,0.051936
362,0.0423117677857224,0.0165463619986474,0.0924437813394096,1,0.051256
363,0.0421761785055586,0.0119229501930679,0.085351009975523,1,0.050672
364,0.0404047288664351,0.0103947154310302,0.0787755339812504,1,0.046659
365,0.0347372913815492,0.00979719768511005,0.101832534487604,1,0.051767
366,0.027942015928563,0.00904776906568523,0.113384920207002,1,0.051244
367,0.0227038732433192,0.0130278520746663,0.10675148348335,1,0.052473
368,0.0291613045796008,0.0359631127385829,0.119876730408763,1,0.06291
369,0.0443102671177733,0.0556635556381119,0.145800456706908,1,0.057496
370,0.0584423238594076,0.0707699828404376,0.129675221933122,1,0.057161
371,0.0722265359309045,0.0841467816698955,0.13819837180523,1,0.056928
372,0.0830219864098985,0.0939091048129507,0.153045655559824,1,0.0539
373,0.0930450821136518,0.100667708158768,0.162454639454628,1,0.051787
374,0.101927881895818,0.10592816092031,0.152922138624204,1,0.053043
375,0.111291983823755,0.114523590976105,0.161817348853103,1,0.053934
376,0.117960212455748,0.118523659658949,0.173971131473152,1,0.094141
377,0.123654176670913,0.119093800885973,0.157746698874804,1,0.049862
378,0.106754646754459,0.110686313216983,0.0739683104648316,1,0.056872
379,0.0956927694693694,0.104371903642466,0.0478714565370566,1,0.048196
380,0.0840872276988595,0.0984608293729612,0.0514733090545064,1,0.045023
381,0.075442432095976,0.0934645749211315,0.0551012339268596,1,0.045173
382,0.0696501356247884,0.0884380356801609,0.0364763988453551,1,0.046517
383,0.0668774081976764,0.0875249870265336,0.0343028202334128,1,0.05001
384,0.0653235226246206,0.0883855900545245,0.0239111974080652,1,0.045367
385,0.0670496883660043,0.089135275245415,0.0786603404622565,1,0.050294
386,0.0685542991327457,0.0877318083104618,0.0705657142379941,1,0.049854
387,0.0696232196455358,0.0845143504674971,0.0876046868481589,1,0.047754
388,0.0638369468904618,0.0776842096927925,0.071389902538251,1,0.04689
389,0.0589884293646336,0.0719152102712106,0.0447797357922845,1,0.035589
390,0.054736324731268,0.0718382484352615,0.0523269510495822,1,0.040763
391,0.0519840918552996,0.0703292135225825,0.0747774822391447,1,0.042367
392,0.0513206659130782,0.0691802803107365,0.0958303014088892,1,0.042139
393,0.0601097462515378,0.0687011532685287,0.128918501773943,1,0.048241
394,0.0643031595682582,0.0679587943610799,0.157210678083667,1,0.044344
395,0.0630512075877448,0.0662667931910074,0.0816124310634735,1,0.042827
396,0.061387894826549,0.0671933376591076,0.0778351036685282,1,0.047757
397,0.059979597111312,0.069024493655717,0.0728368889313338,1,0.045686
398,0.0583243271305034,0.0702754863277512,0.0673861975960302,1,0.044418
