frame,fusionErrorM,matchingErrorM,baselineMatchingErrorM,accepted,seconds
401,0.0577161093012142,0.0985718289178255,0.0985718273340407,1,0.032201
402,0.056085544251888,0.111174983161806,0.111174981569366,1,0.032771
403,0.0551067658318128,0.125991770579434,0.125991770405845,1,0.032833
404,0.0544617787182984,0.143590745184628,0.14359074501006,1,0.033261
405,0.054134857714589,0.154594711458712,0.154594711401158,1,0.033644
406,0.0556523361117819,0.175376383086283,0.175376383086283,1,0.038934
407,0.056512378622669,0.18546218944539,0.185462189332386,1,0.033375
408,0.055937016339435,0.190797408824368,0.190797408712048,1,0.033284
409,0.0547427843740602,0.19786924022669,0.197869240060737,1,0.033456
410,0.0555927141621123,0.218682412536887,0.218682412167782,1,0.032411
411,0.0450571069786986,0.078778663356496,0.078778663356496,1,0.039462
412,0.0385442774169011,0.0538205625084191,0.0538205616096954,1,0.034085
413,0.0334031137176891,0.0550337372249536,0.055037808415966,1,0.041696
414,0.0286957722713045,0.0575547041810842,0.0575547037758172,1,0.040187
415,0.0231382138500888,0.0428781431158358,0.0428794247249895,1,0.047145
416,0.0198469625046168,0.0516501565065291,0.0516501560796685,1,0.050487
417,0.019306134285534,0.0714754365220257,0.0714754363961699,1,0.047037
418,0.0206501777584318,0.0915711714371343,0.0915711712994197,1,0.048414
419,0.0230440590800673,0.122071924679698,0.122071994542704,1,0.056883
420,0.0264449181348081,0.113255486667719,0.113255980596387,1,0.041576
421,0.0295055717266839,0.13683962416007,0.136839656512188,1,0.054734
422,0.0346728379937036,0.163603756135634,0.163604185480232,1,0.05621
423,0.0397491973256702,0.185143355419512,0.185143355419512,1,0.051594
424,0.0450008035344402,0.218853524906272,0.218855180611927,1,0.05345
425,0.048608089274537,0.225089519705584,0.2250900131023,1,0.053867
426,0.0498694675617819,0.223087948905647,0.223088564705683,1,0.054658
427,0.0490211722814372,0.212673861135164,0.212673861135164,1,0.049177
428,0.0462114014038272,0.196029492688069,0.196029492688069,1,0.046048
429,0.0440319753919455,0.18700833588013,0.18700833588013,1,0.048668
430,0.0319663037572947,0.0333454297449222,0.0333454297449222,1,0.056661
431,0.0259552824336283,0.0400460590549814,0.0400458660202594,1,0.053401
432,0.0255252038179278,0.0474092734309211,0.0474114938483653,1,0.044425
433,0.0283873221113398,0.0345118036596082,0.0345118402068124,1,0.04441
434,0.0289182850130989,0.0209863931821448,0.0209873344902714,1,0.044724
435,0.0251708905507807,0.0579532480320747,0.0579532467703851,1,0.053174
436,0.0217205879792625,0.0456946149160505,0.0456946140838835,1,0.050067
437,0.0132811378894312,0.0996309571809447,0.0996309571809447,1,0.046455
438,0.00969320920550546,0.0864869804436644,0.0864869804436644,1,0.04698
439,0.0105585287210188,0.0832939585022085,0.0832939584812992,1,0.038934
440,0.0138329804026585,0.0765211479565837,0.0765211479238558,1,0.044611
441,0.0166603923173694,0.0959787790628932,0.0959787790285829,1,0.043727
442,0.0213108399201914,0.115245263016756,0.115245263016756,1,0.044506
443,0.0252706338168824,0.107307666274489,0.107307666179982,1,0.048048
444,0.0270606269659808,0.108645593288518,0.108645593110696,1,0.041759
445,0.0282190191362743,0.110658721926792,0.110666705064455,1,0.044525
446,0.0288417882517293,0.125661231190896,0.125661231236258,1,0.039437
447,0.0313145246125557,0.139746325121626,0.139746325121626,1,0.046059
448,0.0333334629345028,0.151142138106976,0.151142138106976,1,0.050932
449,0.0327808333958773,0.145639639180356,0.145639639180356,1,0.045281
450,0.0308103167204853,0.0806951418167961,0.0806951417593287,1,0.038575
451,0.0324814464622707,0.0877908645150221,0.0877908645150221,1,0.04023
452,0.0330849677700508,0.0694861801541254,0.0694861800404519,1,0.043064
453,0.0311820514924504,0.0551141926297786,0.0551141925136096,1,0.037844
454,0.0302800429336032,0.0604733524347841,0.0604673158860561,1,0.032343
455,0.0287692772049286,0.0591823939382751,0.059182769892351,1,0.035583
456,0.0260310388800385,0.0328299912785779,0.0328299912785779,1,0.040453
457,0.0217079863236796,0.019190884427303,0.0191903061895892,1,0.034754
458,0.0169779550468538,0.0393785370259185,0.0328964627412225,1,0.03667
459,0.0141976213395937,0.0487703327613516,0.0448664016391939,1,0.039704
460,0.0122618409796831,0.0610173998903945,0.0560182364475821,1,0.04494
461,0.0112120034914161,0.0616573776266858,0.0616574650351004,1,0.045477
462,0.0143564954437067,0.0231474050343478,0.0231489628366325,1,0.039633
463,0.0172940559367622,0.031806748337595,0.0318067960353511,1,0.03447
464,0.0238546418587472,0.0366373937254299,0.0366375613411141,1,0.043979
465,0.0273901993074993,0.0376165680508207,0.0376166900816461,1,0.049472
466,0.029299396300695,0.0454017831193625,0.0454018645052874,1,0.04771
467,0.0297744015929626,0.04034343821783,0.0403434386128505,1,0.044205
468,0.032093920512626,0.0407238854939612,0.0407238909571963,1,0.039233
469,0.0329244863113363,0.0392145851515956,0.0392146143097743,1,0.038798
470,0.0316669391303171,0.0315179684591934,0.0315179710830494,1,0.039563
471,0.0313057859152683,0.0266152934663651,0.0266152972405751,1,0.033637
472,0.0301037504803832,0.0477526853133227,0.0477526853520844,1,0.035575
473,0.0286173430257469,0.0332894611184728,0.0332894667730211,1,0.04709
474,0.0245526548071177,0.0511555720872615,0.0511629746322838,1,0.034171
475,0.021259620917707,0.0622901977294455,0.0622901984718739,1,0.039394
476,0.0290216733443998,0.0513130937727544,0.0513130920553184,1,0.040298
477,0.0358612765088508,0.0691690077191349,0.0691717796188483,1,0.035118
478,0.0391005415953697,0.0575445978117517,0.0575446380712379,1,0.033846
479,0.040307554307052,0.04247859369609,0.0424806937683651,1,0.039886
480,0.0379516370084139,0.015307385826035,0.0153073877045194,1,0.034976
481,0.0356665782690963,0.0127274535982166,0.0127274516744934,1,0.038777
482,0.0322348504719933,0.0271716501957176,0.0271716444348289,1,0.039676
483,0.0259006367075627,0.0669974316542973,0.066997434301169,1,0.035172
484,0.0219563304345749,0.0647670665985463,0.0647670656496895,1,0.041711
485,0.0203564029721963,0.0556561098390859,0.0556555424020535,1,0.040471
486,0.0188091310057643,0.0537768605951972,0.053776854995038,1,0.041388
487,0.0186881013148776,0.0420134483313671,0.0420134428649167,1,0.034927
488,0.0198767873325336,0.048626008965255,0.0486260035119052,1,0.036542
489,0.017606703865522,0.0468161871279002,0.0468161881256898,1,0.035952
490,0.0181967477655497,0.0238580170642571,0.0238580305863848,1,0.028412
491,0.0197818245761616,0.0435370291266111,0.0435370258630715,1,0.041566
492,0.0212065525411124,0.0508701289321281,0.0508701169116383,1,0.040141
493,0.0227428727843133,0.0424203619604613,0.0424203589205522,1,0.040202
494,0.02352551201148,0.041719248568341,0.0417192437577483,1,0.0408
495,0.0227195484097382,0.0213620887855551,0.0213621001441665,1,0.039044
496,0.0231309913414328,0.0333568787986637,0.0333568863527633,1,0.040987
497,0.0227868148524157,0.0373990013853562,0.0374000076831509,1,0.035356
498,0.023726592761532,0.0304330283976809,0.030435654670316,1,0.036558
499,0.0231934334642813,0.0303238470436708,0.0303257625947962,1,0.042112
500,0.0206739672612845,0.0410839066576856,0.041083488869041,1,0.04579
501,0.0166350440080457,0.0815925129552392,0.0815960507084364,1,0.043558
502,0.01442481483921,0.0839059275028837,0.0839059353045059,1,0.044368
503,0.016561062110114,0.0731169108221604,0.0731169139967151,1,0.043957
504,0.0165508739483431,0.0710657104735404,0.0710664230990927,1,0.045682
505,0.0151820599698711,0.0587210220764342,0.058719041400533,1,0.060478
506,0.0134165807957959,0.0491057059245394,0.0491057303175573,1,0.046694
507,0.0154179027732566,0.0223790978022807,0.0223762922265139,1,0.036258
508,0.019399906458884,0.0186278104662797,0.018618773169444,1,0.045568
509,0.0239770224690052,0.0208174842937184,0.0208124507015154,1,0.044231
510,0.0277623238454743,0.0333324509578655,0.0333282387600198,1,0.04378
511,0.0309700564350163,0.0436888836714007,0.0436888531362881,1,0.043157
512,0.0352428005860887,0.0574269431302466,0.0574269221988436,1,0.044757
513,0.0403098391130253,0.0699010743681817,0.0699010510287478,1,0.047669
514,0.0445088001678834,0.0744828848242351,0.0744828642234526,1,0.038467
515,0.0474457612663784,0.0718929627732558,0.071892959603516,1,0.046172
516,0.048787990750089,0.0650685502960834,0.0650685339778349,1,0.044857
517,0.0497577988511841,0.0590582641444323,0.0590432332969313,1,0.049333
518,0.0501665483224783,0.0548889288392828,0.0548769291443989,1,0.04453
519,0.04930495279849,0.0642340363936195,0.0642340347211964,1,0.047479
520,0.0473822483766884,0.0840600883764909,0.0840600867537548,1,0.046912
521,0.04645820317562,0.0894196602797456,0.0894196586550007,1,0.046794
522,0.047468765258436,0.0962906528373205,0.0962906514630509,1,0.047164
523,0.049149166531012,0.0994951807176797,0.0994951794234467,1,0.041082
524,0.0519019248655245,0.106134748498491,0.106134746583123,1,0.039433
525,0.0571631771305128,0.134312005824816,0.134312004429624,1,0.038565
526,0.0619807738933359,0.147866823609594,0.147866821933844,1,0.033273
527,0.0659828831266429,0.14407565659002,0.144075656436156,1,0.038838
528,0.0637023522315321,0.0937609852110513,0.0937609844549157,1,0.038453
529,0.0598002962444134,0.0624786203514072,0.0624786155710812,1,0.040279
530,0.0567726901229931,0.064689407980083,0.0646894075789942,1,0.043677
531,0.0540887408481905,0.0646847793914328,0.0646847779929479,1,0.048389
532,0.0502352292648212,0.0792519239651561,0.0792519241600603,1,0.048778
533,0.0487677609713538,0.101288267018457,0.101288271586689,1,0.048552
534,0.0488902701417615,0.103852322613532,0.103852330881233,1,0.047722
535,0.0505197162997565,0.108523062076243,0.108523072416423,1,0.047497
536,0.0525163424150627,0.119387174715168,0.119387188827984,1,0.054783
537,0.0527934071537167,0.0944571552078786,0.094457174810757,1,0.042923
538,0.0524094883380449,0.0885063650818147,0.0885065142355631,1,0.046765
539,0.0535877173896154,0.0977199652320019,0.0977199835351927,1,0.046529
540,0.0573654701688088,0.130878123847192,0.130878125754582,1,0.042291
541,0.0591249128936931,0.125157731372747,0.125157739498367,1,0.047812
542,0.0588347423089006,0.111207604829617,0.11120760447576,1,0.045775
543,0.0585016290568048,0.119329032869856,0.119329028880069,1,0.047017
544,0.0571340713317805,0.104549625997391,0.115379826410622,1,0.050174
545,0.0563981736401295,0.100053489856714,0.112244492097427,1,0.035843
546,0.0558263397944373,0.0982178744092517,0.0982198103235749,1,0.030353
547,0.0554548962844123,0.0989647481176024,0.0989649561505473,1,0.042153
548,0.053181571926131,0.0746212604966021,0.0746220452109523,1,0.036829
549,0.0531661832149743,0.0958525373799816,0.0958525488935415,1,0.036919
550,0.0516974035702876,0.0827542157503585,0.0827544268574652,1,0.036354
551,0.0485602408145303,0.0599474001177415,0.0599486667059226,1,0.040056
552,0.0451279650527729,0.0558019548839747,0.0558038591923482,1,0.034877
553,0.0419490122308368,0.0506878324383448,0.0506879145035137,1,0.041396
554,0.0391774159208192,0.0507324111273693,0.0507324728742665,1,0.040909
555,0.0367403262849485,0.0510017893255639,0.0510019147514306,1,0.040938
556,0.0361478041770683,0.0661415460627165,0.0661415359374475,1,0.040483
557,0.0371386694890968,0.0852395822261287,0.0852396046765801,1,0.034459
558,0.0405446516268315,0.106457946668225,0.106457980450264,1,0.034425
559,0.045248785438088,0.126069977636963,0.126069981569787,1,0.029446
560,0.0504565151742945,0.146693575852225,0.146693579647243,1,0.029726
561,0.0493144215694152,0.102195706486527,0.102195710387383,1,0.030577
562,0.0480681257297008,0.0964966128081204,0.096496643035515,1,0.030807
563,0.0475218767615007,0.0947666480281866,0.094766670667303,1,0.029418
564,0.0454252222196557,0.0767021022455493,0.0767021217208912,1,0.029653
565,0.043028571780852,0.0692476234325929,0.0692476244044633,1,0.034737
566,0.0410053606838767,0.0829442780446732,0.0829422662699767,1,0.029448
567,0.0369694953799454,0.0569297966247881,0.056929776420988,1,0.034247
568,0.0354923151172479,0.0658434882460762,0.0658434630390873,1,0.038942
569,0.033202551788465,0.0311103728855646,0.0311069896129709,1,0.03882
570,0.0317822130203648,0.035391245585339,0.0353909076984543,1,0.039287
571,0.0315596270176938,0.0440399859733254,0.0440399511157212,1,0.040468
572,0.0346723194877026,0.0762867215835486,0.0762202946663759,1,0.040078
573,0.0391101122824647,0.094804954848184,0.0948049424838099,1,0.041325
574,0.0437889503674075,0.114146602239197,0.114146588801501,1,0.042237
575,0.0471268683147324,0.112177788056377,0.11217770762343,1,0.040418
576,0.0493863375458411,0.115301805631306,0.115301800539605,1,0.035309
577,0.048988762361674,0.101351240942191,0.101351250149236,1,0.034838
578,0.0492075060599298,0.107105910080053,0.107105945069826,1,0.038469
579,0.0499496087052858,0.151939039680393,0.151939075024423,1,0.039343
580,0.0500308846606763,0.11865423984416,0.118656094900642,1,0.036745
581,0.0490182955193092,0.103442279544015,0.103442298916055,1,0.041849
582,0.0452898736081419,0.0680136574245827,0.0680136671873167,1,0.036679
583,0.0428710338492112,0.0620442347909593,0.0620442861571955,1,0.038056
584,0.0414042757853126,0.0657098386496852,0.0657098740251939,1,0.037924
585,0.0402809714224722,0.0549059638679398,0.0549059642842752,1,0.037983
586,0.0381633169220621,0.0464412746956734,0.0464409518257591,1,0.037171
587,0.038431408526643,0.05772302077952,0.0577272151146678,1,0.037232
588,0.0410221763926384,0.066599726548388,0.0665996800842597,1,0.039039
589,0.0442730150998852,0.0816841432311244,0.0816853314321021,1,0.041411
590,0.045624379209837,0.0653793482159536,0.0653792827852932,1,0.038493
591,0.04542725511872,0.0565471860287687,0.0565471340041194,1,0.032104
592,0.0460163135970539,0.0735845243741542,0.0735859093427731,1,0.038151
593,0.0477784912185921,0.0940873849652353,0.0940879719472618,1,0.03802
594,0.0472566799734571,0.0769256765434172,0.0769255880467414,1,0.037404
595,0.0477748954646879,0.0850418925206252,0.0850429120761845,1,0.038035
596,0.0404020661107001,0.0184891636156073,0.0184891717065227,1,0.044624
597,0.0357917974827401,0.0621818849434642,0.0621818876891483,1,0.038381
598,0.043409662932316,0.0736423087966651,0.0736423125000087,1,0.044572
599,0.0505287035304397,0.0816136908842322,0.0816137027789423,1,0.042937
600,0.0555210207699381,0.079680748490413,0.0796807504069058,1,0.042765
601,0.0536879289440003,0.216860797795825,0.216860799473439,1,0.036517
602,0.0545767947897092,0.175243541627311,0.175243542938263,1,0.042033
603,0.0613926188753499,0.117327923766476,0.117327926278693,1,0.040926
604,0.0676593252378342,0.110451300529645,0.110451301808196,1,0.041233
605,0.0753525621135787,0.123953094826638,0.123953101823518,1,0.041048
606,0.0831855748242724,0.188630546413132,0.188630218480978,1,0.042209
607,0.088928741947108,0.185734846676895,0.18573484575756,1,0.036689
608,0.0828287115873842,0.177426727178785,0.177425890044621,1,0.036816
609,0.0800482110046149,0.168433569022398,0.168435425180122,1,0.042786
610,0.0776146141347506,0.161243238396586,0.161243537989637,1,0.041251
611,0.0763712917653744,0.154503950052957,0.154503581703913,1,0.042811
612,0.0748273309785798,0.159025416501565,0.159025416501565,1,0.037549
613,0.0733989326597355,0.13904207761314,0.13904207761314,1,0.038035
614,0.0719552908999392,0.133527110737874,0.133529455940425,1,0.036124
615,0.0730884007059781,0.144170106185354,0.144170106069548,1,0.042888
616,0.0736318085471895,0.138605308991568,0.138605307666872,1,0.037013
617,0.07815355503984,0.163127933416534,0.163127930536952,1,0.042441
618,0.0886486777459637,0.18613808287808,0.186138329189853,1,0.043124
619,0.0986785043367075,0.189143915920712,0.189148175311243,1,0.042224
620,0.107312961270925,0.202532722883519,0.202534780003304,1,0.048057
621,0.116114189718086,0.211683923540221,0.211690035563645,1,0.049651
622,0.124521463519047,0.22078353517686,0.22078353517686,1,0.051192
623,0.1330769151964,0.228164869562284,0.228164861889202,1,0.052368
624,0.133350422730619,0.211094052279604,0.211094046263011,1,0.052557
625,0.13556532100522,0.218992777735713,0.21899875124095,1,0.052205
626,0.13384176694425,0.18498588215683,0.194443899179262,1,0.051446
627,0.130434745860216,0.177120868287744,0.186107278232145,1,0.047321
628,0.123256893174742,0.200338893546555,0.192953324609757,1,0.047876
629,0.118604361865697,0.230159370287558,0.230148686235423,1,0.037694
630,0.112905024109139,0.210036610557956,0.184819626908823,1,0.037957
631,0.108491258299621,0.204831995267646,0.185241863841303,1,0.038138
632,0.100815124362783,0.151710842941491,0.151702134534317,1,0.037777
633,0.0963670843590409,0.164330979883088,0.0173831930679125,1,0.033659
634,0.0910981463822452,0.157084325831859,0.0499929457489649,1,0.038866
635,0.0869828553097954,0.169644237194696,0.0668998559670503,1,0.028574
636,0.0815495927512266,0.189569992999434,0.0951125857354495,1,0.039224
637,0.0773490723955442,0.191119539154941,0.095855044281165,1,0.035267
638,0.0733031371451077,0.202635554177231,0.113792667593472,1,0.042289
639,0.0677010710732732,0.201583734685782,0.15466112934509,1,0.041104
640,0.062323951016812,0.185502869321086,0.162113833325043,1,0.039608
641,0.0599907887813247,0.198745318453056,0.198745929372385,1,0.04422
642,0.0508951737964438,0.16256097192559,0.162562341063575,1,0.045359
643,0.046000535098315,0.151683917647367,0.151684684482844,1,0.044712
644,0.0413728125708634,0.133816065912569,0.133815659033756,1,0.04307
645,0.0360183088936601,0.0992113603767681,0.0992103856788226,1,0.043892
646,0.0313712173982265,0.0798985398211148,0.0798983710350767,1,0.043767
647,0.0280124128483098,0.0735283971285119,0.0735280017728911,1,0.038045
648,0.0242469343059613,0.0599656275488143,0.0599620820921286,1,0.042135
649,0.0219431531362911,0.0646108141059275,0.0646095927963643,1,0.037653
650,0.0195066040804193,0.0663305183493684,0.0663309397562755,1,0.036902
651,0.0168745671391323,0.0406160223702256,0.0406093957139262,1,0.046001
652,0.0136318891784318,0.0325447181508786,0.03253764505994,1,0.047033
653,0.011586703336927,0.0316261704237599,0.0316267819443962,1,0.045921
654,0.00842464197186909,0.0403045258543834,0.0403046907356638,1,0.042189
655,0.00823380065285139,0.05533276257596,0.0553329930547381,1,0.036772
656,0.00967978476737443,0.05600309820997,0.0560038644591264,1,0.032486
657,0.0111910871732657,0.0567687144225541,0.0567685981844754,1,0.04195
658,0.0135239197033759,0.063933305541854,0.0639331463124609,1,0.031516
659,0.0156035821504268,0.064565822690957,0.0745361870693964,1,0.042223
660,0.0165851274334362,0.0634729607771923,0.036755952850916,1,0.042247
661,0.0190115477888484,0.0788091478069974,0.0413380554090333,1,0.045862
662,0.016547041152645,0.0659122305760325,0.0659065914888442,1,0.042216
663,0.0145169372609101,0.0358754738627805,0.0358794440477008,1,0.032085
664,0.0141081777163812,0.0426706246167489,0.0426660907289993,1,0.042395
665,0.0149719464561884,0.0648159876336573,0.0648144274547135,1,0.036879
666,0.0148815100481199,0.0650901726101049,0.0650892300933845,1,0.037962
667,0.019551357266084,0.116149834866445,0.116148505124626,1,0.037647
668,0.0223427235179439,0.0954666696896489,0.0954665560411615,1,0.039833
669,0.0231150537634223,0.0870074491869935,0.0870072975696138,1,0.034583
670,0.0183677501268273,0.0370890208676573,0.0370879786375694,1,0.033756
671,0.0122546051074949,0.0345963893945825,0.0345927593818297,1,0.033481
672,0.010307176634222,0.0479767448581551,0.0479743655437053,1,0.03937
673,0.0138519927672009,0.0787328850348335,0.078735017517363,1,0.038388
674,0.0175403093266524,0.0902772712536102,0.0902782145297976,1,0.034516
675,0.0232739270024284,0.123438658826651,0.123449243681728,1,0.040004
676,0.0279383415667543,0.116258474119688,0.116257883903887,1,0.039402
677,0.0233340022740199,0.0171861233912163,0.0171907087534081,1,0.033977
678,0.0159349976708217,0.0308679536477106,0.0308682702154688,1,0.033787
679,0.0114439494469563,0.016130670865637,0.0161399555968275,1,0.03956
680,0.0105152412620029,0.00788315432923723,0.00787566020094166,1,0.037397
681,0.0077162925862047,0.0250557306656798,0.0250631587036328,1,0.03777
682,0.00791672137434287,0.018642589525389,0.0180019098631951,1,0.039604
683,0.00819774100223868,0.0340550739390386,0.0340494228780907,1,0.038987
684,0.00919448619824179,0.0454823398355753,0.0454828576237656,1,0.038581
685,0.0126241850984206,0.0540193513434724,0.0540195667200073,1,0.033742
686,0.0156051498572547,0.0598917374120762,0.059900669375162,1,0.032448
687,0.0178646939566169,0.058411672296098,0.0584185568339259,1,0.033231
688,0.0207735358316902,0.0785345759158302,0.0785382310938016,1,0.030988
689,0.0252727448602164,0.0984356474297044,0.0984359576728359,1,0.033096
690,0.0302899420373978,0.110438018247466,0.110437690331991,1,0.032657
691,0.0361940238121164,0.121248337515002,0.121253646274298,1,0.033773
692,0.0417616760144459,0.136691892625961,0.136696824762815,1,0.034483
693,0.045897440708747,0.146532072987832,0.14653189665453,1,0.033327
694,0.0489562404956252,0.144452622577322,0.144452506726582,1,0.02743
695,0.0528547753947973,0.153537790411715,0.153537658019763,1,0.037905
696,0.0557770372629244,0.157135458586596,0.157135298330456,1,0.038653
697,0.0590639750662014,0.175850435480476,0.175850517086585,1,0.038114
698,0.0629488658445902,0.196048917349782,0.196050674922206,1,0.037264
699,0.0641498475102453,0.172207215544558,0.198911222122444,1,0.043722
700,0.0643480435720135,0.173559242556887,0.201995191461616,1,0.045574
701,0.0653867347839858,0.186577013099393,0.186579598461472,1,0.043599
702,0.0644428784148535,0.166792854840751,0.166792294232171,1,0.048646
703,0.0616778705219216,0.131108769681161,0.13110816858288,1,0.047136
704,0.0589061062482108,0.126998546848869,0.126999418400466,1,0.038197
705,0.0564421422083795,0.121140145224586,0.121135869115561,1,0.030773
706,0.0575856159280718,0.148549088937442,0.148548599125255,1,0.031826
707,0.0589391193879813,0.149199428016267,0.149197598856017,1,0.038266
708,0.0589550443135558,0.146591786579351,0.146597048386039,1,0.036503
709,0.0593013684673473,0.149258577472452,0.149258262857369,1,0.025213
710,0.0603045670235816,0.158798368339547,0.158798107589033,1,0.032446
711,0.0599090686003875,0.144950782274983,0.144950539353281,1,0.027118
712,0.0622111635628891,0.169016169761918,0.169025628347111,1,0.0328
713,0.0634249863374706,0.180494761211717,0.180494708878071,1,0.032945
714,0.0655693852175069,0.196451658553244,0.196451614934771,1,0.02845
715,0.0700633430588247,0.21968176254534,0.219681590102057,1,0.027519
716,0.0758226611896562,0.234669906524446,0.234669842585384,1,0.032263
717,0.0789701254326222,0.233075395113093,0.233075306599479,1,0.026867
718,0.0772292905293401,0.196366730669278,0.196366725890915,1,0.041638
719,0.077592434762475,0.195334750872565,0.195334750761498,1,0.047215
720,0.0785272531590017,0.202217630692834,0.202217627501197,1,0.037676
721,0.0777225815674108,0.205871302020729,0.205871175223022,1,0.041801
722,0.0766827116756897,0.205298943319109,0.205298927420306,1,0.041489
723,0.0748576196727331,0.181762671092364,0.181762668465944,1,0.038933
724,0.0718120218953507,0.161913616764312,0.161913616514238,1,0.046685
725,0.0706130469060043,0.173729221010967,0.173729221010967,1,0.03541
726,0.0701670227456217,0.181688937220333,0.181688937479283,1,0.03686
727,0.0690130196580969,0.180436690265766,0.180436689991236,1,0.036478
728,0.0669305831584698,0.191295675351966,0.191295675470641,1,0.043494
729,0.0618926955425607,0.139865455915321,0.139865460026544,1,0.037439
730,0.0574681751577844,0.124771792877856,0.124771793436616,1,0.030819
731,0.051700728596359,0.0946863739890714,0.0946863689188061,1,0.031164
732,0.0479800830417546,0.119580841838192,0.119580829894782,1,0.026922
733,0.0461210425714619,0.122758653452385,0.122758647640397,1,0.031776
734,0.0447877930322428,0.115221047754236,0.11522103939627,1,0.032216
735,0.0406817647427655,0.0887246516299293,0.0887246421639281,1,0.032803
736,0.0407758193926899,0.108064577574428,0.108064579332256,1,0.028386
737,0.0397279165080182,0.0938594592237399,0.0938613784169365,1,0.038622
738,0.0355611019233485,0.0609010700960258,0.0609011073608735,1,0.038858
739,0.0323387146705728,0.0623372703260188,0.0623373197933961,1,0.034132
740,0.0299835444745903,0.0725415203579145,0.07254156000207,1,0.039547
741,0.0279401618692408,0.0711068602288155,0.0711068857733227,1,0.039016
742,0.0256798330670808,0.0587478155499227,0.0587499046656529,1,0.034202
743,0.0230129319028528,0.0636355897119665,0.0636370104466805,1,0.038311
744,0.0214478494654531,0.0512305941125535,0.0512305716842539,1,0.034373
745,0.0208953509098087,0.057565650006755,0.057565646071205,1,0.031512
746,0.0241851131182792,0.0634668624283128,0.0634668820668768,1,0.035202
747,0.0259142558911713,0.0697594755135049,0.0697594772999665,1,0.029907
748,0.024809486028189,0.0409451229986635,0.0409451174886982,1,0.035316
749,0.0242967131774475,0.0574177846459352,0.0574177713760538,1,0.030232
750,0.0232685394130573,0.0380370313696499,0.0380370148556055,1,0.028376
751,0.0202936645453133,0.0310345223865638,0.0310344950588275,1,0.034366
752,0.016857574012667,0.0282668419746204,0.0282668109364966,1,0.029251
753,0.0142094425276163,0.0197043317526066,0.0197043086969142,1,0.033763
754,0.0139474382412551,0.00892150540058069,0.00892149253619623,1,0.039764
755,0.0124414452552111,0.0186772132557372,0.0186772051586766,1,0.034038
756,0.0144124705894754,0.0351049537503601,0.0351049545868846,1,0.028233
757,0.0162475656940267,0.0362858745336774,0.0362858763773836,1,0.033862
758,0.0181280656353037,0.0393696460185324,0.0393696459640389,1,0.02833
759,0.0232178496419004,0.0531266759074254,0.0531266798079143,1,0.029066
760,0.0277707920143268,0.0560977554839122,0.0560977566798105,1,0.027798
761,0.0298285649443362,0.0619237538732611,0.0619237490940397,1,0.028463
762,0.0325901978949501,0.072931278604464,0.0729312701731822,1,0.032914
763,0.0365576665212939,0.08550789693594,0.0855078952552628,1,0.033665
764,0.0415402739592525,0.0821801394533712,0.0821801382367455,1,0.033523
765,0.0454562705910965,0.0866568421598953,0.0866568391353484,1,0.033683
766,0.0482670019167199,0.0860012457044084,0.0860012419857661,1,0.039178
767,0.0478553604681499,0.088931149430101,0.0889311453207317,1,0.039127
768,0.046717191569858,0.0666532726550106,0.0666532470824276,1,0.039131
769,0.0463497762894769,0.0845953680549281,0.08459534972548,1,0.039765
770,0.0468564255948652,0.0893560487907155,0.0893560382895367,1,0.028922
771,0.0491704890973704,0.132580083626621,0.132580077441851,1,0.033717
772,0.0514911783002327,0.105021175489239,0.105021175448416,1,0.04201
773,0.0544959459745934,0.0992569611968541,0.0992569577150275,1,0.038931
774,0.0566408087253026,0.0808599360787014,0.080859934492855,1,0.038184
775,0.0558823573102324,0.0821226404392859,0.0821226404392859,1,0.049329
776,0.0576523490893653,0.0614152306699255,0.0614152293091546,1,0.044542
777,0.0612799257272742,0.0340426169982796,0.0340426159323911,1,0.044341
778,0.0646000891314196,0.0521718815843664,0.0521718792607116,1,0.044162
779,0.0657752884514083,0.0544912133107717,0.0544912080277124,1,0.0438
780,0.0676418579099596,0.0418608687187736,0.0418608656669388,1,0.04273
781,0.0705484724381355,0.0387672079795975,0.0387672047647148,1,0.043265
782,0.0742436141324771,0.0392692976250402,0.0392692949527184,1,0.042706
783,0.0775028779575382,0.041034287779341,0.0410342871040756,1,0.046991
784,0.0828405762699456,0.0310676406197568,0.0310676406197568,1,0.038465
785,0.0868441701444931,0.0327926784630705,0.0327926777312754,1,0.042581
786,0.0897125020461841,0.0376002405231515,0.0376002405231515,1,0.037717
787,0.0993306929853472,0.0407844288932255,0.0407906313687571,1,0.040338
788,0.107967998216507,0.067181440449578,0.067181444663353,1,0.042739
789,0.113099606144481,0.00122104055841639,0.00122104465819655,1,0.041558
790,0.118545954958694,0.00702196739569316,0.00702196739569316,1,0.04196
791,0.126575795511633,0.0609326386806449,0.06093263869696,1,0.041301
792,0.133388737812541,0.0702119931488631,0.0702119925451836,1,0.048063
793,0.139253869712856,0.0530358969827006,0.0530358970611598,1,0.047496
794,0.143193659410204,0.025956022781323,0.025956022781323,1,0.045737
795,0.14926726858657,0.0451575450764898,0.0451584414746565,1,0.046233
796,0.152211903830765,0.0283980133114924,0.0283980133114924,1,0.04559
797,0.158472365966644,0.0238758589068355,0.0238758589068355,1,0.046016
798,0.177914026048479,0.0690878767135296,0.0690945942539599,1,0.045272
799,0.193401893961838,0.0727732260261244,0.0727732263452235,1,0.045073
