frame,source,globalTarget,class,squaredResidual,graphInfluence,sourceWeight
4,51,1152,trafficSign,0.405512613043144,0.881854657674569,0.0192967120732035
4,52,1156,trafficSign,0.201795397707304,0.938423472046599,0.0129962992982927
5,42,1180,trafficSign,1.75666607228845,0.609335670518777,0.00554360295186032
5,43,1179,trafficSign,0.373875248421982,0.890298713185498,0.0168981397129561
5,44,1177,trafficSign,0.454248263427473,0.869080205411566,0.0149207560393153
5,45,1176,trafficSign,0.152007894898976,0.953076198584433,0.0428078991686354
5,46,1145,trafficSign,0.0842809649643416,0.973565977266724,0.0279057462593429
5,47,1145,trafficSign,1.65425152119312,0.62522816215952,0.00634172090969659
5,48,1153,trafficSign,2.20760758607205,0.546090941673723,0.0328661594696229
5,49,1153,trafficSign,0.0737292746938316,0.976817646243711,0.0498624482133954
5,50,1154,trafficSign,0.0260766598857093,0.991707403224574,0.0486664323454453
5,51,1159,trafficSign,0.233059934752003,0.929394207725385,0.0408781154415997
5,52,1152,trafficSign,0.272999333037456,0.91804795273086,0.0243002257422385
5,53,1156,trafficSign,0.183737537769076,0.943698695338804,0.0167316514130208
6,36,1180,trafficSign,1.49006369842088,0.652035084983286,0.00532676247572011
6,37,1179,trafficSign,0.284022528894334,0.914952987556847,0.0195689580694681
6,38,1177,trafficSign,0.340779438905751,0.899262489628215,0.015017883981472
6,39,1176,trafficSign,0.122224470561414,0.962006270015181,0.0427909943501202
6,40,1164,trafficSign,0.628235130754859,0.8256690371317,0.00508736868599838
6,41,1145,trafficSign,0.107705691632789,0.966405059482196,0.0219083853771362
6,42,1145,trafficSign,2.45619306188017,0.515351385145827,0.0169955017157192
6,43,1153,trafficSign,2.92842811087555,0.463685391196439,0.0264705234612497
6,44,1153,trafficSign,0.0782931452327314,0.975409221687897,0.0482488133096801
6,45,1154,trafficSign,0.0402414540751628,0.987246043514755,0.0466137626506139
6,46,1159,trafficSign,0.148451420861821,0.95413599651266,0.0411153150302101
6,47,1152,trafficSign,0.402528660469719,0.882645936528603,0.0200512177264918
6,48,1156,trafficSign,0.261655315124374,0.921249419451262,0.015175102851526
7,41,1180,trafficSign,1.30590560149786,0.684206172320444,0.00636223408627766
7,42,1179,trafficSign,0.133831864737051,0.95851111707935,0.0159435102582553
7,43,1177,trafficSign,0.312167119981925,0.907121502827969,0.0124179737653448
7,44,1176,trafficSign,0.124412295250453,0.961346024087082,0.0421528099162349
7,45,1174,trafficSign,0.141964043308221,0.956073736313234,0.0120183007934211
7,46,1145,trafficSign,0.011571805521682,0.996307280937247,0.0256981497134532
7,47,1153,trafficSign,0.0670236523739777,0.978892562257105,0.0475726710953285
7,48,1154,trafficSign,0.0720513870823468,0.9773362145447,0.0453569456274772
7,49,1161,trafficSign,1.68483880561043,0.620417183046006,0.00726643576187363
7,50,1159,trafficSign,0.142281412327121,0.955978802867193,0.0397601414614341
7,51,1143,trafficSign,0.155930343320033,0.95190938986413,0.00481837948553892
7,52,1152,trafficSign,0.301730803515517,0.910013730059367,0.0221648596611161
7,53,1156,trafficSign,0.0871614002792764,0.97268114687462,0.0156462476463274
8,41,1180,trafficSign,1.33160131124163,0.679576182090362,0.00686106144864691
8,42,1179,trafficSign,0.228160185370113,0.93080063198623,0.020796940659037
8,43,1177,trafficSign,0.336057973524741,0.900552292610458,0.0143222575526923
8,44,1176,trafficSign,0.150335467583679,0.95357434713563,0.0434885566049449
8,45,1176,trafficSign,0.912818078217637,0.761363745102996,0.0172289607620122
8,46,1145,trafficSign,0.0146343348683836,0.995333409418713,0.025388474487567
8,47,1145,trafficSign,2.29023282829797,0.535575390425913,0.00972597600707192
8,48,1153,trafficSign,2.69817545002533,0.487855328610088,0.0213590141352661
8,49,1153,trafficSign,0.0823385597001238,0.974163339425062,0.0495832526198613
8,50,1154,trafficSign,0.0256161859017668,0.99185294182952,0.0479173908094001
8,51,1159,trafficSign,0.13663311058674,0.957670474943922,0.0410078977926454
8,52,1156,trafficSign,0.0905893330766215,0.971629703825099,0.0163963290772622
9,39,1180,trafficSign,1.21106964057816,0.701710293618034,0.0066954623528998
9,40,1179,trafficSign,0.219976713445069,0.933156744976077,0.0210082143451302
9,41,1177,trafficSign,0.370619587206397,0.891174529600494,0.0157059231335592
9,42,1176,trafficSign,0.141377267261217,0.956249293754524,0.0427522179044406
9,43,1176,trafficSign,0.693733063488155,0.810165976452705,0.0148508337809517
9,44,1145,trafficSign,0.158171650211135,0.951243631178498,0.0261032152224827
9,45,1145,trafficSign,1.32531480265634,0.680704566660164,0.00951378554422846
9,46,1153,trafficSign,1.77486348136246,0.60657530995227,0.0230234492871245
9,47,1153,trafficSign,0.0723384534001742,0.977247464490894,0.0484256503734827
9,48,1154,trafficSign,0.0777763756909483,0.975568545383674,0.0470370483987644
9,49,1159,trafficSign,0.132857119998387,0.958803893493071,0.0413171522431633
9,50,1152,trafficSign,0.447316935259642,0.870880029832752,0.00376530073093424
9,51,1156,trafficSign,0.257711151483751,0.922366451072592,0.0141588902716319
10,39,1180,trafficSign,2.18026450582805,0.549639115912203,0.0180576038781451
10,40,1179,trafficSign,0.241186732327898,0.92706850956682,0.015444950444342
10,41,1177,trafficSign,0.294562167408948,0.912008402867093,0.0127812210435051
10,42,1176,trafficSign,0.116582974977035,0.96371191295574,0.0387279323616629
10,43,1174,trafficSign,0.0797213345286373,0.97496910378214,0.0182276588365647
10,44,1145,trafficSign,0.00801436731216763,0.997440326910125,0.025145261299221
10,45,1145,trafficSign,2.11842266855209,0.557792692300578,0.00785679289675349
10,46,1153,trafficSign,3.06934849270226,0.449768390461413,0.0232544784733535
10,47,1153,trafficSign,0.0732666437483412,0.97696058584382,0.0438992677656205
10,48,1154,trafficSign,0.0664213782702505,0.979079246999233,0.0422343590008621
10,49,1159,trafficSign,0.113631024161535,0.964606210561667,0.0369725374026256
10,50,1152,trafficSign,0.318662317888765,0.905328437396229,0.019265242857268
10,51,1156,trafficSign,0.0995485111580705,0.968889709895009,0.0143149838074243
11,46,1180,trafficSign,2.51718608815876,0.508205762447489,0.0156645461626158
11,47,1179,trafficSign,0.133716945308065,0.958545627551122,0.0224224363589834
11,48,1177,trafficSign,0.238691226549711,0.927781734967934,0.0162067557377342
11,49,1176,trafficSign,0.142039084775251,0.956051288154306,0.03932488783491
11,50,1145,trafficSign,0.0193923874511325,0.993823198760504,0.0261182000166784
11,51,1145,trafficSign,1.36084825675716,0.674363270705903,0.00464613172140081
11,52,1153,trafficSign,2.16225977139668,0.551994415650367,0.0260959902246309
11,53,1153,trafficSign,0.0815988036116788,0.974390986621994,0.0455605359174467
11,54,1154,trafficSign,0.0499083476147336,0.984218608896947,0.044335249573584
11,55,1159,trafficSign,0.0985203120657305,0.969203575849266,0.0378843259682662
11,56,1152,trafficSign,0.411466480705241,0.880278998747378,0.0200842553816716
11,57,1156,trafficSign,0.0881481562911555,0.972378306286992,0.0222834241034854
12,41,1180,trafficSign,2.10336147580704,0.559805916997862,0.0174880768325641
12,42,1177,trafficSign,0.174817478871543,0.94632093061269,0.0131779306785215
12,43,1166,trafficSign,0.179134271270658,0.945050557531822,0.00348291479232777
12,44,1176,trafficSign,0.125798424382417,0.960928067059633,0.0373417588627407
12,45,1174,trafficSign,0.198279357117464,0.939447135694177,0.0191199771402007
12,46,1145,trafficSign,0.0990141768637512,0.969052800658494,0.0243289213677043
12,47,1145,trafficSign,1.29084814918822,0.686941325567464,0.00581233535569585
12,48,1153,trafficSign,0.362068039438751,0.893481175471327,0.0424619972150507
12,49,1153,trafficSign,0.0393985741387952,0.987510674745191,0.0431034567159374
12,50,1154,trafficSign,0.117021679530435,0.963579112955939,0.0409582134100752
12,51,1159,trafficSign,0.193064575667722,0.940968459585713,0.0355094245364126
12,52,1152,trafficSign,0.455359123865397,0.86879227248216,0.0187817076039583
12,53,1156,trafficSign,0.0262284214507251,0.991659444088024,0.0170668254476128
13,42,1180,trafficSign,2.09329784354653,0.561157200062779,0.017440253228436
13,43,1177,trafficSign,0.232191823292498,0.929643158021721,0.0149710935765646
13,44,1166,trafficSign,0.446798812001593,0.871014792923713,0.00528548369886685
13,45,1176,trafficSign,0.0910251403722031,0.971496151677645,0.0398397370886447
13,46,1145,trafficSign,0.019108495386788,0.993913209934475,0.0261619130219816
13,47,1145,trafficSign,1.99106207079507,0.575166607541969,0.0112081407279418
13,48,1153,trafficSign,0.427875736371028,0.875958170831431,0.0432144958052781
13,49,1153,trafficSign,0.0249384427640143,0.992067209374532,0.0443323959901818
13,50,1154,trafficSign,0.069879951764345,0.978007932037805,0.0426960844593742
13,51,1159,trafficSign,0.121588550596623,0.9621983067473,0.0369478957383146
13,52,1152,trafficSign,0.42084396177729,0.877805849131043,0.0257116954940448
13,53,1156,trafficSign,0.0317957849227546,0.989902468140512,0.0220004887044598
14,40,1180,trafficSign,2.74022810121121,0.483302022983224,0.0148634985727587
14,41,1177,trafficSign,0.195977855556726,0.940118104502176,0.0158939339158142
14,42,1166,trafficSign,0.102403362280009,0.968019042787866,0.0117306137549705
14,43,1176,trafficSign,0.102893615779038,0.967869644280646,0.0405030135828961
14,44,1145,trafficSign,0.0296723796862609,0.990572031562261,0.0292627644223546
14,45,1153,trafficSign,0.357720033671224,0.894657417636773,0.0460082827187061
14,46,1153,trafficSign,0.0444552590646545,0.985924667903371,0.0465432458764266
14,47,1154,trafficSign,0.125356729110654,0.961061221047597,0.0438014409964604
14,48,1159,trafficSign,0.0835611622984979,0.973787279371197,0.0397806048763442
14,49,1152,trafficSign,0.453976380457226,0.869150698768227,0.0271983034021639
14,50,1156,trafficSign,0.0151383253051713,0.995173279405007,0.0148149777756955
15,39,1180,trafficSign,1.12882260915958,0.717440509650808,0.010770806054328
15,40,1177,trafficSign,0.162339299146007,0.95000752654018,0.0168591484635433
15,41,1166,trafficSign,0.0456844385094522,0.985539718485014,0.0164822136618475
15,42,1176,trafficSign,0.115145695528518,0.964147183341269,0.0395120903133405
15,43,1164,trafficSign,0.613510205426818,0.829215606250032,0.00650284199304589
15,44,1145,trafficSign,0.113522444419285,0.96463912867838,0.0335174392571246
15,45,1153,trafficSign,0.433084699849482,0.874593215535545,0.0439165491510291
15,46,1153,trafficSign,0.0677331330678637,0.978672715561068,0.0452644147978536
15,47,1154,trafficSign,0.268651431907679,0.919273026031075,0.0422933078794182
15,48,1159,trafficSign,0.0236518529143063,0.99247415400934,0.0367457267199141
15,49,1152,trafficSign,0.509297962195517,0.854981764507059,0.0211807589256272
15,50,1156,trafficSign,0.00211197316798207,0.999324510993044,0.0105337731266927
16,38,1180,trafficSign,1.1872684022805,0.706208799722774,0.0121979946903426
16,39,1177,trafficSign,0.0633671482622465,0.980026778313614,0.0155608042355412
16,40,1166,trafficSign,0.527714962505023,0.850341614830385,0.00656638098099066
16,41,1176,trafficSign,0.0940219212572063,0.970578540263047,0.0433635673049872
16,42,1164,trafficSign,0.656567669680735,0.818908713177231,0.0238622290492121
16,43,1145,trafficSign,0.122475746624354,0.961930404875227,0.0314330791137085
16,44,1153,trafficSign,0.155269000205917,0.952105969030476,0.0484704157122694
16,45,1154,trafficSign,0.546525191416886,0.845641275837843,0.00655964728114563
16,46,1154,trafficSign,0.182007313762507,0.944206477644616,0.0466693727949036
16,47,1159,trafficSign,0.0434160369246699,0.986250303244212,0.0404196070822574
16,48,1143,trafficSign,0.168004090483458,0.948331236115926,0.00346908155979219
16,49,1152,trafficSign,1.07315683098216,0.728388976831259,0.0189272410382004
16,50,1156,trafficSign,0.0543957917104014,0.982817981695636,0.0147221374508194
17,40,1180,trafficSign,1.4279022072227,0.662635779458221,0.0243783050133561
17,41,1177,trafficSign,0.0144021791139446,0.995407183947772,0.0164352950904688
17,42,1166,trafficSign,0.161057667393331,0.950387395689826,0.00696657352100991
17,43,1176,trafficSign,0.0935205356822893,0.97073197345782,0.0495479856064153
17,44,1145,trafficSign,0.236273052943064,0.928473644018634,0.0358266803164707
17,45,1153,trafficSign,0.152880373133296,0.952816477478823,0.0559193418615484
17,46,1154,trafficSign,0.421879216853273,0.87753345737235,0.0148137902389611
17,47,1154,trafficSign,0.12469781522465,0.961259909465512,0.0551903100782777
17,48,1159,trafficSign,0.0374105616145152,0.988135254272462,0.0488008082638877
17,49,1156,trafficSign,0.0647094890629075,0.979610166873593,0.0254542433429377
18,16,17,curb,7.82040796067185,0.197308890911815,0.00902101795258703
18,40,1180,trafficSign,1.07557242509867,0.727908686164475,0.0153486839133081
18,41,1176,trafficSign,0.0988005571333862,0.969118013694803,0.044265765303502
18,42,1164,trafficSign,0.631512094461163,0.824882860137688,0.010712302122081
18,43,1145,trafficSign,0.103352897351246,0.967729715448789,0.0336729545951954
18,44,1153,trafficSign,0.125858658641307,0.960909910911682,0.0512454632558654
18,45,1154,trafficSign,0.0565736136611397,0.982139314280585,0.0509593738602321
18,46,1154,trafficSign,1.69258219637341,0.619208057162112,0.0330569895524596
18,47,1159,trafficSign,0.184305214023006,0.943532184211264,0.0410382254369023
18,48,1152,trafficSign,1.34616412821246,0.676973011089435,0.0147807818227676
18,49,1156,trafficSign,0.157031032953347,0.951582353271764,0.00833528225786072
18,50,1156,trafficSign,0.076386725061157,0.97599717815575,0.00657785762262211
19,12,16,curb,6.45064260101716,0.242163477535982,0.0168504283654879
19,36,1180,trafficSign,1.79778698274602,0.603124665304717,0.0172993632862135
19,37,1177,trafficSign,0.107506801203393,0.966465527124567,0.0134496709750279
19,38,1176,trafficSign,0.092802393200861,0.970951801631474,0.0380208453078472
19,39,1145,trafficSign,0.0915887541568879,0.971323474352713,0.0276337981098498
19,40,1153,trafficSign,0.112039275096496,0.965088949835447,0.0442902289742263
19,41,1154,trafficSign,0.0178406840813016,0.994315333060738,0.0437231468004879
19,42,1154,trafficSign,1.98220805141368,0.576404495325359,0.0270235602113016
19,43,1161,trafficSign,1.31938940661927,0.681770708890604,0.00883388721097111
19,44,1159,trafficSign,0.0424290574372542,0.986559717987036,0.0370073904447512
19,45,1159,trafficSign,0.565808797862457,0.840862988841858,0.0139773178463455
19,46,1156,trafficSign,0.197330127608176,0.9397237824833,0.00868174800116102
19,47,1156,trafficSign,0.183636906781596,0.943728217077649,0.0100253188346445
20,40,1180,trafficSign,1.63144041624264,0.628852571861354,0.0281107718157218
20,41,1180,trafficSign,0.161670863556119,0.950205619036258,0.00468114139020746
20,42,1177,trafficSign,0.0517300207249421,0.983649664996275,0.0180709325107676
20,43,1176,trafficSign,0.101347228376485,0.968341003686859,0.0491458171121741
20,44,1145,trafficSign,0.0177687366167789,0.994338160602962,0.0340673222635153
20,45,1153,trafficSign,0.127437710782482,0.960434127665743,0.0572571806849639
20,46,1154,trafficSign,0.159637731499341,0.950808523594388,0.0539947614896916
20,47,1159,trafficSign,0.0439145206800149,0.986094085588413,0.0478444496868097
20,48,1156,trafficSign,0.149077660558628,0.953949254412907,0.0126339166717436
20,49,1156,trafficSign,0.235047815884777,0.928824515072633,0.00756498338023942
21,41,1180,trafficSign,2.04535000563301,0.567663021938139,0.0117361700721289
21,42,1180,trafficSign,0.0433244662593107,0.986279004212675,0.0151783910386055
21,43,1177,trafficSign,0.00313830194527178,0.998996499269941,0.0161557874411626
21,44,1176,trafficSign,0.0963884939343623,0.969854816403252,0.0504792171401407
21,45,1145,trafficSign,0.0599989072408527,0.981073322841982,0.0369616084136161
21,46,1153,trafficSign,0.1793822747999,0.944977651195499,0.0608756652769944
21,47,1154,trafficSign,0.176241837483208,0.945901478303916,0.0596247515709913
21,48,1159,trafficSign,0.0252518154823462,0.991968128399043,0.0526158089651734
21,49,1156,trafficSign,0.118857056454415,0.963023824612959,0.00596679685462732
21,50,1156,trafficSign,0.595064095595151,0.833690775958215,0.0080895631268753
22,24,17,curb,8.46801809391165,0.180327254137131,0.00208255476358754
22,35,1180,trafficSign,0.12276771228668,0.9618422660235,0.0151680009851419
22,36,1180,trafficSign,2.57917951262747,0.501094159598564,0.0105664727710539
22,37,1176,trafficSign,0.0690106043530996,0.978277052380491,0.0504819364996698
22,38,1145,trafficSign,0.208084947784193,0.936596494745247,0.0318789485513693
22,39,1153,trafficSign,0.213785481171205,0.934945219257199,0.0585228165321433
22,40,1154,trafficSign,0.12035567579897,0.962570777263667,0.057267913818341
22,41,1159,trafficSign,0.0261230452340162,0.991692744326718,0.0497976357496903
22,42,1150,trafficSign,0.285027714848336,0.914671542029734,0.0079778788081033
22,43,1156,trafficSign,0.106726112435179,0.966702930813289,0.0281882625526088
22,44,1156,trafficSign,0.608916427957736,0.830326716913249,0.00772464860677143
23,14,16,curb,6.61625713953793,0.235969341798434,0.0088473152766184
23,32,17,curb,43.9819589264499,0.0154810283093789,0.00913603540549623
23,41,1180,trafficSign,0.262725216435613,0.920946761203346,0.020158920476445
23,42,1179,trafficSign,0.169301898472217,0.94794782138908,0.00520835882953694
23,43,1176,trafficSign,0.0396030162181681,0.987446478180145,0.0529786317186858
23,44,1146,trafficSign,0.162722946470054,0.949893859710628,0.00798824974649501
23,45,1145,trafficSign,0.249952071766264,0.924569847736642,0.0241925704482005
23,46,1153,trafficSign,0.165214344210517,0.949156205829627,0.0609071541982882
23,47,1154,trafficSign,0.00349672807812306,0.998881985356831,0.0596776400573827
23,48,1159,trafficSign,0.0153658479700203,0.995101002583259,0.0525541961946747
23,49,1156,trafficSign,0.0524286022671052,0.983431615269798,0.0298726987995766
24,31,17,curb,55.965354462994,0.0100917126293579,0.00854582669171477
24,40,1180,trafficSign,0.186262466211524,0.942958419654893,0.0200280986547614
24,41,1179,trafficSign,0.10639293281184,0.966804275762562,0.00599885880910349
24,42,1176,trafficSign,0.0914068648825575,0.971379195696382,0.0531226085425506
24,43,1145,trafficSign,0.171812854849881,0.94720666298521,0.0174679980733585
24,44,1145,trafficSign,0.936473520913746,0.756359690104131,0.0221817950101176
24,45,1153,trafficSign,0.131964586216353,0.959072094513042,0.0626790636522648
24,46,1154,trafficSign,0.413376186866771,0.879774499741199,0.0598775773143592
24,47,1159,trafficSign,0.00305305419996771,0.999023738053588,0.0525162634632571
24,48,1156,trafficSign,0.00213670222744925,0.999316605757581,0.0188174495509998
25,30,17,curb,36.4454545652379,0.0214287457127114,0.0106338207283651
25,31,17,curb,55.8564295551469,0.0101271422240741,0.0154333433795695
25,38,1180,trafficSign,0.889191115476209,0.766411510075148,0.0137791376119812
25,39,1166,trafficSign,0.242570931573309,0.926673254512269,0.00242217297400311
25,40,1176,trafficSign,0.0722215263907763,0.977283612442891,0.0510236164960361
25,41,1145,trafficSign,0.00629884882781697,0.997987411363861,0.0362138033369078
25,42,1145,trafficSign,1.76024258587747,0.608791664326073,0.0171378760856418
25,43,1153,trafficSign,0.200913101916862,0.938680187239245,0.061975209494722
25,44,1154,trafficSign,0.224473794049837,0.931860879451432,0.0608906366990068
25,45,1159,trafficSign,0.0715385603279999,0.977494791284777,0.0528160411128181
25,46,1156,trafficSign,0.00312132350712063,0.999001924216116,0.0291571110398013
26,29,17,curb,40.2147780515894,0.0180930715526174,0.00732212571667361
26,30,17,curb,60.1179473727399,0.00886835894341226,0.0119666295482396
26,39,1180,trafficSign,0.115280487233748,0.964106350052875,0.0220893539810912
26,40,1176,trafficSign,0.0734438547910668,0.976905829042879,0.055437693608569
26,41,1145,trafficSign,0.283915530967819,0.914982953929581,0.0409003982506774
26,42,1153,trafficSign,0.15635563480691,0.951783007394885,0.0651668188770259
26,43,1154,trafficSign,0.213103664506762,0.935142491307282,0.0635086228159841
26,44,1159,trafficSign,0.00403524577663929,0.998709970826215,0.0556651527969154
26,45,1156,trafficSign,0.00378560395414492,0.998789706451735,0.0305652930030704
27,30,17,curb,40.3965211251485,0.0179523586130376,0.00657113564301546
27,40,1180,trafficSign,0.345578948797053,0.897954204519615,0.0266510441380509
27,41,1176,trafficSign,0.187207956710975,0.942681438467528,0.0604681139715685
27,42,1145,trafficSign,0.0160090947805977,0.994896705819104,0.0316622768244655
27,43,1153,trafficSign,0.414807231496558,0.879396735954241,0.0687336464930746
27,44,1154,trafficSign,0.348441876777635,0.897175165903667,0.064881368184172
27,45,1159,trafficSign,0.0738437073235529,0.976782294705678,0.0581543803734701
27,46,1156,trafficSign,0.165769668781171,0.948991902253204,0.0227825033485318
28,36,1180,trafficSign,0.326890827063237,0.903064497361113,0.0174598066022065
28,37,1166,trafficSign,0.13605655039786,0.957843407830121,0.00956400587653627
28,38,1176,trafficSign,0.137464013771826,0.957421337041792,0.036338298139594
28,39,1174,trafficSign,0.85565986754299,0.773661890857325,0.00957124053321795
28,40,1145,trafficSign,0.0209874169873266,0.99331770396201,0.0194046544768555
28,41,1153,trafficSign,0.209752176493917,0.936113095688253,0.0399531141361144
28,42,1154,trafficSign,0.25385039629334,0.923461829280721,0.00905307953735238
28,43,1154,trafficSign,0.342691128574619,0.898741045037136,0.0394219236005494
28,44,1159,trafficSign,0.927282665980253,0.758298040155741,0.0114946221399014
28,45,1159,trafficSign,0.274049631227935,0.917752385853402,0.0337564614951308
28,46,1143,trafficSign,0.0827755853726024,0.974028889785158,0.0015385988266583
28,47,1152,trafficSign,0.310307329130719,0.907635898059847,0.00874833992992543
28,48,1156,trafficSign,0.0725714513535382,0.97717543921909,0.00366504159328428
28,49,1156,trafficSign,0.373066534143926,0.89051614758247,0.0129117537906928
29,27,1180,trafficSign,0.464055436987147,0.866543141013565,0.0264695896174718
29,28,1176,trafficSign,0.164669953817614,0.949317315738408,0.0514518740935289
29,29,1146,trafficSign,0.435784847953296,0.873886924681903,0.00953729383958746
29,30,1145,trafficSign,0.599208538189827,0.832682151916174,0.0191328941910153
29,31,1153,trafficSign,0.190932686554478,0.941591466377724,0.0576843745842149
29,32,1154,trafficSign,0.138039822393477,0.957248743686258,0.0563328532760243
29,33,1159,trafficSign,0.0310754550890957,0.990129530264785,0.049629323929062
29,34,1152,trafficSign,0.889951868613841,0.766248198358177,0.0122273950617096
29,35,1156,trafficSign,0.112075263089304,0.965078031537716,0.00829422254517287
29,36,1156,trafficSign,0.0986512968871515,0.969163583214059,0.0145864930315766
30,24,17,curb,9.49046190556353,0.15766129499148,0.0108922166449023
30,35,1180,trafficSign,1.04122551071833,0.73478278561705,0.0184612611291776
30,36,1176,trafficSign,0.156007647136453,0.951886415871972,0.0429120037087137
30,37,1145,trafficSign,0.0188781101772081,0.993986265146838,0.0319554889182938
30,38,1153,trafficSign,0.200683700578769,0.938746951734262,0.0491138640894047
30,39,1154,trafficSign,0.33134762110237,0.901841826886497,0.0471361612247076
30,40,1159,trafficSign,0.782805625214521,0.789773951884751,0.0143766738394668
30,41,1159,trafficSign,0.178629295103236,0.945199032962604,0.0405723558272791
30,42,1152,trafficSign,0.147345028244764,0.954466052278754,0.00965396556539008
30,43,1152,trafficSign,1.2950940358691,0.686168411577604,0.00989519059791243
30,44,1156,trafficSign,0.00829523160556483,0.997350801224304,0.0152214956677102
30,45,1156,trafficSign,0.0952139912976432,0.97021389096383,0.0114082108009334
31,3,15,curb,14.3528823120523,0.0920246281347442,0.0113809507747814
31,26,15,curb,36.3352440052772,0.0215398043727848,0.00177295954350541
31,35,1180,trafficSign,0.364664715521478,0.892779816926685,0.0216348141024949
31,36,1176,trafficSign,0.125518493840881,0.961012452045671,0.0551741078902516
31,37,1145,trafficSign,0.0725458372064918,0.977183356778483,0.0390373619829994
31,38,1153,trafficSign,0.157258633692035,0.951514749632773,0.0609724942668397
31,39,1154,trafficSign,0.757302258726281,0.795533243384389,0.0555985652073355
31,40,1159,trafficSign,0.03592268577117,0.98860309221731,0.0502626707562521
31,41,1150,trafficSign,0.191227956971182,0.941505141927141,0.0136773061086859
31,42,1156,trafficSign,0.216432520194995,0.934179934864401,0.0201099091508701
31,43,1156,trafficSign,0.0424098107334439,0.986565753211154,0.00774789979514686
32,31,17,curb,58.0202011434003,0.00945672405220892,0.00589548056212621
32,37,1180,trafficSign,1.82849366459818,0.598548376598395,0.0256346772303575
32,38,1164,trafficSign,1.11183937902282,0.720754494373087,0.00896933184585054
32,39,1176,trafficSign,0.228597581592884,0.930674952027872,0.0466421312166904
32,40,1145,trafficSign,0.0692795505493374,0.978193783934714,0.026636421894697
32,41,1153,trafficSign,0.200997885156882,0.938655513901551,0.0518238206153902
32,42,1154,trafficSign,0.542599456162866,0.846619023195786,0.0484873981867562
32,43,1159,trafficSign,1.30493858533068,0.68438133741729,0.00911201585951572
32,44,1159,trafficSign,0.0447932755629445,0.985818786791282,0.0429797844127889
32,45,1152,trafficSign,1.02929781412506,0.737192756144211,0.0259598716762016
32,46,1156,trafficSign,0.409029666333834,0.880923377615954,0.0210692374675818
33,39,1180,trafficSign,0.221117828658866,0.932827668763899,0.0160915178333786
33,40,1176,trafficSign,0.112033361504789,0.965090743961425,0.0432283902124307
33,41,1145,trafficSign,0.460663341170262,0.867419400219352,0.0188377875702818
33,42,1145,trafficSign,0.711578793061889,0.806017643984477,0.00794781513852794
33,43,1153,trafficSign,0.281568584138132,0.915640622029969,0.0481433726732452
33,44,1154,trafficSign,1.12568764517224,0.718050521424271,0.0414175480622535
33,45,1159,trafficSign,0.35332709355339,0.895848176084369,0.0233201201183812
33,46,1159,trafficSign,0.297951426823745,0.911064525035504,0.0381869946738935
33,47,1152,trafficSign,0.976705400251879,0.747961653341341,0.01768068404055
33,48,1152,trafficSign,0.159959876720122,0.950712956467346,0.0157507576332251
