frame,pillar,count,range,baseline,fine,current,coreFraction,coreHeight,isolation,coreCount,robustHeight,interquartileHeight,maximumGap,gapRatio,fineOwnCount,fineNearCount,fineHeight,fineGap,fineTilt,fineRadialStd
11,6045,177,7.13256101408468,0,0,1,0.587570621468927,1.64651429653168,0.386363636363636,119,1.51669026762247,0.880109295248985,0.252959251403809,0.15218451799778,0,0,NaN,NaN,NaN,NaN
11,6866,21,14.5668014317664,1,0,1,0.761904761904762,3.31056976318359,0.44,22,3.06507940292358,1.32327860593796,0.526498556137085,0.159035632473964,0,0,NaN,NaN,NaN,NaN
11,6867,9,14.7550967321467,1,0,0,0.888888888888889,0.665303885936737,0.304347826086957,14,2.27928191423416,0.405975043773651,2.01814466714859,0.752071309445528,0,0,NaN,NaN,NaN,NaN
11,7873,44,21.8896504447138,1,0,1,0.590909090909091,3.74891245365143,0.5,26,3.44661200046539,1.36110937595367,0.600354075431824,0.160140862944687,0,0,NaN,NaN,NaN,NaN
11,8736,28,23.9900425160926,1,0,0,0.75,5.78359639644623,0.319444444444444,23,5.6172603726387,3.72382041811943,1.09366106987,0.189097059148526,0,0,NaN,NaN,NaN,NaN
11,8737,37,23.8578124710258,1,0,0,0.594594594594595,5.74893581867218,0.337837837837838,25,4.03416106104851,1.78165286779404,2.06055855751038,0.358424345392379,0,0,NaN,NaN,NaN,NaN
21,1192,15,33.7695805819231,1,0,0,0.533333333333333,2.13975882530212,0.204545454545455,9,2.13975882530212,1.36881545186043,0.319416761398315,0.149276992164393,0,0,NaN,NaN,NaN,NaN
21,1292,16,33.5883139433529,1,0,0,0.5625,2.12800478935242,0.290322580645161,9,2.12800478935242,1.36355909705162,0.31841778755188,0.149632082195068,0,0,NaN,NaN,NaN,NaN
21,1494,19,33.5942562121627,1,0,0,0.526315789473684,2.76009678840637,0.285714285714286,12,3.82740688323974,1.83150923252106,1.22120666503906,0.306735389381642,0,0,NaN,NaN,NaN,NaN
21,1594,15,33.567054619139,1,0,0,0.8,3.99284172058105,0.272727272727273,12,3.8369215965271,1.65922659635544,1.24171447753906,0.310985149032745,0,0,NaN,NaN,NaN,NaN
21,1896,18,33.0925131271044,1,0,1,0.666666666666667,2.70141732692719,0.382352941176471,13,2.61955695152283,1.37294089794159,0.312751293182373,0.115773038865536,0,0,NaN,NaN,NaN,NaN
21,3746,164,7.94206690751441,1,1,1,0.957317073170732,3.73877096176147,0.908045977011494,158,3.40284998416901,1.87488806247711,0.283550143241882,0.0758404690048976,148,148,3.24235677719116,0.0917270183563232,0.901209638810637,0.0722620267268718
21,3868,77,12.6998922192347,1,0,0,0.38961038961039,1.62272530794144,0.303030303030303,30,1.49369382858276,0.687049686908722,0.12033873796463,0.0741584157070243,0,0,NaN,NaN,NaN,NaN
21,5944,161,6.92283489906,1,0,1,0.695652173913043,1.67551013827324,0.369281045751634,113,1.56413153856993,0.570298790931702,0.247254312038422,0.147569570837237,0,0,NaN,NaN,NaN,NaN
21,5945,144,6.82355655620449,1,0,1,0.666666666666667,1.6403656899929,0.378205128205128,118,1.49521677494049,0.921882271766663,0.242443263530731,0.147798301933382,0,0,NaN,NaN,NaN,NaN
21,6586,20,23.5001019921119,0,1,0,0.4,2.06437253952026,0.111111111111111,10,2.06437253952026,1.33312845230103,0.43372917175293,0.210102180420266,8,13,1.34447193145752,0.256834030151367,6.63961530508269,0.109953493485261
21,6587,56,23.8228152892491,0,1,0,0.553571428571429,4.78653621673584,0.329787234042553,31,3.66786342486739,2.09126783907413,0.902981042861938,0.188650205905623,5,13,1.34447193145752,0.256834030151367,6.63961530508269,0.109953493485261
21,7773,18,21.5986816669508,1,1,0,0.555555555555556,2.17012304067612,0.313725490196078,16,2.26439734697342,0.980946511030197,0.785449385643005,0.306785172942635,4,21,1.58027815818787,0.206075549125671,5.4822064932198,0.127182959625371
21,7873,32,21.6968584056615,1,1,1,0.625,2.18695437908173,0.480769230769231,25,2.27398937940598,0.890469610691071,0.403393864631653,0.157310963982115,17,21,1.58027815818787,0.206075549125671,5.4822064932198,0.127182959625371
21,8636,35,23.5548562594463,0,0,1,0.857142857142857,5.26053786277771,0.36046511627907,31,5.19825735092163,2.35868281126022,0.720285892486572,0.136922480414625,0,0,NaN,NaN,NaN,NaN
31,1395,14,34.3191291488233,0,0,1,0.714285714285714,4.08510589599609,0.41025641025641,16,3.82902290821075,1.40754330158234,1.59350562095642,0.361979046783659,0,0,NaN,NaN,NaN,NaN
31,3546,124,9.03543069494558,1,1,1,0.943548387096774,3.16536092758179,0.928571428571429,117,2.8050319224596,1.67020335793495,0.0924129486083984,0.0291950746605691,112,112,3.16536092758179,0.114535570144653,0.575278941329566,0.0641462870828743
31,3668,52,13.2446247669239,1,0,1,0.596153846153846,3.15370571613312,0.351648351648352,32,1.46041153073311,0.840223133563995,1.57553565502167,0.499582331655692,0,0,NaN,NaN,NaN,NaN
31,3669,21,13.509368399882,1,0,0,1,1.59653550386429,0.3125,25,1.49557460844517,0.775673672556877,0.131039679050446,0.0820775226941552,0,0,NaN,NaN,NaN,NaN
31,4003,13,28.8782559570917,1,0,0,0.692307692307692,2.36824537813663,0.256410256410256,10,2.36824537813663,1.28508406877518,0.2807856798172,0.118562747935404,0,0,NaN,NaN,NaN,NaN
31,4103,24,28.8105721895983,1,0,1,0.541666666666667,2.37527585029602,0.365853658536585,15,2.3028623983264,1.24783378839493,0.273240804672241,0.115035398788814,0,0,NaN,NaN,NaN,NaN
31,5744,264,5.99363497410788,1,0,1,0.621212121212121,1.57468974590302,0.421994884910486,165,1.44073896110058,0.774150982499123,0.156503975391388,0.0993871813787927,0,0,NaN,NaN,NaN,NaN
31,5745,106,5.87254851692623,1,0,1,0.839622641509434,1.52315276861191,0.365591397849462,136,1.41168802082539,0.557100385427475,0.21111935377121,0.137468288520497,0,0,NaN,NaN,NaN,NaN
31,6566,29,13.4496514911521,1,0,1,0.482758620689655,2.09672290086746,0.355555555555556,16,2.15080888867378,0.741702675819397,0.623789489269257,0.280029584191782,0,0,NaN,NaN,NaN,NaN
31,7672,35,20.7722948938812,1,0,1,0.657142857142857,3.3909056186676,0.482142857142857,27,3.20897928476334,1.32131332159042,0.367203831672668,0.108290785108007,0,0,NaN,NaN,NaN,NaN
31,8436,73,22.5019740591593,0,0,1,0.534246575342466,4.74945282936096,0.371428571428571,39,4.05727767348289,1.98639398813248,0.407814502716064,0.0858655759659236,0,0,NaN,NaN,NaN,NaN
31,9742,10,29.0957992463317,1,0,0,0.6,1.86889386177063,0.166666666666667,7,1.86889386177063,1.12565732002258,0.544213533401489,0.291195527222659,0,0,NaN,NaN,NaN,NaN
31,9743,20,29.0843738729631,1,0,0,0.45,2.90890216827393,0.225,9,2.90890216827393,1.24989116191864,0.811765909194946,0.279062636773594,0,0,NaN,NaN,NaN,NaN
31,9845,10,29.1629698437928,1,0,0,0.9,2.89589154720306,0.371428571428571,13,2.81530196666718,1.66517186164856,0.541788339614868,0.187088615296434,0,0,NaN,NaN,NaN,NaN
31,9846,15,29.2768928678034,1,0,0,0.733333333333333,2.36299693584442,0.333333333333333,11,2.35088267326355,1.7369766831398,0.543217658996582,0.229885045873943,0,0,NaN,NaN,NaN,NaN
41,593,27,36.8219984814066,1,0,0,0.481481481481481,4.67266774177551,0.291666666666667,14,4.88211717605591,2.31459617614746,1.35098600387573,0.269625987387008,0,0,NaN,NaN,NaN,NaN
41,893,21,35.5590938634534,1,0,0,0.285714285714286,1.94122862815857,0.24,6,1.94122862815857,1.2793390750885,0.621055483818054,0.319929077291211,0,0,NaN,NaN,NaN,NaN
41,3246,96,10.7374054498128,1,1,1,0.90625,3.35526371002197,0.90625,87,2.93412052989006,1.84789191186428,0.118894696235657,0.035435276184261,50,50,2.57688325643539,0.582927465438843,0.547264358352162,0.078784456102237
41,3468,43,14.2309756339276,1,0,1,0.511627906976744,3.28445708751678,0.385542168674699,32,3.10601332187653,0.904291123151779,1.57875311374664,0.480673996243397,0,0,NaN,NaN,NaN,NaN
41,3469,24,14.4671539842265,1,0,0,0.833333333333333,1.44538915157318,0.30379746835443,24,1.3442862868309,0.926274716854095,0.143334865570068,0.0991669720324528,0,0,NaN,NaN,NaN,NaN
41,3703,27,29.2826303163396,1,0,0,0.407407407407407,1.88561876118183,0.289473684210526,11,1.85790920928121,0.922839872539043,0.53729259967804,0.284942328077647,0,0,NaN,NaN,NaN,NaN
41,5681,30,18.7528427842645,0,0,1,0.6,1.54897204041481,0.418604651162791,18,1.41171685308218,0.652397960424423,0.345694288611412,0.223176583948433,0,0,NaN,NaN,NaN,NaN
41,6366,39,12.3233884509963,1,1,1,0.692307692307692,2.79177045822144,0.490909090909091,27,2.4232245862484,1.3564348295331,0.315942645072937,0.113169277274399,12,12,1.57338699698448,0.327224105596542,2.74273812314195,0.0446060100927249
41,7372,41,19.403025841031,0,0,1,0.560975609756098,3.34027934074402,0.418918918918919,31,2.79903426170349,1.20660337805748,0.518306732177734,0.155168678815433,0,0,NaN,NaN,NaN,NaN
41,7472,32,19.5466771579608,0,0,1,0.59375,2.28745305538177,0.405405405405405,30,2.27719485759735,1.05585825443268,0.180716812610626,0.073425479746393,0,0,NaN,NaN,NaN,NaN
41,8135,55,20.9823276905624,1,0,1,0.709090909090909,4.85332250595093,0.355555555555556,48,3.90426238775253,2.18628680706024,0.414075374603271,0.0853179186208109,0,0,NaN,NaN,NaN,NaN
41,8136,58,20.8716580773798,1,0,0,0.482758620689655,3.62731790542603,0.261538461538462,34,3.20616428852081,1.69643104076385,0.200458765029907,0.0552636328704593,0,0,NaN,NaN,NaN,NaN
41,9344,26,26.5501541411295,0,0,1,0.576923076923077,3.11716544628143,0.375,18,3.11398355960846,1.46215486526489,0.966959476470947,0.310204733478123,0,0,NaN,NaN,NaN,NaN
41,9442,25,27.3986587598318,1,0,0,0.52,3.2224497795105,0.282608695652174,13,3.03642295598984,1.12180840969086,1.01346278190613,0.314500721888698,0,0,NaN,NaN,NaN,NaN
41,9545,24,27.533214118234,1,0,0,0.458333333333333,2.22517776489258,0.289473684210526,11,2.21371762156486,1.37598821520805,0.511200666427612,0.229734754001683,0,0,NaN,NaN,NaN,NaN
51,2946,72,12.6310644281024,1,1,1,0.916666666666667,3.58468067646027,0.891891891891892,66,3.1525171995163,2.0573319196701,0.125736594200134,0.03507609339538,60,60,3.45910108089447,0.125736594200134,1.49381592774288,0.0679684463008192
51,3068,42,15.6531163190677,1,0,0,0.428571428571429,1.56724834442139,0.272727272727273,18,1.45360670089722,0.566791236400604,0.280746459960938,0.179133358768732,0,0,NaN,NaN,NaN,NaN
51,3069,21,15.846404698715,1,0,1,0.952380952380952,1.58517241477966,0.370967741935484,23,1.48521984219551,0.791336134076118,0.147551715373993,0.093082439486245,0,0,NaN,NaN,NaN,NaN
51,5144,415,3.85706884130454,0,0,1,0.510843373493976,2.29469835758209,0.431159420289855,238,2.01433999538422,0.858085364103317,0.169967785477638,0.074069772576441,0,0,NaN,NaN,NaN,NaN
51,5886,48,22.0613755930102,0,1,0,0.583333333333333,3.52014946937561,0.288659793814433,28,2.93442454338074,1.52760970592499,0.445751667022705,0.126628619296035,23,41,4.66765034198761,0.600597381591797,4.59384488598937,0.0832117379507164
51,5887,36,22.4258381110101,0,1,0,0.472222222222222,4.10100278258324,0.202020202020202,20,3.26898244768381,1.50841633230448,1.45206665992737,0.354075999678475,18,41,4.66765034198761,0.600597381591797,4.59384488598937,0.0832117379507164
51,5966,32,11.1209153753302,1,1,1,0.875,2.23133957386017,0.659090909090909,29,2.03207985162735,1.13746556639671,0.110031843185425,0.0493120117056285,18,18,1.42707061767578,0.110031843185425,3.32598726307771,0.0425796706946895
51,7426,19,20.9775366780532,1,0,1,0.736842105263158,3.22370398044586,0.652173913043478,15,3.13246513903141,0.907950937747955,0.958519577980042,0.297334861945814,0,0,NaN,NaN,NaN,NaN
51,7835,45,19.3241842800666,1,1,0,0.777777777777778,4.64634132385254,0.291338582677165,37,4.02244701981544,2.45256975293159,0.378763675689697,0.0815186938043638,20,50,2.08487272262573,0.174615621566772,3.5579972365715,0.138940410937151
51,7836,67,19.1559549458417,1,1,0,0.567164179104478,3.50157588720322,0.343511450381679,45,3.13181632757187,1.61374339461327,0.18470287322998,0.0527484992985563,30,50,2.08487272262573,0.174615621566772,3.5579972365715,0.138940410937151
51,9142,32,25.5295524676515,0,0,1,0.5,2.9918954372406,0.355555555555556,16,2.64888739585876,1.16118764877319,0.930465936660767,0.310995472996519,0,0,NaN,NaN,NaN,NaN
51,9245,15,25.6154395047503,1,0,0,0.6,1.38235282897949,0.310344827586207,9,1.38235282897949,0.81548547744751,0.242130041122437,0.175157916305048,0,0,NaN,NaN,NaN,NaN
61,595,22,37.7315826466753,0,0,1,0.545454545454545,3.09223413467407,0.363636363636364,12,3.02378325462341,1.37410604953766,0.361439943313599,0.116886344168015,0,0,NaN,NaN,NaN,NaN
61,2646,57,14.4374631909031,1,1,1,0.964912280701754,3.66850900650024,0.932203389830508,55,3.37059938907623,2.19475024938583,0.142399787902832,0.0388168020442401,52,52,3.54737484455109,0.143934607505798,1.81755582587893,0.06546894684153
61,2768,42,17.0284431066297,1,0,0,0.404761904761905,1.54975187778473,0.257575757575758,17,1.4448893725872,0.702656626701355,0.160363674163818,0.103476999423319,0,0,NaN,NaN,NaN,NaN
61,2769,14,17.182475059404,1,0,0,1,1.40265011787415,0.344262295081967,21,2.25978761315346,0.778013378381729,1.56791698932648,0.501142432468423,0,0,NaN,NaN,NaN,NaN
61,4844,142,3.77707539320152,1,1,1,0.957746478873239,2.19850325584412,0.900662251655629,136,2.00893227458,0.900359660387039,0.285254538059235,0.129749427161849,118,118,2.19850325584412,0.285254538059235,2.04523531004923,0.0381375300926803
61,5666,29,10.1990123172445,1,1,1,0.96551724137931,2.53800356388092,0.903225806451613,28,2.42022830247879,1.0167284309864,0.475289821624756,0.187269170299343,25,25,1.92847973108292,0.152749061584473,0.994751859693819,0.07544398216451
61,6772,84,16.8151056020542,0,0,1,0.488095238095238,3.34906029701233,0.405940594059406,41,3.13002089262009,1.57774563133717,0.16128945350647,0.0481596146985932,0,0,NaN,NaN,NaN,NaN
61,7126,24,19.7527923174251,1,1,1,0.875,3.40481901168823,0.884615384615385,23,3.39867033958435,1.88242454826832,0.368289947509766,0.108167261239285,10,10,1.43529009819031,0.360563993453979,2.52004987999132,0.0965923854227701
61,7535,49,17.701747080249,1,1,0,0.775510204081633,4.74726414680481,0.317073170731707,52,4.35376133918762,2.26175308227539,0.362203359603882,0.0737957891995638,22,63,2.5753345489502,0.162080764770508,1.41741858402085,0.132498328143543
61,7536,82,17.5753484213609,1,1,1,0.609756097560976,4.33607578277588,0.373493975903614,62,3.43666396141052,1.74637770652771,0.340086460113525,0.0784318533971304,41,63,2.5753345489502,0.162080764770508,1.41741858402085,0.132498328143543
61,8842,29,23.7647663830401,0,0,1,0.586206896551724,2.78935813903809,0.386363636363636,17,2.41397834420204,0.912834078073502,1.07243132591248,0.384472438624287,0,0,NaN,NaN,NaN,NaN
61,8845,17,23.5845184186265,1,0,0,0.529411764705882,2.1344975233078,0.326086956521739,15,2.08318784832954,0.971177399158478,0.411930322647095,0.19259977892551,0,0,NaN,NaN,NaN,NaN
61,8945,21,23.8314264991722,1,0,0,0.476190476190476,2.36647200584412,0.333333333333333,15,2.30847838521004,1.08242034912109,0.411484122276306,0.173880832420636,0,0,NaN,NaN,NaN,NaN
61,9753,22,28.6067853205595,0,0,1,0.909090909090909,2.84899175167084,0.8,20,2.72572547197342,1.30748319625854,0.274916410446167,0.0964960359344452,0,0,NaN,NaN,NaN,NaN
71,1694,17,32.8844359903398,1,0,0,0.529411764705882,2.38678157329559,0.285714285714286,10,2.38678157329559,1.19841456413269,0.31260085105896,0.130971704556664,0,0,NaN,NaN,NaN,NaN
71,1794,16,32.780938185221,1,0,1,0.6875,4.21212530136108,0.363636363636364,12,4.028806579113,1.63046616315842,1.52805948257446,0.362776359497352,0,0,NaN,NaN,NaN,NaN
71,2247,39,16.6009392432263,1,1,1,1,3.61963772773743,0.931818181818182,41,3.37138498425484,2.28222906589508,0.159257411956787,0.0439981633345214,30,30,2.85915517807007,0.15589714050293,1.08417601776741,0.0547111686120566
71,2469,40,18.7611643925323,1,0,1,0.55,1.70377862453461,0.4,22,1.60050971508026,1.03239595890045,0.178892850875854,0.104997708211488,0,0,NaN,NaN,NaN,NaN
71,5286,73,21.4765991131628,0,1,0,0.36986301369863,4.71884071826935,0.225,27,4.15800976157188,1.61447066068649,0.870201110839844,0.18440993515013,29,29,4.30622060596943,0.793044090270996,5.40552272213989,0.0652186862772822
71,5366,26,9.463236032372,1,1,1,0.923076923076923,2.34148901700974,0.864864864864865,32,2.12792227268219,1.11296834051609,0.360708713531494,0.139164609636253,19,19,1.64076471328735,0.167144939303398,1.3945571531593,0.0333590683184257
71,6471,61,15.4120994918866,1,0,1,0.737704918032787,3.64828979969025,0.441176470588235,45,3.28427156805992,1.43819735944271,0.400959223508835,0.109903337049288,0,0,NaN,NaN,NaN,NaN
71,6571,18,15.5001081265913,1,0,0,0.611111111111111,0.994949281215668,0.148936170212766,14,1.18767274618149,0.553280472755432,0.27592670917511,0.217115368660215,0,0,NaN,NaN,NaN,NaN
71,6725,29,18.4985737054783,1,1,1,0.793103448275862,3.3487286567688,0.727272727272727,24,3.13116075992584,1.93156942725182,0.35562002658844,0.106195533600378,16,16,2.17028725147247,0.663727641105652,1.25506330482488,0.0942763860240201
71,7035,47,15.5954385007898,0,1,1,0.574468085106383,4.18001937866211,0.362694300518135,70,3.45442247390747,1.86766761541367,0.5804762840271,0.138506662168664,19,56,2.15698456764221,0.142712116241455,2.74842756555806,0.104504599561492
71,7135,84,15.8072928145342,0,1,1,0.773809523809524,4.48540556430817,0.444444444444444,80,4.12709510326385,2.07732656598091,0.287232875823975,0.0640372139611143,37,56,2.15698456764221,0.142712116241455,2.74842756555806,0.104504599561492
71,7650,29,15.8732925729925,0,1,0,0.758620689655172,2.72871387004852,0.315789473684211,36,2.44805282354355,1.21934902667999,0.423323154449463,0.155136512881043,15,45,2.15426468849182,0.146642863750458,6.16195035369677,0.0853658038201391
71,7651,47,15.8586564124282,0,1,0,0.680851063829787,3.15667200088501,0.34375,44,2.34410823583603,1.07539004087448,0.574838280677795,0.182102632302828,30,45,2.15426468849182,0.146642863750458,6.16195035369677,0.0853658038201391
71,7835,23,19.6368739989446,1,0,0,0.695652173913043,1.2579106092453,0.571428571428571,16,1.25688024759293,0.709981292486191,0.181880533695221,0.144589394793595,0,0,NaN,NaN,NaN,NaN
71,8441,33,21.6203624180913,0,0,1,0.636363636363636,2.94209218025208,0.35,21,2.40429817438126,1.02384048700333,0.972848653793335,0.330665592439045,0,0,NaN,NaN,NaN,NaN
71,8543,17,21.6418721823829,1,0,1,0.882352941176471,2.55797290802002,0.355932203389831,21,2.55474290847778,1.4282064139843,0.211003541946411,0.0824885757330936,0,0,NaN,NaN,NaN,NaN
71,8544,19,21.6579053721626,1,0,0,0.947368421052632,2.1528502702713,0.321428571428571,18,2.079212641716,1.16272747516632,0.205210208892822,0.0953202420654,0,0,NaN,NaN,NaN,NaN
71,9351,13,26.4042255856538,1,0,1,0.923076923076923,2.86820507049561,0.484848484848485,16,2.79984602928162,1.67653608322144,0.250510692596436,0.0871632478193592,0,0,NaN,NaN,NaN,NaN
71,9352,21,26.3334350028691,1,0,1,0.476190476190476,2.40824222564697,0.416666666666667,15,2.51523268222809,1.33293682336807,0.253890037536621,0.0964422163781469,0,0,NaN,NaN,NaN,NaN
81,2272,26,20.9961420298471,1,0,1,0.653846153846154,1.54000234603882,0.418604651162791,18,1.53538103103638,0.77025705575943,0.196656584739685,0.127698886463078,0,0,NaN,NaN,NaN,NaN
81,2273,17,21.1252571702719,1,0,1,0.764705882352941,1.54340314865112,0.35,14,1.50084252357483,0.767122268676758,0.201495051383972,0.130552442866319,0,0,NaN,NaN,NaN,NaN
81,3745,86,7.87659719556889,0,0,1,0.546511627906977,2.89012455940247,0.35632183908046,62,2.70060613155365,1.6088986992836,0.276896774768829,0.0944965809561021,0,0,NaN,NaN,NaN,NaN
81,3845,55,7.62603852843605,0,0,1,0.418181818181818,2.77031290531158,0.366666666666667,66,2.7492237329483,1.54878455400467,0.28398734331131,0.0969163797596767,0,0,NaN,NaN,NaN,NaN
81,5065,58,8.66906754181931,1,0,1,0.810344827586207,2.18988126516342,0.592592592592593,48,1.9629555284977,0.936538033187389,0.0819558501243591,0.0374247916670693,0,0,NaN,NaN,NaN,NaN
81,5722,30,17.3838788541284,1,1,1,0.9,3.15990710258484,0.84375,27,2.89274435043335,1.68410950154066,0.309168040752411,0.0978408638973937,27,27,2.853924036026,0.309168040752411,1.79833527166138,0.0778456789443792
81,6231,123,13.7826130716719,1,1,1,0.552845528455285,4.41281723976135,0.407239819004525,90,3.89381849765778,1.60481631755829,0.410385847091675,0.0850174953637027,67,90,2.37531507015228,0.119547009468079,0.644354740324337,0.121229834056319
81,6232,66,13.5771928751286,1,1,0,0.606060606060606,4.82707524299622,0.34070796460177,77,4.28433074355125,2.15109550952911,0.254895210266113,0.0528053111738729,23,90,2.37531507015228,0.119547009468079,0.644354740324337,0.121229834056319
81,6269,130,13.3961477622315,1,1,1,0.423076923076923,3.52571105957031,0.393548387096774,61,3.40376812815666,2.09080331027508,0.134182929992676,0.0367663277705931,80,80,3.40557980537415,0.508260846138,0.153209927670951,0.140589252411037
81,7735,36,18.8166043336312,0,0,1,0.583333333333333,2.70576763153076,0.388888888888889,28,1.952088701725,0.852454274892807,0.856590986251831,0.297603382775506,0,0,NaN,NaN,NaN,NaN
81,7838,49,18.610479111735,0,0,1,0.693877551020408,2.3605033159256,0.404761904761905,34,2.1174209356308,1.02292621135712,0.17489767074585,0.074093380664144,0,0,NaN,NaN,NaN,NaN
81,8744,13,23.0975921512592,1,0,1,0.615384615384615,5.98688697814941,0.42,21,4.0812488079071,1.15788236260414,3.46489381790161,0.578735679467612,0,0,NaN,NaN,NaN,NaN
81,8844,25,23.2426179568395,1,0,1,0.92,2.937091588974,0.617021276595745,29,3.08947449922561,1.73320758342743,3.04991412162781,0.509422283701352,0,0,NaN,NaN,NaN,NaN
