source,target,semanticName,squaredStandardizedResidual,heightResidual,mapMixtureWeight,weight,robustWeight,physicalResidualM,referencePoseResidualSamePairsM,sourceX,sourceY,targetRelativeX,targetRelativeY
120,25,curb,3.83323394479644,NaN,0.000801370534206954,0.00218608688877024,0.00135502589046493,0.42140529531127,0.189288414180041,8.6329411481729,8.06554329806234,10.9993774114992,-13.003047849983
121,25,curb,19.8142925796107,NaN,0.000801370534206954,0.0037925464125343,0.00090942100215994,1.16749909889086,0.563837976256299,8.72264729591532,8.96376015668043,10.9993774114992,-13.003047849983
122,25,curb,26.4181867417569,NaN,0.000801370534206954,0.00527434018978538,0.00100907425461796,1.54956119752791,0.951597426824692,8.90024505929802,9.4953659010412,10.9993774114992,-13.003047849983
123,25,curb,28.3336368911447,NaN,0.000801370534206954,0.00429057897364644,0.000775399032487432,1.38543495588042,0.798760093162225,9.68677248746316,9.7365072935548,10.9993774114992,-13.003047849983
124,13,curb,1.0848986574935,NaN,0.00193420485564809,0.00558953890336495,0.00476279493109846,0.268729331912765,0.851032491857581,10.2739092987036,-0.960270436434655,-3.28770240629092,-5.49797391984612
125,13,curb,0.179387099255823,NaN,0.00193420485564809,0.005327893427861,0.00517923923541413,0.0959519383569485,0.674762725826485,10.3723460758076,-0.671934911423966,-3.28770240629092,-5.49797391984612
126,25,curb,24.6681797314421,NaN,0.000801370534206954,0.00141998233413717,0.0002870443753625,1.10313986159628,0.526432671258108,10.4460651832474,9.82829747541975,10.9993774114992,-13.003047849983
127,13,curb,10.5010553865816,NaN,0.00193420485564809,0.00360172359998975,0.00134384204340749,0.695724344232911,1.27073487536941,10.9447664903755,-0.99388518738299,-3.28770240629092,-5.49797391984612
135,10,curb,28.7347479134059,NaN,5.38299466816164e-10,0.000878756392733005,0.000156989196211321,1.15920889378914,0.562232797288142,13.6681730521851,1.09890694635296,3.80344612785848,-19.1901604784653
138,85,pole,0.568209767748723,NaN,0.000794152550885848,0.0145976979896187,0.0133811683041312,0.187175745479805,1.12510825333546,-2.84147993955379,-12.8929460789166,-11.828115543176,2.56400821823627
141,111,pole,2.82371834723606,NaN,0.000140161068246464,0.0152000972220713,0.0104698651646911,0.431083727169712,1.26933249963715,0.439774526022935,22.6751529794325,23.9419963671826,-0.0632532592862844
142,111,pole,0.72835781894773,NaN,0.000140161068246464,0.0172501935304869,0.0154497250445951,0.207273308979923,1.02567886490453,0.367287572593159,22.9351644465679,23.9419963671826,-0.0632532592862844
