timeSeconds,identityBaselineM,selectedSequenceFitM,independentDriveFitM
19.8058806210445,0.147691037572702,0.13768082441254,0.0380396094606971
19.9059792533334,0.146713536643844,0.137880632561522,0.0438373437910464
20.0062500663289,0.140777522267553,0.130986948042309,0.0498859835659796
20.1062069486402,0.129189533484937,0.122268277687209,0.0514076361846722
20.1999057645129,0.113549829568867,0.110722136603289,0.0517369747096287
20.2999219477323,0.10449851440605,0.10538015098893,0.0474335190749111
20.3998660855502,0.0699792148826831,0.0973774833638998,0.0453537107120698
20.5004219590509,0.05081875301905,0.0944540403472628,0.0481603463920608
20.6002563381707,0.0399202776547741,0.0662752806600261,0.0511157085633958
20.6993689628178,0.0210490241441718,0.0355379158038439,0.0497163493279152
20.7995359992242,0.0105531611773,0.0159664883888915,0.046055389078981
20.8995181104306,0.00959141038691082,0.00669457269235286,0.0293290889493132
20.9997954257186,0.0162349297113622,0.00619238656133662,0.0205544479031394
21.0996376075894,0.0191036262514097,0.00801379896943452,0.0191136873018075
21.2000990678024,0.0181741467121129,0.0100413390457897,0.0210805887358127
21.3002809294358,0.0172323046810884,0.0112072048493935,0.0211713724254027
21.3998393512599,0.0162981696353331,0.0152057753622259,0.0191355707977522
21.4997998748551,0.0129509184572421,0.015479891339131,0.0170931012039052
21.5994110952946,0.00743163821106206,0.0092259969267238,0.0180114441647228
21.69960700188,0.00519388339236345,0.00359269344346121,0.0214441337053593
21.8004026799298,0.0100144396869182,0.00532350421500752,0.0284051947240478
21.8996869651001,0.0148194990570432,0.011977880548359,0.0337821258781544
21.9993491635132,0.0169223874506566,0.0166994410048852,0.0371674295741527
22.0994041003962,0.0156872901863802,0.01713235343333,0.0375472617472803
22.1995641143266,0.0183031475639932,0.0216689925584217,0.0428234009609013
22.2996580649649,0.0228321345132162,0.0277064807638109,0.0504992145446318
22.3999691921741,0.0279393992797549,0.0343874614842794,0.0582158272769197
22.4999903171358,0.029406631957053,0.0366332235771833,0.0648373707989424
22.6013441519779,0.0277044386185609,0.0362083529573581,0.0672939438412419
22.6994556836645,0.0243821976679711,0.0361768510726541,0.0697012116626102
22.7995103604557,0.0216540986242057,0.0365499221279297,0.0715413456530637
22.8994825881774,0.0224726102116408,0.0432766573633928,0.0797320847545706
22.9996954007234,0.0179469498904196,0.0426338313579402,0.0768803937988446
23.0996522830347,0.0146049220052747,0.0307566361248157,0.0737791849639577
23.1994624736262,0.0104442851136219,0.0210790706981966,0.0693471643610838
23.2994674729024,0.0112395808805716,0.0162365392883832,0.0681438540795102
23.3991307116823,0.0135160132092505,0.0128348428625378,0.0686837777341163
23.499477211363,0.0141817587043608,0.0103932888132265,0.0669361754866425
23.5997984821487,0.0128472255214827,0.00354963176713693,0.0604191646967426
23.6996505475041,0.0172189702714431,0.0123333113583835,0.0302901296647825
23.8000443838746,0.024186774178576,0.0216562441953741,0.0294696517749096
23.9009961169456,0.0297651268806773,0.0257936602022419,0.0335196738714191
23.9998866232793,0.029535993841662,0.0245109267005965,0.0364143476495852
24.1000024216204,0.0282589639723367,0.0241882422777616,0.0363588684504214
24.1998888190806,0.0275224563304198,0.0229728691687608,0.0351222218872382
24.2997068124231,0.0261097148409376,0.0214660733222787,0.0300631662636806
24.4000525318287,0.0258271330843821,0.0203221112870248,0.023323664105748
24.4996023706266,0.0271382242475721,0.0238878994116087,0.0137684535557607
